y2,y3,x,y,y1,y4
0,0,1650232800,7.07,,1
0,0,1650233100,7.21,,1
0,0,1650233400,7.43,,1
0,0,1650233700,7.2,,1
0,0,1650234000,7.29,,1
0,0,1650234300,7.35,,1
0,0,1650234600,6.85,,1
0,0,1650234900,7.26,,1
0,0,1650235200,6.77,,1
0,0,1650235500,7.07,,1
0,0,1650235800,6.55,,1
0,0,1650236100,6.67,,1
0,0,1650236400,6.55,,1
0,0,1650236700,6.73,,1
0,0,1650237000,6.59,,1
0,0,1650237300,6.13,,1
0,0,1650237600,6.86,,1
0,0,1650237900,6.84,,1
0,0,1650238200,6.69,,1
0,0,1650238500,6.33,,1
0,0,1650238800,6.93,,1
0,0,1650239100,6.48,,1
0,0,1650239400,6.47,,1
0,0,1650239700,6.26,,1
0,0,1650240000,6.38,,1
0,0,1650240300,7.1,,1
0,0,1650240600,6.37,,1
0,0,1650240900,6.87,,1
0,0,1650241200,6.65,,1
0,0,1650241500,6.78,,1
0,0,1650241800,6.62,,1
0,0,1650242100,6.49,,1
0,0,1650242400,6.7,,1
0,0,1650242700,7.07,,1
0,0,1650243000,7.15,,1
0,0,1650243300,6.82,,1
0,0,1650243600,6.8,,1
0,0,1650243900,6.76,,1
0,0,1650244200,6.26,,1
0,0,1650244500,6.5,,1
0,0,1650244800,6.68,,1
0,0,1650245100,6.8,,1
0,0,1650245400,6.85,,1
0,0,1650245700,6.64,,1
0,0,1650246000,7.35,,1
0,0,1650246300,7.02,,1
0,0,1650246600,7.34,,1
0,0,1650246900,7.09,,1
0,0,1650247200,7,,1
0,0,1650247500,7.15,,1
0,0,1650247800,7.29,,1
0,0,1650248100,7.4,,1
0,0,1650248400,7.13,,1
0,0,1650248700,7.26,,1
0,0,1650249000,7.2,,1
0,0,1650249300,7.12,,1
0,0,1650249600,7.24,,1
0,0,1650249900,7.4,,1
0,0,1650250200,7.2,,1
0,0,1650250500,7.05,,1
0,0,1650250800,7.23,,1
0,0,1650251100,7.07,,1
0,0,1650251400,7.12,,1
0,0,1650251700,7.18,,1
0,0,1650252000,7.27,,1
0,0,1650252300,7.32,,1
0,0,1650252600,7.3,,1
0,0,1650252900,7.09,,1
0,0,1650253200,7.16,,1
0,0,1650253500,7.45,,1
0,0,1650253800,7.36,,1
0,0,1650254100,7.26,,1
0,0,1650254400,7.38,,1
0,0,1650254700,7.63,,1
0,0,1650255000,7.63,,1
0,0,1650255300,7.76,,1
0,0,1650255600,7.79,,1
0,0,1650255900,7.68,,1
0,0,1650256200,7.61,,1
0,0,1650256500,7.4,,1
0,0,1650256800,7.05,,1
0,0,1650257100,7.66,,1
0,0,1650257400,7.3,,1
0,0,1650257700,7.4,,1
0,0,1650258000,7.28,,1
0,0,1650258300,7.28,,1
0,0,1650258600,7.46,,1
0,0,1650258900,7.43,,1
0,0,1650259200,7.47,,1
0,0,1650259500,7.8,,1
0,0,1650259800,7.64,,1
0,0,1650260100,7.9,,1
0,0,1650260400,7.7,,1
0,0,1650260700,8.01,,1
0,0,1650261000,7.9,,1
0,0,1650261300,7.92,,1
0,0,1650261600,7.91,,1
0,0,1650261900,7.82,,1
0,0,1650262200,7.93,,1
0,0,1650262500,7.8,,1
0,0,1650262800,8.04,,1
0,0,1650263100,7.96,,1
0,0,1650263400,8.02,,1
0,0,1650263700,8.02,,1
0,0,1650264000,8.3,,1
0,0,1650264300,8.18,,1
0,0,1650264600,8.39,,1
0,0,1650264900,8.09,,1
0,0,1650265200,8.31,,1
0,0,1650265500,8.2,,1
0,0,1650265800,8.33,,1
0,0,1650266100,8.67,,1
0,0,1650266400,8.69,,1
0,0,1650266700,8.73,,1
0,0,1650267000,8.72,,1
0,0,1650267300,8.73,,1
0,0,1650267600,9.08,,1
0,0,1650267900,8.84,,1
0,0,1650268200,9.04,,1
0,0,1650268500,9.26,,1
0,0,1650268800,9.4,,1
0,0,1650269100,9.67,,1
0,0,1650269400,9.42,,1
0,0,1650269700,9.72,,1
0,0,1650270000,9.63,,1
0,0,1650270300,9.74,,1
0,0,1650270600,9.81,,1
0,0,1650270900,9.88,,1
0,0,1650271200,9.98,,1
0,0,1650271500,10.31,,1
0,0,1650271800,10.28,,1
0,0,1650272100,10.13,,1
0,0,1650272400,10.62,,1
0,0,1650272700,10.41,,1
0,0,1650273000,10.4,,1
0,0,1650273300,10.82,,1
0,0,1650273600,10.76,,1
0,0,1650273900,10.92,,1
0,0,1650274200,11.14,,1
0,0,1650274500,11.17,,1
0,0,1650274800,10.36,,1
0,0,1650275100,11.15,,1
0,0,1650275400,11.89,,1
0,0,1650275700,11.89,,1
0,0,1650276000,11.24,,1
0,0,1650276300,10.64,,1
0,0,1650276600,10.46,,1
0,0,1650276900,10.72,,1
0,0,1650277200,10.29,,1
0,0,1650277500,10.2,,1
0,0,1650277800,10.87,,1
0,0,1650278100,10.36,,1
0,0,1650278400,10.23,,1
0,0,1650278700,11.01,,1
0,0,1650279000,10.9,,1
0,0,1650279300,11.91,,1
0,0,1650279600,12,,1
0,0,1650279900,12.06,,1
0,0,1650280200,12.63,,1
0,0,1650280500,12.87,,1
0,0,1650280800,12.6,,1
0,0,1650281100,12.69,,1
0,0,1650281400,12.74,,1
0,0,1650281700,12.3,,1
0,0,1650282000,12.66,,1
0,0,1650282300,12.71,,1
0,0,1650282600,12.8,,1
0,0,1650282900,12.93,,1
0,0,1650283200,12.71,,1
0,0,1650283500,12.51,,1
0,0,1650283800,12.15,,1
0,0,1650284100,12.07,,1
0,0,1650284400,11.88,,1
0,0,1650284700,12.23,,1
