y2,y3,x,y,y1,y4
0,0,1649023200,6.83,,1
0,0,1649023500,6.52,,1
0,0,1649023800,6.69,,1
0,0,1649024100,6.83,,1
0,0,1649024400,6.78,,1
0,0,1649024700,6.74,,1
0,0,1649025000,6.85,,1
0,0,1649025300,6.59,,1
0,0,1649025600,6.76,,1
0,0,1649025900,6.58,,1
0,0,1649026200,6.69,,1
0,0,1649026500,6.53,,1
0,0,1649026800,6.78,,1
0,0,1649027100,6.69,,1
0,0,1649027400,6.69,,1
0,0,1649027700,6.68,,1
0,0,1649028000,6.7,,1
0,0,1649028300,6.66,,1
0,0,1649028600,6.57,,1
0,0,1649028900,6.5,,1
0,0,1649029200,6.5,,1
0,0,1649029500,6.46,,1
0,0,1649029800,6.8,,1
0,0,1649030100,6.68,,1
0,0,1649030400,6.66,,1
0,0,1649030700,6.74,,1
0,0,1649031000,6.75,,1
0,0,1649031300,6.67,,1
0,0,1649031600,6.53,,1
0,0,1649031900,6.67,,1
0,0,1649032200,6.4,,1
0,0,1649032500,6.51,,1
0,0,1649032800,6.63,,1
0,0,1649033100,6.57,,1
0,0,1649033400,6.73,,1
0,0,1649033700,6.8,,1
0,0,1649034000,6.51,,1
0,0,1649034300,6.49,,1
0,0,1649034600,6.71,,1
0,0,1649034900,6.62,,1
0,0,1649035200,6.64,,1
0,0,1649035500,6.54,,1
0,0,1649035800,6.63,,1
0,0,1649036100,6.51,,1
0,0,1649036400,6.63,,1
0,0,1649036700,6.79,,1
0,0,1649037000,6.65,,1
0,0,1649037300,6.62,,1
0,0,1649037600,6.6,,1
0,0,1649037900,6.68,,1
0,0,1649038200,6.76,,1
0,0,1649038500,6.66,,1
0,0,1649038800,6.56,,1
0,0,1649039100,6.53,,1
0,0,1649039400,6.67,,1
0,0,1649039700,6.81,,1
0,0,1649040000,6.48,,1
0,0,1649040300,6.78,,1
0,0,1649040600,6.54,,1
0,0,1649040900,6.55,,1
0,0,1649041200,6.38,,1
0,0,1649041500,6.46,,1
0,0,1649041800,6.52,,1
