y2,y3,x,y,y1,y4
0,0,1653256800,19.14,,1
0,0,1653257100,19.08,,1
0,0,1653257400,19.15,,1
0,0,1653257700,19.12,,1
0,0,1653258000,19.18,,1
0,0,1653258300,19.27,,1
0,0,1653258600,19.11,,1
0,0,1653258900,19.1,,1
0,0,1653259200,19.07,,1
0,0,1653259500,19.07,,1
0,0,1653259800,19.01,,1
0,0,1653260100,19.04,,1
0,0,1653260400,19.13,,1
0,0,1653260700,18.87,,1
0,0,1653261000,19.03,,1
0,0,1653261300,19.21,,1
0,0,1653261600,19.16,,1
0,0,1653261900,19.17,,1
0,0,1653262200,19.1,,1
0,0,1653262500,19.11,,1
0,0,1653262800,18.93,,1
0,0,1653263100,19.04,,1
0,0,1653263400,19.04,,1
0,0,1653263700,19.04,,1
0,0,1653264000,19.04,,1
0,0,1653264300,19.01,,1
0,0,1653264600,19.07,,1
0,0,1653264900,18.86,,1
0,0,1653265200,18.72,,1
0,0,1653265500,18.6,,1
0,0,1653265800,18.53,,1
0,0,1653266100,18.67,,1
0,0,1653266400,19.07,,1
0,0,1653266700,18.73,,1
0,0,1653267000,19.03,,1
0,0,1653267300,19.13,,1
0,0,1653267600,18.94,,1
0,0,1653267900,19.05,,1
0,0,1653268200,19.12,,1
0,0,1653268500,19.24,,1
0,0,1653268800,19.12,,1
0,0,1653269100,19.25,,1
0,0,1653269400,19.32,,1
0,0,1653269700,18.53,,1
0,0,1653270000,18.78,,1
0,0,1653270300,18.74,,1
0,0,1653270600,18.54,,1
0,0,1653270900,18.93,,1
0,0,1653271200,18.69,,1
0,0,1653271500,18.81,,1
0,0,1653271800,18.92,,1
0,0,1653272100,18.91,,1
0,0,1653272400,18.95,,1
0,0,1653272700,19.11,,1
0,0,1653273000,18.92,,1
0,0,1653273300,19.05,,1
0,0,1653273600,19.05,,1
0,0,1653273900,18.94,,1
0,0,1653274200,18.81,,1
0,0,1653274500,19.02,,1
0,0,1653274800,18.95,,1
0,0,1653275100,18.94,,1
0,0,1653275400,18.94,,1
0,0,1653275700,18.96,,1
0,0,1653276000,19.15,,1
0,0,1653276300,18.99,,1
0,0,1653276600,19.35,,1
0,0,1653276900,19.14,,1
0,0,1653277200,19.32,,1
0,0,1653277500,19.23,,1
0,0,1653277800,19.3,,1
0,0,1653278100,19.05,,1
0,0,1653278400,18.88,,1
0,0,1653278700,18.87,,1
0,0,1653279000,18.93,,1
0,0,1653279300,18.77,,1
0,0,1653279600,18.66,,1
0,0,1653279900,18.99,,1
0,0,1653280200,19.04,,1
0,0,1653280500,18.98,,1
0,0,1653280800,19.12,,1
0,0,1653281100,19.03,,1
0,0,1653281400,19.08,,1
0,0,1653281700,19.17,,1
0,0,1653282000,19.13,,1
0,0,1653282300,19.11,,1
0,0,1653282600,19.04,,1
0,0,1653282900,19.16,,1
0,0,1653283200,19.33,,1
0,0,1653283500,19.32,,1
0,0,1653283800,19.45,,1
0,0,1653284100,19.24,,1
0,0,1653284400,19.48,,1
0,0,1653284700,19.31,,1
0,0,1653285000,19.65,,1
0,0,1653285300,19.8,,1
0,0,1653285600,19.82,,1
0,0,1653285900,19.96,,1
0,0,1653286200,19.83,,1
0,0,1653286500,19.74,,1
0,0,1653286800,19.89,,1
0,0,1653287100,19.82,,1
0,0,1653287400,19.56,,1
0,0,1653287700,19.57,,1
0,0,1653288000,19.76,,1
0,0,1653288300,20,,1
0,0,1653288600,20.78,,1
0,0,1653288900,20.07,,1
0,0,1653289200,20.31,,1
0,0,1653289500,20.3,,1
0,0,1653289800,20.27,,1
0,0,1653290100,20.16,,1
0,0,1653290400,20.43,,1
0,0,1653290700,20.34,,1
0,0,1653291000,20.77,,1
0,0,1653291300,21,,1
0,0,1653291600,20.72,,1
0,0,1653291900,20.73,,1
0,0,1653292200,20.7,,1
0,0,1653292500,20.64,,1
0,0,1653292800,20.71,,1
0,0,1653293100,21.05,,1
0,0,1653293400,20.89,,1
0,0,1653293700,21.49,,1
0,0,1653294000,21.19,,1
0,0,1653294300,20.93,,1
0,0,1653294600,20.9,,1
0,0,1653294900,20.93,,1
0,0,1653295200,20.83,,1
0,0,1653295500,21.04,,1
0,0,1653295800,21.09,,1
0,0,1653296100,21.1,,1
0,0,1653296400,21.09,,1
0,0,1653296700,21.28,,1
0,0,1653297000,21.09,,1
0,0,1653297300,21.05,,1
0,0,1653297600,21.23,,1
0,0,1653297900,21.23,,1
0,0,1653298200,21.64,,1
0,0,1653298500,21.52,,1
0,0,1653298800,21.91,,1
0,0,1653299100,22.26,,1
0,0,1653299400,22.88,,1
0,0,1653299700,22.45,,1
0,0,1653300000,22.89,,1
0,0,1653300300,22.83,,1
0,0,1653300600,23.34,,1
0,0,1653300900,23.35,,1
0,0,1653301200,23.5,,1
0,0,1653301500,22.76,,1
0,0,1653301800,22.94,,1
0,0,1653302100,22.6,,1
0,0,1653302400,23.41,,1
0,0,1653302700,23.32,,1
0,0,1653303000,23.09,,1
0,0,1653303300,22.81,,1
0,0,1653303600,22.75,,1
0,0,1653303900,22.59,,1
0,0,1653304200,22.27,,1
0,0,1653304500,21.88,,1
0,0,1653304800,21.83,,1
0,0,1653305100,21.63,,1
0,0,1653305400,21.59,,1
0,0,1653305700,21.48,,1
0,0,1653306000,20.85,,1
0,0,1653306300,20.88,,1
0,0,1653306600,20.94,,1
0,0,1653306900,21.1,,1
0,0,1653307200,21.04,,1
0,0,1653307500,20.86,,1
0,0,1653307800,20.85,,1
0,0,1653308100,20.95,,1
0,0,1653308400,20.69,,1
0,0,1653308700,20.64,,1
0,0,1653309000,20.76,,1
0,0,1653309300,20.45,,1
0,0,1653309600,20.3,,1
0,0,1653309900,20.27,,1
0,0,1653310200,19.87,,1
0,0,1653310500,19.94,,1
0,0,1653310800,19.93,,1
0,0,1653311100,19.77,,1
0,0,1653311400,19.86,,1
0,0,1653311700,19.88,,1
0,0,1653312000,19.67,,1
0,0,1653312300,19.66,,1
0,0,1653312600,19.74,,1
0,0,1653312900,19.66,,1
0,0,1653313200,19.5,,1
0,0,1653313500,19.71,,1
0,0,1653313800,19.69,,1
0,0,1653314100,19.61,,1
0,0,1653314400,19.4,,1
0,0,1653314700,19.56,,1
0,0,1653315000,19.39,,1
0,0,1653315300,19.61,,1
0,0,1653315600,19.53,,1
0,0,1653315900,19.38,,1
0,0,1653316200,19.29,,1
0,0,1653316500,19.21,,1
0,0,1653316800,19.38,,1
0,0,1653317100,19.14,,1
0,0,1653317400,19.11,,1
0,0,1653317700,19.2,,1
0,0,1653318000,19.24,,1
0,0,1653318300,19.09,,1
0,0,1653318600,19.03,,1
0,0,1653318900,18.91,,1
0,0,1653319200,18.89,,1
0,0,1653319500,18.94,,1
