y2,y3,x,y,y1,y4
0,0,1656280800,22.57,,1
0,0,1656281100,22.6,,1
0,0,1656281400,22.78,,1
0,0,1656281700,22.68,,1
0,0,1656282000,22.64,,1
0,0,1656282300,22.52,,1
0,0,1656282600,22.41,,1
0,0,1656282900,22.66,,1
0,0,1656283200,22.53,,1
0,0,1656283500,22.52,,1
0,0,1656283800,22.64,,1
0,0,1656284100,22.42,,1
0,0,1656284400,22.56,,1
0,0,1656284700,22.42,,1
0,0,1656285000,22.35,,1
0,0,1656285300,22.19,,1
0,0,1656285600,22.18,,1
0,0,1656285900,22.32,,1
0,0,1656286200,22.5,,1
0,0,1656286500,22.36,,1
0,0,1656286800,22.59,,1
0,0,1656287100,22.51,,1
0,0,1656287400,22.53,,1
0,0,1656287700,22.4,,1
0,0,1656288000,22.48,,1
0,0,1656288300,22.33,,1
0,0,1656288600,22.3,,1
0,0,1656288900,22.34,,1
0,0,1656289200,22.45,,1
0,0,1656289500,22.21,,1
0,0,1656289800,22.41,,1
0,0,1656290100,22.32,,1
0,0,1656290400,22.21,,1
0,0,1656290700,22.31,,1
0,0,1656291000,22.22,,1
0,0,1656291300,22.24,,1
0,0,1656291600,22.33,,1
0,0,1656291900,22.22,,1
0,0,1656292200,21.97,,1
0,0,1656292500,22.3,,1
0,0,1656292800,22.2,,1
0,0,1656293100,22.11,,1
0,0,1656293400,21.88,,1
0,0,1656293700,22.11,,1
0,0,1656294000,22.04,,1
0,0,1656294300,22.02,,1
0,0,1656294600,22.05,,1
0,0,1656294900,21.88,,1
0,0,1656295200,22.03,,1
0,0,1656295500,21.61,,1
0,0,1656295800,22.02,,1
0,0,1656296100,21.99,,1
0,0,1656296400,21.96,,1
0,0,1656296700,21.93,,1
0,0,1656297000,21.93,,1
0,0,1656297300,21.93,,1
0,0,1656297600,21.74,,1
0,0,1656297900,21.53,,1
0,0,1656298200,21.76,,1
0,0,1656298500,21.71,,1
0,0,1656298800,21.86,,1
0,0,1656299100,21.73,,1
0,0,1656299400,21.89,,1
0,0,1656299700,21.86,,1
0,0,1656300000,21.97,,1
0,0,1656300300,22,,1
0,0,1656300600,22.03,,1
0,0,1656300900,22.15,,1
0,0,1656301200,22.14,,1
0,0,1656301500,22.01,,1
0,0,1656301800,22.01,,1
0,0,1656302100,22.06,,1
0,0,1656302400,22.02,,1
0,0,1656302700,22.16,,1
0,0,1656303000,21.96,,1
0,0,1656303300,22,,1
0,0,1656303600,21.88,,1
0,0,1656303900,22.11,,1
0,0,1656304200,21.96,,1
0,0,1656304500,21.94,,1
0,0,1656304800,21.96,,1
0,0,1656305100,22.05,,1
0,0,1656305400,22.03,,1
0,0,1656305700,22.21,,1
0,0,1656306000,22.09,,1
0,0,1656306300,21.8,,1
0,0,1656306600,21.89,,1
0,0,1656306900,22,,1
0,0,1656307200,21.89,,1
0,0,1656307500,21.92,,1
0,0,1656307800,21.95,,1
0,0,1656308100,22.07,,1
0,0,1656308400,21.99,,1
0,0,1656308700,22.14,,1
0,0,1656309000,21.86,,1
0,0,1656309300,22.19,,1
0,0,1656309600,22.06,,1
0,0,1656309900,21.95,,1
0,0,1656310200,21.94,,1
0,0,1656310500,22.04,,1
0,0,1656310800,21.95,,1
0,0,1656311100,21.94,,1
0,0,1656311400,21.97,,1
0,0,1656311700,21.86,,1
0,0,1656312000,21.92,,1
0,0,1656312300,22.02,,1
0,0,1656312600,21.95,,1
0,0,1656312900,21.96,,1
0,0,1656313200,21.97,,1
0,0,1656313500,21.94,,1
0,0,1656313800,21.92,,1
0,0,1656314100,21.89,,1
0,0,1656314400,22,,1
0,0,1656314700,21.77,,1
0,0,1656315000,21.79,,1
0,0,1656315300,21.91,,1
0,0,1656315600,21.73,,1
0,0,1656315900,21.78,,1
0,0,1656316200,21.9,,1
0,0,1656316500,21.67,,1
0,0,1656316800,21.86,,1
0,0,1656317100,21.61,,1
0,0,1656317400,21.79,,1
0,0,1656317700,21.84,,1
0,0,1656318000,21.93,,1
0,0,1656318300,21.96,,1
0,0,1656318600,21.92,,1
0,0,1656318900,21.67,,1
0,0,1656319200,21.99,,1
0,0,1656319500,21.86,,1
0,0,1656319800,21.6,,1
0,0,1656320100,21.9,,1
0,0,1656320400,21.84,,1
0,0,1656320700,21.73,,1
0,0,1656321000,21.62,,1
0,0,1656321300,21.49,,1
0,0,1656321600,21.88,,1
0,0,1656321900,21.73,,1
0,0,1656322200,21.74,,1
0,0,1656322500,21.78,,1
0,0,1656322800,21.66,,1
0,0,1656323100,21.83,,1
0,0,1656323400,21.63,,1
0,0,1656323700,21.51,,1
0,0,1656324000,21.58,,1
0,0,1656324300,21.59,,1
0,0,1656324600,21.76,,1
0,0,1656324900,22.05,,1
0,0,1656325200,22.04,,1
0,0,1656325500,22.01,,1
0,0,1656325800,22.11,,1
0,0,1656326100,22.13,,1
0,0,1656326400,22.14,,1
0,0,1656326700,22.09,,1
0,0,1656327000,21.97,,1
0,0,1656327300,21.96,,1
0,0,1656327600,21.9,,1
0,0,1656327900,21.89,,1
0,0,1656328200,22.17,,1
0,0,1656328500,21.84,,1
0,0,1656328800,21.67,,1
0,0,1656329100,21.86,,1
0,0,1656329400,21.81,,1
0,0,1656329700,21.81,,1
0,0,1656330000,21.93,,1
0,0,1656330300,21.85,,1
0,0,1656330600,21.77,,1
0,0,1656330900,21.81,,1
0,0,1656331200,22,,1
0,0,1656331500,21.87,,1
0,0,1656331800,21.77,,1
0,0,1656332100,21.92,,1
0,0,1656332400,21.95,,1
0,0,1656332700,21.92,,1
0,0,1656333000,21.89,,1
0,0,1656333300,22.05,,1
0,0,1656333600,21.76,,1
0,0,1656333900,22.19,,1
0,0,1656334200,22.03,,1
0,0,1656334500,22.06,,1
0,0,1656334800,22.02,,1
0,0,1656335100,21.84,,1
0,0,1656335400,21.75,,1
0,0,1656335700,21.86,,1
0,0,1656336000,21.75,,1
0,0,1656336300,22.02,,1
0,0,1656336600,21.81,,1
0,0,1656336900,21.79,,1
0,0,1656337200,21.89,,1
0,0,1656337500,21.79,,1
0,0,1656337800,21.66,,1
0,0,1656338100,21.34,,1
0,0,1656338400,21.71,,1
0,0,1656338700,21.42,,1
0,0,1656339000,21.7,,1
0,0,1656339300,21.76,,1
0,0,1656339600,21.52,,1
0,0,1656339900,21.68,,1
0,0,1656340200,21.79,,1
0,0,1656340500,21.49,,1
0,0,1656340800,21.5,,1
0,0,1656341100,21.53,,1
0,0,1656341400,21.58,,1
0,0,1656341700,21.57,,1
0,0,1656342000,21.48,,1
0,0,1656342300,21.5,,1
0,0,1656342600,21.16,,1
0,0,1656342900,21.41,,1
0,0,1656343200,21.23,,1
0,0,1656343500,21.13,,1
0,0,1656343800,21.27,,1
0,0,1656344100,21.2,,1
0,0,1656344400,21.33,,1
0,0,1656344700,21.7,,1
0,0,1656345000,21.72,,1
0,0,1656345300,21.49,,1
0,0,1656345600,21.55,,1
0,0,1656345900,21.49,,1
0,0,1656346200,21.44,,1
0,0,1656346500,21.22,,1
0,0,1656346800,21.11,,1
0,0,1656347100,20.7,,1
0,0,1656347400,20.96,,1
0,0,1656347700,21.42,,1
0,0,1656348000,21.54,,1
0,0,1656348300,21.39,,1
0,0,1656348600,21.38,,1
0,0,1656348900,21.36,,1
0,0,1656349200,21.11,,1
0,0,1656349500,21.3,,1
0,0,1656349800,21.34,,1
0,0,1656350100,21.5,,1
0,0,1656350400,21.08,,1
0,0,1656350700,20.85,,1
0,0,1656351000,21,,1
0,0,1656351300,21.04,,1
0,0,1656351600,21.09,,1
0,0,1656351900,21.11,,1
0,0,1656352200,21.08,,1
0,0,1656352500,20.72,,1
0,0,1656352800,21.16,,1
0,0,1656353100,21.24,,1
0,0,1656353400,20.79,,1
0,0,1656353700,20.73,,1
0,0,1656354000,20.94,,1
0,0,1656354300,20.76,,1
0,0,1656354600,20.77,,1
0,0,1656354900,21.09,,1
0,0,1656355200,20.71,,1
0,0,1656355500,20.37,,1
0,0,1656355800,20.76,,1
0,0,1656356100,21.17,,1
0,0,1656356400,20.9,,1
0,0,1656356700,20.76,,1
0,0,1656357000,20.44,,1
0,0,1656357300,20.37,,1
0,0,1656357600,20.63,,1
0,0,1656357900,20.54,,1
0,0,1656358200,20.49,,1
0,0,1656358500,20.56,,1
0,0,1656358800,20.59,,1
0,0,1656359100,20.84,,1
0,0,1656359400,20.36,,1
0,0,1656359700,20.4,,1
0,0,1656360000,20.3,,1
0,0,1656360300,20.57,,1
0,0,1656360600,20.37,,1
0,0,1656360900,20.61,,1
0,0,1656361200,20.34,,1
0,0,1656361500,20.04,,1
0,0,1656361800,20.21,,1
0,0,1656362100,20.24,,1
0,0,1656362400,20.35,,1
0,0,1656362700,20.11,,1
0,0,1656363000,20.03,,1
0,0,1656363300,20.3,,1
0,0,1656363600,19.94,,1
0,0,1656363900,19.84,,1
0,0,1656364200,20.07,,1
0,0,1656364500,19.35,,1
0,0,1656364800,19.58,,1
0,0,1656365100,19.37,,1
0,0,1656365400,19.25,,1
0,0,1656365700,19.36,,1
0,0,1656366000,19.58,,1
0,0,1656366300,19.36,,1
0,0,1656366600,19.39,,1
0,0,1656366900,19.55,,1
0,0,1656367200,19.66,,1
0,0,1656367500,19.7,,1
0,0,1656367800,19.72,,1
0,0,1656368100,19.71,,1
0,0,1656368400,19.79,,1
0,0,1656368700,19.93,,1
0,0,1656369000,19.75,,1
0,0,1656369300,19.86,,1
0,0,1656369600,19.88,,1
0,0,1656369900,19.86,,1
0,0,1656370200,19.7,,1
0,0,1656370500,19.52,,1
0,0,1656370800,19.67,,1
0,0,1656371100,19.65,,1
0,0,1656371400,19.79,,1
0,0,1656371700,19.82,,1
0,0,1656372000,19.69,,1
0,0,1656372300,19.75,,1
0,0,1656372600,19.72,,1
0,0,1656372900,19.83,,1
0,0,1656373200,19.6,,1
0,0,1656373500,19.61,,1
0,0,1656373800,19.62,,1
0,0,1656374100,19.76,,1
0,0,1656374400,19.79,,1
0,0,1656374700,19.56,,1
0,0,1656375000,19.63,,1
0,0,1656375300,19.7,,1
0,0,1656375600,19.44,,1
0,0,1656375900,19.3,,1
0,0,1656376200,18.99,,1
0,0,1656376500,18.85,,1
0,0,1656376800,18.67,,1
0,0,1656377100,18.7,,1
0,0,1656377400,18.8,,1
0,0,1656377700,18.94,,1
0,0,1656378000,18.72,,1
0,0,1656378300,18.59,,1
0,0,1656378600,18.8,,1
0,0,1656378900,18.76,,1
0,0,1656379200,18.69,,1
0,0,1656379500,18.8,,1
0,0,1656379800,18.69,,1
0,0,1656380100,18.62,,1
0,0,1656380400,18.61,,1
0,0,1656380700,18.59,,1
0,0,1656381000,18.45,,1
0,0,1656381300,18.5,,1
0,0,1656381600,18.74,,1
0,0,1656381900,18.65,,1
0,0,1656382200,18.73,,1
0,0,1656382500,18.74,,1
0,0,1656382800,18.89,,1
0,0,1656383100,18.71,,1
0,0,1656383400,18.8,,1
0,0,1656383700,18.96,,1
0,0,1656384000,18.93,,1
0,0,1656384300,18.97,,1
0,0,1656384600,19.01,,1
0,0,1656384900,18.89,,1
0,0,1656385200,19.03,,1
0,0,1656385500,18.95,,1
0,0,1656385800,19.02,,1
0,0,1656386100,19.03,,1
0,0,1656386400,19.04,,1
0,0,1656386700,19.01,,1
0,0,1656387000,18.97,,1
0,0,1656387300,19,,1
0,0,1656387600,19.02,,1
0,0,1656387900,19.04,,1
0,0,1656388200,18.97,,1
0,0,1656388500,19.13,,1
0,0,1656388800,18.95,,1
0,0,1656389100,19.13,,1
0,0,1656389400,19.02,,1
0,0,1656389700,19.27,,1
0,0,1656390000,19.55,,1
0,0,1656390300,19.77,,1
0,0,1656390600,19.77,,1
0,0,1656390900,19.76,,1
0,0,1656391200,19.87,,1
0,0,1656391500,19.95,,1
0,0,1656391800,19.98,,1
0,0,1656392100,20.18,,1
0,0,1656392400,20.33,,1
0,0,1656392700,20.36,,1
0,0,1656393000,20.15,,1
0,0,1656393300,20.4,,1
0,0,1656393600,20.53,,1
0,0,1656393900,20.66,,1
0,0,1656394200,20.95,,1
0,0,1656394500,21.27,,1
0,0,1656394800,21.32,,1
0,0,1656395100,21.76,,1
0,0,1656395400,22.03,,1
