y2,y3,x,y,y1,y4
0,0,1651442400,11.36,,1
0,0,1651442700,11.15,,1
0,0,1651443000,11.48,,1
0,0,1651443300,11.33,,1
0,0,1651443600,11.23,,1
0,0,1651443900,11.17,,1
0,0,1651444200,11.2,,1
0,0,1651444500,11.24,,1
0,0,1651444800,11.26,,1
0,0,1651445100,11.35,,1
0,0,1651445400,11.11,,1
0,0,1651445700,11.22,,1
0,0,1651446000,11.18,,1
0,0,1651446300,11.24,,1
0,0,1651446600,11.05,,1
0,0,1651446900,10.95,,1
0,0,1651447200,11.02,,1
0,0,1651447500,11.2,,1
0,0,1651447800,11.09,,1
0,0,1651448100,11.23,,1
0,0,1651448400,11.08,,1
0,0,1651448700,11.35,,1
0,0,1651449000,11.27,,1
0,0,1651449300,11.21,,1
0,0,1651449600,11.32,,1
0,0,1651449900,11.18,,1
0,0,1651450200,11.23,,1
0,0,1651450500,11.36,,1
0,0,1651450800,11.11,,1
0,0,1651451100,11.12,,1
0,0,1651451400,11.04,,1
0,0,1651451700,11.08,,1
0,0,1651452000,10.99,,1
0,0,1651452300,11.07,,1
0,0,1651452600,10.74,,1
0,0,1651452900,10.54,,1
0,0,1651453200,10.69,,1
0,0,1651453500,10.41,,1
0,0,1651453800,10.63,,1
0,0,1651454100,10.43,,1
0,0,1651454400,10.49,,1
0,0,1651454700,10.37,,1
0,0,1651455000,11.07,,1
0,0,1651455300,10.7,,1
0,0,1651455600,10.62,,1
0,0,1651455900,10.88,,1
0,0,1651456200,10.3,,1
0,0,1651456500,10.63,,1
0,0,1651456800,11.24,,1
0,0,1651457100,10.92,,1
0,0,1651457400,10.6,,1
0,0,1651457700,11.09,,1
0,0,1651458000,10.92,,1
0,0,1651458300,10.75,,1
0,0,1651458600,10.73,,1
0,0,1651458900,10.75,,1
0,0,1651459200,10.72,,1
0,0,1651459500,10.86,,1
0,0,1651459800,10.64,,1
0,0,1651460100,10.85,,1
0,0,1651460400,11.02,,1
0,0,1651460700,10.8,,1
0,0,1651461000,10.67,,1
0,0,1651461300,10.88,,1
0,0,1651461600,10.7,,1
0,0,1651461900,10.82,,1
0,0,1651462200,10.95,,1
0,0,1651462500,11.01,,1
0,0,1651462800,10.87,,1
0,0,1651463100,10.99,,1
0,0,1651463400,11.01,,1
0,0,1651463700,10.96,,1
0,0,1651464000,11.05,,1
0,0,1651464300,11.16,,1
0,0,1651464600,11.19,,1
0,0,1651464900,11.28,,1
0,0,1651465200,11.14,,1
0,0,1651465500,11.2,,1
0,0,1651465800,11.3,,1
0,0,1651466100,11.33,,1
0,0,1651466400,11.46,,1
0,0,1651466700,11.29,,1
0,0,1651467000,11.49,,1
0,0,1651467300,11.23,,1
0,0,1651467600,11.32,,1
0,0,1651467900,11.32,,1
0,0,1651468200,11.38,,1
0,0,1651468500,11.72,,1
0,0,1651468800,11.51,,1
0,0,1651469100,11.29,,1
0,0,1651469400,11.55,,1
0,0,1651469700,11.38,,1
0,0,1651470000,11.79,,1
0,0,1651470300,11.55,,1
0,0,1651470600,12.06,,1
0,0,1651470900,11.94,,1
0,0,1651471200,12.16,,1
0,0,1651471500,12.05,,1
0,0,1651471800,12.06,,1
0,0,1651472100,12.2,,1
0,0,1651472400,12.12,,1
0,0,1651472700,12.32,,1
0,0,1651473000,12.39,,1
0,0,1651473300,12.29,,1
0,0,1651473600,12,,1
0,0,1651473900,12.13,,1
0,0,1651474200,12.17,,1
0,0,1651474500,12.51,,1
0,0,1651474800,12.46,,1
0,0,1651475100,12.57,,1
0,0,1651475400,12.58,,1
0,0,1651475700,12.45,,1
0,0,1651476000,12.65,,1
0,0,1651476300,12.68,,1
0,0,1651476600,13.04,,1
0,0,1651476900,12.87,,1
0,0,1651477200,12.84,,1
0,0,1651477500,12.96,,1
0,0,1651477800,13.05,,1
0,0,1651478100,13.2,,1
0,0,1651478400,13.54,,1
0,0,1651478700,13.42,,1
0,0,1651479000,13.76,,1
0,0,1651479300,13.82,,1
0,0,1651479600,14.26,,1
0,0,1651479900,14.06,,1
0,0,1651480200,14.42,,1
0,0,1651480500,14.72,,1
0,0,1651480800,14.44,,1
0,0,1651481100,14.24,,1
0,0,1651481400,14.79,,1
0,0,1651481700,14.85,,1
0,0,1651482000,14.73,,1
0,0,1651482300,14.64,,1
0,0,1651482600,14.58,,1
0,0,1651482900,15.26,,1
