y2,y3,x,y,y1,y4
0,0,1656885600,22.8,,1
0,0,1656885900,22.83,,1
0,0,1656886200,22.65,,1
0,0,1656886500,22.43,,1
0,0,1656886800,22.55,,1
0,0,1656887100,22.42,,1
0,0,1656887400,22.56,,1
0,0,1656887700,22.57,,1
0,0,1656888000,22.45,,1
0,0,1656888300,22.43,,1
0,0,1656888600,22.19,,1
0,0,1656888900,22.3,,1
0,0,1656889200,22.14,,1
0,0,1656889500,22.19,,1
0,0,1656889800,21.8,,1
0,0,1656890100,22.1,,1
0,0,1656890400,21.98,,1
0,0,1656890700,21.88,,1
0,0,1656891000,22.18,,1
0,0,1656891300,22,,1
0,0,1656891600,22.18,,1
0,0,1656891900,22.05,,1
0,0,1656892200,22.31,,1
0,0,1656892500,22.19,,1
0,0,1656892800,22.16,,1
0,0,1656893100,22.21,,1
0,0,1656893400,22.16,,1
0,0,1656893700,22.17,,1
0,0,1656894000,22.06,,1
0,0,1656894300,22.28,,1
0,0,1656894600,22.17,,1
0,0,1656894900,22.21,,1
0,0,1656895200,22.28,,1
0,0,1656895500,22.31,,1
0,0,1656895800,22.25,,1
0,0,1656896100,22.03,,1
0,0,1656896400,21.97,,1
0,0,1656896700,21.68,,1
0,0,1656897000,21.63,,1
0,0,1656897300,21.55,,1
0,0,1656897600,21.29,,1
0,0,1656897900,21.26,,1
0,0,1656898200,21.24,,1
0,0,1656898500,21.41,,1
0,0,1656898800,21.24,,1
0,0,1656899100,21.49,,1
0,0,1656899400,21.44,,1
0,0,1656899700,21.43,,1
0,0,1656900000,21.45,,1
0,0,1656900300,21.26,,1
0,0,1656900600,21.32,,1
0,0,1656900900,21.32,,1
0,0,1656901200,21.25,,1
0,0,1656901500,21.35,,1
0,0,1656901800,21.06,,1
0,0,1656902100,20.84,,1
0,0,1656902400,21.14,,1
0,0,1656902700,20.91,,1
0,0,1656903000,20.82,,1
0,0,1656903300,20.77,,1
0,0,1656903600,20.81,,1
0,0,1656903900,21.08,,1
0,0,1656904200,20.96,,1
0,0,1656904500,21.07,,1
0,0,1656904800,21.04,,1
0,0,1656905100,21.11,,1
0,0,1656905400,21.08,,1
0,0,1656905700,21.01,,1
0,0,1656906000,21.45,,1
0,0,1656906300,21.34,,1
0,0,1656906600,21.23,,1
0,0,1656906900,21.39,,1
0,0,1656907200,21.42,,1
0,0,1656907500,21.67,,1
0,0,1656907800,21.85,,1
0,0,1656908100,22.3,,1
0,0,1656908400,22.21,,1
0,0,1656908700,22.43,,1
0,0,1656909000,22.51,,1
0,0,1656909300,22.27,,1
0,0,1656909600,22.37,,1
0,0,1656909900,22.57,,1
0,0,1656910200,22.53,,1
0,0,1656910500,22.62,,1
0,0,1656910800,22.8,,1
0,0,1656911100,22.79,,1
0,0,1656911400,22.92,,1
0,0,1656911700,23.05,,1
0,0,1656912000,23.16,,1
0,0,1656912300,23.34,,1
0,0,1656912600,23.59,,1
0,0,1656912900,23.91,,1
0,0,1656913200,23.8,,1
0,0,1656913500,23.79,,1
0,0,1656913800,23.84,,1
0,0,1656914100,24.03,,1
0,0,1656914400,24.12,,1
0,0,1656914700,23.97,,1
0,0,1656915000,24.04,,1
0,0,1656915300,23.98,,1
0,0,1656915600,24.22,,1
0,0,1656915900,24.17,,1
0,0,1656916200,24.2,,1
0,0,1656916500,24.37,,1
0,0,1656916800,24.41,,1
0,0,1656917100,24.49,,1
0,0,1656917400,24.33,,1
0,0,1656917700,24.67,,1
0,0,1656918000,24.68,,1
0,0,1656918300,24.76,,1
0,0,1656918600,24.84,,1
0,0,1656918900,24.81,,1
0,0,1656919200,24.74,,1
0,0,1656919500,24.64,,1
0,0,1656919800,24.79,,1
0,0,1656920100,24.63,,1
0,0,1656920400,24.65,,1
0,0,1656920700,24.59,,1
0,0,1656921000,24.66,,1
0,0,1656921300,25.01,,1
0,0,1656921600,24.89,,1
0,0,1656921900,25.04,,1
0,0,1656922200,25.2,,1
0,0,1656922500,25.37,,1
0,0,1656922800,25.58,,1
0,0,1656923100,25.76,,1
0,0,1656923400,25.92,,1
0,0,1656923700,26.18,,1
0,0,1656924000,26.37,,1
0,0,1656924300,26.59,,1
0,0,1656924600,26.99,,1
0,0,1656924900,27.01,,1
0,0,1656925200,27.13,,1
0,0,1656925500,27.21,,1
