x,y,y1,air_temp,wind_speed,air_pressure,rel_humidity,sol_irr,meteo_timestamp,skin_datetime,meteo_datetime
1668913812,10.85,11.3621,4.734955007115825,3.850166666666675,928.9633653638358,86.36901222561835,0.08472222222222225,1668913801.257,2022-11-20 04:10:12,2022-11-20 04:10:01.257
1668914412,11.4,11.3649,4.216541660277783,4.0642777741666665,928.7570833333334,86.37222222222208,0.07777777777777724,1668914401.288,2022-11-20 04:20:12,2022-11-20 04:20:01.288
1668915012,11.33,11.3132,4.086138884027776,2.4573333285416585,928.9083333333342,86.66388888888883,0.031944444444444164,1668915001.253,2022-11-20 04:30:12,2022-11-20 04:30:01.253
1668915612,10.82,11.3377,4.283986101527783,2.377938930130092,929.0718055555559,86.49027777777775,0.19444444444444442,1668915601.26,2022-11-20 04:40:12,2022-11-20 04:40:01.260
1668916227,11.22,,4.523611110277774,2.785516144082759,929.1359722222218,85.54444444444466,0.19166666666666687,1668916201.263,2022-11-20 04:50:27,2022-11-20 04:50:01.263
1668916812,10.99,11.3362,4.402469425412,2.255638889097225,929.0456935182607,86.24966271495167,0.068055555555555,1668916801.256,2022-11-20 05:00:12,2022-11-20 05:00:01.256
1668917412,11.3,11.3159,4.425861263062376,2.5050775889798835,929.0817803104084,86.90963617767393,0.05972222222222192,1668917401.341,2022-11-20 05:10:12,2022-11-20 05:10:01.341
1668918012,10.97,11.3285,4.502624996388891,2.6093611149166667,929.1494444444442,86.37222222222233,0.09305555555555582,1668918001.241,2022-11-20 05:20:12,2022-11-20 05:20:01.241
1668918612,10.9,11.3548,4.414055551805567,2.002222224027783,929.0629166666668,86.28333333333335,0.0,1668918601.255,2022-11-20 05:30:12,2022-11-20 05:30:01.255
1668919212,11.14,11.3397,4.293361098194434,1.8253206171054581,929.0434722222218,89.07638888888874,0.002777777777777742,1668919201.256,2022-11-20 05:40:12,2022-11-20 05:40:01.256
1668919812,11.09,11.341,4.132805558055567,1.568304179062019,928.9934722222215,90.77638888888875,0.0,1668919801.445,2022-11-20 05:50:12,2022-11-20 05:50:01.445
1668920412,11.0,11.3495,4.177272408070801,0.9064281606564726,929.0320705983141,91.7316438208146,0.0,1668920401.349,2022-11-20 06:00:12,2022-11-20 06:00:01.349
1668921012,10.64,11.3117,4.187886190104809,1.1056527780416725,929.0344222932291,90.3983216788615,0.0,1668921001.438,2022-11-20 06:10:12,2022-11-20 06:10:01.438
1668921612,10.33,11.3149,4.287083270972225,0.9396359115960351,929.0452579365075,89.15565476190467,0.0,1668921601.4,2022-11-20 06:20:12,2022-11-20 06:20:01.400
