x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1669590061.237,6.430333445,0.7226666684999999,0.35999998,1,24.334962366363,931.5483333333301,78.25,0.36666666666666997,0,0,0,0,0,0,0,0,0
1669590121.299,6.414999836666699,0.7750000051666701,0.46999997,1.05,30.255597860173,931.55,77.25,0.96666666666667,0,0,0,0,0,0,0,0,0
1669590181.25,6.417333026666699,0.8318333323333299,0.54,1.4100001,33.596740358064,931.565,78.03333333333299,0.85,0,0,0,0,0,0,0,0,0
1669590241.253,6.381,1.0825000041667,0.87,1.3,39.697164351308,931.565,78.3,0.95,0,0,0,0,0,0,0,0,0
1669590301.374,6.381,1.0236666688333,0.7,1.3,12.663125892977,931.565,78.15,1,0,0,0,0,0,0,0,0,0
1669590361.247,6.3786666666667,1.0841666718333,0.87,1.55,29.657312392776998,931.555,78.15,1,0,0,0,0,0,0,0,0,0
1669590421.249,6.361525291525401,1.239000004,0.93999994,1.54,43.699296828283,931.55084745763,77.745762711864,0.9491525423728799,0,0,0,0,0,0,0,0,0
1669590481.249,6.3601663716667,1.0148333353333001,0.61,1.25,34.308211531192995,931.5583333333301,77.6,1,0,0,0,0,0,0,0,0,0
1669590541.335,6.3622948508196995,1.0290000048333001,0.7,1.3,23.479457456417,931.5311475409801,76.934426229508,1,0,0,0,0,0,0,0,0,0
1669590601.377,6.3599997,0.90800000116667,0.64,1.14,10.903128664042999,931.50833333333,77,1,0,0,0,0,0,0,0,0,0
1669590661.255,6.3655930779661,0.7389999938333299,0.49,1.0699999,357.36393728963,931.48305084746,77.084745762712,0.96610169491525,0,0,0,0,0,0,0,0,0
1669590721.257,6.3795,0.7314999984999999,0.42,1.49,358.82561349509,931.46,76.7,0.8,0,0,0,0,0,0,0,0,0
1669590781.259,6.3186665966666995,1.6314999983333,1.27,1.9200001,341.99476807217,931.4233333333301,77.7,0.38333333333333003,0,0,0,0,0,0,0,0,0
1669590841.253,6.18983339,1.7086666666666999,1.39,2.09,330.23876284674,931.335,78.2,0,0,0,0,0,0,0,0,0,0
1669590901.379,6.07899998,1.8820000033333,1.4,2.19,327.73737976517003,931.27,78.1,0,0,0,0,0,0,0,0,0,0
1669590961.271,6.0582456140350995,1.4001754438596001,1.03,1.6299999,320.53807393389,931.23333333333,78.350877192982,0,0,0,0,0,0,0,0,0,0
1669591021.239,6.0843332333333,1.0926666708333002,0.79,1.38,323.70751212589,931.26166666667,77.933333333333,0,0,0,0,0,0,0,0,0,0
1669591081.252,6.12449998,1.2106666658333,0.98999995,1.45,309.85893933051,931.26,77.9,0,0,0,0,0,0,0,0,0,0
1669591141.248,6.16650004,1.0179999935,0.7,1.27,342.96445071582,931.26166666667,78.583333333333,0,0,0,0,0,0,0,0,0,0
1669591201.456,6.2088333883333,1.1944999958333,0.95,1.7299999,343.89223225965,931.305,78.28333333333299,0,0,0,0,0,0,0,0,0,0
1669591261.234,6.212500075,1.2209999986667,0.96999997,1.5,338.17667609875997,931.3283333333301,77.183333333333,0,0,0,0,0,0,0,0,0,0
1669591321.231,6.21100004,1.1095000005,0.75,1.47,333.04689103119,931.3316666666699,77.416666666667,0,0,0,0,0,0,0,0,0,0
1669591381.236,6.2281667283333,1.1954237291525,0.9,1.47,338.07122735189,931.36,78.2,0,0,0,0,0,0,0,0,0,0
1669591441.232,6.22516682,1.3061666733333,1.03,1.6,335.33125249895,931.37333333333,77.416666666667,0,0,0,0,0,0,0,0,0,0
1669591501.232,6.241666718333301,1.536666665,1.08,2,335.88876608941,931.375,78.35,0,0,0,0,0,0,0,0,0,0
1669591561.231,6.2334999533333,2.75116666,1.8100001000000001,3.28,345.407760946,931.39666666667,78.55,0.4,0,0,0,0,0,0,0,0,0
1669591621.313,6.092500005,3.1275409901638995,2.55,3.4900002,343.03160103243,931.3366666666699,78.633333333333,0.03333333333333299,0,0,0,0,0,0,0,0,0
1669591681.229,5.9786666616667,3.188474559322,2.9299998,3.6,344.27965882527,931.28,76.4,0,0,0,0,0,0,0,0,0,0
1669591741.229,5.88650008,3.03216666,2.73,3.28,344.15610509154,931.2266666666699,75.6,0,0,0,0,0,0,0,0,0,0
1669591801.268,5.8716666366667,2.9006666583332996,2.66,3.1,347.91677253915003,931.2233333333301,74.96666666666701,0,0,0,0,0,0,0,0,0,0
1669591861.255,5.8736666666667,2.7113333316667,2.3,2.97,351.93657216787994,931.25,74.733333333333,0,0,0,0,0,0,0,0,0,0
