x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1671404461.234,0.9051666626666701,1.2827118671186002,0.81000006,1.76,7.5380387640207,941.1,100,0.2,0,0,0,0,0,0,0,0,0
1671404521.288,0.90583332633333,1.0329999923333002,0.77,1.37,7.8873546932575,941.0933333333301,100,0,0,0,0,0,0,0,0,0,0
1671404581.246,0.93416667666667,1.1168333196667,0.75,1.4300001,19.692753290153,941.12166666667,100,0.43333333333333,0,0,0,0,0,0,0,0,0
1671404641.259,0.9033333303333299,0.65516666266667,0.16,1.05,12.746820166858999,941.0966666666699,100,0,0,0,0,0,0,0,0,0,0
1671404701.406,0.9033333323333299,0.8800000043333299,0.7,1.0699999,314.92015155431,941.11166666667,100,0.38333333333333003,0,0,0,0,0,0,0,0,0
1671404761.244,0.87116666666667,0.9013333298333299,0.64,1.1,322.39712635305,941.13,100,0.6,0,0,0,0,0,0,0,0,0
1671404821.255,0.935333328,1.0129999948333002,0.49,1.52,359.26757790661003,941.1566666666699,100,0.6,0,0,0,0,0,0,0,0,0
1671404881.333,0.95849998016667,1.0253333238333,0.37,1.46,341.68069323056,941.21,100,1,0,0,0,0,0,0,0,0,0
1671404941.25,0.9549152738983101,0.903333325,0.6,1.23,1.6151908335196001,941.2593220339,100,1,0,0,0,0,0,0,0,0,0
1671405001.428,0.9483606442622999,0.414166665,0.14,1.04,345.17076182316003,941.2459016393401,100,0.98360655737705,0,0,0,0,0,0,0,0,0
1671405061.26,0.97152541152542,0.6076666671666701,0.22999999,0.98,49.344381031331,941.2661016949199,99.84745762711901,0.55932203389831,0,0,0,0,0,0,0,0,0
1671405121.253,0.9726666623333299,0.69283333383333,0.54,0.91999996,78.245295200477,941.24666666667,99.916666666667,0.26666666666667005,0,0,0,0,0,0,0,0,0
1671405181.251,0.99899998833333,0.685666663,0.55,0.89,96.723369571409,941.2083333333301,100,0.2,0,0,0,0,0,0,0,0,0
1671405241.263,1.0243333333333,0.4426666665,0.26,0.71,108.41158589318,941.1766666666699,99.666666666667,0.43333333333333,0,0,0,0,0,0,0,0,0
1671405301.393,1.0421311590164,0.29083333275,0.11,0.51,87.086183739106,941.20491803279,99,0.45901639344261996,0,0,0,0,0,0,0,0,0
1671405361.22,1.0849999821429002,0.28947368201754,0.120000005,0.49,115.9634169578,941.21607142857,99,0.71428571428571,0,0,0,0,0,0,0,0,0
1671405421.231,1.1183333333333,0.46933333233332997,0.17,0.95,115.38554173031,941.2166666666699,99,1,0,0,0,0,0,0,0,0,0
1671405481.224,1.1161666666666998,0.7136666665000001,0.35,1.28,109.26651234663,941.2033333333301,99,1,0,0,0,0,0,0,0,0,0
1671405541.23,1.0996666366666998,0.49900000183333004,0.27,0.77,181.55507995781997,941.21,99,1,0,0,0,0,0,0,0,0,0
1671405601.439,1.0670491901638999,0.4566666665,0.17999999,0.82,193.73565503893997,941.20163934426,99,1,0,0,0,0,0,0,0,0,0
