x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1676242861.238,0.35949150915253997,0.6366666670000001,0.37,0.76,8.7692583254175,948.7305084745801,94,0,0,0,0,0,0,0,0,0,0
1676242921.24,0.37583333533333,0.47033333433333,0.29000002,0.61,2.9519447384793995,948.7166666666699,94.5,0,0,0,0,0,0,0,0,0,0
1676242981.335,0.39573771344262,0.43600000283333,0.19,0.59000003,8.3857651872575,948.71475409836,95,0,0,0,0,0,0,0,0,0,0
1676243041.24,0.40050847627118996,0.34416666666667,0.25,0.44,19.070971335753,948.6898305084699,95,0,0,0,0,0,0,0,0,0,0
1676243101.352,0.41049180327869,0.39550000083333,0.17,0.71999997,5.3394340491543,948.6967213114699,94.065573770492,0,0,0,0,0,0,0,0,0,0
1676243161.268,0.41728813559322,0.6410000028333299,0.49,0.87,356.43251770766,948.74406779661,94.491525423729,0,0,0,0,0,0,0,0,0,0
1676243221.246,0.41583333333333,0.49516666950000005,0.31,0.64,355.50562011741,948.7766666666699,94.133333333333,0,0,0,0,0,0,0,0,0,0
1676243281.254,0.42466666666666997,0.4454999995,0.31,0.63,339.92746011546,948.7816666666699,94.1,0,0,0,0,0,0,0,0,0,0
1676243341.269,0.41433333333333,0.41133333333333,0.28,0.57,326.91614431886,948.7783333333301,94,0,0,0,0,0,0,0,0,0,0
1676243401.428,0.43147540983607,0.44200000149999996,0.3,0.63,332.6671227742,948.7868852459,94.819672131148,0,0,0,0,0,0,0,0,0,0
1676243461.258,0.41576271186441,0.5280000020000001,0.42,0.68,334.23491767121004,948.7898305084801,94.677966101695,0,0,0,0,0,0,0,0,0,0
1676243521.263,0.41983333333333,0.6273333328333299,0.49,0.74,6.4788935318192005,948.8133333333301,94.566666666667,0,0,0,0,0,0,0,0,0,0
1676243581.249,0.4324,0.8664000014,0.68,1.01,29.411130117294,948.89,95,0,0,0,0,0,0,0,0,0,0
1676243641.258,0.41033333333333,0.8928333279999999,0.69,1.0899999,33.028885595942995,948.92,94.383333333333,0,0,0,0,0,0,0,0,0,0
1676243701.402,0.39900000266667,0.8569999985,0.71999997,1.1,29.910222513258,948.9266666666699,94.133333333333,0,0,0,0,0,0,0,0,0,0
1676243761.231,0.37,0.85803571535714,0.71,1.02,35.464718122008,948.9107142857199,93,0,0,0,0,0,0,0,0,0,0
1676243821.229,0.380000003,0.6973333296666702,0.43,0.98,24.568659037799,948.9166666666699,93,0,0,0,0,0,0,0,0,0,0
1676243881.244,0.40500000533333,0.669666667,0.37,1.02,19.9942692025,948.9033333333301,93.266666666667,0,0,0,0,0,0,0,0,0,0
1676243941.228,0.43183333333333,0.63666666483333,0.35999998,0.88,12.817032038788,948.915,94,0,0,0,0,0,0,0,0,0,0
1676244001.24,0.43200000000000005,0.84916666833333,0.65,1.05,8.9438539767081,948.9316666666699,94,0,0,0,0,0,0,0,0,0,0
