x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1668380461.225,5.319166666666701,1.4916949237288002,1.11,2.17,70.629943675452,932.9033333333301,100,0,0,0,0,0,0,0,0,0,0
1668380521.224,5.2560000016667,1.46966665,1.05,1.99,89.793620216231,932.86,100,0,0,0,0,0,0,0,0,0,0
1668380581.231,5.1836667233333,1.5145000116667,1.08,1.86,56.681877585003,932.8116666666699,100,0,0,0,0,0,0,0,0,0,0
1668380641.318,5.1615000933332995,1.3363333321667,0.55,1.86,30.789914672592,932.76,100,0,0,0,0,0,0,0,0,0,0
1668380701.283,5.250000025,1.1038333331667,0.52,1.45,80.67389136598699,932.8066666666699,100,0,0,0,0,0,0,0,0,0,0
1668380761.239,5.28866662,1.3166666695,0.9,1.71,70.398882253599,932.8333333333301,100,0,0,0,0,0,0,0,0,0,0
1668380821.232,5.269999948333299,1.35066667,0.89,1.8399999,76.045990133863,932.8416666666699,100,0,0,0,0,0,0,0,0,0,0
1668380881.309,5.285333303333299,1.0108333468333,0.69,1.48,82.680630299932,932.8416666666699,100,0,0,0,0,0,0,0,0,0,0
1668380941.226,5.3274576322034,1.4241666566667,1,2.03,49.684380843978005,932.8593220339,100,0,0,0,0,0,0,0,0,0,0
1668381001.251,5.35300001,1.2805000011667,0.96999997,1.5600001000000001,59.763736362957,932.86833333333,100,0.26666666666667005,0,0,0,0,0,0,0,0,0
1668381061.229,5.34,1.5401666626666999,0.82,2.33,45.379421356891,932.8516666666699,100,0.15,0,0,0,0,0,0,0,0,0
1668381121.312,5.3306557131148,1.6875000023333002,0.75,2.7,25.560466424637,932.8229508196699,100,0.18032786885245997,0,0,0,0,0,0,0,0,0
1668381181.229,5.307627098305099,1.965333325,1.3199999,2.42,350.92797802865,932.7881355932199,100,0.084745762711864,0,0,0,0,0,0,0,0,0
1668381241.226,5.2530000633333,1.7811666608333,0.88,2.5,15.938086515866999,932.73333333333,100,0,0,0,0,0,0,0,0,0,0
1668381301.229,5.1866667366667,1.9410000016667,1.47,2.47,26.620738756404,932.715,100,0,0,0,0,0,0,0,0,0,0
1668381361.312,5.09249997,1.6444999933333,1.17,2.22,26.294577306243,932.62666666667,100,0,0,0,0,0,0,0,0,0,0
1668381421.225,5.077499965,1.942500005,1.46,2.55,36.150990309456,932.63666666667,100,0,0,0,0,0,0,0,0,0,0
1668381481.23,5.1331668016667,1.7161666733333,1.2,2.15,34.604811667262,932.6883333333301,100,0,0,0,0,0,0,0,0,0,0
1668381541.234,5.105333278333299,1.695666665,1.21,2.0700002,12.52120324721,932.7166666666699,100,0,0,0,0,0,0,0,0,0,0
1668381601.314,5.0108332466667,0.87283333583333,0.29000002,1.45,6.514614606606901,932.7033333333301,100,0,0,0,0,0,0,0,0,0,0
1668381661.233,4.9933333683333,0.8775000003333299,0.62,1.4,331.75028469751,932.715,100,0,0,0,0,0,0,0,0,0,0
1668381721.238,4.9513333333333,0.69749999833333,0.34,1.02,314.26836776822,932.7316666666699,100,0,0,0,0,0,0,0,0,0,0
1668381781.234,4.9738333316667,0.54366666566667,0.24000001,0.98,341.56863577641,932.77,100,0,0,0,0,0,0,0,0,0,0
1668381841.294,5.0104998716667,0.68650000116667,0.38,1.05,297.97568400805,932.795,100,0,0,0,0,0,0,0,0,0,0
1668381901.235,5.015999926666701,1.0974999905,0.77,1.45,314.27068477131,932.81,100,0,0,0,0,0,0,0,0,0,0
1668381961.229,4.9451666716667,0.7556666638333299,0.45999998,1.03,327.43700270322,932.7816666666699,100,0,0,0,0,0,0,0,0,0,0
1668382021.231,5.0059999983333,0.80916666816667,0.54,1.25,342.62251099447,932.75333333333,100,0,0,0,0,0,0,0,0,0,0
