x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1670799661.24,-5.75499999,2.2579660915254,1.8399999,2.71,13.837055735433,922.885,98,0,0,0,0,0,0,0,0,0,0
1670799721.245,-5.76799996,2.3788333116667,1.7299999,3.06,10.24975461926,922.895,98,0,0,0,0,0,0,0,0,0,0
1670799781.243,-5.771666666666699,2.509166685,1.95,2.96,20.190980632452,922.8933333333301,98.366666666667,0,0,0,0,0,0,0,0,0,0
1670799841.262,-5.7564999966667,2.678166665,2.08,3.1299999,8.9959973572803,922.9616666666699,99.333333333333,0,0,0,0,0,0,0,0,0,0
1670799901.395,-5.900000005,2.2781666766667,1.72,2.75,11.858389152630998,922.88166666667,98.15,0,0,0,0,0,0,0,0,0,0
1670799961.248,-5.9396666666666995,2.4181666683332996,1.9399998999999999,3.04,11.532947189288,922.8366666666699,98,0,0,0,0,0,0,0,0,0,0
1670800021.258,-5.9625000716667,2.315166665,1.82,2.73,12.733967402572999,922.8383333333301,98.28333333333299,0,0,0,0,0,0,0,0,0,0
1670800081.26,-6.0228814118644,2.352166665,1.8700001,2.74,17.522519531775,922.85084745763,97.610169491525,0,0,0,0,0,0,0,0,0,0
1670800141.254,-6.1306666916667,2.1536666783333,1.76,2.5700002,10.558755021742,922.8016666666699,96.116666666667,0,0,0,0,0,0,0,0,0,0
1670800201.461,-6.0652458081967,2.1246666516667,1.58,2.6299999,18.949678075119,922.7967213114802,97.606557377049,0,0,0,0,0,0,0,0,0,0
1670800261.343,-6.0484999716667,1.956833345,1.53,2.3200002,20.129792957828,922.86833333333,98.166666666667,0,0,0,0,0,0,0,0,0,0
1670800321.248,-6.0281355694915,1.7426666616667,1.22,2.3700001,12.668084632632,922.9,98.72881355932199,0,0,0,0,0,0,0,0,0,0
1670800381.259,-5.991166676666699,1.56433334,1.24,2.01,13.22428686704,922.895,98.65,0,0,0,0,0,0,0,0,0,0
1670800441.294,-5.94916668,1.1901666676667,0.91,1.8299999,7.6087193053196005,922.935,99,0,0,0,0,0,0,0,0,0,0
1670800501.35,-5.8776666316667,1.2584999931667,0.8,1.54,14.077696306061,922.9433333333301,99.166666666667,0,0,0,0,0,0,0,0,0,0
1670800561.231,-5.829122801754401,1.0459649012280998,0.57,1.55,13.12481192149,922.95438596491,99.35087719298201,0,0,0,0,0,0,0,0,0,0
1670800621.273,-5.7225,0.9474999928333299,0.51,1.4,2.2127105803351,922.99166666667,99.9,0,0,0,0,0,0,0,0,0,0
1670800681.231,-5.680333333333301,1.1631666696667,0.64,1.7700001,353.56219747746,922.98666666667,99.75,0,0,0,0,0,0,0,0,0,0
1670800741.255,-5.656166676666699,1.2053333311667,0.71,1.5699999,12.252674160143002,922.99,99.95,0,0,0,0,0,0,0,0,0,0
1670800801.404,-5.688500025,1.0123333315,0.44,1.48,355.75050950742,922.965,99.15,0,0,0,0,0,0,0,0,0,0
1670800861.233,-5.6493333683333,1.0576666603333,0.79,1.4,336.44102608979,922.98333333333,99.46666666666701,0,0,0,0,0,0,0,0,0,0
1670800921.243,-5.65,0.700666665,0.26,1.01,351.84311217428,922.9633333333301,99,0,0,0,0,0,0,0,0,0,0
1670800981.238,-5.634833438333301,0.9419999996666701,0.37,1.7299999,7.8722901598272,922.945,99,0,0,0,0,0,0,0,0,0,0
1670801041.23,-5.631833363333301,0.99783333083333,0.71,1.5,23.742644164534003,922.96,99,0,0,0,0,0,0,0,0,0,0
1670801101.312,-5.63700016,1.142500001,0.61,1.78,10.696779388165,922.96,99.28333333333299,0,0,0,0,0,0,0,0,0,0
1670801161.237,-5.61699997,1.2788333343333,0.87,1.6700001,357.65736722132004,922.99666666667,100,0,0,0,0,0,0,0,0,0,0
1670801221.229,-5.520166618333301,1.250833337,0.96999997,1.54,10.791557266689999,923.06,100,0,0,0,0,0,0,0,0,0,0
1670801281.265,-5.5568332833333,0.9938333321666701,0.66999996,1.5600001000000001,33.752183573544,923.0333333333301,100,0,0,0,0,0,0,0,0,0,0
1670801341.231,-5.598500005,1.058474569322,0.78000003,1.28,47.774207253426,922.9766666666699,100,0,0,0,0,0,0,0,0,0,0
1670801401.267,-5.481666625,1.0834999998333001,0.63,1.47,29.868399605341,923,100,0,0,0,0,0,0,0,0,0,0
1670801461.228,-5.475000018333301,0.9648333334999999,0.49,1.33,21.445389440337,923.0316666666699,100,0,0,0,0,0,0,0,0,0,0
1670801521.227,-5.5316665466667,0.9073333356666701,0.53000003,1.38,21.831830439619,922.96,100,0,0,0,0,0,0,0,0,0,0
1670801581.235,-5.5116666166667,1.4606666646667001,0.69,2.1399999,42.735630301332996,922.9733333333301,100,0,0,0,0,0,0,0,0,0,0
1670801641.229,-5.6296667266666995,2.077333335,1.7,2.6399999,42.781571923284,922.9816666666699,100,0,0,0,0,0,0,0,0,0,0
1670801701.223,-5.692,1.8211666616667,1.3,2.81,30.563726284154,922.9433333333301,100,0,0,0,0,0,0,0,0,0,0
1670801761.237,-5.704166655,2.1761666616667,1.7,2.83,31.728046609147,922.9516666666699,100,0,0,0,0,0,0,0,0,0,0
1670801821.227,-5.8623333533333,2.3306666716667004,1.61,2.96,27.993991429780998,922.88833333333,100,0,0,0,0,0,0,0,0,0,0
1670801881.228,-6.029999998333301,2.6506666583332996,2.08,3.1100001,25.071296487705002,922.7966666666699,99.7,0,0,0,0,0,0,0,0,0,0
1670801941.318,-6.18633341,2.7119999983332996,2.2,3.1799998,26.809452156518997,922.7066666666699,99.016666666667,0,0,0,0,0,0,0,0,0,0
