x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1679266861.251,5.64600021,0.36033333233333,0.2,0.61,261.63441427085,934.65,100,0,0,0,0,0,0,0,0,0,0
1679266921.324,5.6271667116667,0.492000001,0.29000002,0.71999997,321.87711258521,934.6866666666699,100,0.33333333333333,0,0,0,0,0,0,0,0,0
1679266981.252,5.5978332783333,0.57633333616667,0.26,0.87,332.16344220686,934.6883333333301,99.116666666667,0.26666666666667005,0,0,0,0,0,0,0,0,0
1679267041.256,5.593666666666699,0.568666666,0.32999998,0.8,355.08393356481,934.7,99,0.95,0,0,0,0,0,0,0,0,0
1679267101.357,5.608166451666699,0.6684999996666701,0.45999998,0.87,13.940502778766,934.72,99,0.5666666666666701,0,0,0,0,0,0,0,0,0
1679267161.282,5.61899997,0.971333337,0.5,1.55,7.4612416367301,934.7766666666699,99,0.48333333333333,0,0,0,0,0,0,0,0,0
1679267221.254,5.582499965,1.3515254181356,0.29000002,1.6700001,350.14799490888,934.86666666667,99,0.7,0,0,0,0,0,0,0,0,0
1679267281.252,5.5611666666667,1.4206666666667,0.6,1.6200001,351.13389420313996,934.9533333333301,99,1,0,0,0,0,0,0,0,0,0
1679267341.267,5.5551666666666994,1.3893333405000001,0.59000003,1.6899998999999999,358.11103382486,935,99,1,0,0,0,0,0,0,0,0,0
1679267401.459,5.5326664466667,1.577868857377,1.12,2.06,352.58650333666003,934.99833333333,99,1,0,0,0,0,0,0,0,0,0
1679267461.27,5.4660000283333,1.838474579661,1.02,2.25,358.30859293717003,934.975,98.05,1,0,0,0,0,0,0,0,0,0
1679267521.264,5.4465,1.8566666716667,1.26,2.16,353.26954166087006,934.98333333333,98,1,0,0,0,0,0,0,0,0,0
1679267581.337,5.378500035,1.86416667,1.6299999,2.0700002,353.5497889444,934.9516666666699,98,1,0,0,0,0,0,0,0,0,0
1679267641.268,5.3796667166667,1.6961666733333,1.3100001000000001,2.06,1.3340376885701999,934.9366666666699,98,1,0,0,0,0,0,0,0,0,0
