x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1668985261.233,4.788333305,6.670508472881401,3.69,8.9,347.19409655338995,928.8383333333301,85.4,0.38333333333333003,0,0,0,0,0,0,0,0,0
1668985321.238,4.8029999466667,6.3939999916667,4.68,7.740000200000001,357.1784577759,928.8133333333301,86.46666666666701,0.35,0,0,0,0,0,0,0,0,0
1668985381.244,4.84449997,5.575666665,3.6,7.0699997,3.600782183621,928.8433333333301,87.8,0.18333333333332996,0,0,0,0,0,0,0,0,0
1668985441.245,4.7751665666667,5.2901666733332995,3.6,7.259999799999999,6.5386948373150995,928.7916666666699,87.766666666667,0.15,0,0,0,0,0,0,0,0,0
1668985501.349,4.77166666,6.017833285,4.17,8.55,2.5287479082242004,928.8233333333301,87.46666666666701,0.45,0,0,0,0,0,0,0,0,0
1668985561.252,4.6688333333333,4.571333305,3.2,6.7699995,2.2092083291374,928.7066666666699,87.5,0,0,0,0,0,0,0,0,0,0
1668985621.332,4.687333333333299,4.21999998,2.35,5.43,1.0682180000274,928.7233333333301,88.633333333333,0,0,0,0,0,0,0,0,0,0
1668985681.25,4.642166726666701,3.9983333333332998,2.98,5.6,358.95211934139,928.7183333333301,87.733333333333,0,0,0,0,0,0,0,0,0,0
1668985741.242,4.5672881355932,4.2744999766667,1.9799999,6.53,354.81676792009,928.66271186441,87.33898305084699,0,0,0,0,0,0,0,0,0,0
1668985801.43,4.6149180573769994,3.96683334,2.3899999,5.79,1.6144682407663,928.6622950819699,87.606557377049,0,0,0,0,0,0,0,0,0,0
1668985861.301,4.70416672,3.8386667033333,2.1200001,6.2200003,355.95188685272996,928.74166666667,89.366666666667,0,0,0,0,0,0,0,0,0,0
1668985921.248,4.7383051101695,5.34333333,3.02,7.8300004,336.80852428072,928.8525423728801,88.576271186441,0.38983050847458006,0,0,0,0,0,0,0,0,0
1668985981.248,4.6013333383332995,3.6876666833333,2.2,5.0299997,352.8363925657,928.72833333333,84.71666666666701,0.18333333333332996,0,0,0,0,0,0,0,0,0
1668986041.27,4.62199999,3.7583333333332996,2.19,5.4900002,352.74580220256007,928.675,86.233333333333,0,0,0,0,0,0,0,0,0,0
1668986101.365,4.6752459016393,3.25083334,2.25,4.67,357.3222214858,928.7098360655699,86.983606557377,0,0,0,0,0,0,0,0,0,0
1668986161.226,4.779999971428599,5.1628070087719005,3.3700001000000004,6.9,350.22872200973,928.78392857143,88.625,0.08928571428571401,0,0,0,0,0,0,0,0,0
1668986221.255,4.849166625,5.571500005,3.83,7.65,2.9699299691036005,928.8933333333301,87.083333333333,0.6666666666666701,0,0,0,0,0,0,0,0,0
1668986281.25,4.7560000016667,5.71066665,3.9,7.29,356.32854135159,928.7833333333301,85.916666666667,0.03333333333333299,0,0,0,0,0,0,0,0,0
1668986341.257,4.8341666283333,6.6491666733333,4.55,9.43,320.89724072462,928.8,86.15,0.48333333333333,0,0,0,0,0,0,0,0,0
1668986401.366,4.7288334383333,6.63083327,4.05,10.43,328.97540772012,928.7316666666699,84.15,0.21666666666667003,0,0,0,0,0,0,0,0,0
1668986461.228,4.698666686666701,5.266000001666701,3.5,7.4800005,351.22233942351,928.705,84.5,0.066666666666667,0,0,0,0,0,0,0,0,0
1668986521.24,4.8036666533333,5.0471666516667,3.6799998,6.78,356.87892966579,928.7766666666699,86.883333333333,0.23333333333332998,0,0,0,0,0,0,0,0,0
1668986581.227,4.812999905,4.700166686666701,2.9299998,6.7,357.58770051327,928.8283333333301,86.016666666667,0.48333333333333,0,0,0,0,0,0,0,0,0
1668986641.227,4.7888332416667,4.085333345,2.78,5.48,355.49744400191,928.8366666666699,85.616666666667,0.26666666666667005,0,0,0,0,0,0,0,0,0
1668986701.23,4.8846667816667,4.740499975,3.53,5.68,349.4701357257799,928.9316666666699,87.666666666667,0.3,0,0,0,0,0,0,0,0,0
1668986761.313,4.9146667283333,4.5738333166667005,3.3400002,6.06,345.05562620687994,928.9583333333301,87.78333333333299,0.38333333333333003,0,0,0,0,0,0,0,0,0
1668986821.231,4.83799995,6.135499971666699,3.83,8.059999000000001,2.9077518378499003,928.87833333333,87.983333333333,0.11666666666667,0,0,0,0,0,0,0,0,0
1668986881.234,4.7229999916667005,4.78616666,2.95,7.44,335.93922445801,928.77,85.266666666667,0.066666666666667,0,0,0,0,0,0,0,0,0
1668986941.231,4.639000025,3.9828332966667004,1.9799999,5.85,335.80731938559,928.635,85.95,0,0,0,0,0,0,0,0,0,0
1668987001.317,4.78950003,4.60916663,2.92,6.46,318.71794093474,928.6783333333301,88.166666666667,0,0,0,0,0,0,0,0,0,0
1668987061.226,4.912833335,6.2672881118644,3.3200002,9.4,321.28502443137995,928.7783333333301,86.15,0.23333333333332998,0,0,0,0,0,0,0,0,0
1668987121.23,4.797166633333299,5.62366667,0.79,7.65,312.99131856949,928.6883333333301,82.96666666666701,0,0,0,0,0,0,0,0,0,0
1668987181.233,4.79066661,5.033333353333299,3.6,6.46,307.07750242174,928.60833333333,84.03333333333299,0,0,0,0,0,0,0,0,0,0
1668987241.269,4.7831666133333,6.0458332816667,3.9599998,8.66,298.53698007478,928.5966666666699,84.683333333333,0,0,0,0,0,0,0,0,0,0
1668987301.225,4.8416666716667,5.6304999866667,3.78,8.26,314.11428002052,928.55,85.666666666667,0,0,0,0,0,0,0,0,0,0
1668987361.231,4.911500005,6.4841666733333,4.31,9.41,307.88298484832,928.565,84.133333333333,0.083333333333333,0,0,0,0,0,0,0,0,0
1668987421.236,4.9831666866667,8.170999966666699,1.5699999,11.1,299.70723992272,928.485,82.75,0,0,0,0,0,0,0,0,0,0
1668987481.227,5.018500003333299,6.90283338,4.85,10.29,301.51252246505,928.4266666666699,82.833333333333,0.16666666666667002,0,0,0,0,0,0,0,0,0
1668987541.226,4.98999999,6.961499965,4.42,8.99,315.83324164613,928.42,81.21666666666701,0.21666666666667003,0,0,0,0,0,0,0,0,0
1668987601.25,4.9961665816667,7.3276665966667,4.8,11.39,308.65231623113,928.35833333333,82.433333333333,0.083333333333333,0,0,0,0,0,0,0,0,0
1668987661.249,5.0396666283333,7.2083333583333005,5.32,9.559999000000001,293.71426327792005,928.37666666667,83.21666666666701,0.13333333333333,0,0,0,0,0,0,0,0,0
1668987721.238,4.9780000583333,8.408999996666699,4.68,13.63,295.58611665892005,928.3083333333301,80.933333333333,0.066666666666667,0,0,0,0,0,0,0,0,0
1668987781.233,4.999333415,6.4631666933333,4.02,8.54,303.62872923304,928.3166666666699,83.133333333333,0,0,0,0,0,0,0,0,0,0
1668987841.23,5.143833353333299,7.688500026666699,3.89,10.91,287.25993739211003,928.39,83.1,0.18333333333332996,0,0,0,0,0,0,0,0,0
1668987901.31,5.1708474830507996,7.177241415517201,4.2200003,11.9,286.32813668135,928.38305084746,78.440677966102,0.61016949152542,0,0,0,0,0,0,0,0,0
1668987961.226,5.2293220542373,8.47683339,5.66,11.35,299.6844067031,928.29661016949,76.77966101694899,0.35593220338983,0,0,0,0,0,0,0,0,0
1668988021.231,5.4670000683333,7.54950002,4.8900003,11.65,302.73952516082994,928.365,73.05,0.75,0,0,0,0,0,0,0,0,0
1668988081.226,5.3266666433333,6.7441665966667,2.97,10.33,295.78469667633,928.37833333333,75.2,0.83333333333333,0,0,0,0,0,0,0,0,0
1668988141.263,5.36116664,7.629166673333301,5.07,10.38,303.3254045655,928.3183333333301,77.2,0.13333333333333,0,0,0,0,0,0,0,0,0
1668988201.247,5.5188333533333,7.9356666316667,5.5299997,12.49,297.70417688133,928.48333333333,78.4,0.73333333333333,0,0,0,0,0,0,0,0,0
1668988261.231,5.4838333816667,7.6969999666666995,4.1,11.6,321.01257873202997,928.47833333333,79.45,0.48333333333333,0,0,0,0,0,0,0,0,0
1668988321.236,5.5228332383333,7.2111666616667,3.73,9.87,313.79020236688,928.5266666666699,78.866666666667,0.76666666666667,0,0,0,0,0,0,0,0,0
1668988381.233,5.463166645,8.594500066666699,5.15,11.559999000000001,308.01871351817,928.47,78.016666666667,0.86666666666667,0,0,0,0,0,0,0,0,0
1668988441.228,5.3976667,7.1073333316667,4.2400002,10.14,313.89424256987996,928.35833333333,79.15,0.43333333333333,0,0,0,0,0,0,0,0,0
1668988501.231,5.435166705,7.228166593333301,4.1099997,10.190000999999999,326.38423069922,928.39,80.25,0.53333333333333,0,0,0,0,0,0,0,0,0
1668988561.248,5.4615000083333,7.14649998,5.0099998,9.37,319.60576693265,928.39166666667,81.4,0.53333333333333,0,0,0,0,0,0,0,0,0
1668988621.233,5.509333315,8.4306667083333,5.7599998,11.62,319.85755463544,928.4183333333301,78.566666666667,0.68333333333333,0,0,0,0,0,0,0,0,0
1668988681.243,5.491833325,8.3334999183333,1.58,11.4,315.91727203241004,928.36333333333,78.833333333333,0.63333333333333,0,0,0,0,0,0,0,0,0
1668988741.241,5.403166676666699,6.3461665983333,3.31,9.37,320.88430694574,928.29,78.96666666666701,0.26666666666667005,0,0,0,0,0,0,0,0,0
1668988801.319,5.4793332833333,6.8929999966667,3.53,9.05,316.44999907503995,928.3116666666699,80.2,0.5833333333333299,0,0,0,0,0,0,0,0,0
1668988861.226,5.4419999983333005,7.57533329,4.88,10.690000999999999,319.09236750296003,928.26666666667,80.633333333333,0.21666666666667003,0,0,0,0,0,0,0,0,0
1668988921.223,5.415666705,7.3228332433333,5.0099998,9.519999499999999,338.20054217297997,928.26,79.21666666666701,0.76666666666667,0,0,0,0,0,0,0,0,0
1668988981.225,5.3293333333333,6.873166675,4.16,9.96,314.03042764859,928.2,79.066666666667,0.41666666666667,0,0,0,0,0,0,0,0,0
1668989041.268,5.3893333633333,8.1346667116667,4.91,10.969999000000001,317.00911120205,928.1766666666699,79.083333333333,0.38333333333333003,0,0,0,0,0,0,0,0,0
1668989101.221,5.5039999116667,8.3226665816667,6.06,10.9,332.93911387189996,928.225,79.7,0.5666666666666701,0,0,0,0,0,0,0,0,0
1668989161.222,5.4101667166667,6.790499973333301,4.57,8.309999000000001,331.91468470267,928.2233333333301,79.166666666667,0.45,0,0,0,0,0,0,0,0,0
1668989221.232,5.4373333533333,7.091999943333301,4.8900003,8.87,328.17722551317,928.205,79.78333333333299,0.21666666666667003,0,0,0,0,0,0,0,0,0
1668989281.227,5.398000065,7.206166673333301,4.5099998,10.32,313.55802249146,928.2033333333301,79.15,0.5666666666666701,0,0,0,0,0,0,0,0,0
1668989341.228,5.397500045,7.2714999716666995,4.83,9.6,342.15184248049997,928.2216666666699,78.7,0.63333333333333,0,0,0,0,0,0,0,0,0
1668989401.235,5.4261667166667,5.8976666866667,4.12,8.35,324.3378597613,928.2233333333301,78.866666666667,0.3,0,0,0,0,0,0,0,0,0
1668989461.239,5.4695000416666995,6.1496666433333,4.2799997,9.89,323.86535639348,928.265,79.3,0.28333333333333,0,0,0,0,0,0,0,0,0
1668989521.231,5.5113333216667,6.858166675,4.0099998,8.89,322.14074691793996,928.255,79.28333333333299,0.53333333333333,0,0,0,0,0,0,0,0,0
1668989581.227,5.396166716666699,6.73350002,4.37,10.940000999999999,316.50922997631,928.195,77.15,0.61666666666667,0,0,0,0,0,0,0,0,0
1668989641.232,5.4350000416667,6.925000025,4.56,8.68,315.17692764137996,928.16,78.483333333333,0.53333333333333,0,0,0,0,0,0,0,0,0
1668989701.313,5.409666721666699,6.5611666466667,3.5,9.559999000000001,337.57545141193,928.16,78.683333333333,0.46666666666667,0,0,0,0,0,0,0,0,0
1668989761.227,5.3686666966667005,5.722166665,3.7599998,7.490000200000001,333.06456727076,928.12666666667,77.35,0.45,0,0,0,0,0,0,0,0,0
1668989821.225,5.3208333016667,5.3451666516667,3.7900002,6.9,326.65694522918,928.1066666666699,76.616666666667,0.6,0,0,0,0,0,0,0,0,0
1668989881.226,5.336333326666701,4.93133334,3.35,7.2,322.79341527471,928.0516666666699,78.133333333333,0.11666666666667,0,0,0,0,0,0,0,0,0
1668989941.282,5.4563333066667,6.0185,4.07,8.16,325.70880368414,928.1066666666699,78.7,0.35,0,0,0,0,0,0,0,0,0
1668990001.243,5.4128333583333,4.50766667,2.92,7.38,327.77103665029,928.14666666667,75.85,0.76666666666667,0,0,0,0,0,0,0,0,0
1668990061.223,5.4675000116667,6.1101666966667,3.83,8.89,310.05048100962995,928.11333333333,77.96666666666701,0.45,0,0,0,0,0,0,0,0,0
1668990121.233,5.3838333433333005,5.9698333066666995,4.19,7.79,307.06727338257,928.0816666666699,77.866666666667,0.46666666666667,0,0,0,0,0,0,0,0,0
1668990181.231,5.48000002,5.8253333166667,4.29,7.54,327.46219635795,928.135,79.016666666667,0.41666666666667,0,0,0,0,0,0,0,0,0
1668990241.232,5.43250004,5.9338333116666995,3.61,9.2,332.0859934459,928.0933333333301,77.133333333333,0.35,0,0,0,0,0,0,0,0,0
1668990301.244,5.382666691666699,6.727666633333301,2.59,11.219999000000001,323.21013291512,928.0316666666699,75.45,0.71666666666667,0,0,0,0,0,0,0,0,0
1668990361.242,5.3056666216667,4.51833332,2.73,6.25,328.33738525294,927.99833333333,75.516666666667,0.11666666666667,0,0,0,0,0,0,0,0,0
1668990421.23,5.2968333133333,5.1796666583333,3.2900002,8.1,329.53414115224,927.985,74.8,0,0,0,0,0,0,0,0,0,0
1668990481.223,5.3846667166666995,4.5637288254237,2.66,6.5099998,335.19163800817,928.005,78.05,0,0,0,0,0,0,0,0,0,0
1668990541.227,5.5264997983333,4.1163333433333,2.71,5.2599998,6.134269642840099,928.1016666666699,80.46666666666701,0.21666666666667003,0,0,0,0,0,0,0,0,0
1668990601.262,5.5084999683333,3.8828333433332998,2.1799998,5.2599998,347.18544906962006,928.11666666667,78.416666666667,0.38333333333333003,0,0,0,0,0,0,0,0,0
1668990661.231,5.5186666683333,5.3523333366667005,2.76,9.65,334.19606602181,928.0716666666699,77.1,0.25,0,0,0,0,0,0,0,0,0
1668990721.227,5.418000025,5.01599999,2.56,7.55,331.28822744276,928.0316666666699,75.45,0.31666666666667,0,0,0,0,0,0,0,0,0
1668990781.226,5.4398333383333,5.6041666583333,4.34,7.29,327.68577029335,927.9666666666699,76.883333333333,0,0,0,0,0,0,0,0,0,0
1668990841.305,5.5151666566666995,4.7201666483333,3.65,6.96,352.24785920634,928.02,77.45,0.51666666666667,0,0,0,0,0,0,0,0,0
1668990901.227,5.3496666866667,3.2588333083333,2.16,5.07,346.15218065510004,927.9483333333301,77.166666666667,0,0,0,0,0,0,0,0,0,0
