x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1678057261.236,-0.44966666433333,1.3135593288136,1.05,1.58,354.13767226097997,924.76,91.016666666667,0,0,0,0,0,0,0,0,0,0
1678057321.237,-0.46199997883333005,1.349833335,1.1,1.55,359.19682512932,924.7233333333301,91,0,0,0,0,0,0,0,0,0,0
1678057381.318,-0.48699999783333003,1.2908333191666999,0.98999995,1.58,3.1391187157927,924.7233333333301,90.46666666666701,0,0,0,0,0,0,0,0,0,0
1678057441.241,-0.502,1.14633333,0.8,1.36,11.010682202079,924.7,90.21666666666701,0,0,0,0,0,0,0,0,0,0
1678057501.385,-0.48433332866666995,0.8098333335,0.65,1.01,11.085928469171,924.6883333333301,90.55,0,0,0,0,0,0,0,0,0,0
1678057561.325,-0.45283332766667,0.7448333286666701,0.58000004,1.01,16.408857116961,924.7,91.583333333333,0,0,0,0,0,0,0,0,0,0
1678057621.243,-0.44542372881356,0.65399999766667,0.45999998,0.86,10.583466271679999,924.6864406779699,91,0,0,0,0,0,0,0,0,0,0
1678057681.245,-0.42833333333333,0.40683333283333,0.17999999,0.63,27.436450876447,924.6783333333301,91,0,0,0,0,0,0,0,0,0,0
1678057741.296,-0.4073770547541,0.24333333266667,0.02,0.43,20.379630654307,924.65409836065,91,0,0,0,0,0,0,0,0,0,0
1678057801.413,-0.386333346,0.2651666645,0.04,0.49,31.515500558911,924.62833333333,91,0,0,0,0,0,0,0,0,0,0
1678057861.248,-0.37220338983051005,0.12583333318333,0.02,0.3,157.13081433341998,924.61016949152,91,0,0,0,0,0,0,0,0,0,0
1678057921.277,-0.35983332633333004,0.46533333533333004,0.2,0.65,201.5309432728,924.61666666667,91.53333333333299,0,0,0,0,0,0,0,0,0,0
1678057981.252,-0.35333332666667,0.62300000166667,0.35999998,0.86,187.29592999332002,924.665,91.05,0,0,0,0,0,0,0,0,0,0
