x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1672045262.506,7.1063413682927,1.4621951243902,1.02,1.99,61.573242816609,936.5243902439,86.219512195122,201,0,0,0,0,0,0,0,0,0
1672045321.219,7.078983193220299,1.4094915169492,0.93,1.8100001000000001,57.975155010481004,936.5932203389801,86.27118644067801,204.84745762711998,0,0,0,0,0,0,0,0,0
1672045381.229,7.1128333183333,0.9966666565000001,0.5,1.42,61.729511986126006,936.5766666666699,84.55,195.66666666667,0,0,0,0,0,0,0,0,0
1672045441.222,7.1558333333333,0.9859999985,0.65999997,1.36,71.863148131747,936.485,84,179,0,0,0,0,0,0,0,0,0
1672045501.411,7.1703333383333,1.2309999966667,1.01,1.5,76.982113067138,936.37166666667,83.4,176.65,0,0,0,0,0,0,0,0,0
1672045561.22,7.233000075,1.3291666616667,0.91999996,1.6200001,95.99137208898199,936.3083333333301,83.416666666667,189.9,0,0,0,0,0,0,0,0,0
1672045621.229,7.2450000083333,1.33866667,1.01,1.65,89.12406036831499,936.2933333333301,85.766666666667,220.33333333332996,0,0,0,0,0,0,0,0,0
1672045681.218,7.1853333633333,1.4923333316667,1.29,1.8,69.828854330981,936.35833333333,85.21666666666701,236.96666666667002,0,0,0,0,0,0,0,0,0
1672045741.265,7.140000055,1.517333325,1.3100001000000001,1.8100001000000001,66.668422102585,936.415,85.983333333333,235.46666666667002,0,0,0,0,0,0,0,0,0
1672045801.218,7.100666616666699,1.3335000011667,0.96999997,1.76,69.533834841284,936.34,86.4,211.7,0,0,0,0,0,0,0,0,0
1672045861.217,7.1234999883333,1.0291666634999999,0.8,1.25,79.62259533238499,936.23833333333,85.683333333333,177.58333333333,0,0,0,0,0,0,0,0,0
1672045921.22,7.203666746666699,1.1248333245,0.83000004,1.33,91.368570174,936.12833333333,84.883333333333,177.11666666667,0,0,0,0,0,0,0,0,0
1672045981.268,7.2733331783333,0.8751666601666701,0.4,1.22,102.95590117395001,936.0966666666699,85.916666666667,173.75,0,0,0,0,0,0,0,0,0
1672046041.22,7.3214999933333,0.38450000079999996,0.060000002000000004,0.74,57.123330430816004,936.0666666666699,85.71666666666701,161.63333333333,0,0,0,0,0,0,0,0,0
1672046101.222,7.35149992,0.43350000101667,0.030000001000000002,0.82,314.52572570664,936.0866666666699,86.8,167.13333333333,0,0,0,0,0,0,0,0,0
1672046161.221,7.396166658333301,0.24283333328332998,0,0.39000002,7.9101707217634,936.105,87.366666666667,172.81666666667,0,0,0,0,0,0,0,0,0
1672046221.285,7.5106666433333,0.22199999833332998,0.02,0.52,285.89164066635,936.16,88,176.23333333333,0,0,0,0,0,0,0,0,0
1672046281.222,7.559333215,0.5306779657627101,0.27,0.88,212.17096431382998,936.1783333333301,88,174.9,0,0,0,0,0,0,0,0,0
1672046341.216,7.4528332616667,0.92583332883333,0.51,1.75,219.04145133963002,936.17,87.7,183.61666666667,0,0,0,0,0,0,0,0,0
1672046401.216,7.446333313333301,1.2860000028333,0.53000003,1.9,247.73311114823997,936.13166666667,84.483333333333,191.96666666667,0,0,0,0,0,0,0,0,0
1672046461.3,7.5173333466667,0.55721311590164,0.26,0.8,232.23923597915,936.12166666667,83.55,191.08333333333,0,0,0,0,0,0,0,0,0
1672046521.22,7.5801665566667,0.55101694694915,0.31,0.84,217.68286297382,936.1683333333301,83,199.18333333333,0,0,0,0,0,0,0,0,0
1672046581.22,7.6535000116667,0.7594999978333299,0.44,1.01,226.49265929244999,936.26666666667,82.9,259.91666666667004,0,0,0,0,0,0,0,0,0
1672046641.22,7.8098332866666995,0.43383333193333,0.060000002000000004,0.85,257.99647891474996,936.4166666666699,82.21666666666701,273.43333333333,0,0,0,0,0,0,0,0,0
1672046701.305,8.003999985,0.20483333263333,0.02,0.37,36.288222984139,936.585,83.21666666666701,281.55,0,0,0,0,0,0,0,0,0
1672046761.221,8.152000000000001,0.18433333405000002,0.02,0.49,102.57066706027,936.6533333333301,82.416666666667,262.11666666667,0,0,0,0,0,0,0,0,0
1672046821.223,8.2998330416667,0.48633333149999997,0.17,0.71999997,227.12019194714,936.6783333333301,80.4,272.85,0,0,0,0,0,0,0,0,0
1672046881.219,8.3083325,0.8623333326666701,0.61,1.11,220.02730751816003,936.6583333333301,78.35,291.06666666667,0,0,0,0,0,0,0,0,0
