x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1675638061.241,1.5045,0.46733333783333003,0.21,0.68,151.11174068308998,947.9033333333301,95,1,0,0,0,0,0,0,0,0,0
1675638121.24,1.5005,0.6966666690000001,0.35,1.05,158.54797551949,947.9016666666699,94.366666666667,1,0,0,0,0,0,0,0,0,0
1675638181.279,1.4993333333333,1.1730000036666999,0.52,2.3,152.01441346647,947.9066666666699,94.333333333333,1,0,0,0,0,0,0,0,0,0
1675638241.24,1.4909999999999999,1.3626666728333,0.75,1.8799999,116.0773089549,947.87333333333,94,1,0,0,0,0,0,0,0,0,0
1675638301.353,1.4875,2.2795000166667,1.71,3.2400002,128.59078763065,947.8433333333301,94,1,0,0,0,0,0,0,0,0,0
1675638361.246,1.45483333,1.6884999983333,1.15,2.2,112.14347722437,947.8116666666699,94,1,0,0,0,0,0,0,0,0,0
1675638421.249,1.4861666666667,1.7161666566667,1.25,2.4,117.447510675,947.805,94.9,1,0,0,0,0,0,0,0,0,0
1675638481.252,1.5081666666667,2.27816666,1.6299999,2.8899999,119.36811843066002,947.8116666666699,95,1,0,0,0,0,0,0,0,0,0
1675638541.252,1.4963333333333,2.12233333,1.5,2.95,127.81798807723999,947.8216666666699,94.55,1,0,0,0,0,0,0,0,0,0
1675638601.395,1.4706666666666999,1.594166685,1.3100001000000001,2.1100001,111.40801618363001,947.81,94.483333333333,1,0,0,0,0,0,0,0,0,0
1675638661.253,1.4681666666667,1.8333333366667,1.0899999,2.73,123.33875835293999,947.8,94.45,1,0,0,0,0,0,0,0,0,0
1675638721.252,1.460166665,1.8826666516666999,1.53,2.2,110.73007954776001,947.7883333333301,94.55,1.1833333333333,0,0,0,0,0,0,0,0,0
1675638781.308,1.4038333533333,1.3466666698333,0.78000003,2.03,81.983365779544,947.7866666666699,94.016666666667,1.4833333333333,0,0,0,0,0,0,0,0,0
1675638841.263,1.39216668,0.79677965966102,0.58000004,1.15,70.36806446374699,947.7816666666699,94,1.0666666666667,0,0,0,0,0,0,0,0,0
1675638901.393,1.4211666883333,0.7529508191803299,0.41,0.98999995,80.915078622506,947.785,94.1,1.0166666666667,0,0,0,0,0,0,0,0,0
1675638961.231,1.4324561438596999,0.84053571517857,0.6,1.04,75.149645347318,947.79649122807,94.24561403508801,1.3333333333333,0,0,0,0,0,0,0,0,0
1675639021.243,1.4258333766667,0.88266667333333,0.5,1.6899998999999999,72.297707041995,947.7983333333301,94,1.3166666666667,0,0,0,0,0,0,0,0,0
1675639081.219,1.4267797152541999,1.7800000066666999,1.05,2.3200002,73.84783942499699,947.8050847457599,94.54237288135599,1.9830508474576003,0,0,0,0,0,0,0,0,0
1675639141.231,1.389833355,2.05083334,1.55,2.6399999,83.20841173994,947.805,95,2,0,0,0,0,0,0,0,0,0
1675639201.248,1.3226666283333,1.8796666566667,1.33,2.6799998,86.85351737239901,947.7783333333301,95.2,2,0,0,0,0,0,0,0,0,0
1675639261.224,1.3361666116667,3.4103333283332997,2.41,5.6099997,93.403460231941,947.77166666667,96,2.0833333333333,0,0,0,0,0,0,0,0,0
1675639321.224,1.24,2.492166675,1.1800001,4.56,95.38703092631,947.745,95.083333333333,2.2666666666667004,0,0,0,0,0,0,0,0,0
1675639381.256,1.2585,2.66649999,1.1899998999999999,4.6,99.06079683983499,947.74,95.53333333333299,2.0166666666667,0,0,0,0,0,0,0,0,0
1675639441.23,1.1780000283333,2.83533332,1.71,4.12,82.920246699495,947.75166666667,96.266666666667,2,0,0,0,0,0,0,0,0,0
1675639501.231,1.1651666783333001,3.6788333266667004,3.1200001,4.73,90.338224914135,947.7266666666699,96.683333333333,2.55,0,0,0,0,0,0,0,0,0
1675639561.312,1.2318333333333,3.86916666,3.2900002,4.7,92.588463908849,947.7783333333301,97.03333333333299,3,0,0,0,0,0,0,0,0,0
1675639621.235,1.2708333333333,3.26333333,2.6200001,4.0099998,98.73967601407,947.8416666666699,96.78333333333299,3.05,0,0,0,0,0,0,0,0,0
1675639681.225,1.244,2.95716667,2.05,3.7,78.736518714488,947.855,96.266666666667,3,0,0,0,0,0,0,0,0,0
1675639741.241,1.2605,2.2606666666667,1.6700001,3.04,89.37423900500299,947.885,96.233333333333,3,0,0,0,0,0,0,0,0,0
1675639801.262,1.2001666433333,1.90950001,1.47,2.3899999,91.854906227358,947.88166666667,96,3,0,0,0,0,0,0,0,0,0
1675639861.231,1.2590000016667,2.3669999966667,1.48,3.35,91.982558089657,947.87666666667,96.9,2.9833333333332996,0,0,0,0,0,0,0,0,0
1675639921.228,1.2944827603448001,2.0648275793103,1.36,3.22,73.229127147925,947.95,95.672413793103,3.0172413793103,0,0,0,0,0,0,0,0,0
1675639981.23,1.315199968,1.55620001,1.28,2.0700002,91.370073476255,947.952,95.5,3,0,0,0,0,0,0,0,0,0
1675640041.226,1.3373332666667,2.0185000066667,1.27,3.15,92.781331301542,947.9516666666699,95.6,3,0,0,0,0,0,0,0,0,0
1675640101.228,1.2729999916666999,2.6316666616667,2.1799998,3.1200001,89.466925283796,947.955,95.2,3,0,0,0,0,0,0,0,0,0
1675640161.277,1.2503333333333,2.3171666816667003,1.8799999,2.97,96.94966687674801,947.94,96,3,0,0,0,0,0,0,0,0,0
1675640221.225,1.2476666666667,2.2513333433333,1.28,2.98,95.76867461682899,947.9683333333301,96,3,0,0,0,0,0,0,0,0,0
1675640281.226,1.2486666666667,2.57916667,1.72,3.6,96.601187317493,948,95.5,3,0,0,0,0,0,0,0,0,0
1675640341.24,1.2331666666667,2.0921666733333,1.8,3,95.515885915266,947.995,95,3,0,0,0,0,0,0,0,0,0
1675640401.264,1.2621666666667,2.0628333366666998,1.5699999,2.6,96.11655919784599,948.00166666667,95.233333333333,3,0,0,0,0,0,0,0,0,0
1675640461.228,1.2503333333333,2.5841666716667,1.8,3.3200002,86.205847217376,948.00166666667,95.85,3,0,0,0,0,0,0,0,0,0
1675640521.233,1.2013333466667,2.8618333333333,2.2,3.55,90.88734527192,947.98,96.15,2.8833333333332996,0,0,0,0,0,0,0,0,0
1675640581.233,1.2003333433333,2.8560000016667004,2.5,3.3200002,87.31420900333099,947.9816666666699,96.96666666666701,2.8833333333332996,0,0,0,0,0,0,0,0,0
1675640641.232,1.1823333683333002,2.8848333266667003,2.22,3.3,95.235451427088,947.9816666666699,96.733333333333,3,0,0,0,0,0,0,0,0,0
1675640701.239,1.2138333383333,2.9979999866667004,2.34,3.4,109.17316929393,948.005,96.566666666667,3,0,0,0,0,0,0,0,0,0
1675640761.224,1.1989999783333,2.7448333316667,2.24,3.3400002,108.17111857283001,947.99833333333,96.066666666667,3,0,0,0,0,0,0,0,0,0
1675640821.23,1.1593333383333,2.4753333266667004,1.99,3.03,92.578992498921,948.00666666667,96.416666666667,2.8166666666667,0,0,0,0,0,0,0,0,0
1675640881.238,1.1771666733333002,2.8859999933332996,2.08,3.56,97.255215753147,948.00833333333,97.65,2.95,0,0,0,0,0,0,0,0,0
1675640941.296,1.18449999,3.066666665,2.4,3.69,95.119830223638,948.015,98,3,0,0,0,0,0,0,0,0,0
1675641001.276,1.1413333416667,3.8299999983333,3.1799998,4.56,95.543069250296,948.0283333333301,97.616666666667,3,0,0,0,0,0,0,0,0,0
1675641061.239,1.1084999816667,3.534833335,2.76,4.32,91.867197109875,947.98,97.633333333333,3,0,0,0,0,0,0,0,0,0
1675641121.246,1.0450000083333,3.3324999816667003,2.72,3.8400002,87.209366751707,947.9633333333301,97.166666666667,2.7666666666667004,0,0,0,0,0,0,0,0,0
1675641181.236,1.06166666,3.2076666566667003,2.81,3.6,95.89214194986,947.9416666666699,97.78333333333299,2.2166666666667,0,0,0,0,0,0,0,0,0
1675641241.226,1.0551666633333001,3.1516666733333,2.46,4.02,101.7647528617,947.97,97.65,2.4,0,0,0,0,0,0,0,0,0
1675641301.252,1.0231666666666999,2.7968333266667003,2.33,3.47,97.651932307189,947.9633333333301,98,2,0,0,0,0,0,0,0,0,0
1675641361.24,1.07266666,3.145,2.3,4.31,99.642293523705,947.98666666667,98.433333333333,2.3166666666667,0,0,0,0,0,0,0,0,0
1675641421.232,1.0343333333333,3.0061666583332998,2.5,3.75,89.506808140361,948.0183333333301,98.03333333333299,2.4,0,0,0,0,0,0,0,0,0
1675641481.256,0.99516665633333,3.0586666716667,2.44,3.65,91.432808338791,948.0233333333301,98.25,2.0166666666667,0,0,0,0,0,0,0,0,0
1675641541.253,1.0081666646667,2.42683334,2.08,2.91,100.62478870805,948.01166666667,98.583333333333,2.1166666666667,0,0,0,0,0,0,0,0,0
1675641601.255,1.004999995,2.5856666533332997,1.9200001,3.44,105.03391614937999,948.0416666666699,98.316666666667,2,0,0,0,0,0,0,0,0,0
1675641661.221,0.98999998916667,2.4222033932203,1.9200001,3.2400002,97.714350485368,948.0266666666699,98,2,0,0,0,0,0,0,0,0,0
1675641721.296,0.96416666066667,1.9995081918033,1.48,2.59,91.007061121279,948.0283333333301,97.633333333333,2,0,0,0,0,0,0,0,0,0
