x,y,y2,y4,y6,y8,y10,y12,y14,y16,y18,y20,y22,y24,y1,y3,y5,y7,y9,y11,y13,y15,y17,y19,y21,y23,y25
1614686400,6.095,6.054,987,1031,4.971,2.6,278.9,1.332,93.1,0,619.2,7.55,3.332,0,0,0,0,0,0,0,0,0,0,0,0,0
1614690000,7.262,7.143,986,1031,4.774,2.2,278.5,1.242,85.4,0,581.7,7.628,3.347,0,0,0,0,0,0,0,0,0,0,0,0,0
1614693600,8.65,8.42,986,1030,3.358,1.8,284.1,0.999,71.91,0,491.8,7.84,3.355,0,0,0,0,0,0,0,0,0,0,0,0,0
1614697200,9.2,9,986,1030,3.107,2.7,172.4,1.602,67.67,0,90,7.997,3.361,0,0,0,0,0,0,0,0,0,0,0,0,0
1614700800,8.29,8.2,985,1030,1.713,1.9,126.2,1.25,64.07,0,85.6,7.959,3.379,0,0,0,0,0,0,0,0,0,0,0,0,0
1614704400,7.735,7.681,986,1030,6.566,1.7,121.6,1.231,93.4,0,14.3,7.932,3.387,0,0,0,0,0,0,0,0,0,0,0,0,0
1614708000,7.615,7.375,986,1030,4.4,1.5,49.73,0.935,81.7,0,0,7.809,3.397,0,0,0,0,0,0,0,0,0,0,0,0,0
1614711600,7.336,6.919,986,1030,4.097,1.7,71.2,1.065,82.6,0,0,7.685,3.404,0,0,0,0,0,0,0,0,0,0,0,0,0
1614715200,7.31,6.743,986,1031,4.025,1.7,48.6,0.902,83.2,0,0,7.693,3.398,0,0,0,0,0,0,0,0,0,0,0,0,0
1614718800,6.716,6.367,987,1031,5.222,2.2,34.04,1.368,92.7,0,0,7.641,3.428,0,0,0,0,0,0,0,0,0,0,0,0,0
1614722400,6.215,5.85,987,1031,4.75,2.2,23.48,1.29,93.2,0,0,7.611,3.425,0,0,0,0,0,0,0,0,0,0,0,0,0
1614726000,6.151,5.672,987,1031,2.325,1.9,52.67,1.007,79.39,0,0,7.53,3.425,0,0,0,0,0,0,0,0,0,0,0,0,0
1614729600,5.856,5.363,987,1031,1.673,2.1,33.37,1.183,77.42,0,0,7.434,3.425,0,0,0,0,0,0,0,0,0,0,0,0,0
1614733200,5.768,5.104,987,1031,1.934,1.7,35.4,1.101,80.3,0,0,7.378,3.422,0,0,0,0,0,0,0,0,0,0,0,0,0
1614736800,5.778,4.884,987,1031,2.117,1.6,27.03,1.214,82.6,0,0,7.301,3.425,0,0,0,0,0,0,0,0,0,0,0,0,0
1614740400,5.313,4.681,987,1031,1.646,2.2,33.19,0.926,81,0,0,7.262,3.428,0,0,0,0,0,0,0,0,0,0,0,0,0
1614744000,4.966,4.363,987,1031,2.137,2.1,31.04,1.409,85.8,0,0,7.237,3.413,0,0,0,0,0,0,0,0,0,0,0,0,0
1614747600,4.556,3.914,987,1031,1.812,2.3,48.65,1.341,86.5,0,0,7.246,3.419,0,0,0,0,0,0,0,0,0,0,0,0,0
1614751200,4.276,3.77,987,1031,1.295,2.1,42.46,1.477,84.2,0,0,7.242,3.416,0,0,0,0,0,0,0,0,0,0,0,0,0
1614754800,4.39,3.846,987,1031,1.663,2.4,34.4,1.609,86,0,27.67,7.221,3.448,0,0,0,0,0,0,0,0,0,0,0,0,0
1614758400,4.611,4.232,987,1031,1.631,2.4,59.02,1.272,83.5,0,77.76,7.214,3.453,0,0,0,0,0,0,0,0,0,0,0,0,0
1614762000,5.507,5.264,987,1031,2.276,1.3,75.66,0.742,81.4,0,129,7.223,3.454,0,0,0,0,0,0,0,0,0,0,0,0,0
1614765600,6.141,6.149,987,1031,5.368,1.4,239,0.601,95.2,0,174.9,7.244,3.457,0,0,0,0,0,0,0,0,0,0,0,0,0
1614769200,6.199,6.189,987,1031,7.45,1.5,264.8,0.975,109.4,0,194.1,7.258,3.476,0,0,0,0,0,0,0,0,1,0,0,0,0
1614772800,6.401,6.402,986,1031,7.204,1.9,252.3,1.268,106.1,0,188.9,7.304,3.458,0,0,0,0,0,0,0,0,1,0,0,0,0
1614776400,6.683,6.659,986,1030,5.187,1.5,291.1,0.656,90.7,0,185.7,7.328,3.414,0,0,0,0,0,0,0,0,0,0,0,0,0
1614780000,6.907,6.872,985,1029,5.019,1.1,246.3,0.658,88.5,0,188.8,7.355,3.417,0,0,0,0,0,0,0,0,0,0,0,0,0
1614783600,6.91,7.032,985,1029,6.316,1.4,153.1,0.794,95.6,0,128.9,7.421,3.436,0,0,0,0,0,0,0,0,0,0,0,0,0
1614787200,7.173,7.111,984,1028,4.988,1.4,127.3,0.949,87.4,0,76.64,7.447,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0
1614790800,7.329,7.125,984,1028,4.387,1.8,104.2,0.891,83.1,0,8.58,7.454,3.429,0,0,0,0,0,0,0,0,0,0,0,0,0
1614794400,6.906,6.706,984,1028,5.472,1.7,99.6,0.767,92.3,0,0,7.412,3.412,0,0,0,0,0,0,0,0,0,0,0,0,0
1614798000,6.717,6.254,984,1028,2.916,1.3,29.13,0.876,79.67,0,0,7.362,3.411,0,0,0,0,0,0,0,0,0,0,0,0,0
1614801600,6.691,6.365,983,1027,3.412,1.9,33.96,0.882,81.7,0,0,7.392,3.408,0,0,0,0,0,0,0,0,0,0,0,0,0
1614805200,6.646,6.261,983,1027,4.408,1.3,15.23,0.617,88.2,0,0,7.368,3.406,0,0,0,0,0,0,0,0,0,0,0,0,0
1614808800,6.536,6.134,983,1027,4.678,1.3,30.15,0.916,90.7,0,0,7.355,3.405,0,0,0,0,0,0,0,0,0,0,0,0,0
1614812400,6.534,6.102,982,1027,4.524,1.3,14.48,0.624,89.9,0,0,7.321,3.406,0,0,0,0,0,0,0,0,0,0,0,0,0
1614816000,6.341,6.03,982,1026,4.665,1.2,19.98,0.476,91.3,0,0,7.293,3.404,0,0,0,0,0,0,0,0,0,0,0,0,0
1614819600,6.24,5.914,981,1026,4.846,1.5,47.16,0.86,93.2,0,0,7.299,3.403,0,0,0,0,0,0,0,0,0,0,0,0,0
1614823200,5.918,5.58,981,1025,4.976,1.5,52.38,0.889,96.2,0,0,7.288,3.402,0,0,0,0,0,0,0,0,0,0,0,0,0
1614826800,5.567,5.229,980,1025,4.996,1.5,44.46,1.009,98.7,0,0,7.265,3.397,0,0,0,0,0,0,0,0,0,0,0,0,0
1614830400,5.848,5.396,980,1024,3.991,1.4,42.04,0.967,91,0,0,7.252,3.391,0,0,0,0,0,0,0,0,0,0,0,0,0
1614834000,5.708,5.347,979,1024,3.788,1.5,50.14,0.96,90,0,0,7.237,3.398,0,0,0,0,0,0,0,0,0,0,0,0,0
1614837600,5.421,5.037,979,1023,4.201,1.6,39.7,0.983,94.6,0,0,7.231,3.394,0,0,0,0,0,0,0,0,0,0,0,0,0
1614841200,5.325,4.846,979,1023,4.082,1.7,33.57,1.208,95.1,0,54.79,7.26,3.404,0,0,0,0,0,0,0,0,0,0,0,0,0
1614844800,5.749,5.284,979,1023,4.452,1.6,33.38,0.941,94.7,0,108.7,7.28,3.416,0,0,0,0,0,0,0,0,0,0,0,0,0
1614848400,6.643,6.709,979,1023,6.133,0.9,159,0.625,96.5,0,170.4,7.296,3.423,0,0,0,0,0,0,0,0,0,0,0,0,0
1614852000,6.735,6.742,978,1022,7.199,1.4,247.5,0.892,103.5,0,381.2,7.338,3.417,0,0,0,0,0,0,0,0,1,0,0,0,0
1614855600,7.1,7.266,977,1022,7.104,2.7,179.6,1.396,99.2,0,377,7.416,3.419,0,0,0,0,0,0,0,0,0,0,0,0,0
1614859200,7.807,7.846,977,1021,7.429,3.8,146.9,2.533,97.5,0,298.1,7.643,3.424,0,0,0,0,0,0,0,0,0,0,0,0,0
1614862800,8.4,8.25,976,1020,6.92,3.9,134.5,2.777,91.8,0,479.2,7.785,3.423,0,0,0,0,0,0,0,0,0,0,0,0,0
1614866400,9.17,8.94,975,1019,5.083,3.3,132.7,2.433,77.58,0,653.9,7.871,3.422,0,0,0,0,0,0,0,0,0,0,0,0,0
1614870000,9.81,9.51,974,1018,3.882,4,122.3,2.535,68.4,0,229,7.962,3.433,0,0,0,0,0,0,0,0,0,0,0,0,0
1614873600,10.12,9.98,974,1018,2.828,3.8,114.9,2.407,61.55,0,115.1,7.976,3.452,0,0,0,0,0,0,0,0,0,0,0,0,0
1614877200,11.02,10.65,974,1018,1.887,3.1,132.2,1.472,54.89,0,32.02,8.05,3.442,0,0,0,0,0,0,0,0,0,0,0,0,0
1614880800,10.98,10.72,974,1018,4.392,4.1,171.4,1.744,65.94,0,0,8.1,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0
1614884400,10.01,9.73,974,1019,5.881,3.5,121.9,2.399,77.42,0,0,8.1,3.442,0,0,0,0,0,0,0,0,0,0,0,0,0
1614888000,10.19,9.91,974,1019,5.412,3,116.7,1.448,73.82,0,0,8.14,3.444,0,0,0,0,0,0,0,0,0,0,0,0,0
1614891600,9.72,9.49,974,1019,5.936,2,89.6,1.182,78.78,0,0,8.11,3.443,0,0,0,0,0,0,0,0,0,0,0,0,0
1614895200,9.73,9.3,974,1019,5.67,1.6,43.89,0.95,78.36,0,0,8.07,3.437,0,0,0,0,0,0,0,0,0,0,0,0,0
1614898800,9.09,8.66,974,1018,5.657,1.6,67.74,0.924,81.7,0,0,8.07,3.436,0,0,0,0,0,0,0,0,0,0,0,0,0
1614902400,8.73,8.39,974,1018,5.994,1.6,67.29,0.909,85.5,0,0,8.04,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0
1614906000,8.03,7.57,974,1018,4.972,2.1,45.79,0.992,83.9,0,0,8.03,3.426,0,0,0,0,0,0,0,0,0,0,0,0,0
1614909600,7.517,7.032,974,1018,4.461,2.7,54.54,1.561,84,0,0,7.991,3.425,0,0,0,0,0,0,0,0,0,0,0,0,0
1614913200,7.638,7.309,974,1018,4.64,2.7,73.9,1.247,83.4,0,0,7.954,3.417,0,0,0,0,0,0,0,0,0,0,0,0,0
1614916800,7.849,7.708,974,1018,5.053,3.4,99.5,1.733,83.6,0,0,7.916,3.413,0,0,0,0,0,0,0,0,0,0,0,0,0
1614920400,7.728,7.525,974,1018,4.919,2.7,65.85,1.149,83.9,0,0,7.919,3.413,0,0,0,0,0,0,0,0,0,0,0,0,0
1614924000,7.707,7.591,974,1018,5.059,2.6,85.7,1.319,84.3,0,0,7.91,3.406,0,0,0,0,0,0,0,0,0,0,0,0,0
1614927600,7.407,7.181,974,1019,5.517,2,32.94,0.939,89.5,0,30.25,7.863,3.401,0,0,0,0,0,0,0,0,0,0,0,0,0
1614931200,7.811,7.74,975,1019,5.949,2.1,155.9,0.901,88.7,0,96.8,7.87,3.408,0,0,0,0,0,0,0,0,0,0,0,0,0
1614934800,7.941,7.9,975,1019,6.575,1.7,285.7,0.824,91.8,0,77.06,7.869,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0
1614938400,8.81,8.68,975,1019,5.33,4.1,121.6,1.397,80.3,0,699.3,7.912,3.413,0,0,0,0,0,0,0,0,0,0,0,0,0
1614942000,10.24,10.13,975,1019,3.528,5.9,97,3.138,63.8,0,667.7,8.07,3.412,0,0,0,0,0,0,0,0,0,0,0,0,0
1614945600,9.09,8.99,975,1019,5.401,5.2,152.5,3.876,78.67,0,726.3,8.17,3.416,0,0,0,0,0,0,0,0,0,0,0,0,0
1614949200,9.18,9.14,974,1018,5.619,5.6,157.7,3.376,79.23,0,508.8,8.26,3.418,0,0,0,0,0,0,0,0,0,0,0,0,0
1614952800,10.89,10.79,974,1019,2.925,8.4,76.79,3.859,58.68,0,188.6,8.36,3.399,0,0,0,0,0,0,0,0,0,0,0,0,0
1614956400,9.59,9.6,975,1019,4.733,9.5,57.94,5.44,71.91,0,173.5,8.48,3.409,0,0,0,0,0,0,0,0,0,0,0,0,0
1614960000,9.05,9.02,975,1020,3.435,8.6,59.97,5.161,68.27,0,202,8.19,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0
1614963600,8.03,7.976,976,1020,3.237,8.8,57.21,4.786,72.25,0,15.77,7.993,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1614967200,7.302,7.208,977,1021,2.2,10.6,65.83,5.901,70.75,0,0,7.836,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1614970800,6.417,6.352,978,1022,2.307,10.7,68.52,5.558,75.58,0,0,7.775,3.349,0,0,0,0,0,0,0,0,0,0,0,0,0
1614974400,5.621,5.542,978,1022,2.234,9.6,60.82,5.651,79.53,0,0,7.782,3.394,0,0,0,0,0,0,0,0,0,0,0,0,0
1614978000,5.267,5.192,978,1022,1.949,9.6,57.23,5.513,79.84,0,0,7.782,3.408,0,0,0,0,0,0,0,0,0,0,0,0,0
1614981600,4.81,4.722,979,1023,1.519,9.9,59.1,5.666,80,0,0,7.693,3.415,0,0,0,0,0,0,0,0,0,0,0,0,0
1614985200,4.433,4.375,979,1023,1.338,11.6,62.35,5.491,80.9,0,0,7.581,3.478,0,0,0,0,0,0,0,0,0,0,0,0,0
1614988800,4.439,4.365,979,1023,1.055,11.6,56.72,6.141,79.33,0,0,7.532,3.608,0,0,0,0,0,0,0,0,0,0,0,0,0
1614992400,4.451,4.388,979,1023,0.895,10.8,55.43,5.551,78.3,0,0,7.484,3.595,0,0,0,0,0,0,0,0,0,0,0,0,0
1614996000,4.372,4.31,979,1023,0.48,8.8,56.15,5.236,76.41,0,0,7.434,3.584,0,0,0,0,0,0,0,0,0,0,0,0,0
1614999600,4.188,4.126,979,1023,0.157,9,57.9,5.356,75.61,0,0,7.389,3.572,0,0,0,0,0,0,0,0,0,0,0,0,0
1615003200,3.976,3.92,979,1023,0.142,9.2,54.41,5.233,76.63,0,0,7.372,3.548,0,0,0,0,0,0,0,0,0,0,0,0,0
1615006800,3.678,3.626,980,1024,0.071,7.2,58.95,4.089,77.83,0,0,7.406,3.524,0,0,0,0,0,0,0,0,0,0,0,0,0
1615010400,3.371,3.32,980,1024,-0.206,6.9,54.07,4.173,77.95,0,0,7.41,3.517,0,0,0,0,0,0,0,0,0,0,0,0,0
1615014000,3.157,3.111,980,1025,-0.351,8.1,49.73,4.158,78.27,0,15.18,7.41,3.509,0,0,0,0,0,0,0,0,0,0,0,0,0
1615017600,3.174,3.135,981,1025,-0.415,7.8,49.31,3.847,77.78,0,44.62,7.433,3.506,0,0,0,0,0,0,0,0,0,0,0,0,0
1615021200,3.304,3.273,981,1026,-0.516,6.7,47.96,3.696,76.46,0,90.5,7.422,3.499,0,0,0,0,0,0,0,0,0,0,0,0,0
1615024800,3.7,3.703,981,1026,-0.33,7.1,49.03,4.213,75.19,0,187.6,7.439,3.496,0,0,0,0,0,0,0,0,0,0,0,0,0
1615028400,4.463,4.438,982,1026,0.121,7,62.58,3.546,73.79,0,310.2,7.421,3.506,0,0,0,0,0,0,0,0,0,0,0,0,0
1615032000,5.377,5.307,981,1026,0.37,5.8,77.22,3.173,70.72,0,395.8,7.444,3.522,0,0,0,0,0,0,0,0,0,0,0,0,0
1615035600,6.034,5.984,981,1025,0.305,4.8,66.78,2.982,67.16,0,294.2,7.471,3.558,0,0,0,0,0,0,0,0,0,0,0,0,0
1615039200,6.615,6.548,981,1025,0.616,5.2,79.71,2.201,66.06,0,516.4,7.546,3.561,0,0,0,0,0,0,0,0,0,0,0,0,0
1615042800,7.136,7.116,981,1025,0.743,5.9,67.68,3.262,64.11,0,395.3,7.72,3.555,0,0,0,0,0,0,0,0,0,0,0,0,0
1615046400,6.921,6.943,981,1025,0.697,7.2,60.5,4.065,64.67,0,99.7,7.671,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0
1615050000,6.323,6.289,981,1025,0.577,6,52.66,3.128,67.05,0,24.55,7.633,3.546,0,0,0,0,0,0,0,0,0,0,0,0,0
1615053600,5.717,5.655,981,1025,-0.078,6,44.6,3.169,66.81,0,0,7.583,3.542,0,0,0,0,0,0,0,0,0,0,0,0,0
1615057200,5.338,5.265,981,1026,-0.098,6.4,50.39,3.026,68.55,0,0,7.448,3.538,0,0,0,0,0,0,0,0,0,0,0,0,0
1615060800,5.187,5.103,981,1025,0.007,5.5,44.32,2.723,69.85,0,0,7.349,3.536,0,0,0,0,0,0,0,0,0,0,0,0,0
1615064400,4.778,4.679,981,1026,0.111,4.4,42.78,2.552,72.5,0,0,7.322,3.537,0,0,0,0,0,0,0,0,0,0,0,0,0
1615068000,4.354,4.27,981,1026,0.147,4.7,42.58,2.756,74.8,0,0,7.309,3.538,0,0,0,0,0,0,0,0,0,0,0,0,0
1615071600,4.145,4.067,981,1025,0.277,5.6,38.95,2.668,76.59,0,0,7.284,3.536,0,0,0,0,0,0,0,0,0,0,0,0,0
1615075200,4.081,4.015,981,1025,0.427,3.9,41.24,2.205,77.71,0,0,7.299,3.536,0,0,0,0,0,0,0,0,0,0,0,0,0
1615078800,3.903,3.834,981,1025,0.41,2.6,32.12,1.566,78.61,0,0,7.306,3.532,0,0,0,0,0,0,0,0,0,0,0,0,0
1615082400,3.33,3.193,980,1025,0.227,2.2,19.24,1.309,81.2,0,0,7.291,3.502,0,0,0,0,0,0,0,0,0,0,0,0,0
1615086000,2.872,2.613,980,1024,0.485,1.9,44.58,1.1,86.2,0,0,7.226,3.495,0,0,0,0,0,0,0,0,0,0,0,0,0
1615089600,2.946,2.75,979,1024,1.102,1.9,47.82,1.182,89.2,0,0,7.245,3.493,0,0,0,0,0,0,0,0,0,0,0,0,0
1615093200,3.778,3.567,979,1024,1.609,1.5,43.68,0.733,87.3,0,0,7.274,3.496,0,0,0,0,0,0,0,0,0,0,0,0,0
1615096800,3.643,3.496,979,1023,2.029,1.5,79.69,0.666,90.5,0,0,7.265,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1615100400,4.047,3.756,979,1023,1.809,2.1,5.874,0.758,87.4,0,31.13,7.252,3.505,0,0,0,0,0,0,0,0,0,0,0,0,0
1615104000,4.285,4.241,979,1024,2.554,1.4,25.35,0.659,89.1,0,124.3,7.246,3.511,0,0,0,0,0,0,0,0,0,0,0,0,0
1615107600,4.992,4.925,979,1023,2.44,1.3,202.8,0.609,84.2,0,429.5,7.297,3.487,0,0,0,0,0,0,0,0,0,0,0,0,0
1615111200,5.288,5.426,979,1023,2.902,1.8,181.7,0.993,84.1,0,399.3,7.378,3.446,0,0,0,0,0,0,0,0,0,0,0,0,0
1615114800,5.36,5.666,978,1023,3.058,2.2,168.8,1.634,83.6,0,632.7,7.487,3.465,0,0,0,0,0,0,0,0,0,0,0,0,0
1615118400,5.759,6.007,977,1022,2.483,3,154.8,1.976,78.4,0,698.5,7.691,3.526,0,0,0,0,0,0,0,0,0,0,0,0,0
1615122000,6.139,6.278,976,1021,3.145,2.5,152.9,1.833,80.6,0,160.4,7.798,3.527,0,0,0,0,0,0,0,0,0,0,0,0,0
1615125600,6.569,6.594,976,1020,4.284,2.6,141.8,1.576,85.5,0,200.5,7.763,3.536,0,0,0,0,0,0,0,0,0,0,0,0,0
1615129200,6.866,6.829,975,1019,5.577,3.9,119,1.878,92.1,0,102.6,7.743,3.539,0,0,0,0,0,0,0,0,0,0,0,0,0
1615132800,7.276,7.204,975,1019,6.127,4,118.4,2.554,93.3,0,31.01,7.789,3.513,0,0,0,0,0,0,0,0,0,0,0,0,0
1615136400,7.658,7.55,974,1018,5.627,3.3,81.3,1.738,88,0,7.101,7.742,3.543,0,0,0,0,0,0,0,0,0,0,0,0,0
1615140000,8.2,8.04,974,1018,6.156,3.2,124.3,1.726,88.3,0,0,7.839,3.543,0,0,0,0,0,0,0,0,0,0,0,0,0
1615143600,7.854,7.649,974,1019,6.687,2,82.3,1.084,94,0,0,7.839,3.539,0,0,0,0,0,0,0,0,0,0,0,0,0
1615147200,7.636,7.504,974,1018,7.198,2.2,90.8,1.293,98.3,0,0,7.841,3.548,0,0,0,0,0,0,0,0,0,0,0,0,0
1615150800,7.541,7.45,974,1019,7.296,2.6,70.26,1.251,99.3,0,0,7.703,3.536,0,0,0,0,0,0,0,0,0,0,0,0,0
1615154400,7.265,7.213,974,1019,7.819,3.6,315.2,2.154,104.7,0,0,7.669,3.486,0,0,0,0,0,0,0,0,1,0,0,0,0
1615158000,7.071,6.985,974,1018,8.46,3.6,308.9,1.56,111,0,0,7.564,3.444,0,0,0,0,0,0,0,0,1,0,0,0,0
1615161600,6.823,6.688,974,1018,8.99,2.5,295.9,1.327,117.4,0,0,7.539,3.485,0,0,0,0,0,0,0,0,1,0,0,0,0
1615165200,6.752,6.71,974,1018,9.03,2.5,281.2,1.597,117.5,0,0,7.49,3.435,0,0,0,0,0,0,0,0,1,0,0,0,0
1615168800,6.007,5.844,973,1018,8.42,1.5,40.32,0.834,119.7,0,0,7.464,3.431,0,0,0,0,0,0,0,0,1,0,0,0,0
1615172400,5.828,5.592,973,1017,8.12,1.7,22.45,0.883,119.3,0,0,7.453,3.394,0,0,0,0,0,0,0,0,1,0,0,0,0
1615176000,5.78,5.517,973,1017,8.01,1.9,47.26,1.042,119.1,0,0,7.437,3.39,0,0,0,0,0,0,0,0,1,0,0,0,0
1615179600,5.905,5.728,973,1017,7.837,1.7,52.22,1.168,116,0,0,7.423,3.401,0,0,0,0,0,0,0,0,1,0,0,0,0
1615183200,6.299,6.105,973,1017,7.115,2.4,52.29,1.381,107.7,0,0,7.411,3.404,0,0,0,0,0,0,0,0,1,0,0,0,0
1615186800,6.546,6.446,973,1017,6.133,5.5,51.21,2.152,98.2,0,28.8,7.436,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1615190400,6.665,6.599,973,1017,5.896,5.7,63.03,2.838,95.6,0,176.6,7.449,3.399,0,0,0,0,0,0,0,0,0,0,0,0,0
1615194000,7.063,7.03,973,1017,5.604,6.9,63.36,3.711,91,0,180.2,7.478,3.402,0,0,0,0,0,0,0,0,0,0,0,0,0
1615197600,7.6,7.57,973,1017,4.85,6.9,54.7,3.483,83.2,0,281.2,7.461,3.292,0,0,0,0,0,0,0,0,0,0,0,0,0
