x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1501538400,21.08,,20.63,,,,,,21.38,18.4,,2.3,,32.17,,1.825,,87.3,,,,,,21.82,,9.57,
1501542000,20.28,,20.01,,,,,,21.07,17.19,,2.4,,39.37,,1.683,,84,,,,,,21.56,,9.81,
1501545600,19.66,,19.29,,,,,,20.77,16.41,,2.4,,47.32,,1.6,,83.7,,,,,,21.57,,9.76,
1501549200,19.23,,18.78,,,,,,20.59,15.88,,2.2,,44.95,,1.692,,83.5,,,,,,21.61,,9.4,
1501552800,18.8,,18.44,,,,,,20.57,15.95,,2.4,,47.72,,1.7919999999999998,,85.7,,,,,,21.58,,9.29,
1501556400,18.83,,18.28,,,,,,20.52,15.94,,2.3,,40.1,,1.932,,86.5,,,,,,21.57,,9.25,
1501560000,18.19,,17.93,,,,,,20.43,15.66,,2.3,,40.13,,1.375,,86.8,,,,,,21.59,,9.55,
1501563600,18.46,,18.13,,,,,,20.43,15.54,,2.2,,40.54,,1.2670000000000001,,85.1,,,,57.79,,21.59,,9.53,
1501567200,19.46,,19.39,,,,,,20.67,16.03,,1.8,,23.83,,0.68,,81.2,,,,178,,21.57,,9.52,
1501570800,20.39,,20.49,,,,,,21.41,18.14,,3.2,,265.6,,1.979,,86.6,,,,367.3,,21.58,,8.78,
1501574400,20.78,,20.82,,,,,,21.76,18.18,,2.3,,275.6,,1.325,,85.1,,,,257.6,,21.64,,8.88,
1501578000,21.46,,21.46,,,,,,21.97,17.88,,2.3,,258.2,,1.817,,80.4,,,,676.1,,21.7,,8.33,
1501581600,22.21,,22.15,,,,,,22.46,17.17,,2.8,,247.8,,1.867,,73.64,,,,528.5,,21.94,,8.18,
1501585200,22.64,,22.65,,,,,,22.94,18.42,,2.5,,249.3,,1.39,,77.25,,,,291.6,,22.17,,8.03,
1501588800,23.94,,23.84,,,,,,23.7,18.23,,1.7,,287.7,,0.565,,71.24,,,,836,,22.25,,8.2,
1501592400,25.94,,25.72,,,,,,24.54,18.29,,1.9,,274.2,,0.76,,63.81,,,,146.8,,22.42,,8.84,
1501596000,26.21,,26.08,,,,,,24.72,19.17,,1.8,,293.4,,0.76,,66.23,,,,453.7,,22.19,,8.76,
1501599600,24.96,,25,,,,,,24.73,20.84,,5,,202.6,,1.931,,78.11,,,,270.1,,22.34,,9.04,
1501603200,27.37,,27.3,,,,,,25.39,18.4,,2.8,,135.5,,1.082,,58.71,,,,169.7,,22.36,,9.55,
1501606800,26.02,,25.85,,,,,,25.03,19.39,,3.2,,142.1,,1.5930000000000002,,67.85,,,,79.46,,22.24,,9.42,
1501610400,26.2,,26,,,,,,24.34,18.22,,2.6,,55.58,,0.971,,62.48,,,,44.37,,22.12,,9.49,
1501614000,26.11,,25.96,,,,,,24.06,18.16,,2.4,,69.37,,1,,62.42,,,,0.687,,22.02,,9.04,
1501617600,24.47,,24.36,,,,,,23.63,19.4,,2.3,,64.41,,1.151,,74.26,,,,,,22.07,,8.87,
1501621200,23.25,,23.06,,,,,,23.06,19.45,,1.9,,49.67,,0.7759999999999999,,80.4,,,,,,22.24,,8.97,
1501624800,23.15,,22.9,,,,,,22.81,18.75,,1.9,,47.45,,0.924,,77.72,,,,,,22.42,,8.63,
1501628400,23.22,,23.08,,,,,,22.65,18.61,,2.2,,78.51,,1.393,,76.22,,,,,,22.38,,8.67,
1501632000,21.99,,21.83,,,,,,22.18,18.52,,2.1,,42.41,,1.307,,81.7,,,,,,22.43,,8.63,
1501635600,20.81,,20.6,,,,,,21.79,17.84,,1.7,,54,,0.892,,84.4,,,,,,22.44,,8.39,
1501639200,20.6,,20.38,,,,,,21.57,17.65,,3.1,,25.88,,1.074,,84.6,,,,,,22.42,,8.53,
1501642800,20.02,,19.71,,,,,,21.41,17.46,,1.8,,48.71,,1.0090000000000001,,87.1,,,,,,22.44,,9,
1501646400,19.45,,19.28,,,,,,21.41,17,,2.3,,42.52,,1.41,,86.9,,,,,,22.54,,9.17,
1501650000,19.06,,18.84,,,,,,21.33,16.4,,2.1,,51.08,,1.0090000000000001,,86,,,,43.34,,22.53,,9.22,
1501653600,20.23,,20.17,,,,,,21.49,17.13,,2,,52.9,,0.89,,83,,,,177.3,,22.55,,8.94,
1501657200,22.05,,23.08,,,,,,22.26,18.12,,1.9,,153,,0.843,,73.92,,,,342,,22.65,,8.96,
1501660800,22.39,,22.65,,,,,,22.98,18.51,,3.8,,144.4,,2.55,,77.77,,,,515.2,,22.77,,8.31,
1501664400,22.6,,22.61,,,,,,22.96,19.14,,3.8,,139.1,,2.678,,81,,,,671.3,,22.96,,8.41,
1501668000,23.07,,23.21,,,,,,23.43,18.49,,1.9,,180.3,,1.341,,75.04,,,,780.3,,23.13,,8.85,
1501671600,23.24,,23.3,,,,,,23.83,18.76,,2.7,,146.5,,2.228,,75.89,,,,848,,23.44,,8.73,
1501675200,23.75,,23.73,,,,,,24.2,19,,3.3,,134.5,,2.735,,75.08,,,,837,,23.82,,9.19,
1501678800,24.43,,24.35,,,,,,24.66,18.72,,3.6,,130.7,,3.017,,71.18,,,,806,,24.32,,9.36,
1501682400,25.02,,24.95,,,,,,25.1,18.44,,4,,125.1,,3.201,,67.44,,,,761.7,,24.55,,8.46,
1501686000,25.49,,25.44,,,,,,25.25,19.11,,4.3,,123.4,,3.549,,68.24,,,,612.9,,24.54,,8.74,
1501689600,26.82,,26.74,,,,,,25.6,18.43,,4,,119.7,,2.9760000000000004,,60.61,,,,139.3,,24.7,,8.98,
1501693200,27.41,,27.24,,,,,,25.85,18.5,,4,,112.7,,2.256,,59.13,,,,257,,24.57,,9,
1501696800,27.86,,27.67,,,,,,26.02,18.21,,3.3,,108.9,,1.62,,56.6,,,,85.9,,24.37,,9.13,
1501700400,27.64,,27.26,,,,,,25.62,18.29,,1.6,,57.19,,0.741,,58.31,,,,1.58,,24.35,,9.15,
1501704000,25.88,,25.53,,,,,,24.67,18.51,,2.2,,55.05,,0.9990000000000001,,65.41,,,,,,24.55,,9.23,
1501707600,24.62,,24.25,,,,,,24.28,18.04,,2.3,,43.44,,0.97,,68.55,,,,,,24.45,,9.04,
1501711200,24.39,,23.96,,,,,,24.13,17.18,,1.8,,29.31,,0.723,,66.16,,,,,,24.42,,8.97,
1501714800,23.95,,23.46,,,,,,24.16,16.99,,2.2,,41.79,,0.9940000000000001,,67.29,,,,,,24.43,,8.86,
1501718400,24.68,,23.99,,,,,,24.11,16.93,,2.2,,355.6,,0.956,,64.92,,,,,,24.54,,8.72,
1501722000,25.29,,24.77,,,,,,23.97,17,,2,,338.7,,0.596,,62.3,,,,,,24.53,,8.39,
1501725600,25.36,,25.04,,,,,,24.05,18.04,,2.4,,322.1,,0.9640000000000001,,65.39,,,,,,24.47,,8.39,
