x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1583017200,8.45,,8.32,,962,,1006,,,8.73,,10.3,,271.9,,5.62,,103.2,1,,,,,7.109,,7.135,
1583020800,7.816,,7.757999999999999,,963,,1007,,,7.292000000000001,,8.7,,315.1,,3.7939999999999996,,97.3,,,,,,7.136,,7.143,
1583024400,7.7,,7.542000000000001,,963,,1007,,,6.13,,6.8,,298.7,,3.262,,91.1,,,,,,7.03,,7.138,
1583028000,8.24,,8.08,,962,,1006,,,6.614,,9.4,,293,,3.833,,90.8,,,,,,7.002000000000001,,7.122999999999999,
1583031600,7.917000000000001,,7.79,,962,,1006,,,7.082000000000001,,9,,300.7,,3.5069999999999997,,95.6,,,,,,6.981,,7.12,
1583035200,7.782,,7.695,,962,,1006,,,7.2379999999999995,,8.2,,285.5,,3.775,,97.3,,,,,,6.97,,7.122000000000001,
1583038800,7.696000000000001,,7.593999999999999,,962,,1006,,,6.7989999999999995,,8.6,,283.2,,4.111000000000001,,95.1,,,,,,6.965,,7.115,
1583042400,7.5920000000000005,,7.496,,962,,1006,,,6.484,,7.7,,274,,4.705,,93.6,,,,,,6.9479999999999995,,7.097,
1583046000,7.35,,7.252000000000001,,961,,1006,,,6.997999999999999,,4,,319.3,,1.932,,98.6,,,,52.95,,6.92,,7.085,
1583049600,7.4910000000000005,,7.382999999999999,,961,,1005,,,6.561,,6.2,,314.7,,2.202,,94.8,,,,261.5,,6.935,,7.1160000000000005,
1583053200,7.831,,7.683,,960,,1005,,,6.0329999999999995,,6.5,,276.5,,4.477,,89.6,,,,412.3,,6.982,,7.166,
1583056800,8.23,,8.07,,960,,1004,,,6.093999999999999,,6.8,,267.1,,4.7,,87.6,,,,539.5,,7.071000000000001,,7.194,
1583060400,9.1,,8.93,,959,,1003,,,5.545,,9.2,,267.8,,6.077000000000001,,79.77,,,,649.6,,7.232,,7.296,
1583064000,9.66,,9.46,,958,,1002,,,5.01,,8.7,,265.4,,6.636,,74.01,,,,651.9,,7.31,,7.327999999999999,
1583067600,10.11,,9.91,,957,,1001,,,4.553,,12,,267.6,,8.05,,69.59,,,,770.5,,7.325,,7.346,
1583071200,10.46,,10.24,,956,,1000,,,4.03,,11,,265.7,,8.55,,65.64,,,,625.4,,7.343999999999999,,7.377999999999999,
1583074800,10.65,,10.44,,956,,1000,,,3.9760000000000004,,16.9,,267.6,,9.91,,64.54,,,,61.86,,7.303999999999999,,7.292000000000001,
1583078400,9.53,,9.33,,955,,999,,,5.574,,12.1,,264.3,,7.237,,77.66,,,,23.84,,7.271,,7.315,
1583082000,9.08,,8.92,,956,,1000,,,4.735,,15.8,,273,,8.13,,75.76,,,,6.88,,7.234,,7.312,
1583085600,8.17,,8.12,,957,,1002,,,4.196000000000001,,18.7,,269.6,,9.51,,76.75,,,,,,7.27,,7.324,
1583089200,8.86,,8.63,,959,,1003,,,2.305,,18.3,,281.6,,9.91,,64.81,,,,,,7.18,,7.27,
1583092800,9.03,,8.9,,960,,1004,,,2.136,,15.6,,262.5,,11.82,,62.78,,,,,,7.2379999999999995,,7.26,
1583096400,8.91,,8.78,,960,,1004,,,2.0180000000000002,,13.8,,265.6,,9.09,,62.78,,,,,,7.281000000000001,,7.25,
1583100000,8.03,,8,,960,,1004,,,3.3280000000000003,,10.2,,256.1,,7.563,,72.62,,,,,,7.239,,7.223,
1583103600,7.625,,7.5360000000000005,,959,,1003,,,4.367,,7.5,,268.6,,2.967,,80.6,,,,,,7.153,,7.155,
1583107200,7.189,,7.112,,958,,1002,,,3.907,,5,,289.4,,2.807,,80.4,,,,,,7.1339999999999995,,7.09,
1583110800,7.021,,6.9510000000000005,,957,,1002,,,4,,4.5,,296.4,,1.58,,81.8,,,,,,7.027,,7.019,
1583114400,6.82,,6.76,,956,,1000,,,4.453,,4.6,,264,,2.48,,85.5,,,,,,7.016,,7.034,
1583118000,6.2989999999999995,,6.223,,954,,999,,,3.52,,2.8,,299.5,,1.015,,83.2,,,,,,6.997999999999999,,7.029,
1583121600,6.983,,6.912000000000001,,953,,998,,,3.5439999999999996,,8.8,,255.6,,4.579,,79.53,,,,,,6.973,,7.066,
1583125200,6.836,,6.825,,952,,997,,,4.32,,8.8,,274.1,,4.822,,84.4,,,,,,6.955,,7.074,
1583128800,5.565,,5.513999999999999,,950,,995,,,5.65,,3.6,,47.63,,1.4340000000000002,,101.3,1,,,,,6.942,,7.077999999999999,
1583132400,5.362,,5.218,,950,,994,,,5.551,,2.7,,91.6,,1.273,,102.7,1,,,13.1,,6.939,,7.0729999999999995,
1583136000,5.0760000000000005,,5.04,,948,,993,,,5.8,,1.8,,29.55,,0.846,,105.8,1,,,32,,6.942,,7.059,
1583139600,5.318,,5.252000000000001,,947,,991,,,6.25,,3.8,,63.5,,1.3330000000000002,,107.5,1,,,105.2,,6.934,,7.058,
1583143200,5.872999999999999,,5.83,,945,,989,,,5.702999999999999,,5,,60.9,,1.983,,99.5,,,,99.5,,6.935,,7.059,
1583146800,5.926,,5.882000000000001,,945,,989,,,4.96,,5.6,,40.15,,2.992,,94.2,,,,31.32,,6.934,,7.061,
1583150400,5.728,,5.442,,946,,990,,,4.757,,4,,332.6,,2.27,,95.7,,,,21.75,,6.921,,7.071000000000001,
1583154000,4.6339999999999995,,4.369,,946,,990,,,4.8839999999999995,,3.3,,343.8,,1.225,,104,1,,,37.87,,6.92,,7.082000000000001,
1583157600,4.842,,4.718999999999999,,946,,991,,,4.456,,5,,269.7,,2.7319999999999998,,98.5,,,,66.33,,6.955,,7.135,
1583161200,5.0680000000000005,,5.0169999999999995,,947,,992,,,4.828,,6.8,,280.4,,3.115,,99,,,,36.15,,7.026,,7.1610000000000005,
1583164800,5.407,,5.367000000000001,,948,,993,,,5.1770000000000005,,6.2,,310.1,,1.9980000000000002,,99.1,,,,22.13,,7.007999999999999,,7.183,
1583168400,6.447,,6.36,,950,,994,,,5.74,,12.2,,263.5,,6.809,,96.3,,,,3.6860000000000004,,7.044,,7.205,
1583172000,6.736000000000001,,6.689,,951,,995,,,4.927,,13.1,,249,,10.05,,88.8,,,,,,7.04,,7.187,
1583175600,6.23,,6.199,,953,,997,,,4.79,,12.4,,253.8,,9.67,,91,,,,,,7.017,,7.131,
1583179200,5.774,,5.737,,954,,998,,,4.789,,10.3,,262.1,,7.691,,93.9,,,,,,6.996,,7.151,
1583182800,5.851,,5.824,,955,,999,,,4.7410000000000005,,10.4,,261.6,,7.771,,93.1,,,,,,6.986000000000001,,7.138999999999999,
1583186400,5.962000000000001,,5.899,,956,,1000,,,4.7219999999999995,,9.8,,265,,6.91,,92.5,,,,,,6.983,,7.111000000000001,
1583190000,5.566,,5.572,,957,,1001,,,5.221,,9.4,,289.7,,4.426,,98,,,,,,6.971,,7.1129999999999995,
1583193600,6,,5.968999999999999,,958,,1002,,,4.0169999999999995,,9.2,,274.2,,5.4639999999999995,,87.8,,,,,,6.98,,7.1,
1583197200,6.005,,5.957000000000001,,960,,1005,,,1.604,,9.9,,273,,5.153,,73.94,,,,,,7.002000000000001,,7.101,
1583200800,5.79,,5.711,,961,,1006,,,-0.9540000000000001,,8.7,,318.6,,3.111,,62.86,,,,,,6.9879999999999995,,7.087000000000001,
1583204400,5.657,,5.617999999999999,,962,,1007,,,-3.568,,8.7,,325.6,,3.06,,51.81,,,,,,6.959,,7.1,
1583208000,5.324,,5.292999999999999,,963,,1007,,,-2.552,,3.6,,308.4,,1.1540000000000001,,57.34,,,,,,6.936,,7.074,
1583211600,4.516,,4.2410000000000005,,963,,1007,,,-0.9420000000000001,,4.3,,337,,1.4280000000000002,,69.38,,,,,,6.944,,7.068,
1583215200,3.51,,3.5010000000000003,,963,,1008,,,0.828,,6.2,,327.2,,2.627,,83.4,,,,,,6.922000000000001,,7.0760000000000005,
1583218800,2.925,,2.915,,964,,1008,,,2.037,,5.6,,313.1,,2.1590000000000003,,94.3,,,,36.29,,6.9079999999999995,,7.087000000000001,
1583222400,3.157,,3.154,,963,,1008,,,1.82,,6.6,,284,,2.853,,91.3,,,,276.8,,6.8839999999999995,,7.07,
1583226000,3.512,,3.513,,963,,1007,,,2.47,,7.9,,262.6,,6.08,,93.2,,,,437.4,,6.928,,7.068,
1583229600,4.316,,4.251,,963,,1007,,,1.041,,7.4,,256.7,,6.074,,80.2,,,,577.1,,7.001,,7.077000000000001,
1583233200,4.985,,5.002,,962,,1006,,,-0.927,,5.8,,255.1,,4.401,,65.8,,,,649.4,,7.077999999999999,,7.127999999999999,
1583236800,5.343999999999999,,5.319,,961,,1005,,,-1.6,,5.6,,279.2,,3.187,,61.21,,,,659.3,,7.167999999999999,,7.16,
1583240400,5.856,,5.815,,961,,1005,,,-1.9280000000000002,,5.3,,273.7,,3.758,,57.75,,,,704.7,,7.278,,7.167999999999999,
1583244000,6.365,,6.306,,960,,1005,,,-2.215,,4.7,,272.1,,2.937,,54.63,,,,510.7,,7.261,,7.082999999999999,
1583247600,6.836,,6.761,,961,,1005,,,-2.602,,3.5,,271.6,,2.311,,51.48,,,,323.8,,7.209,,7.06,
1583251200,6.827000000000001,,7.017,,961,,1005,,,-1.855,,2.9,,191.9,,1.77,,53.66,,,,144.7,,7.224,,7.064,
1583254800,6.274,,6.205,,962,,1006,,,0.265,,2.9,,118,,1.963,,65.95,,,,30.1,,7.252999999999999,,7.072,
1583258400,5.67,,5.542000000000001,,963,,1008,,,0.359,,2.3,,66.35,,1.263,,69.62,,,,,,7.585,,7.081,
1583262000,5.388999999999999,,5.069,,964,,1008,,,1.1440000000000001,,2,,21.93,,1.222,,76.06,,,,,,7.566,,7.087000000000001,
1583265600,5.499,,5.337000000000001,,965,,1009,,,0.434,,2.6,,66.76,,1.22,,70.92,,,,,,7.428,,7.091,
1583269200,5.107,,4.732,,966,,1010,,,1.058,,1.5,,65.52,,0.736,,77.37,,,,,,7.26,,7.0920000000000005,
1583272800,5.66,,5.584,,967,,1011,,,1.875,,3.7,,206.4,,2.6460000000000004,,77.31,,,,,,7.1129999999999995,,7.105,
1583276400,5.587999999999999,,5.521,,968,,1012,,,1.696,,3.5,,203.9,,1.906,,76.71,,,,,,7.098,,7.178999999999999,
1583280000,5.572,,5.542999999999999,,968,,1013,,,1.607,,4.2,,200.9,,3.522,,76.04,,,,,,7.106,,7.185,
1583283600,4.967,,4.814,,969,,1013,,,1.75,,2.1,,2.376,,1.155,,81,,,,,,7.215,,7.289,
1583287200,3.055,,2.687,,969,,1014,,,1.521,,2.1,,37.93,,1.4269999999999998,,92.4,,,,,,7.235,,7.325,
1583290800,2.498,,2.02,,970,,1014,,,0.344,,2.4,,56.99,,1.4240000000000002,,89,,,,,,7.2139999999999995,,7.193,
1583294400,2.356,,1.733,,970,,1015,,,-0.18600000000000003,,2.1,,39.28,,1.337,,87.5,,,,,,7.187,,7.08,
1583298000,2.04,,1.469,,971,,1015,,,0.002,,2,,32.62,,1.273,,90.4,,,,,,7.153,,7.124,
1583301600,3.266,,2.935,,971,,1016,,,1.1059999999999999,,3.7,,84,,1.756,,88.2,,,,0.879,,7.115,,7.117000000000001,
1583305200,3.1439999999999997,,2.8710000000000004,,971,,1016,,,1.9380000000000002,,2.8,,22.39,,1.62,,94,,,,123.6,,7.093999999999999,,7.209,
1583308800,4.394,,4.269,,972,,1016,,,2.551,,2.3,,50.31,,1.338,,88.9,,,,302.1,,7.156000000000001,,7.285,
1583312400,5.336,,5.223,,971,,1016,,,1.911,,1.6,,162.2,,0.76,,79.47,,,,260.1,,7.216,,7.297999999999999,
1583316000,5.3839999999999995,,5.306,,971,,1015,,,1.8030000000000002,,2.4,,156.3,,1.2770000000000001,,78.39,,,,528.3,,7.265,,7.295,
1583319600,5.321000000000001,,5.481,,971,,1015,,,1.841,,2.5,,191.7,,1.8880000000000001,,77.69,,,,659,,7.379,,7.242999999999999,
1583323200,6.12,,6.327999999999999,,970,,1015,,,-0.504,,2.4,,211.4,,1.101,,61.98,,,,714.8,,7.511,,7.172000000000001,
1583326800,6.386,,6.504,,970,,1014,,,-0.935,,2.4,,226.6,,1.3980000000000001,,59.36,,,,575.2,,7.6160000000000005,,7.188,
1583330400,6.489,,6.695,,969,,1014,,,-0.43700000000000006,,2.5,,170,,1.962,,60.63,,,,388,,7.791,,7.212999999999999,
1583334000,6.8260000000000005,,6.851,,969,,1013,,,-0.622,,2.5,,141.1,,1.829,,59.16,,,,178.4,,7.812,,7.256,
1583337600,7.066,,7.013999999999999,,968,,1013,,,-0.547,,3.6,,132.6,,2.386,,58.83,,,,84.2,,7.9879999999999995,,7.244,
1583341200,7.25,,7.189,,968,,1012,,,0.6779999999999999,,3.6,,124.5,,2.512,,63.54,,,,12.79,,7.707999999999999,,7.187,
1583344800,6.875,,6.632000000000001,,968,,1012,,,1.0090000000000001,,1.5,,29.95,,0.9009999999999999,,67.65,,,,,,7.766,,7.186,
1583348400,6.349,,5.928999999999999,,968,,1012,,,0.675,,2,,25.17,,1.128,,69.28,,,,,,7.824,,7.22,
1583352000,6.824,,6.537000000000001,,968,,1012,,,1.844,,6.3,,315.4,,2.349,,72.24,,,,,,7.774,,7.2379999999999995,
1583355600,7.835,,7.769,,967,,1012,,,2.366,,7.7,,265,,6.079,,68.9,,,,,,7.528,,7.257999999999999,
