x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1564610400,17.86,,17.7,,975,,1019,,,12.05,,1.9,,56.13,,1.067,,69.85,,,,,,22.33,,8.97,
1564614000,16.7,,16.5,,975,,1019,,,12.7,,2,,61.71,,0.958,,78.53,,,,,,22.17,,9.39,
1564617600,16.07,,15.93,,975,,1019,,,12.4,,1.9,,48.83,,0.8170000000000001,,79.83,,,,,,22.14,,9.38,
1564621200,15.86,,15.62,,975,,1019,,,12.08,,1.8,,29.44,,0.9079999999999999,,79.74,,,,,,22,,9.65,
1564624800,15.73,,15.61,,975,,1019,,,11.9,,2.4,,56.3,,1.1079999999999999,,78.87,,,,,,21.97,,9.28,
1564628400,15.15,,15.05,,975,,1019,,,11.57,,1.9,,55.03,,0.94,,79.96,,,,,,21.98,,9.42,
1564632000,15.02,,14.84,,975,,1019,,,11.26,,2.3,,70.74,,0.95,,79.44,,,,,,22.01,,9.2,
1564635600,15.54,,15.25,,975,,1019,,,10.85,,1.7,,46.42,,0.951,,75.29,,,,50.77,,22.07,,9.16,
1564639200,16.68,,16.82,,975,,1019,,,11.75,,2.2,,52,,0.851,,72.29,,,,201.6,,22.12,,9.09,
1564642800,19.05,,19,,974,,1019,,,11.44,,4.7,,69.28,,2.147,,61.76,,,,393.7,,22.18,,9.16,
1564646400,19.84,,19.82,,974,,1018,,,10.81,,6.1,,66.79,,2.813,,56.25,,,,570,,22.21,,8.96,
1564650000,20.57,,20.48,,974,,1018,,,11.35,,4.4,,96.1,,2.5789999999999997,,55.96,,,,689.4,,22.26,,8.97,
1564653600,20.37,,20.35,,974,,1018,,,13.22,,4.3,,162.1,,2.707,,63.9,,,,823,,22.35,,9.03,
1564657200,20.43,,20.44,,973,,1017,,,13.87,,3.1,,191.6,,2.156,,66.19,,,,886,,22.49,,9.26,
1564660800,21.04,,21.18,,972,,1017,,,14.36,,3.1,,190.1,,2.191,,65.28,,,,940,,22.78,,9.49,
1564664400,21.97,,22.06,,972,,1016,,,14.82,,3.6,,217.5,,2.5269999999999997,,63.75,,,,945,,23.07,,9.5,
1564668000,22.66,,22.71,,971,,1016,,,15.85,,3.4,,243.6,,2.498,,65.44,,,,715.5,,23.06,,9.38,
1564671600,23.28,,23.32,,971,,1015,,,16.16,,2.3,,260.7,,1.489,,64.36,,,,694.7,,23.17,,9.48,
1564675200,23.69,,23.65,,970,,1015,,,16.98,,1.9,,279.2,,1.001,,66.45,,,,341.6,,23.33,,9.34,
1564678800,23.54,,23.58,,971,,1015,,,17.83,,2.5,,256.1,,1.59,,70.47,,,,64.39,,23.24,,9.41,
1564682400,23.56,,23.36,,971,,1015,,,16.49,,2.3,,353.7,,0.701,,66.9,,,,19.62,,23.18,,9.55,
1564686000,23.38,,23.13,,971,,1015,,,12.25,,3.1,,36.56,,1.226,,50.61,,,,0.36,,23.19,,8.95,
1564689600,22.92,,22.71,,971,,1015,,,12.03,,3.7,,30.5,,1.692,,51.13,,,,,,23.22,,8.91,
1564693200,21.86,,21.63,,971,,1015,,,13.68,,3.3,,31.53,,1.516,,60.84,,,,,,22.31,,8.93,
1564696800,21.6,,21.47,,972,,1016,,,13.62,,3.4,,40.36,,1.3359999999999999,,61.15,,,,,,21.89,,8.74,
1564700400,20.98,,20.84,,971,,1016,,,13.94,,3.4,,31.43,,1.5319999999999998,,64.87,,,,,,22.02,,8.64,
1564704000,20.56,,20.34,,971,,1015,,,13.14,,2.4,,31.11,,1.367,,63.48,,,,,,22.14,,8.99,
1564707600,20.09,,19.88,,971,,1015,,,12.81,,2.1,,17.46,,1.032,,63.96,,,,,,22.15,,9.08,
1564711200,20.79,,20.47,,971,,1015,,,15,,3.8,,328.5,,1.7730000000000001,,71.11,,,,,,22.09,,9.1,
1564714800,19.29,,18.98,,971,,1015,,,14.17,,2.2,,21.93,,1.145,,73.91,,,,,,22.01,,8.62,
1564718400,17.97,,17.72,,971,,1015,,,13.4,,2.4,,42.39,,1.61,,76.12,,,,,,22.03,,8.69,
1564722000,18.28,,17.93,,971,,1015,,,13.34,,4.5,,21.92,,1.206,,74.8,,,,12.26,,22.08,,8.65,
1564725600,19.38,,19.43,,972,,1016,,,17.36,,8.6,,263.6,,5.104,,88.2,,,,0.551,,22.12,,8.59,
1564729200,18.02,,17.98,,973,,1017,,,17.07,,6.2,,230,,3.305,,94.7,,,,72.12,,22.08,,8.61,
1564732800,18.08,,18.12,,973,,1017,,,16.84,,2,,84.5,,0.9159999999999999,,92.7,,,,461.8,,22.11,,8.67,
1564736400,19.2,,19.24,,973,,1017,,,15.74,,3.2,,110.4,,1.6369999999999998,,80.5,,,,738.7,,22.16,,8.49,
1564740000,19.14,,19.25,,973,,1017,,,16.58,,3.5,,152.2,,2.3409999999999997,,84.9,,,,268.9,,22.3,,8.32,
1564743600,19.47,,19.68,,973,,1017,,,17.33,,2.1,,190.2,,1.207,,86.6,,,,443.9,,22.44,,8.24,
1564747200,20.27,,20.58,,973,,1017,,,16.18,,1.6,,187.2,,0.865,,76.27,,,,1131,,22.75,,8.46,
1564750800,21.51,,21.57,,973,,1017,,,13.76,,2.3,,251.9,,1.1340000000000001,,61.4,,,,901,,23.01,,8.26,
1564754400,22.05,,22.1,,972,,1017,,,13.12,,2,,252.6,,1.266,,56.92,,,,260.3,,23.26,,8.47,
1564758000,22.5,,22.54,,972,,1016,,,14.37,,2.6,,271.5,,1.32,,60.21,,,,163,,23.44,,8.52,
