x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1541026800,6.456,,6.042999999999999,,968,,1012,,10.62,3.095,,2.4,,46.53,,1.528,,81.7,,,,,,12.56,,10.19,
1541030400,6.859,,6.2410000000000005,,968,,1012,,10.67,3.707,,2.3,,21.97,,1.2570000000000001,,84.1,,,,,,12.45,,10.55,
1541034000,6.627000000000001,,6.022,,968,,1012,,10.63,3.898,,2.5,,31.72,,1.527,,86.5,,,,,,12.03,,10.26,
1541037600,6.909,,6.334,,968,,1012,,10.69,4.231,,2.4,,19.15,,1.54,,86.7,,,,,,11.76,,9.63,
1541041200,8.69,,8.6,,968,,1012,,10.81,6.159,,5.5,,279.8,,2.391,,84.9,,,,,,11.9,,9.86,
1541044800,8.66,,8.64,,968,,1012,,11.14,6.303999999999999,,4.6,,258.6,,2.787,,85.5,,,,,,12.02,,9.17,
1541048400,7.638999999999999,,7.534,,968,,1012,,10.92,5.957000000000001,,1.6,,60.41,,0.7909999999999999,,90,,,,,,12.05,,9.29,
1541052000,7.957999999999999,,7.544,,968,,1012,,10.78,5.567,,4.8,,344.7,,1.4180000000000001,,87.7,,,,,,12.03,,9.44,
1541055600,8.7,,8.74,,969,,1013,,11.15,6.355,,6.8,,274.9,,4.198,,85.3,,,,11.47,,12.01,,9.61,
1541059200,8.7,,8.72,,969,,1013,,11.19,6.518,,5.5,,297.2,,2.553,,86.3,,,,175.6,,11.99,,9.74,
1541062800,9.03,,9.03,,969,,1013,,11.27,6.79,,5,,276.1,,3.24,,86.2,,,,314.5,,12.02,,10.41,
1541066400,8.98,,9,,969,,1014,,11.33,7.082000000000001,,4.8,,270.6,,3.12,,88.1,,,,450.1,,12.11,,10.19,
1541070000,9.57,,9.56,,969,,1014,,11.73,7.53,,3.6,,243.5,,2.516,,87.5,,,,523.5,,12.38,,10.24,
1541073600,10.39,,10.39,,969,,1013,,12.52,7.711,,2.5,,223.2,,1.6480000000000001,,83.8,,,,444.3,,12.71,,10.39,
1541077200,10.73,,11.08,,968,,1013,,13.1,7.754,,2.9,,155.6,,1.6340000000000001,,80.2,,,,349.6,,12.89,,10.41,
1541080800,10.91,,11.06,,969,,1013,,12.87,7.768,,2.1,,191.8,,1.02,,80.4,,,,70.77,,12.91,,10.35,
