x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1504216800,14.47,,14.5,,,,,,19.82,13.23,,2.1,,37.3,,0.9359999999999999,,92.4,,,,,,21.66,,8.95,
1504220400,14.29,,14.34,,,,,,19.71,12.9,,2.1,,58.3,,0.848,,91.4,,,,,,21.6,,8.93,
1504224000,14.18,,14.19,,,,,,19.62,12.68,,2.7,,60.98,,1.161,,90.9,,,,,,21.6,,9.23,
1504227600,14.27,,14.32,,,,,,19.66,12.69,,3,,63.47,,1.506,,90.2,,,,,,21.55,,8.92,
1504231200,14.48,,14.51,,,,,,19.62,12.36,,4,,51.97,,1.177,,87.2,,,,0.14,,21.51,,8.6,
1504234800,14.46,,14.51,,,,,,19.53,12.07,,3.2,,53.39,,1.45,,85.5,,,,0.67,,21.46,,8.41,
1504238400,14.48,,14.5,,,,,,19.59,11.75,,3.5,,65.44,,1.435,,83.8,,,,0.258,,21.33,,8.43,
1504242000,14.56,,14.58,,,,,,19.57,11.43,,3.5,,61.12,,1.474,,81.6,,,,2.917,,21.25,,9.61,
1504245600,14.59,,14.63,,,,,,19.48,11.46,,2.9,,56.33,,1.24,,81.5,,,,37.04,,21.21,,11.2,
1504249200,14.87,,14.92,,,,,,19.66,11.48,,4.2,,54.05,,1.9180000000000001,,80.1,,,,53.81,,21.26,,11.24,
1504252800,15.24,,15.25,,,,,,19.87,11.73,,4.7,,76.01,,2.6039999999999996,,79.76,,,,186.1,,21.24,,11.66,
1504256400,15.8,,15.79,,,,,,19.99,11.64,,4.9,,78.11,,2.647,,76.63,,,,376,,21.25,,11.84,
1504260000,16.21,,16.22,,,,,,20.28,11.11,,5.6,,69.76,,3.057,,71.92,,,,209.2,,21.33,,12.66,
1504263600,16.85,,16.78,,,,,,20.43,11.05,,5.2,,91.8,,2.766,,69.18,,,,415.8,,21.39,,12.63,
1504267200,17.67,,17.6,,,,,,20.73,10.64,,5.2,,106.2,,2.7880000000000003,,63.91,,,,575.4,,21.53,,12.52,
1504270800,17.94,,17.94,,,,,,21.06,10.72,,6.7,,109.3,,3.4939999999999998,,62.89,,,,165.6,,21.68,,13.5,
1504274400,17.33,,17.45,,,,,,20.91,11.58,,8,,149.7,,5.32,,68.75,,,,21.01,,21.69,,12.74,
1504278000,14.16,,14.36,,,,,,20.36,11.96,,7.8,,3.52,,2.938,,86,,,,232.7,,21.69,,12.32,
1504281600,15.19,,15.28,,,,,,20.1,13.28,,2.4,,62.13,,1.236,,88.2,,,,83.8,,21.8,,12.34,
1504285200,15.67,,15.74,,,,,,20.4,12.68,,4.9,,98,,2.5989999999999998,,82.3,,,,8.1,,21.82,,12.12,
1504288800,14.68,,14.82,,,,,,20.25,12.73,,2.9,,48.3,,1.183,,87.6,,,,,,21.8,,11.25,
1504292400,13.61,,13.68,,,,,,19.85,12.3,,3.1,,33.52,,1.107,,91.7,,,,,,21.79,,10.62,
1504296000,13.64,,13.71,,,,,,19.58,12.23,,2.3,,25,,0.833,,91.1,,,,,,21.77,,11.43,
1504299600,13.69,,13.76,,,,,,19.5,11.55,,2.1,,35.95,,0.8170000000000001,,86.8,,,,,,21.76,,11.19,
1504303200,13.79,,13.81,,,,,,19.44,10.9,,2.4,,53.57,,1.084,,82.9,,,,,,21.71,,11.68,
1504306800,13.19,,13.2,,,,,,19.24,10.57,,2.3,,65.29,,1.014,,84.3,,,,,,21.68,,12.36,
1504310400,13.01,,13.04,,,,,,19.19,10.12,,2.5,,78.89,,1.1520000000000001,,82.7,,,,,,21.66,,10.61,
1504314000,11.9,,11.82,,,,,,18.72,9.29,,2.2,,63.76,,1.157,,84.9,,,,,,21.61,,9.75,
1504317600,11.75,,11.58,,,,,,18.92,9.59,,1.5,,58,,1.0090000000000001,,87.9,,,,,,21.61,,9.78,
1504321200,12.61,,12.17,,,,,,18.96,10.15,,1.6,,76.35,,0.6990000000000001,,87.8,,,,,,21.57,,10.4,
1504324800,12.55,,12.15,,,,,,19.08,10.32,,2,,61.24,,1.002,,88.9,,,,,,21.52,,9.32,
1504328400,13.05,,13.02,,,,,,19.23,10.17,,2.9,,71.55,,1.225,,83.2,,,,,,21.46,,8.6,
1504332000,13.27,,13.27,,,,,,19.26,8.51,,2.6,,57.98,,1.2329999999999999,,73.11,,,,20.71,,21.41,,8.56,
1504335600,13.26,,13.28,,,,,,19.22,8.51,,3,,91.7,,1.317,,73.1,,,,55.38,,21.22,,8.7,
1504339200,13.47,,13.47,,,,,,19.31,8.8,,4.1,,79.47,,1.8780000000000001,,73.67,,,,49.22,,21.15,,8.67,
1504342800,13.91,,13.93,,,,,,19.28,8.35,,4.1,,39.78,,1.5190000000000001,,69.31,,,,152.4,,21.08,,8.74,
1504346400,14.35,,14.4,,,,,,19.37,8.51,,1.3,,17.34,,0.618,,67.96,,,,296.9,,21.03,,8.72,
1504350000,14.9,,14.98,,,,,,19.59,7.692,,2.7,,276.1,,1.0290000000000001,,61.91,,,,692.6,,21.02,,8.69,
1504353600,15.49,,15.54,,,,,,19.96,8.05,,2.7,,238.8,,1.515,,61.21,,,,993,,21.08,,8.71,
1504357200,16.5,,16.5,,,,,,19.96,8.21,,6.2,,120.8,,2.885,,58.24,,,,208.8,,21.15,,8.02,
1504360800,15.97,,16.01,,,,,,20.12,9.39,,8.4,,128.8,,4.26,,65.15,,,,284.8,,21.15,,7.645,
1504364400,15.13,,15.15,,,,,,19.69,9.74,,4,,34.59,,1.9680000000000002,,70.42,,,,676.8,,21.15,,7.385,
1504368000,15.06,,15.11,,,,,,19.76,9.71,,5.3,,26.26,,1.39,,70.5,,,,38.48,,21.14,,8.14,
1504371600,12.48,,12.56,,,,,,19.35,9.75,,5.3,,52.37,,1.901,,83.3,,,,25.55,,21.12,,8.12,
1504375200,12.57,,12.61,,,,,,18.76,10.07,,2.6,,4.033,,0.7929999999999999,,84.8,,,,0.1,,21.09,,7.803999999999999,
1504378800,12.91,,12.78,,,,,,18.92,10.55,,2.7,,9.75,,1.033,,86.6,,,,,,21.05,,7.803,
1504382400,12.52,,12.37,,,,,,18.67,10.74,,2,,38.83,,1.284,,90.1,,,,,,21,,7.855,
1504386000,12.83,,12.63,,,,,,18.79,10.74,,4.7,,3.391,,1.85,,88.7,,,,,,20.98,,8.16,
1504389600,13.46,,13.47,,,,,,18.89,10.22,,3.8,,339.2,,1.6440000000000001,,81,,,,,,20.93,,7.917000000000001,
1504393200,12.26,,12.21,,,,,,18.6,10.03,,2.1,,16,,1.38,,86.8,,,,,,20.88,,8.02,
1504396800,11.59,,11.66,,,,,,18.5,10.16,,1.8,,42.63,,0.95,,90.8,,,,,,20.89,,8.5,
1504400400,11.86,,11.91,,,,,,18.5,9.77,,1.5,,25.4,,0.7829999999999999,,87.1,,,,,,20.94,,8.26,
1504404000,10.62,,10.65,,,,,,18.02,8.89,,1.3,,36.9,,0.684,,89.2,,,,,,20.89,,7.855,
1504407600,9.74,,9.75,,,,,,17.73,8.14,,2.1,,46.75,,1.046,,90,,,,,,20.88,,7.257000000000001,
1504411200,8.98,,8.97,,,,,,17.37,7.482,,2.3,,44.96,,1.6130000000000002,,90.7,,,,,,20.83,,7.21,
1504414800,8.63,,8.65,,,,,,17.36,7.1739999999999995,,2.4,,41.73,,1.4880000000000002,,90.8,,,,1.709,,20.79,,7.357,
1504418400,9.03,,8.82,,,,,,17.39,6.935,,3,,36.3,,2.2640000000000002,,88.2,,,,113.8,,20.8,,7.154,
1504422000,11.29,,11.22,,,,,,17.95,8.03,,2.1,,67.81,,1.0070000000000001,,81.1,,,,283.5,,20.76,,7.122000000000001,
1504425600,13.96,,13.75,,,,,,18.65,8.25,,3,,58.29,,1.128,,69.74,,,,463.6,,20.77,,7.359,
1504429200,14.77,,14.61,,,,,,19.08,7.825,,3,,110.6,,1.7990000000000002,,64.01,,,,618.1,,20.88,,7.189,
1504432800,15.07,,14.98,,,,,,19.31,7.837999999999999,,3.4,,170.7,,1.995,,62.52,,,,728.3,,21.06,,7.154,
1504436400,15.21,,15.27,,,,,,19.67,8.29,,3.3,,225.3,,2.043,,63.33,,,,810,,21.2,,8.2,
1504440000,15.62,,15.71,,,,,,19.91,8.89,,3.3,,218.6,,2.154,,64.13,,,,868,,21.31,,7.893,
1504443600,16.74,,16.81,,,,,,20.51,8.43,,2.5,,224.8,,1.46,,57.9,,,,573.7,,21.44,,7.805,
1504447200,17.37,,17.55,,,,,,20.76,8.23,,2.6,,208.8,,1.675,,54.55,,,,670,,21.55,,7.597,
1504450800,18,,18.21,,,,,,21.08,7.8260000000000005,,2.7,,206,,1.7919999999999998,,50.91,,,,524.1,,21.66,,8.92,
1504454400,18.64,,18.74,,,,,,21.32,7.76,,2.3,,223.9,,1.4140000000000001,,49.01,,,,113.5,,21.42,,8.73,
1504458000,18.74,,18.8,,,,,,21.45,8.23,,2.1,,273.1,,1.1179999999999999,,50.49,,,,82.9,,21.5,,8.86,
1504461600,18,,18.01,,,,,,20.6,9.19,,2.3,,352.8,,1.165,,56.66,,,,1.615,,21.19,,9.73,
1504465200,16.46,,16.32,,,,,,19.96,10.42,,2.1,,31.3,,0.8340000000000001,,68.51,,,,,,21.2,,10.09,
1504468800,16.28,,16.24,,,,,,19.6,7.546,,2.5,,42.02,,1.158,,56.54,,,,,,21.12,,9.69,
1504472400,15.61,,15.54,,,,,,19.46,7.474,,1.8,,43.34,,0.94,,58.85,,,,,,21.11,,9.4,
1504476000,15.2,,15.1,,,,,,19.52,7.492999999999999,,2.3,,39.1,,0.9009999999999999,,60.6,,,,,,21.18,,8.62,
1504479600,15.82,,15.68,,,,,,19.39,7.165,,1.8,,50.1,,0.958,,57.27,,,,,,21.24,,9.02,
1504483200,14.93,,14.33,,,,,,19.4,7.502000000000001,,2.2,,42.24,,1.258,,63.78,,,,,,21.29,,9.01,
1504486800,14.53,,13.77,,,,,,19.22,8.54,,2,,56.25,,1.327,,70.97,,,,,,21.28,,9.67,
1504490400,14.21,,13.73,,,,,,19.21,9.05,,1.9,,40.63,,1.047,,73.66,,,,,,21.25,,10.49,
1504494000,13.64,,13.37,,,,,,19.12,9.66,,1.2,,39.62,,0.691,,78.55,,,,,,21.23,,10.25,
1504497600,13.14,,13.05,,,,,,19.09,9.82,,1.1,,27.98,,0.541,,81,,,,,,21.18,,9.81,
1504501200,13.46,,13.29,,,,,,19.12,9.77,,1.1,,57.05,,0.535,,79.54,,,,1.129,,21.16,,9.5,
1504504800,13.56,,13.46,,,,,,19,10.35,,1.1,,31.8,,0.575,,81.7,,,,66.64,,21.15,,9.67,
1504508400,14.51,,14.52,,,,,,19.41,11.06,,1,,28.31,,0.508,,80,,,,129.1,,21.13,,9.67,
1504512000,15.82,,15.89,,,,,,19.72,10.38,,1.5,,350.3,,0.5329999999999999,,70.02,,,,382.1,,21.19,,9.68,
1504515600,16.46,,16.5,,,,,,20.1,10.07,,2.2,,225,,0.9520000000000001,,65.95,,,,646.9,,21.23,,9.59,
1504519200,16.73,,16.7,,,,,,20.47,10.34,,2.9,,253.5,,1.518,,66.29,,,,451.8,,21.3,,9.88,
1504522800,17.26,,17.52,,,,,,20.89,11.2,,3.2,,187.2,,1.976,,66.68,,,,358.7,,21.4,,9.87,
1504526400,17.82,,18.28,,,,,,20.92,10.15,,3,,165.2,,2.076,,59.31,,,,577,,21.55,,10.11,
1504530000,18.33,,18.41,,,,,,21.41,10.03,,3.3,,140,,2.3930000000000002,,58.28,,,,459.5,,21.66,,11.1,
1504533600,18.92,,19.01,,,,,,21.55,10.26,,3.1,,139.5,,2.451,,57.06,,,,721.6,,21.72,,10.35,
1504537200,19.46,,19.57,,,,,,21.53,10.37,,3.5,,144.7,,2.8510000000000004,,55.48,,,,530.3,,21.73,,10.33,
1504540800,20.11,,20.12,,,,,,21.69,8.95,,3.3,,131.8,,2.3569999999999998,,48.79,,,,180,,21.75,,10.08,
1504544400,20.61,,20.6,,,,,,21.91,8.81,,3.2,,129.2,,2.468,,46.9,,,,121.9,,21.71,,10.11,
1504548000,20.56,,20.52,,,,,,21.54,9.96,,3.3,,100.4,,1.954,,50.95,,,,1.709,,21.57,,10.34,
1504551600,18.13,,17.94,,,,,,20.52,10.71,,1.4,,35.38,,0.899,,62.99,,,,,,21.51,,10.57,
1504555200,17.25,,16.97,,,,,,20.14,11.87,,1.5,,44.88,,0.882,,72.12,,,,,,21.46,,9.6,
1504558800,17.29,,17.03,,,,,,19.93,12.39,,2.8,,44.81,,1.276,,74.41,,,,,,21.43,,8.83,
1504562400,17.11,,16.6,,,,,,19.97,12.29,,2.4,,46.33,,1.6340000000000001,,75.99,,,,,,21.31,,9.26,
1504566000,16.37,,15.9,,,,,,19.67,12.11,,2.6,,44.07,,1.858,,78.45,,,,,,21.26,,9.12,
1504569600,16.08,,15.29,,,,,,19.4,12.01,,2.6,,40.48,,1.653,,81,,,,,,21.25,,9.16,
1504573200,14.96,,14.44,,,,,,19.23,11.56,,2.6,,35.2,,2.157,,83.2,,,,,,21.25,,8.77,
1504576800,15.13,,14.55,,,,,,19.42,11.6,,2.2,,35.21,,1.3980000000000001,,82.7,,,,,,21.21,,8.53,
1504580400,16.39,,15.96,,,,,,19.52,12.19,,4.4,,333.6,,1.6469999999999998,,78.8,,,,,,21.19,,8.91,
1504584000,17.42,,17.47,,,,,,19.98,11.82,,3.5,,280.1,,1.8359999999999999,,69.7,,,,,,21.17,,8.63,
1504587600,17.05,,16.99,,,,,,20.15,11.96,,2.8,,317.8,,1.4280000000000002,,72.52,,,,1.2009999999999998,,21.18,,8.75,
1504591200,16.81,,16.47,,,,,,20.01,11.78,,3.7,,329.6,,1.361,,74.07,,,,31.58,,21.17,,9.18,
1504594800,17.45,,17.5,,,,,,20.26,12.11,,3.9,,272.6,,2.263,,70.86,,,,99.6,,21.16,,9.16,
1504598400,17.6,,17.64,,,,,,20.49,11.76,,3.4,,278.4,,1.5419999999999998,,68.7,,,,278.1,,21.18,,9.3,
1504602000,18.09,,18.1,,,,,,20.66,12.22,,2.7,,292.5,,1.015,,68.74,,,,586.9,,21.26,,9.77,
1504605600,18.77,,18.64,,,,,,20.75,12.25,,2.1,,250.6,,1.3769999999999998,,66.57,,,,718.7,,21.44,,9.54,
1504609200,19.22,,19.43,,,,,,21.16,13.31,,2.1,,205.3,,1.4069999999999998,,67.98,,,,751.4,,21.59,,8.82,
1504612800,19.77,,20.26,,,,,,21.67,13.01,,2.4,,166.1,,1.518,,63.34,,,,793.6,,21.72,,8.75,
1504616400,20.41,,20.52,,,,,,22.23,13.35,,3,,145.3,,2.086,,63.67,,,,715.6,,22.01,,8.81,
1504620000,21.01,,21.1,,,,,,22.27,14.34,,3.2,,142.9,,2.6489999999999996,,65.53,,,,660.5,,22.2,,9.05,
1504623600,21.49,,21.47,,,,,,22.58,15.11,,3.1,,128.2,,2.343,,67.28,,,,436,,22.27,,9.59,
1504627200,22.41,,22.31,,,,,,22.82,15.56,,3.1,,122.3,,1.272,,65.84,,,,119.3,,22.25,,10.23,
1504630800,22.63,,22.6,,,,,,22.81,16.57,,2.7,,191.3,,0.584,,69.03,,,,70.05,,22.37,,10.11,
1504634400,23.93,,23.76,,,,,,22.77,14.37,,5,,301.8,,2.2640000000000002,,55.88,,,,2.937,,22.28,,9.6,
1504638000,23.6,,23.48,,,,,,22.42,14.19,,4.5,,306.1,,1.4469999999999998,,56.38,,,,,,22.23,,9.38,
1504641600,22.41,,22.33,,,,,,21.71,14.57,,2.8,,272.1,,1.135,,61.73,,,,,,21.95,,8.86,
1504645200,21.77,,21.57,,,,,,21.47,16.19,,4.6,,275.7,,2.415,,71.78,,,,,,21.96,,8.83,
1504648800,20.16,,19.63,,,,,,21.27,14.78,,3,,356.9,,1.1909999999999998,,73.85,,,,,,21.92,,8.39,
1504652400,20.52,,20.12,,,,,,21.3,14.72,,3,,351.3,,1.1340000000000001,,71.32,,,,,,21.86,,9.22,
1504656000,21.53,,21.35,,,,,,21.37,14.61,,4.5,,258.2,,1.808,,65.7,,,,,,21.72,,9.44,
1504659600,21.08,,21.09,,,,,,21.59,15.83,,4.6,,235.9,,3.639,,72.15,,,,,,21.69,,9.45,
1504663200,20.87,,20.81,,,,,,21.47,15.72,,4.1,,285.1,,2.16,,72.88,,,,,,21.67,,9.09,
1504666800,21.12,,21.11,,,,,,21.47,14.82,,5,,278.6,,3.233,,67.58,,,,,,21.57,,8.99,
1504670400,20.89,,20.89,,,,,,21.51,14.59,,6.3,,271.9,,4.346,,67.52,,,,,,21.55,,9.44,
1504674000,20.57,,20.62,,,,,,21.54,14.1,,7.6,,310.6,,2.474,,66.54,,,,,,21.57,,10.1,
1504677600,18.94,,19.01,,,,,,21.1,15.16,,5.4,,250,,3.983,,78.66,,,,34.43,,21.52,,9.71,
1504681200,19.25,,19.27,,,,,,20.82,15.48,,6.4,,232.2,,4.462,,79.02,,,,109.9,,21.51,,9.61,
1504684800,19.84,,19.86,,,,,,20.92,14.65,,6.5,,261.6,,4.423,,72.23,,,,412.3,,21.55,,9.5,
1504688400,20.13,,20.14,,,,,,21.23,14.52,,7.2,,261.4,,5.874,,70.33,,,,559.3,,21.64,,9.49,
1504692000,20.68,,20.68,,,,,,21.58,13.59,,7.5,,258.5,,5.16,,64.09,,,,726.7,,21.71,,9.45,
1504695600,21.34,,21.35,,,,,,21.89,11.13,,6.4,,300.1,,2.5860000000000003,,52.48,,,,792.8,,21.72,,9.28,
1504699200,21.87,,21.89,,,,,,22.2,10.36,,6.1,,325.3,,2.9560000000000004,,48.11,,,,786.4,,21.75,,9.61,
1504702800,21.76,,21.76,,,,,,22.28,10.73,,6.8,,324.9,,2.87,,49.69,,,,738.9,,21.66,,9.09,
1504706400,22.04,,22.04,,,,,,22.39,9.75,,5.9,,321.7,,2.74,,45.79,,,,734.8,,21.6,,8.82,
1504710000,22.44,,22.41,,,,,,22.88,9.18,,4.2,,303.2,,1.945,,43.02,,,,502.5,,21.49,,8.6,
1504713600,22.35,,22.34,,,,,,22.81,9.86,,5.8,,301.4,,2.336,,45.3,,,,58.31,,21.31,,8.9,
1504717200,21.5,,21.54,,,,,,22.69,9.78,,4.8,,345.5,,2.416,,47.26,,,,133.9,,20.62,,9.29,
1504720800,19.73,,19.81,,,,,,21.64,9.6,,5.2,,352.6,,2.162,,51.96,,,,1.92,,20.01,,10.17,
1504724400,18.49,,18.48,,,,,,19.98,8.97,,7.3,,357.2,,2.29,,54.06,,,,,,19.67,,10.22,
1504728000,18.3,,18.24,,,,,,19.54,8.98,,5.7,,82.6,,2.311,,54.95,,,,,,19.44,,10.7,
1504731600,17.61,,17.57,,,,,,19.04,8.42,,4,,5.814,,1.5919999999999999,,55.15,,,,,,19.59,,10.22,
1504735200,17.18,,17.18,,,,,,18.85,8.5,,3.1,,54.11,,0.995,,56.84,,,,,,19.44,,9.81,
1504738800,16.88,,16.77,,,,,,18.64,8.26,,3.6,,38.95,,1.0759999999999998,,57.52,,,,,,19.25,,10.12,
1504742400,16.64,,16.6,,,,,,18.63,7.678999999999999,,2.8,,8.77,,0.8490000000000001,,55.79,,,,,,19.23,,10.87,
1504746000,16.56,,16.43,,,,,,18.38,6.8420000000000005,,1.8,,6.789,,0.669,,53.29,,,,,,19.15,,10.61,
1504749600,16.42,,16.38,,,,,,18.35,6.229,,2.5,,352.6,,1.2819999999999998,,51.27,,,,,,19.15,,9.83,
1504753200,15.77,,15.78,,,,,,18.4,6.311,,2.8,,4.0889999999999995,,1.0490000000000002,,53.61,,,,,,19.22,,9.94,
1504756800,14.76,,14.7,,,,,,18.28,7.912000000000001,,1.9,,47.31,,0.816,,64.03,,,,,,19.39,,9.83,
1504760400,13.89,,13.84,,,,,,18.08,8.56,,1.7,,34.55,,0.836,,70.67,,,,,,19.44,,10.33,
1504764000,13.63,,13.6,,,,,,17.85,8.54,,1.9,,47.46,,1.105,,71.71,,,,41.46,,19.49,,10.73,
1504767600,14.28,,14.29,,,,,,17.94,8.42,,1.4,,45.5,,0.659,,68.02,,,,153.5,,19.48,,10.44,
