x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1572562800,10.43,,10.45,,974,,1018,,,11.84,,1.4,,35.77,,0.638,,109.9,1,,,,,14.99,,9.2,
1572602400,11.54,,11.52,,970,,1015,,,11.21,,7,,274.3,,3.97,,88.1,,,,225.5,,13.51,,8.71,
1572606000,13.54,,13.53,,970,,1014,,,12.16,,7,,272.3,,4.824,,91.7,,,,102.7,,15.07,,9.46,
1572609600,13.8,,13.81,,969,,1013,,,11.91,,7.2,,274.3,,4.981,,88.6,,,,21.81,,15.06,,9.21,
1572613200,13.4,,13.36,,968,,1012,,,12.05,,5.5,,290.3,,2.129,,92.1,,,,83.8,,15.04,,9.3,
1572616800,13.63,,13.59,,967,,1011,,,12.54,,7.4,,279.5,,3.827,,93.6,,,,63.88,,15.04,,9.08,
1572620400,13.85,,13.89,,967,,1011,,,12.79,,9.7,,295.1,,4.255,,93.4,,,,43,,15.02,,9.06,
1572624000,13.77,,13.78,,966,,1010,,,12.15,,7.4,,315.6,,2.8169999999999997,,90.2,,,,4.005,,14.93,,8.78,
1572627600,14.04,,14.03,,966,,1010,,,11.68,,7.8,,298.2,,2.802,,86,,,,,,14.86,,9.03,
1572631200,14.07,,14.06,,965,,1010,,,12.52,,9.1,,274.9,,5.846,,90.8,,,,,,14.8,,9.16,
1572634800,14.29,,14.27,,965,,1009,,,12.21,,10.1,,273,,7.211,,87.7,,,,,,14.79,,9.15,
1572638400,13.85,,13.85,,964,,1008,,,12.54,,10.2,,276.8,,6.292999999999999,,92.1,,,,,,14.86,,9.07,
1572642000,13.79,,13.78,,964,,1008,,,12.64,,9.7,,314,,3.363,,93.1,,,,,,14.87,,8.96,
1572645600,13.38,,13.41,,963,,1008,,,13.14,,7.4,,297.3,,2.4859999999999998,,98.6,,,,,,14.81,,8.68,
1572649200,13.24,,13.23,,963,,1007,,,13.45,,8.4,,285.1,,2.87,,101.8,1,,,,,14.76,,8.57,
1572696000,12.01,,11.97,,958,,1002,,,11.76,,5.5,,274.9,,2.6260000000000003,,81.5,,,,137.4,,11.94,,7.117999999999999,
1572699600,15.46,,15.4,,957,,1001,,,13.91,,10,,264.7,,6.834,,91.2,,,,485.6,,14.48,,8.63,
1572703200,15.88,,15.79,,956,,1001,,,13.68,,11.2,,267.5,,6.98,,87.6,,,,85.5,,14.49,,8.94,
1572706800,16.05,,15.97,,956,,1000,,,13.34,,11.2,,262.1,,8.92,,84.6,,,,48.07,,14.48,,9.68,
1572710400,15.75,,15.67,,955,,1000,,,13.19,,10.4,,268.9,,7.938,,85.5,,,,6.652,,14.59,,9.61,
1572714000,15.84,,15.72,,956,,1000,,,12.93,,9.6,,272.7,,7.349,,83.8,,,,,,14.58,,9.49,
1572717600,15.76,,15.66,,955,,1000,,,12.25,,10.3,,273.4,,7.311,,80.4,,,,,,14.5,,9.42,
1572721200,15.43,,15.36,,955,,999,,,12.34,,9.1,,275.3,,4.532,,82.5,,,,,,14.46,,9.42,
1572724800,14.86,,14.81,,955,,1000,,,10.45,,15.5,,263.3,,10.49,,75.59,,,,,,14.49,,9.33,
1572728400,12.52,,12.55,,955,,1000,,,11.71,,10.2,,270.4,,6.416,,95.1,,,,,,14.44,,9.5,
1572732000,12.28,,12.01,,955,,999,,,12.74,,9.2,,270.2,,5.148,,105.4,1,,,0.218,,14.4,,9.77,
1572735600,12.7,,12.7,,954,,999,,,12.26,,10.5,,267.2,,6.8020000000000005,,97.5,,,,,,14.24,,9.77,
