x,y,y2,y4,y6,y8,y10,y12,y14,y16,y18,y20,y22,y24,y1,y3,y5,y7,y9,y11,y13,y15,y17,y19,y21,y23,y25
1664575200,10.12,9.42,972,1017,10.51,2.6,50.69,1.568,108.1,0,0,16.83,,0,0,0,0,0,0,0,0,1,0,0,0,1
1664578800,11.07,10.61,972,1016,9.83,3.9,7.253,2.018,96.1,0,0,16.86,,0,0,0,0,0,0,0,0,0,0,0,0,1
1664582400,12.19,12.17,973,1017,12.45,6,293.6,3.389,102.5,0,0,16.84,,0,0,0,0,0,0,0,0,1,0,0,0,1
1664586000,11.71,11.73,973,1017,12.56,6.1,290,3.361,106.1,0,0,16.8,,0,0,0,0,0,0,0,0,1,0,0,0,1
1664589600,11.27,11.34,973,1017,12.47,6.4,290.2,3.387,108.2,0,0,16.77,,0,0,0,0,0,0,0,0,1,0,0,0,1
1664593200,11.17,11.18,973,1017,11.63,8.3,276.7,4.318,103.5,0,0,16.74,,0,0,0,0,0,0,0,0,1,0,0,0,1
1664596800,11.12,11.23,973,1017,10.97,9.5,279.8,5.179,98.6,0,0,16.67,,0,0,0,0,0,0,0,0,0,0,0,0,1
1664600400,11.18,11.12,973,1018,11.1,8.7,277.5,5.582,100.2,0,0,16.6,,0,0,0,0,0,0,0,0,1,0,0,0,1
1664604000,11.14,11.24,973,1018,11.48,8.6,287.7,4.564,102,0,5.156,16.54,,0,0,0,0,0,0,0,0,1,0,0,0,1
1664607600,11.19,11.24,974,1018,10.81,9,287.1,4.443,97.6,0,24.11,16.46,,0,0,0,0,0,0,0,0,0,0,0,0,1
1664611200,12,12.03,974,1018,11.03,12.4,274,8.48,93.9,0,54.1,16.42,,0,0,0,0,0,0,0,0,0,0,0,0,1
1664614800,11.99,12.1,975,1019,11.78,12.7,272.2,10.06,98.3,0,91.3,16.33,,0,0,0,0,0,0,0,0,0,0,0,0,1
1664618400,11.78,11.84,975,1019,11.94,12.3,269.1,9.33,101,0,64.86,16.28,,0,0,0,0,0,0,0,0,1,0,0,0,1
1664622000,12.01,12.08,975,1020,9.95,14.9,273.2,9.04,87.3,0,122,16.22,,0,0,0,0,0,0,0,0,0,0,0,0,1
1664625600,11.92,12.01,975,1019,10.37,13.6,283.3,7.705,90.3,0,254.7,16.03,,0,0,0,0,0,0,0,0,0,0,0,0,1
1664629200,11.52,11.66,975,1020,12.63,13.5,291.6,6.314,107.2,0,188.4,15.81,,0,0,0,0,0,0,0,0,1,0,0,0,1
1664632800,11.3,11.34,976,1020,15.88,9.8,288.2,5.434,134.8,0,152.8,15.63,,0,0,0,0,0,0,0,0,1,0,0,0,1
1664636400,11.62,,976,1020,,9.2,292,4.344,,0,147.1,15.43,,0,1,0,0,1,0,0,0,1,0,0,0,1
1664640000,12.17,,976,1020,,10.1,272.9,7.04,,0,33.55,15.36,,0,1,0,0,1,0,0,0,1,0,0,0,1
1664643600,12.44,,977,1021,,10.4,287.6,6.109,,0,2.383,15.06,,0,1,0,0,1,0,0,0,1,0,0,0,1
1664647200,12.66,,977,1021,,8.6,323.1,5.532,,0,0.197,14.9,,0,1,0,0,1,0,0,0,1,0,0,0,1
1664650800,13.18,,978,1022,,7.7,306.4,3.629,,0,0.363,14.06,,0,1,0,0,1,0,0,0,1,0,0,0,1
1664654400,13.39,,978,1023,,5.8,293.1,2.957,,0,0,13.62,,0,1,0,0,1,0,0,0,1,0,0,0,1
1664658000,13.55,,979,1023,,5.7,310,2.857,,0,0.042,13.51,,0,1,0,0,1,0,0,0,1,0,0,0,1
1664661600,14.24,,979,1024,,6.1,320.8,3.056,,0,0,13.18,,0,1,0,0,1,0,0,0,1,0,0,0,1
1664665200,14.43,,980,1024,,4.3,320.2,2.436,,0,0.252,12.64,,0,1,0,0,1,0,0,0,1,0,0,0,1
