x,y,y2,y4,y6,y8,y10,y12,y14,y16,y18,y20,y22,y24,y1,y3,y5,y7,y9,y11,y13,y15,y17,y19,y21,y23,y25
1640991600,5.292,4.918,984,1028,7.897,2,43.83,1.358,123.2,0,0,8.21,,0,0,0,0,0,0,0,0,1,0,0,0,1
1640995200,5.349,4.723,984,1028,7.462,1.8,42.49,1.392,121.2,0,0,8.18,,0,0,0,0,0,0,0,0,1,0,0,0,1
1640998800,4.941,4.028,984,1028,7.182,1.8,19.1,1.215,124.9,0,0,8.18,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641002400,4.461,3.784,984,1028,6.372,1.6,58.41,0.892,120.2,0,0,8.15,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641006000,3.892,3.496,984,1028,6.239,1.7,35.04,1.191,121.5,0,0,8.11,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641009600,3.858,3.295,984,1028,5.828,1.7,28.22,0.843,119.8,0,0,8.1,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641013200,3.243,2.772,984,1028,5.694,2,352.8,1.065,123.2,0,0,8.13,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641016800,2.771,2.22,984,1028,4.885,2.2,359.4,1.078,121.1,0,0,8.13,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641020400,2.309,2.091,984,1028,4.563,1.9,37.9,1.291,119.5,0,0,8.14,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641024000,2.082,1.726,985,1029,4.058,2.4,14.01,1.277,118.4,0,21.39,8.14,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641027600,2.353,2.189,985,1029,4.415,2.8,313.3,1.804,117.4,0,81.1,8.12,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641031200,3.016,2.968,985,1029,5.147,1.9,302.2,0.918,116.9,0,178.7,8.16,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641034800,3.12,3.087,985,1029,5.241,1.9,289.6,0.975,116.7,0,165.2,8.18,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641038400,3.3,3.27,984,1028,5.397,2,282.2,1.059,116.5,0,190.4,8.19,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641042000,3.621,3.549,983,1028,5.673,1.8,284.4,1.093,116.4,0,288,8.22,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641045600,5.058,4.602,983,1027,6.848,1.8,263.9,1.064,117.2,0,257.3,8.24,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641049200,6.355,6.148,982,1027,8.11,1.3,212.3,0.791,114.9,0,113.2,8.24,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641052800,6.035,6.066,982,1026,8.51,2,137.7,1.302,118.7,0,1.15,8.22,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641056400,5.417,5.134,982,1026,8.38,1.2,68.42,0.659,125.4,0,0,8.2,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641060000,4.755,4.159,982,1027,7.344,1.6,36.44,1.124,125.1,0,0,8.17,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641063600,4.086,3.582,982,1027,6.57,2.2,81.1,1.067,123.6,0,0,8.14,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641067200,3.578,3.209,983,1027,5.738,1.6,75.86,0.759,119.8,0,0,8.13,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641070800,2.551,2.183,982,1026,4.521,2.1,21.71,1.283,118.4,0,0,8.13,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641074400,2.703,2.288,982,1027,4.484,2,50.76,0.772,117.2,0,0,8.11,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641078000,3.237,2.613,982,1027,4.735,1.5,23.49,0.811,116.5,0,0.083,8.08,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641081600,2.494,2.363,982,1026,4.429,3.3,28.27,1.513,116.1,0,0,8.09,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641085200,1.933,1.456,981,1026,3.459,3.3,77.22,1.998,115.7,0,0,8.1,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641088800,2.061,1.496,981,1026,3.451,3,28.62,1.639,115.3,0,0,8.11,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641092400,1.134,0.952,981,1025,2.861,1.5,37.71,0.851,115,0,0,8.11,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641096000,1.022,0.699,980,1025,2.561,3.3,27.21,1.696,114.7,0,0,8.12,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641099600,1.115,1.061,980,1025,2.887,3.3,349.7,2.477,114.3,0,0,8.11,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641103200,1.349,1.206,980,1024,3.008,2.5,15.56,1.434,114.1,0,0,8.13,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641106800,1.591,1.556,980,1025,3.342,1.9,49.44,0.909,113.9,0,0.717,8.12,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641110400,1.682,1.668,980,1025,3.436,2.6,23.92,1.342,113.8,0,15.44,8.12,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641114000,2.634,2.577,981,1025,4.339,1.7,50.97,0.69,113.6,0,84.2,8.13,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641117600,3.415,3.355,981,1026,5.137,1.6,44.24,0.91,113.7,0,50.43,8.13,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641121200,3.902,3.865,981,1025,5.656,1.9,77.26,0.723,113.7,0,137.8,8.14,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641124800,4.898,4.607,980,1025,6.88,1.5,247.9,0.634,117.5,0,144.8,8.17,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641128400,5.332,5.255,980,1024,7.338,2.1,268.7,0.734,115.9,0,63.78,8.18,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641132000,5.808,5.782,979,1024,7.09,1.7,159.6,0.924,109.8,0,62.15,8.18,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641135600,6.312,6.286,979,1024,6.895,1.3,212,0.632,104.7,0,28.9,8.18,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641139200,6.406,6.325,979,1024,7.598,1.2,8.7,0.492,109.6,0,0.301,8.19,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641142800,6.422,6.164,980,1024,8.62,1.3,113.4,0.609,118.7,0,0,8.18,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641146400,6.479,6.094,980,1024,8.11,1.5,47.41,0.808,115.3,0,0,8.18,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641150000,6.598,6.178,980,1024,7.321,1.4,22.01,0.967,108.6,0,0,8.17,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641153600,6.456,5.827,980,1025,7.29,2.2,36.45,1.1,111,0,0,8.15,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641157200,6.495,5.997,981,1025,7.78,2.3,101.5,0.651,113.5,0,0,8.15,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641160800,9.13,8.64,980,1025,6.297,9,279.1,2.035,86.1,0,0,8.13,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641164400,12.05,11.68,981,1025,5.83,9.2,263.4,7.589,67.66,0,0,8.12,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641168000,11.32,11.04,980,1025,5.869,7.7,263.6,5.723,70.72,0,0,8.13,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641171600,10.53,10.16,980,1024,6.294,6.8,249.9,4.635,77.3,0,0,8.11,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641175200,9.74,9.44,980,1024,7.388,4.4,299.1,1.901,87.5,0,0,8.07,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641178800,10.06,9.91,980,1024,6.811,4.5,292.3,2.502,81.4,0,0,8.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641182400,9.88,9.72,979,1024,6.874,5.7,269.6,3.207,82.8,0,0,8.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641186000,9.65,9.44,979,1023,6.478,4.3,320.7,1.898,82.1,0,0,8.04,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641189600,9.5,9.27,979,1023,6.945,5,302.1,2.585,85.8,0,0,8.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641193200,9.72,9.44,979,1023,5.872,4.4,311.7,1.804,78.7,0,0,8.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641196800,9.8,9.54,979,1023,6.004,4.1,310.7,1.928,78.89,0,20.63,8.04,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641200400,9.96,9.7,979,1023,5.789,4,319.3,2.191,76.89,0,85.9,8.04,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641204000,10.06,9.8,979,1023,6.271,3,304.2,1.391,78.96,0,162,8.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641207600,10.31,9.95,978,1022,6.416,3.4,297.7,1.342,78.95,0,178.9,8.08,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641211200,10.53,10.11,977,1021,6.476,5.2,276.6,3.301,78.39,0,145.5,8.1,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641214800,10.73,10.19,976,1021,6.835,6.2,266.4,5.074,80,0,65.01,8.11,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641218400,10.39,9.97,975,1019,7.598,5.4,276.5,3.712,85.6,0,66.64,8.09,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641222000,10.9,10.44,975,1019,7.198,4.9,290.6,3.208,80.9,0,50.27,8.08,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641225600,11.61,11.05,974,1018,6.589,5.7,283.4,2.867,74.31,0,0.463,8.08,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641229200,11.46,10.86,973,1017,6.694,6.6,266.4,5.666,75.71,0,0,8.09,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641232800,10.82,10.56,973,1017,6.434,5.8,303.4,2.63,76.13,0,0,8.09,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641236400,10.01,9.77,972,1016,7.341,5.1,294.3,2.335,85.2,0,0,8.09,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641240000,10.16,9.89,971,1015,6.642,5.6,295.9,1.498,80.6,0,0,8.09,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641243600,10.46,10.21,970,1015,5.942,6.7,289.6,3.101,75.08,0,0,8.09,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641247200,10.51,10.26,970,1014,5.666,5.6,304.6,2.56,73.41,0,0,8.09,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641250800,10.34,10.12,969,1013,5.571,8.8,281.9,4.29,73.73,0,0,8.08,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641254400,9.91,9.73,968,1012,6.462,9.3,270.2,7.166,80.5,0,0,8.07,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641258000,10.07,9.89,967,1012,6.254,11.5,266.7,7.617,78.51,0,0,8.08,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641261600,10.11,10.04,967,1011,6.002,13.8,268.8,9.35,76.35,0,0,8.07,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641265200,9.29,9.23,966,1011,7.201,9.1,289.2,4.887,87.5,0,0,8.07,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641268800,8.9,8.81,965,1010,8.6,7.6,276.6,5.087,99.1,0,0,8.07,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641272400,8.66,8.51,965,1009,9.65,8.1,271.2,5.53,108.4,0,0.482,8.07,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641276000,8.78,8.67,964,1008,9.11,8.7,271.9,6.539,103.5,0,0,8.06,,0,0,0,0,0,0,0,0,1,0,0,0,1
1641279600,9.72,9.57,963,1008,7.613,8.3,284.2,4.501,87.9,0,0.077,8.06,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641283200,9.78,9.6,963,1007,6.808,8.3,273.3,6.442,83,0,12.35,8.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641286800,10.49,10.24,963,1007,5.896,9,278.7,5.939,74.95,0,64.13,8.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641290400,11.27,10.94,962,1006,5.188,9.4,271.3,7.667,67.9,0,146.6,8.06,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641294000,11.54,11.16,961,1005,5.788,9.1,280.6,6.357,69.72,0,188.4,8.08,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641297600,12.22,11.77,960,1004,5.809,10.2,280.9,7.778,67.05,0,242.8,8.1,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641301200,12.52,12.01,959,1004,6.35,9.7,271.7,7.85,68.54,0,30.73,8.11,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641304800,13.48,12.95,959,1003,5.964,11,268.2,7.941,62.79,0,33.94,8.1,,0,0,0,0,0,0,0,0,0,0,0,0,1
1641308400,13.76,13.14,958,1003,5.954,9.5,276.9,7.163,61.94,0,7.242,8.1,,0,0,0,0,0,0,0,0,0,0,0,0,1
