bulk_temp,skin_temp,air_temp,wind_speed,air_pressure,relative_humidity,solar_irradiance,meteo_timestamp,Quality
2.412591603959981,1.5544854353528823,1.1222970130554355,-0.08324159512686792,0.806252325997706,0.16826233846779337,0.23508799327193286,-0.954501916062494,0.0
2.3107440848429257,1.533876156771037,1.110319729899334,-0.21847619668053397,0.8034530709644546,0.20161669397294305,0.02757998462734534,-0.9542624277161359,0.0
2.2522830796502538,1.4946788574694623,1.1009163030093474,-0.24233347126861637,0.799146273800952,0.2142264088160379,0.004342247803971818,-0.9541426917246554,0.0
2.295843266526096,1.57280900727964,1.0612754451797275,0.026957611158807765,0.8007625312613761,0.27064929818733946,-0.007928097689769653,-0.9540229641143645,0.0
2.2433554998974685,1.5348958371387547,1.054743081467566,-0.24617018033807164,0.8035963775361322,0.2760225639460031,-0.007928097689769653,-0.9539032586545164,0.0
2.1402602554958596,1.4969107995362012,1.0270080558875923,-0.03776181512192471,0.7939357333937697,0.30962914273920233,-0.007928097689769653,-0.9537835252571796,0.0
2.104244439825141,1.4513987105036539,0.9916779711847991,-0.47455610873627574,0.7831417528728444,0.30749539170471507,-0.007928097689769653,-0.9535440454916447,0.0
2.127491418974837,1.4560773078286284,0.9678437496466072,-0.15508855897597063,0.7828838010436964,0.36924371138349577,-0.007928097689769653,-0.9534243276594557,0.0
1.9399115890954088,1.4816478352628792,0.9325910164267118,-0.12107383893241434,0.7766929571476074,0.3521389136885397,-0.007928097689769653,-0.9533045998496262,0.0
2.1231422958567654,1.4723455894091235,0.9478280924235438,-0.11814715690702104,0.7758962697660235,0.3127978789901506,-0.007928097689769653,-0.9531848632594825,0.0
2.035922280161809,1.4321146418763995,0.9466842201309428,-0.17729290160219538,0.7705188343423319,0.2654025947553043,-0.007928097689769653,-0.9530651358487301,0.0
2.050370860264436,1.4665662108896955,0.9305297130186476,-0.16594384824414424,0.761177632321232,0.2975746090416436,-0.007928097689769653,-0.9529453874849563,0.0
1.946622874451279,1.4508620101231107,0.8957181079337291,-0.3920817498285538,0.7526938832781831,0.23120799398521827,-0.007928097689769653,-0.9528256594755882,0.0
2.054529697835924,1.4483278145643188,0.9185668450387864,-0.47422353972184855,0.7610286582579362,0.2835936112647049,-0.007928097689769653,-0.9527059290715674,0.0
2.046360462330245,1.4855930487992128,0.8772724608636606,-0.13504160063678466,0.7559489665592861,0.26445798123325254,-0.007928097689769653,-0.9525862078469853,0.0
2.036624968798258,1.4718418628753784,0.7893931805808293,-0.007831907650240213,0.7490825576719403,0.23822096104014176,-0.007928097689769653,-0.9524664738510329,0.0
1.9688006030877747,1.4660865629851387,0.6936018173109092,0.2182907981037637,0.7389077910832482,0.3080940596240359,-0.007928097689769653,-0.952346746240742,0.0
2.0186835609322293,1.4740155682582863,0.713043471360329,-0.22012913006292434,0.7441050427492305,0.31245578303625304,-0.007928097689769653,-0.95222699588144,0.0
1.9379822837446306,1.4123944736750969,0.7509857230812578,-0.39498280978507566,0.739165742912365,0.21564262808280932,-0.007928097689769653,-0.9521072802443177,0.0
2.007136309953328,1.4304951025474102,0.7428877238258762,0.07305557194575245,0.7362040737644668,0.1636440430901548,-0.007928097689769653,-0.951987551436748,0.0
1.9853272864716875,1.5528101394097087,0.5481322509941304,0.5574102932965898,0.711151103962178,0.4396959444833861,-0.007928097689769653,-0.9518678156448059,0.0
1.8806702616758637,1.4335902289267193,0.47660094499890227,0.29372327461999376,0.7202889478924428,0.5781788152273497,-0.007928097689769653,-0.9517480842430449,0.0
1.8399215690577628,1.4851066743704557,0.5072430611764542,0.1173115570405922,0.7280738142650047,0.5778367192734529,-0.007928097689769653,-0.9516283514443713,0.0
1.9806020717672426,1.4381411979283973,0.44183063000654005,0.21737163128477818,0.7193607747073514,0.596053328818585,-0.007928097689769653,-0.951508590109641,0.0
1.9071603977922649,1.4478190587271644,0.34611143331143485,-0.0745931418163522,0.7127400110961356,0.6581437444512667,-0.007928097689769653,-0.9513888744725661,0.0
1.8773855974493086,1.4398589960977728,0.31906843320238587,-0.14313420702136506,0.7165358659794545,0.7066358459164603,-0.007928097689769653,-0.9512691181266323,0.0
1.901516039337262,1.3762155994625898,0.31421142367521626,-0.019206111503770388,0.7212971980593845,0.7066358459164603,-0.007897487273979037,-0.9511493994962417,0.0
1.8667061713606146,1.351459272038697,0.3342330749284045,-0.032024582181007,0.723201390828097,0.7066358459164603,-0.005846589416007727,-0.9510296926394811,0.0
