bulk_temp,skin_temp,air_temp,wind_speed,air_pressure,relative_humidity,solar_irradiance,meteo_timestamp
2.3008598387770056,1.563864736865331,1.1586684599473072,-0.06243011023314914,0.8298710076400689,0.12421846267009574,0.3050986259301529,-0.9393127127783744
2.2033618135957442,1.5432251987861645,1.1465956378822517,-0.20693748770192058,0.826972957471632,0.1600772342772932,0.038198354265915876,-0.9390689634889245
2.147397440523032,1.503970348194354,1.1371172029012155,-0.2324306096150135,0.8225141589352892,0.17363375119217153,0.008309588470648286,-0.9389470971714658
2.1890973487165755,1.5822152123090374,1.0971601427861786,0.055325243178852325,0.8241874595634133,0.23429316051792798,-0.007472735147053045,-0.9388252393843136
2.138851121446331,1.5442463762958238,1.090575672524158,-0.23653039442872195,0.8271213218147359,0.240069878631847,-0.007472735147053045,-0.938703404141702
2.040158656260371,1.5062055673018064,1.0626194136269795,-0.013831869391932646,0.8171197210133032,0.27619981174533675,-0.007472735147053045,-0.9385815404645416
2.0056809298156884,1.4606266553122746,1.0270075122799802,-0.4805763056410096,0.8059447845765769,0.2739058477381328,-0.007472735147053045,-0.9383377999085839
2.02793512489255,1.4653121219705283,1.0029831728751695,-0.13920348188247025,0.8056777287588571,0.34029054799557756,-0.007472735147053045,-0.9382159520735043
1.8483660677802032,1.4909201932374427,0.9674492400187971,-0.1028564380611582,0.7992683891371697,0.3219014343508529,-0.007472735147053045,-0.9380940940832634
2.0237717351609374,1.4816042893954964,0.9828078572364063,-0.09972907909151799,0.7984435839754518,0.27960647296799657,-0.007472735147053045,-0.9379722271564901
1.9402765321333273,1.4413142729223305,0.9816548606449644,-0.16293033347570296,0.7928763607498902,0.2286525076793204,-0.007472735147053045,-0.9378503695724266
1.9541080720558694,1.4758164253248574,0.9653714942609893,-0.1508030974082805,0.7832054762577378,0.26324016182419574,-0.007472735147053045,-0.9377284906625485
1.8547907413932465,1.4600891669233755,0.9302822082758695,-0.3924468389420336,0.7744223071462669,0.1918904008826683,-0.007472735147053045,-0.9376066324692188
1.9580893025638377,1.4575512505412944,0.9533132023573666,-0.48022093301040975,0.7830512443981542,0.24820939901882305,-0.007472735147053045,-0.9374847718386312
1.950268941931107,1.494871199319011,0.9116894262526518,-0.11778194225770289,0.7777922732761908,0.22763696772865052,-0.007472735147053045,-0.9373629205508016
1.9409492117917522,1.4810998232671244,0.8231091614102616,0.018150274134402653,0.7706835257000849,0.1994299374769963,-0.007472735147053045,-0.9372410562643751
1.8760213493040696,1.4753360731790324,0.7265537014570825,0.2597777778889546,0.7601496573401471,0.2745494667156953,-0.007472735147053045,-0.9371191984772229
1.9237740085951098,1.4832767201849495,0.7461504352847739,-0.20870375953971668,0.7655303375165129,0.2792386906951037,-0.007472735147053045,-0.9369973175363125
1.8465191552259923,1.4215651506567464,0.7843953400602757,-0.39554681898693556,0.7604167131578343,0.17515630746596994,-0.007472735147053045,-0.9368754719353539
1.9127198938118,1.4396923557106904,0.7762327456873297,0.1045840522665259,0.7573505167337983,0.1192534019860196,-0.007472735147053045,-0.9367536129296211
1.8918422451559906,1.562186981175063,0.5799237715193731,0.6221500430921161,0.7314133432741038,0.41603269614039656,-0.007472735147053045,-0.9366317468152511
1.7916546968740172,1.4427920264978988,0.5078218834612701,0.3403825138966202,0.7408736924836911,0.5649135711658531,-0.007472735147053045,-0.9365098851691714
1.752646215436026,1.4943841107727913,0.5387084218762771,0.15187458493995884,0.7489333130021029,0.5645457888929611,-0.007472735147053045,-0.9363880221013257
1.88731882518234,1.4473496774430408,0.4727742169264032,0.2587955855732166,0.7399127609417484,0.5841301949245971,-0.007472735147053045,-0.9362661299897136
1.8170135468540896,1.4570417477252573,0.37629149919743554,-0.05318864915214178,0.7330583282906522,0.6508826774549384,-0.007472735147053045,-0.9361442843888034
1.7885103073174626,1.4490699977632473,0.34903278583425457,-0.1264294430606588,0.7369881516734065,0.7030158146377257,-0.007472735147053045,-0.9360223973547478
1.8116102360267983,1.385333156945516,0.3441370335150045,0.005996163050512806,0.7419175271937917,0.7030158146377257,-0.007433363518248762,-0.9359005487072649
1.7782869561475614,1.360540481135124,0.3643183909963296,-0.007701245448840244,0.7438889253367088,0.7030158146377257,-0.004795464388361747,-0.9357787120428871
1.7627113772237548,1.474406517585965,0.3940520030832772,-0.19246916804717912,0.7324585004718615,0.7030158146377257,-0.005779755108468842,-0.9356568497874929
1.8421816426835538,1.4312329822649712,0.4253826340611144,-0.3657571740104609,0.7256126341199197,0.7030158146377257,-0.006407031906367605,-0.9355349775800261
1.8475523412488668,1.4027152522916886,0.4395416638228587,-0.1976236526589541,0.7164118489950322,0.7030158146377257,-0.007236505374227344,-0.9354131289325434
1.7751703412043842,1.465072608272858,0.4507736792992781,0.05884227312078314,0.7129302324103264,0.7030158146377257,-0.0037718020394503873,-0.9352912634274878
1.840754422498729,1.483519217532855,0.45782873078226033,-0.4176469093938508,0.7133555435272397,0.7030158146377257,-0.0069215323437930845,-0.9351694056403356
1.8244609620012582,1.5152846783945702,0.45729514968607965,-0.22810409175841254,0.7090727594899009,0.7030158146377257,-0.006567187684554515,-0.9350475397290543
1.7996534677900173,1.5108951311925078,0.4414005622085546,0.06249505287546735,0.6982122669666604,0.7030158146377257,-0.006606559313358807,-0.9349256654905552
1.8018456738447268,1.5006015165940612,0.4366016168202062,-0.1030084654317934,0.688024804682318,0.7030158146377257,-0.005543525335643151,-0.9348037847527335
1.773427883016554,1.5127309090679713,0.4682900281411688,-0.5095034530661195,0.6868082170688695,0.7030158146377257,-0.0006220717351076989,-0.9346819421983475
