x,y,y1,y2,y3,y4
1670198412.595,7.23,8.8566,0,0,0
1670199012.613,6.36,8.8489,0,0,0
1670199612.606,7.37,8.8397,0,0,0
1670200212.627,8.05,8.8566,0,0,0
1670200812.575,7.34,8.818,0,0,0
1670201412.621,7.04,8.8358,0,0,0
1670202012.558,7.35,8.8649,0,0,0
1670202612.624,7.7,8.8248,0,0,0
1670203212.594,7.47,8.8075,0,0,0
1670203812.586,7.49,8.8052,0,0,0
1670204412.633,7.69,8.8157,0,0,0
1670205012.648,7.34,8.7871,0,0,0
1670205612.653,7.08,8.8465,0,0,0
1670206212.641,7.64,8.7993,0,0,0
1670206812.608,7.95,8.8121,0,0,0
1670207412.615,8.06,8.841000000000001,0,0,0
1670208012.616,7.41,8.833,0,0,0
1670208612.604,6.39,8.8057,0,0,0
1670209212.615,7.37,8.8453,0,0,0
1670209812.634,7.02,8.8486,0,0,0
1670210412.611,7,8.8156,0,0,0
1670211012.656,7.74,8.8376,0,0,0
1670211612.635,7.83,8.843,0,0,0
1670212212.638,7.84,8.8159,0,0,0
1670212812.653,7.25,8.7845,0,0,0
1670213412.654,7.16,8.8072,0,0,0
1670214012.597,7.03,8.8201,0,0,0
1670214612.557,6.92,8.7998,0,0,0
1670215212.599,7.39,8.7741,0,0,0
1670215812.598,8.22,8.8092,0,0,0
1670216412.63,7.6,8.8028,0,0,0
1670217012.713,6.75,8.8078,0,0,0
1670217612.705,7.62,8.7536,0,0,0
1670218212.581,7.44,8.8049,0,0,0
1670218812.658,7.02,8.7746,0,0,0
1670219412.622,7.53,8.8102,0,0,0
1670220012.614,7.71,8.7958,0,0,0
1670220612.606,7.63,8.7706,0,0,0
1670221212.627,7.92,8.7802,0,0,0
1670221812.64,7.64,8.7832,0,0,0
1670222412.638,7.86,8.8148,0,0,0
1670223012.568,8.38,8.7889,0,0,0
1670223612.558,7.56,8.7995,0,0,0
1670224212.551,7.26,8.8068,0,0,0
1670224812.617,8.21,8.7911,0,0,0
1670225412.608,8.09,8.8051,0,0,0
1670226012.596,7.19,8.8069,0,0,0
1670226612.645,7.59,8.8037,0,0,0
1670227212.624,7.5,8.7462,0,0,0
1670227812.625,7.76,8.7933,0,0,0
1670228412.654,6.99,8.806000000000001,0,0,0
1670229012.608,8.02,8.7989,0,0,0
1670229612.618,7.65,8.7576,0,0,0
1670230212.675,8.24,8.787,0,0,0
1670230812.59,7.72,8.7687,0,0,0
1670231412.658,7.39,8.7634,0,0,0
1670232012.618,7.88,8.7825,0,0,0
1670232612.644,7.71,8.787,0,0,0
1670233212.607,7.11,8.7719,0,0,0
1670233812.644,7.35,8.79,0,0,0
1670234412.614,7.94,8.7982,0,0,0
1670235012.663,8.06,8.7988,0,0,0
1670235612.611,7.67,8.761000000000001,0,0,0
1670236212.585,8.25,8.7749,0,0,0
1670236812.668,7.45,8.7858,0,0,0
1670237412.628,7.9,8.7768,0,0,0
1670238012.734,7.9,8.7614,0,0,0
1670238612.691,7.33,8.788,0,0,0
1670239212.701,8.02,8.7672,0,0,0
1670239812.613,8.66,8.7704,0,0,0
1670240412.569,8.36,8.7778,0,0,0
1670241012.578,8.17,8.7689,0,0,0
1670241612.538,8.2,8.7868,0,0,0
1670242212.596,7.13,8.7726,0,0,0
1670242812.617,7.95,8.7685,0,0,0
1670243412.641,8.14,8.7674,0,0,0
1670244012.591,8.27,8.77,0,0,0
1670244612.646,7.85,8.786,0,0,0
1670245212.549,8.47,8.7667,0,0,0
1670245812.607,7.51,8.7618,0,0,0
1670246412.657,7.49,8.7769,0,0,0
1670247012.558,8.07,8.7654,0,0,0
1670247612.609,8.14,8.7767,0,0,0
1670248212.638,7.48,8.7643,0,0,0
1670248812.615,7.63,8.7668,0,0,0
1670249412.551,8.68,8.7499,0,0,0
1670250012.601,7.63,8.7757,0,0,0
1670250612.63,7.37,8.7455,0,0,0
1670251212.621,8.34,8.7539,0,0,0
1670251812.616,7.85,8.7579,0,0,0
1670252412.609,7.82,8.7546,0,0,0
1670253012.602,7.72,8.7159,0,0,0
1670253612.628,7.67,8.7099,0,0,0
1670254212.578,6.96,8.7224,0,0,0
1670254812.644,7.36,8.7345,0,0,0
1670255412.593,7.58,8.6268,0,0,0
1670256012.606,6.52,8.7394,0,0,0
1670256612.628,6.76,8.7343,0,0,0
