x,y,y1,y2,y3,y4
1679270412.628,5.23,6.3783,0,0,0
1679271012.559,5.56,6.347,0,0,0
1679271627.916,6.1,,0,0,1
1679272212.65,7.43,6.3365,0,0,0
1679272812.529,6,6.3229999999999995,0,0,0
1679273412.566,5.41,6.3013,0,0,0
1679274012.661,5.91,6.2906,0,0,0
1679274612.586,6.55,6.2866,0,0,0
1679275212.608,5.76,6.2957,0,0,0
1679275812.599,5.76,6.315,0,0,0
1679276412.62,5.36,6.3032,0,0,0
1679277012.662,5.9,6.315,0,0,0
1679277612.694,7.06,6.3158,0,0,0
1679278212.629,5.83,6.3067,0,0,0
1679278812.642,5.39,6.3056,0,0,0
1679279412.646,6,6.2912,0,0,0
1679280012.632,5.88,6.3021,0,0,0
1679280627.903,6.23,,0,0,1
1679281212.604,6.79,6.3035,0,0,0
1679281812.596,7,6.2987,0,0,0
1679282412.61,4.27,6.3048,0,0,0
1679283012.643,5.96,6.3194,0,0,0
1679283612.659,6.12,6.3075,0,0,0
1679284212.584,6.92,6.2888,0,0,0
1679284812.639,5.4,6.2905,0,0,0
1679285412.598,6.33,6.2977,0,0,0
1679286012.558,6.11,6.3044,0,0,0
1679286612.6,5.63,6.3098,0,0,0
1679287212.598,6.14,6.2958,0,0,0
1679287812.705,6.25,6.2898,0,0,0
1679288412.793,7,6.2893,0,0,0
1679289012.627,5.48,6.2874,0,0,0
1679289612.657,6.72,6.2779,0,0,0
1679290212.644,5.82,6.2699,0,0,0
1679290812.527,6.7,6.2647,0,0,0
1679291412.587,6.13,6.2578,0,0,0
1679292012.603,5.77,6.2521,0,0,0
1679292612.637,6.54,6.2518,0,0,0
1679293212.594,6.47,6.2473,0,0,0
1679293812.567,5.98,6.2352,0,0,0
1679294412.65,5.65,6.2398,0,0,0
1679295012.614,6.61,6.2362,0,0,0
1679295612.603,5.77,6.2344,0,0,0
1679296212.662,6.87,6.2379,0,0,0
1679296812.625,5.87,6.2498,0,0,0
1679297412.563,7.54,6.3004,0,0,0
1679298012.62,7.51,6.3542,0,0,0
1679298612.721,8.41,6.3743,0,0,0
1679299212.712,8.79,6.399,0,0,0
1679299812.617,9.4,6.4376,0,0,0
1679300412.588,9.93,6.532,0,0,0
1679301012.615,9.49,6.541,0,0,0
1679301612.587,9.67,6.5624,0,0,0
1679302212.587,9.49,6.6339999999999995,0,0,0
1679302812.531,11.03,6.6419,0,0,0
1679303412.567,10.47,6.6527,0,0,0
1679304012.607,8.98,6.6236,0,0,0
1679304612.64,9.09,6.5917,0,0,0
1679305212.635,8.34,6.6058,0,0,0
1679305812.625,8.09,6.5961,0,0,0
1679306412.64,8.52,6.5632,0,0,0
1679307012.589,10.03,6.5788,0,0,0
1679307612.607,8.95,6.5655,0,0,0
1679308212.63,9.01,6.5582,0,0,0
1679308812.644,9.88,6.5889,0,0,0
1679309412.706,9.85,6.5555,0,0,0
1679310012.757,9.53,6.5773,0,0,0
1679310612.655,10.59,6.6165,0,0,0
1679311212.597,10.94,6.6574,0,0,0
1679311812.625,11.58,6.7263,0,0,0
1679312412.614,12.29,6.8298,0,0,0
1679313012.593,12.51,6.8776,0,0,0
1679313612.693,12.62,6.8551,0,0,0
1679314212.647,11.65,6.9551,0,0,0
1679314812.594,11.31,6.94,0,0,0
1679315412.571,10.07,6.8464,0,0,0
1679316012.621,8.77,6.7956,0,0,0
1679316612.548,9.47,6.7822,0,0,0
1679317212.65,9.52,6.7806,0,0,0
1679317812.662,10.82,6.7787,0,0,0
1679318412.623,10.7,6.7699,0,0,0
1679319012.607,10.45,6.7601,0,0,0
1679319612.555,10.15,6.8968,0,0,0
1679320212.607,11.38,6.8794,0,0,0
1679320812.727,13.89,6.9212,0,0,0
1679321412.717,14.47,6.9079,0,0,0
1679322012.657,14.76,7.062,0,0,0
1679322612.587,14.9,6.9896,0,0,0
1679323212.589,15.42,7.0535,0,0,0
1679323812.589,15.99,7.1335,0,0,0
1679324412.654,16.94,6.9079999999999995,0,0,0
1679325012.625,16.56,7.096,0,0,0
1679325612.606,15.15,7.1541,0,0,0
1679326212.635,15.25,7.157,0,0,0
1679326812.627,14.1,7.1878,0,0,0
1679327412.615,11.64,7.1731,0,0,0
1679328012.61,11.13,7.1303,0,0,0
1679328612.607,9.96,7.0851,0,0,0
1679329212.631,10.73,7.0542,0,0,0
1679329812.585,9.87,7.0127,0,0,0
1679330412.556,9.36,6.9818,0,0,0
1679331012.709,9.41,6.9584,0,0,0
1679331612.753,9.95,6.9574,0,0,0
1679332212.63,9.44,6.9283,0,0,0
1679332812.609,8.42,6.9046,0,0,0
1679333412.62,7.12,6.8656,0,0,0
1679334012.607,6.89,6.8394,0,0,0
1679334612.639,6.76,6.8203,0,0,0
1679335212.614,7.66,6.8314,0,0,0
1679335812.527,6.47,6.8356,0,0,0
1679336412.601,7,6.8084,0,0,0
1679337012.645,6.69,6.8074,0,0,0
1679337612.606,6.79,6.7943,0,0,0
1679338212.539,6.51,6.7865,0,0,0
1679338812.623,6.77,6.7918,0,0,0
1679339412.627,6.39,6.7781,0,0,0
1679340012.577,6.44,6.7627,0,0,0
1679340612.66,6.17,6.7926,0,0,0
1679341212.593,6.76,6.787999999999999,0,0,0
1679341812.704,6.91,6.778,0,0,0
1679342412.693,7.31,6.7588,0,0,0
1679343012.677,6.42,6.7601,0,0,0
1679343612.585,5.89,6.7614,0,0,0
1679344212.653,6.39,6.7361,0,0,0
1679344812.621,6.49,6.7441,0,0,0
