x,y,y1,y2,y3,y4
1674432012.635,-0.99,4.8605,0,0,0
1674432612.595,-1.3,4.8771,0,0,0
1674433212.568,-1.51,4.8377,0,0,0
1674433812.644,-0.98,4.8536,0,0,0
1674434412.635,-1.21,4.8672,0,0,0
1674435012.601,-2.19,4.9025,0,0,0
1674435612.572,-0.74,4.8778,0,0,0
1674436212.658,-0.56,4.8778,0,0,0
1674436812.564,-1.11,4.8578,0,0,0
1674437412.608,-1.89,4.9094,0,0,0
1674438012.6,-1.81,4.8737,0,0,0
1674438627.908,-1.37,,0,0,1
1674439212.621,-2.29,4.8834,0,0,0
1674439812.655,-2.07,4.8592,0,0,0
1674440412.602,-1.75,4.8933,0,0,0
1674441012.601,-1.83,4.9055,0,0,0
1674441612.648,-1.57,4.9064,0,0,0
1674442212.597,-1.59,4.8967,0,0,0
1674442812.584,-1.59,4.8847,0,0,0
1674443412.591,-2.51,4.859,0,0,0
1674444012.625,-0.63,4.8264,0,0,0
1674444612.592,-1.22,4.8485,0,0,0
1674445212.613,-1.42,4.8653,0,0,0
1674445812.646,-0.85,4.8559,0,0,0
1674446412.541,-1.98,4.8568,0,0,0
1674447012.593,-1.23,4.8782,0,0,0
1674447612.65,-1.02,4.886,0,0,0
1674448212.542,0,4.8524,0,0,0
1674448812.612,-1.11,4.8554,0,0,0
1674449412.635,-0.68,4.8743,0,0,0
1674450012.643,-1.19,4.8681,0,0,0
1674450612.582,-1.25,4.8838,0,0,0
1674451212.583,-0.97,4.8783,0,0,0
1674451812.617,-1.2,4.8373,0,0,0
1674452412.656,-0.54,4.8424,0,0,0
1674453012.607,-1.18,4.8589,0,0,0
1674453612.608,-1.05,4.859,0,0,0
1674454212.629,-0.46,4.8425,0,0,0
1674454812.582,-1.49,4.8592,0,0,0
1674455412.592,-0.14,4.8548,0,0,0
1674456012.599,-1.81,4.8634,0,0,0
1674456612.645,-1.47,4.8796,0,0,0
1674457212.641,-1.31,4.8742,0,0,0
1674457812.652,-0.58,4.8842,0,0,0
1674458412.596,-0.21,4.8829,0,0,0
1674459012.616,-0.98,4.8748,0,0,0
1674459612.609,-0.6,4.8748,0,0,0
1674460227.928,-1.63,,0,0,1
1674460812.667,-2.2,4.8696,0,0,0
1674461412.571,-2.68,4.8547,0,0,0
1674462012.647,-3.11,4.8644,0,0,0
1674462612.662,-2.84,4.8543,0,0,0
1674463212.614,-1.95,4.8698,0,0,0
1674463812.6,-1.81,4.8713,0,0,0
1674464412.611,-3.3,4.8778,0,0,0
1674465012.587,-2.25,4.8639,0,0,0
1674465612.606,-1.54,4.8666,0,0,0
1674466212.631,-2.02,4.8569,0,0,0
1674466812.608,-1.67,4.8671,0,0,0
1674467412.674,-2.08,4.8376,0,0,0
1674468012.643,-0.82,4.878,0,0,0
1674468612.662,-1.3,4.8602,0,0,0
1674469212.604,-1.28,4.862,0,0,0
1674469812.611,-1.97,4.8757,0,0,0
1674470412.591,-1.19,4.8818,0,0,0
1674471012.621,-1.26,4.8651,0,0,0
1674471612.644,-1.33,4.8853,0,0,0
1674472212.672,-1.11,4.8725,0,0,0
1674472812.608,-1.79,4.89,0,0,0
1674473412.583,-0.45,4.8851,0,0,0
1674474012.625,0.03,4.8859,0,0,0
1674474612.616,-1.99,4.8768,0,0,0
1674475212.637,-0.94,4.8914,0,0,0
1674475812.571,-0.66,4.8996,0,0,0
1674476412.571,-1.23,4.8902,0,0,0
1674477012.627,-1.1,4.8844,0,0,0
1674477612.552,-0.12,4.8836,0,0,0
1674478212.619,-0.15,4.9008,0,0,0
1674478812.647,-1.01,4.8833,0,0,0
1674479412.613,-0.45,4.8793,0,0,0
1674480012.604,-0.06,4.8842,0,0,0
1674480612.621,0.14,4.8806,0,0,0
1674481212.668,-1.81,4.8806,0,0,0
1674481812.631,-0.79,4.8627,0,0,0
1674486014.86,-0.56,4.8386,0,0,0
1674486612.65,0.41,4.8319,0,0,0
1674487212.611,0.17,4.8397,0,0,0
1674487812.615,0.46,4.8438,0,0,0
1674488412.568,-1.21,4.8424,0,0,0
1674489012.592,0.3,4.823,0,0,0
1674489612.633,1.16,4.8317,0,0,0
1674490212.653,0.79,4.8064,0,0,0
1674490812.628,-0.22,4.823,0,0,0
1674491412.647,0.35,4.837,0,0,0
1674492012.564,1.07,4.8293,0,0,0
1674492612.571,0.79,4.8254,0,0,0
1674493212.583,0.19,4.8236,0,0,0
1674493812.598,1.1,4.8465,0,0,0
1674494412.571,1.26,4.8374,0,0,0
1674495012.579,1.48,4.8464,0,0,0
