x,y,y1,y2,y3,y4
1675641612.547,2.44,4.4185,0,0,0
1675642212.585,2.35,4.4204,0,0,0
1675642812.572,2.22,4.4248,0,0,0
1675643412.601,1.38,4.4163,0,0,0
1675644012.569,2.49,4.4108,0,0,0
1675644612.591,2.95,4.4217,0,0,0
1675645212.588,1.5,4.4341,0,0,0
1675645812.601,2.09,4.4252,0,0,0
1675646412.621,2.01,4.4409,0,0,0
1675647012.641,1.51,4.4135,0,0,0
1675647612.621,2.38,4.4271,0,0,0
1675648212.627,1.79,4.4164,0,0,0
1675648812.629,2.07,4.4347,0,0,0
1675649412.606,2.42,4.4183,0,0,0
1675650012.616,2.24,4.4432,0,0,0
1675650612.591,1.91,4.4376,0,0,0
1675651212.556,1.98,4.4126,0,0,0
1675651812.58,2.73,4.4145,0,0,0
1675652412.608,1.45,4.4355,0,0,0
1675653012.58,1.87,4.44,0,0,0
1675653612.593,2.11,4.4317,0,0,0
1675654212.661,2.25,4.3909,0,0,0
1675654812.617,2.26,4.4071,0,0,0
1675655427.982,1.79,,0,0,1
1675656012.664,1.26,4.4453,0,0,0
1675656612.571,2.72,4.4296,0,0,0
1675657212.633,3.06,4.4256,0,0,0
1675657812.58,2.42,4.4195,0,0,0
1675658412.569,2.25,4.4396,0,0,0
1675659012.601,2.36,4.4363,0,0,0
1675659612.601,2.29,4.4364,0,0,0
1675660212.576,2.79,4.4244,0,0,0
1675660812.641,1.87,4.4446,0,0,0
1675661412.62,2.05,4.4461,0,0,0
1675662012.636,1.97,4.4372,0,0,0
1675662612.641,2.24,4.439,0,0,0
1675663212.611,2.94,4.4377,0,0,0
1675663812.599,1.96,4.439,0,0,0
1675664412.597,1.49,4.4317,0,0,0
1675665012.605,2.93,4.4293,0,0,0
1675665612.594,3,4.436,0,0,0
1675666212.579,3.45,4.4303,0,0,0
1675666812.589,1.79,4.4441,0,0,0
1675667412.598,3.47,4.4265,0,0,0
1675668012.557,2.68,4.4337,0,0,0
1675668612.604,3.01,4.4312,0,0,0
1675669212.619,2.22,4.4485,0,0,0
1675669812.649,3.52,4.4406,0,0,0
1675670412.576,2.41,4.4519,0,0,0
1675671012.595,3.44,4.4509,0,0,0
1675671612.594,2.6,4.4576,0,0,0
1675672212.624,1.45,4.4514,0,0,0
1675672812.619,2.1,4.4394,0,0,0
1675673412.56,1.35,4.4504,0,0,0
1675674012.596,1.15,4.4547,0,0,0
1675674612.578,2.54,4.4552,0,0,0
1675675227.938,1.95,,0,0,1
1675675812.651,3.06,4.4413,0,0,0
1675676412.588,3.27,4.457,0,0,0
1675677012.596,2.63,4.4484,0,0,0
1675677612.655,2.79,4.4668,0,0,0
1675678212.612,2.98,4.4714,0,0,0
1675678812.643,2.82,4.4766,0,0,0
1675679412.551,2.7,4.4848,0,0,0
1675680012.585,2.6,4.4817,0,0,0
1675680612.67,3.09,4.4754,0,0,0
1675681212.724,3.75,4.4768,0,0,0
1675681812.704,3.19,4.4842,0,0,0
1675682412.613,3.41,4.4902,0,0,0
1675683012.605,3.76,4.497,0,0,0
1675683612.611,3.09,4.4968,0,0,0
1675684212.586,3.53,4.5072,0,0,0
1675684812.642,2.65,4.5086,0,0,0
1675685412.624,3.75,4.5124,0,0,0
1675686012.633,3.75,4.5066,0,0,0
1675686612.603,3.49,4.5029,0,0,0
1675687212.625,2.77,4.5062,0,0,0
1675687812.593,3.02,4.4867,0,0,0
1675688412.652,3.55,4.4834,0,0,0
1675689012.566,3.75,4.5,0,0,0
1675689612.588,2.33,4.4853,0,0,0
1675690212.669,3.31,4.4954,0,0,0
1675690827.901,2.07,,0,0,1
1675691412.651,2.89,4.4906,0,0,0
1675692012.595,3.06,4.5068,0,0,0
1675692612.614,2.36,4.5017,0,0,0
1675693212.6,1.85,4.4848,0,0,0
1675693812.587,2.67,4.4972,0,0,0
1675694412.589,2.9,4.4910000000000005,0,0,0
1675695012.537,2.52,4.4975,0,0,0
1675695612.625,2.86,4.4808,0,0,0
1675696227.901,2.41,,0,0,1
1675696812.642,2.24,4.4733,0,0,0
1675697412.594,2.39,4.4641,0,0,0
1675698012.608,1.41,4.4672,0,0,0
1675698612.619,2.19,4.4781,0,0,0
1675699227.947,1.68,,0,0,1
1675699812.597,2.45,4.4724,0,0,0
1675700412.611,1.68,4.4752,0,0,0
1675701012.604,2.41,4.4814,0,0,0
1675701612.589,0.95,4.4703,0,0,0
1675702212.67,1.02,4.4613,0,0,0
1675702812.671,-0.18,4.4533,0,0,0
1675703412.638,0.23,4.4391,0,0,0
1675704012.578,1.17,4.4798,0,0,0
1675704612.606,0.29,4.4702,0,0,0
1675705212.52,0.6,4.4629,0,0,0
1675705812.671,0.43,4.4685,0,0,0
1675706412.641,0.12,4.4342,0,0,0
1675707012.627,-0.13,4.4575,0,0,0
1675707612.605,1.38,4.4775,0,0,0
1675708212.601,0.47,4.4674,0,0,0
1675708812.59,1.44,4.4612,0,0,0
1675709412.581,1.61,4.4684,0,0,0
1675710012.587,1,4.4552,0,0,0
1675710612.598,2.48,4.4582,0,0,0
1675711212.644,1.06,4.4279,0,0,0
1675711827.947,0.74,,0,0,1
1675712412.614,0.41,4.4498,0,0,0
1675713012.631,-0.26,4.4384,0,0,0
1675713612.665,0.69,4.441,0,0,0
1675714212.586,0.09,4.4307,0,0,0
1675714812.595,0.54,4.4364,0,0,0
1675715412.629,0.19,4.4424,0,0,0
1675716012.57,-0.42,4.4354,0,0,0
1675716612.58,-0.08,4.4404,0,0,0
1675717212.587,-1.04,4.4457,0,0,0
1675717812.633,-1.22,4.4319999999999995,0,0,0
1675718412.598,-1.32,4.4179,0,0,0
1675719012.615,-1.62,4.4335,0,0,0
1675719612.63,-0.87,4.4269,0,0,0
1675720212.651,-0.79,4.3848,0,0,0
1675720812.586,-0.42,4.3965,0,0,0
1675721412.62,-0.6,4.3681,0,0,0
1675722012.595,0.21,4.4393,0,0,0
1675722628.12,-0.33,,0,0,1
1675723212.649,-0.83,4.4224,0,0,0
1675723812.617,0.14,4.4031,0,0,0
1675724412.74,0.3,4.4111,0,0,0
1675725012.63,0.19,4.407,0,0,0
1675725612.586,-0.75,4.4134,0,0,0
1675726212.619,-0.29,4.4108,0,0,0
1675726812.594,0.05,4.302,0,0,0
1675727412.578,-0.16,4.3564,0,0,0
1675728012.608,0.01,4.3723,0,0,0
1675728612.62,-0.06,4.4027,0,0,0
1675729212.549,-0.54,4.3636,0,0,0
1675729812.582,0.23,4.3832,0,0,0
1675730412.56,0.13,4.383,0,0,0
1675731012.549,-0.08,4.3833,0,0,0
1675731612.613,0.27,4.3754,0,0,0
1675732212.617,0.75,4.4175,0,0,0
1675732812.633,0.07,4.4404,0,0,0
1675733412.604,0.65,4.4167,0,0,0
1675734012.606,0.63,4.4128,0,0,0
1675734627.927,-0.28,,0,0,1
1675735212.588,-0.38,4.3432,0,0,0
1675735812.657,-0.72,4.3664,0,0,0
1675736412.551,0.34,4.3494,0,0,0
1675737027.948,-0.08,,0,0,1
1675737612.591,-0.61,4.3397,0,0,0
1675738212.599,-0.49,4.3616,0,0,0
1675738812.641,-0.03,4.3986,0,0,0
1675739412.621,-0.94,4.2762,0,0,0
1675740012.612,-0.3,4.3262,0,0,0
1675740612.531,1.12,4.3831,0,0,0
1675741212.558,0.05,4.1959,0,0,0
1675741812.568,-0.37,4.2903,0,0,0
1675742412.608,-0.8,4.2902,0,0,0
1675743027.951,0.17,,0,0,1
1675743612.57,0.63,4.3179,0,0,0
1675744212.635,1.35,4.296,0,0,0
1675744812.614,1.34,4.3447,0,0,0
1675745412.64,1.52,4.3392,0,0,0
1675746012.597,0.92,4.4004,0,0,0
1675746612.618,0.78,4.3707,0,0,0
1675747212.628,1.23,4.3748,0,0,0
1675747812.595,1.46,4.3998,0,0,0
1675748412.57,0.46,4.3889,0,0,0
1675749012.587,1.14,4.3828,0,0,0
1675749612.599,1.07,4.3956,0,0,0
1675750212.591,0.55,4.3419,0,0,0
1675750812.581,1.17,4.376,0,0,0
1675751412.566,1.89,4.3584,0,0,0
1675752012.613,1.13,4.3496,0,0,0
1675752612.631,2.17,4.371,0,0,0
1675753212.644,2.08,4.3853,0,0,0
1675753812.571,1.22,4.3965,0,0,0
1675754412.599,1.86,4.3578,0,0,0
1675755012.605,1.01,4.3542,0,0,0
1675755612.532,2.85,4.3634,0,0,0
1675756212.63,2.13,4.3756,0,0,0
1675756812.621,2.66,4.3894,0,0,0
1675757412.547,2.7,4.4118,0,0,0
1675758012.581,4.18,4.3784,0,0,0
1675758612.611,3.99,4.3635,0,0,0
1675759212.6,3.64,4.3853,0,0,0
1675759812.646,3.22,4.3863,0,0,0
1675760412.704,4.59,4.3883,0,0,0
1675761012.678,2.74,4.4147,0,0,0
1675761612.641,2.39,4.3919,0,0,0
1675762212.638,2.45,4.4021,0,0,0
1675762812.608,1.11,4.4481,0,0,0
1675763412.635,2.12,4.4715,0,0,0
1675764012.578,3.12,4.4619,0,0,0
1675764627.934,1.8,,0,0,1
1675765212.608,2.17,4.4807,0,0,0
1675765827.948,1.93,,0,0,1
1675766412.625,1.86,4.5091,0,0,0
1675767012.678,2.47,4.5139,0,0,0
1675767612.676,2.04,4.5246,0,0,0
1675768212.724,2.83,4.53,0,0,0
1675768812.635,2.5,4.5360000000000005,0,0,0
1675769412.627,2.69,4.5371,0,0,0
1675770012.591,4.06,4.5357,0,0,0
1675770627.976,3.63,,0,0,1
1675771212.607,4.34,4.5392,0,0,0
1675771812.598,4.56,4.5508,0,0,0
1675772412.639,4.66,4.5528,0,0,0
1675773012.591,4.83,4.5596,0,0,0
1675773627.941,3.69,,0,0,1
1675774212.609,4.86,4.56,0,0,0
1675774812.626,4.51,4.5671,0,0,0
1675775412.591,4.87,4.5753,0,0,0
1675776012.659,5.64,4.5661,0,0,0
1675776612.588,4.62,4.5599,0,0,0
1675777212.621,4.65,4.5508,0,0,0
1675777812.62,4.9,4.5708,0,0,0
1675778412.661,4.45,4.5578,0,0,0
1675779012.692,4.63,4.5546,0,0,0
1675779612.628,4.81,4.5522,0,0,0
1675780212.559,4.42,4.5558,0,0,0
1675780812.6,4.85,4.5412,0,0,0
1675781412.601,3.8,4.5424,0,0,0
