x,y,y1,y2,y3,y4
1670803212.633,-0.4,7.4805,0,0,0
1670803812.57,-0.26,7.4717,0,0,0
1670804412.606,-0.94,7.3906,0,0,0
1670805012.616,-0.87,7.452999999999999,0,0,0
1670805612.675,-0.77,7.4726,0,0,0
1670806212.635,0.01,7.4239999999999995,0,0,0
1670806812.637,-0.64,7.5091,0,0,0
1670807412.613,-1.22,7.462000000000001,0,0,0
1670808012.556,-0.64,7.4478,0,0,0
1670808612.666,-1.01,7.4346,0,0,0
1670809212.624,-0.43,7.4144,0,0,0
1670809812.603,0.03,7.3989,0,0,0
1670810412.646,-0.49,7.4471,0,0,0
1670811012.628,-1.06,7.3362,0,0,0
1670811612.579,-1.23,7.4382,0,0,0
1670812212.609,-0.56,7.4004,0,0,0
1670812812.656,0.51,7.4454,0,0,0
1670813412.548,-0.28,7.3397,0,0,0
1670814012.605,0.08,7.4019,0,0,0
1670814612.636,-0.34,7.412999999999999,0,0,0
1670815212.636,0.49,7.4595,0,0,0
1670815812.669,-0.2,7.4126,0,0,0
1670816412.656,1.03,7.3877,0,0,0
1670817012.596,1.32,7.4573,0,0,0
1670817612.649,0.03,7.3927,0,0,0
1670818212.594,1.16,7.4191,0,0,0
1670818812.616,0.82,7.4588,0,0,0
1670819412.603,0.64,7.4106,0,0,0
1670820012.588,0.95,7.4176,0,0,0
1670820612.569,0.61,7.4114,0,0,0
1670821212.676,1.15,7.4429,0,0,0
1670821812.705,0.31,7.3629999999999995,0,0,0
1670822412.642,1.07,7.4054,0,0,0
1670823012.67,0.82,7.4178,0,0,0
1670823612.538,0.98,7.36,0,0,0
1670824212.632,1.24,7.3769,0,0,0
1670824812.592,0.19,7.4227,0,0,0
1670825428.55,0.99,,0,0,1
1670826012.582,0.91,7.4134,0,0,0
1670826612.653,1.32,7.3668,0,0,0
1670827212.549,1.03,7.3501,0,0,0
1670827812.586,1.3,7.3553,0,0,0
1670828412.681,0.87,7.3732,0,0,0
1670829012.624,0.75,7.3784,0,0,0
1670829612.559,0.85,7.371,0,0,0
1670830212.706,0.8,7.3695,0,0,0
1670830812.606,1.11,7.3775,0,0,0
1670831412.59,1.12,7.3683,0,0,0
1670832012.579,1.56,7.3926,0,0,0
1670832612.683,1.76,7.3481,0,0,0
1670833212.616,0.98,7.3685,0,0,0
1670833812.588,1.08,7.3876,0,0,0
1670834412.556,0.53,7.3754,0,0,0
1670835012.626,1.37,7.372999999999999,0,0,0
1670835612.646,1.68,7.3742,0,0,0
1670836212.666,2.2,7.334,0,0,0
1670836812.668,2.35,7.2901,0,0,0
1670837412.617,0.96,7.3256,0,0,0
1670838012.622,2.14,7.3098,0,0,0
1670838612.616,1.78,7.3415,0,0,0
1670839212.595,1.7,7.3571,0,0,0
1670839812.623,1.37,7.3477,0,0,0
1670840412.577,2.4,7.3247,0,0,0
