x,y,y1,y2,y3,y4
1672617612.565,10.3,6.1213,0,0,0
1672618212.642,10,6.1149,0,0,0
1672618812.528,9.4,6.11,0,0,0
1672619412.65,8.96,6.1111,0,0,0
1672620012.576,8.52,6.1096,0,0,0
1672620612.579,8.94,6.107,0,0,0
1672621212.577,8.56,6.1046,0,0,0
1672621812.617,7.52,6.0937,0,0,0
1672622412.676,8.39,6.102,0,0,0
1672623012.598,8.03,6.0881,0,0,0
1672623612.567,6.92,6.0998,0,0,0
1672624212.581,7.76,6.0869,0,0,0
1672624812.602,6.73,6.0924,0,0,0
1672625412.644,7.32,6.0767,0,0,0
1672626012.597,7.61,6.1,0,0,0
1672626612.623,8.37,6.074,0,0,0
1672627212.641,7.81,6.0868,0,0,0
1672627812.569,7.32,6.0833,0,0,0
1672628412.585,7.9,6.0915,0,0,0
1672629012.651,8.32,6.0745,0,0,0
1672629612.58,7.23,6.068,0,0,0
1672630212.607,7.27,6.086,0,0,0
1672630812.627,7.25,6.071000000000001,0,0,0
1672631412.646,6.89,6.079,0,0,0
1672632012.595,8.49,6.072,0,0,0
1672632612.586,8.54,6.0844,0,0,0
1672633212.685,8.55,6.0827,0,0,0
1672633812.609,8.19,6.071000000000001,0,0,0
1672634412.603,8.05,6.065,0,0,0
1672635012.586,8.81,6.053999999999999,0,0,0
1672635612.597,8.7,6.0546,0,0,0
1672636212.607,8.94,6.0595,0,0,0
1672636812.635,6.96,6.0732,0,0,0
1672637412.634,8.4,6.0524,0,0,0
1672638012.575,7.79,6.0423,0,0,0
1672638612.615,7.27,6.0484,0,0,0
1672639212.585,7.53,6.0412,0,0,0
1672639812.621,7.87,6.044,0,0,0
1672640412.635,7.28,6.0416,0,0,0
1672641012.604,7.02,6.0337,0,0,0
1672641612.532,7.85,6.0089,0,0,0
1672642212.587,8.35,6.0242,0,0,0
1672642812.597,7.68,6.0036,0,0,0
1672643412.644,6.81,6.0024,0,0,0
1672644012.599,6.69,6.0313,0,0,0
1672644612.654,7.48,6.0399,0,0,0
1672645212.577,7.8,6.027,0,0,0
1672645812.608,7,6.0428,0,0,0
1672646412.579,7.77,6.0511,0,0,0
1672647012.583,6.72,6.041,0,0,0
1672647627.944,8.06,,0,0,1
1672648212.597,7.95,6.0476,0,0,0
1672648812.607,6.77,6.0559,0,0,0
1672649412.666,7.84,6.0562,0,0,0
1672650012.61,8.29,6.0655,0,0,0
1672650627.967,7.36,,0,0,1
1672651228.54,8.19,,0,0,1
1672651812.584,7.22,6.0803,0,0,0
1672652412.576,7.92,6.0920000000000005,0,0,0
1672653012.63,7.93,6.0882,0,0,0
1672653612.657,7.57,6.0874,0,0,0
1672654212.55,8.03,6.0959,0,0,0
1672654812.565,7.82,6.0939,0,0,0
1672655412.648,7.78,6.1085,0,0,0
1672656012.598,8.17,6.1248,0,0,0
1672656612.667,8.2,6.1346,0,0,0
1672657212.722,9.07,6.1359,0,0,0
1672657812.675,9.28,6.1445,0,0,0
1672658412.692,8.85,6.1512,0,0,0
1672659012.609,7.81,6.1653,0,0,0
1672659612.609,8.99,6.1737,0,0,0
1672660212.6,7.97,6.1664,0,0,0
1672660812.538,9.67,6.1699,0,0,0
1672661412.591,8.47,6.1849,0,0,0
1672662012.627,9.37,6.1902,0,0,0
1672662612.58,8.66,6.1811,0,0,0
1672663212.649,9.11,6.2153,0,0,0
1672663812.617,8.98,6.215,0,0,0
1672664412.607,8.64,6.2086,0,0,0
1672665012.612,9.64,6.229,0,0,0
1672665612.602,8.9,6.256,0,0,0
1672666212.638,8.47,6.2493,0,0,0
1672666812.623,8.44,6.2379,0,0,0
1672667412.622,8.53,6.2382,0,0,0
1672668012.587,8.33,6.2353,0,0,0
1672668612.591,7.2,6.2492,0,0,0
1672669212.577,8.18,6.2516,0,0,0
1672669812.607,8.78,6.2548,0,0,0
1672670412.556,7.83,6.2445,0,0,0
1672671012.627,7.74,6.2784,0,0,0
1672671612.597,7.34,6.2579,0,0,0
1672672212.577,7.74,6.2832,0,0,0
1672672812.599,7.41,6.2602,0,0,0
1672673412.644,9.51,6.2817,0,0,0
1672674012.632,9.24,6.2601,0,0,0
1672674612.566,9.12,6.2559,0,0,0
1672675212.558,8.04,6.2408,0,0,0
1672675812.56,8.33,6.2397,0,0,0
1672676412.53,9.33,6.2159,0,0,0
1672677012.577,8.57,6.1963,0,0,0
1672677612.646,9.51,6.1832,0,0,0
1672678212.574,9.63,6.1751,0,0,0
1672678812.632,7.55,6.1799,0,0,0
1672679412.633,7.08,6.1791,0,0,0
1672680012.56,7.9,6.1916,0,0,0
1672680612.557,7.44,6.184,0,0,0
1672681212.607,8.19,6.1854,0,0,0
1672681812.614,6.59,6.1954,0,0,0
1672682412.664,6.69,6.1749,0,0,0
1672683012.604,6.25,6.1809,0,0,0
1672683612.606,7.03,6.1758,0,0,0
1672684212.579,6.81,6.1641,0,0,0
1672684812.566,6.94,6.1463,0,0,0
1672685412.644,6.97,6.1634,0,0,0
1672686012.603,7.2,6.1522,0,0,0
1672686612.649,6.14,6.1538,0,0,0
1672687212.59,7.38,6.1615,0,0,0
1672687812.582,7.28,6.1394,0,0,0
1672688412.569,6.38,6.1559,0,0,0
1672689012.595,7.26,6.165,0,0,0
1672689612.576,6.37,6.1658,0,0,0
1672690228.8,6.26,,0,0,1
1672690812.632,7.03,6.1614,0,0,0
1672691412.619,7.15,6.1595,0,0,0
1672692012.598,6.62,6.1585,0,0,0
1672692612.567,8.72,6.155,0,0,0
1672693212.607,7.99,6.1647,0,0,0
1672693812.643,6.93,6.1644,0,0,0
1672694412.565,7.52,6.1669,0,0,0
1672695012.601,7.83,6.1688,0,0,0
1672695612.644,7.11,6.1694,0,0,0
1672696212.584,7.62,6.1693,0,0,0
1672696812.611,7.92,6.1693,0,0,0
1672697412.632,7.74,6.167999999999999,0,0,0
1672698012.568,7.45,6.1665,0,0,0
1672698612.629,7.39,6.1667,0,0,0
1672699212.537,7.8,6.1637,0,0,0
1672699812.617,6.92,6.1626,0,0,0
1672700412.731,7.36,6.1608,0,0,0
1672701012.677,6.59,6.1598,0,0,0
1672701612.636,7.06,6.1629,0,0,0
1672702212.627,6.1,6.1607,0,0,0
1672702812.588,7.94,6.1604,0,0,0
1672703412.642,7.32,6.1604,0,0,0
1672704012.623,6.68,6.1612,0,0,0
1672704612.557,6.86,6.1584,0,0,0
1672705212.567,5.75,6.1525,0,0,0
1672705812.613,7.26,6.1607,0,0,0
1672706412.549,5.93,6.1477,0,0,0
1672707012.579,6.59,6.156000000000001,0,0,0
1672707612.572,7.4,6.1473,0,0,0
1672708212.597,6.54,6.1519,0,0,0
1672708812.654,5.85,6.1539,0,0,0
1672709412.624,6.89,6.1584,0,0,0
1672710012.61,6.48,6.1451,0,0,0
1672710612.597,6.27,6.1554,0,0,0
1672711212.569,6.86,6.1536,0,0,0
