x,y,y1,y2,y3,y4
1678665612.625,3.02,4.4291,0,0,0
1678666212.612,2.9,4.3947,0,0,0
1678666812.657,3.04,4.3803,0,0,0
1678667412.562,3.07,4.4313,0,0,0
1678668012.631,2.64,4.4742,0,0,0
1678668612.641,2.91,4.4606,0,0,0
1678669212.652,3.78,4.4584,0,0,0
1678669812.639,4.52,4.4552,0,0,0
1678670412.634,2.95,4.3942,0,0,0
1678671012.624,3.85,4.3889,0,0,0
1678671612.622,4,4.4165,0,0,0
1678672212.67,4.2,4.4429,0,0,0
1678672812.742,3.34,4.4345,0,0,0
1678673412.66,2.88,4.4286,0,0,0
1678674012.682,3.57,4.3983,0,0,0
1678674612.544,3.37,4.409,0,0,0
1678675212.581,4.18,4.4434,0,0,0
1678675812.608,3.52,4.4293,0,0,0
1678676412.61,3.9,4.4033,0,0,0
1678677012.565,4.59,4.4334,0,0,0
1678677612.591,3.53,4.4259,0,0,0
1678678212.6,4.19,4.4306,0,0,0
1678678812.619,4.01,4.4378,0,0,0
1678679412.592,4.03,4.4569,0,0,0
1678680012.64,4.29,4.4526,0,0,0
1678680612.586,5.01,4.4616,0,0,0
1678681212.552,5.36,4.4681,0,0,0
1678681812.607,4.21,4.4643,0,0,0
1678682412.596,4.03,4.4694,0,0,0
1678683012.656,4.06,4.4719,0,0,0
1678683612.723,3.99,4.478,0,0,0
1678684212.639,5.63,4.4828,0,0,0
1678684812.69,5.27,4.4764,0,0,0
1678685412.668,3.61,4.4763,0,0,0
1678686012.616,4.6,4.4765,0,0,0
1678686612.616,4.33,4.4765,0,0,0
1678687212.602,4.34,4.4698,0,0,0
1678687812.655,4.12,4.4659,0,0,0
1678688412.589,5.48,4.4611,0,0,0
1678689012.606,4.46,4.4643,0,0,0
1678689612.657,4.96,4.4685,0,0,0
1678690227.883,5.62,,0,0,1
1678690812.645,5.48,4.481,0,0,0
1678691427.946,5.07,,0,0,1
1678692012.65,5.11,4.4874,0,0,0
1678692612.603,4.98,4.4904,0,0,0
1678693212.638,5.3,4.504,0,0,0
1678693812.666,5.48,4.5137,0,0,0
1678694412.746,8.7,4.5325,0,0,0
1678695012.669,10.63,4.6191,0,0,0
1678695612.648,10.4,4.5456,0,0,0
1678696212.536,9.51,4.6667,0,0,0
1678696812.645,9.36,4.6783,0,0,0
1678697427.942,8.36,,0,0,1
1678698012.616,9.33,4.7316,0,0,0
1678698612.588,7.18,4.6863,0,0,0
1678699212.601,9.82,4.7097,0,0,0
1678699812.631,14.17,4.7689,0,0,0
1678700412.636,14.12,4.9145,0,0,0
1678701012.603,13.44,4.7461,0,0,0
1678701612.625,11.52,4.8118,0,0,0
1678702212.634,13.91,4.8974,0,0,0
1678702812.589,17.07,4.8807,0,0,0
1678703412.613,16.35,5.0065,0,0,0
1678704012.613,15.24,5.0003,0,0,0
1678704612.695,13.07,5.0464,0,0,0
1678705212.688,12.52,5.0244,0,0,0
1678705812.7,12.27,5.2581,0,0,0
1678706412.613,13.48,5.2063,0,0,0
1678707012.596,11.65,5.3041,0,0,0
1678707612.601,10.37,5.1192,0,0,0
1678708212.655,12.43,5.1337,0,0,0
1678708812.619,12.65,5.0613,0,0,0
1678709412.602,16.68,5.1302,0,0,0
1678710012.576,19.94,5.1236,0,0,0
1678710612.579,17.25,5.1777,0,0,0
1678711212.629,15.16,5.4544,0,0,0
1678711812.599,15.11,5.3764,0,0,0
1678712412.632,16.84,5.2812,0,0,0
1678713012.579,17.27,5.2914,0,0,0
1678713612.608,18.35,5.2727,0,0,0
1678714212.558,19.66,5.0248,0,0,0
1678714812.626,19.84,5.2264,0,0,0
1678715412.659,18.13,5.5258,0,0,0
1678716012.724,17.83,5.7659,0,0,0
1678716612.629,16.96,6.0743,0,0,0
1678717212.536,16.83,6.3101,0,0,0
1678717812.655,15.42,6.184,0,0,0
1678718412.569,17.04,6.0773,0,0,0
1678719012.653,17.3,5.9288,0,0,0
1678719612.714,15.37,5.981,0,0,0
1678720212.613,16.52,6.1838,0,0,0
1678720812.633,16.53,6.0733,0,0,0
1678721412.592,14.36,6.6259,0,0,0
1678722012.632,15.25,6.9247,0,0,0
1678722612.586,13.39,6.7927,0,0,0
1678723212.616,13.47,6.7491,0,0,0
1678723812.621,14.92,6.4096,0,0,0
1678724412.55,15,5.5453,0,0,0
1678725012.615,15.13,5.2255,0,0,0
1678725612.675,13.91,5.0304,0,0,0
1678726212.708,14.79,4.9245,0,0,0
1678726812.704,14.03,4.8427,0,0,0
1678727412.626,13.51,4.7952,0,0,0
1678728012.621,12.77,4.7023,0,0,0
1678728612.539,11.76,4.685,0,0,0
1678729212.605,11.49,4.6345,0,0,0
1678729812.62,11.88,4.6123,0,0,0
1678730412.605,12.59,4.5829,0,0,0
1678731012.597,12.19,4.5616,0,0,0
1678731612.642,12.4,4.5404,0,0,0
1678732212.566,12.93,4.5386,0,0,0
1678732812.656,12.32,4.5293,0,0,0
1678733412.553,13.11,4.5222,0,0,0
1678734012.66,12.27,4.5174,0,0,0
1678734627.912,12.87,,0,0,1
1678735212.66,12.56,4.5217,0,0,0
1678735812.576,13.63,4.5163,0,0,0
1678736412.596,13.28,4.5171,0,0,0
1678737012.706,12.23,4.5072,0,0,0
1678737612.644,12.68,4.5144,0,0,0
1678738212.648,12.65,4.5057,0,0,0
1678738812.626,12.79,4.503,0,0,0
1678739412.607,13.3,4.5054,0,0,0
1678740012.628,13.47,4.5012,0,0,0
1678740612.583,11.59,4.5048,0,0,0
1678741227.903,10.55,,0,0,1
1678741812.653,11.17,4.4997,0,0,0
1678742412.597,8.75,4.4968,0,0,0
1678743012.629,8.16,4.4927,0,0,0
1678743612.676,9.06,4.495,0,0,0
1678744212.612,8.39,4.4924,0,0,0
1678744812.599,7.41,4.4967,0,0,0
1678745412.579,7.78,4.4996,0,0,0
1678746012.593,8.33,4.4949,0,0,0
1678746612.65,9.04,4.5054,0,0,0
1678747212.619,7.68,4.4967,0,0,0
1678747812.701,6.76,4.5022,0,0,0
1678748412.716,7.17,4.5073,0,0,0
1678749012.663,7.01,4.5062,0,0,0
1678749612.646,6.44,4.5064,0,0,0
1678750212.555,6.53,4.4995,0,0,0
1678750812.619,6.28,4.5063,0,0,0
1678751427.915,6.52,,0,0,1
1678752012.566,5.15,4.5085,0,0,0
1678752627.883,6.63,,0,0,1
1678753212.611,6.35,4.5117,0,0,0
1678753812.645,5.2,4.5239,0,0,0
1678754412.586,5.53,4.5221,0,0,0
1678755012.613,6.18,4.5247,0,0,0
1678755612.579,4.86,4.5255,0,0,0
1678756228.064,5.73,,0,0,1
1678756812.673,5.61,4.5205,0,0,0
1678757412.596,5.83,4.5224,0,0,0
1678758012.604,5.83,4.5221,0,0,0
1678758612.574,5.32,4.5232,0,0,0
1678759212.589,5.55,4.5202,0,0,0
1678759812.646,5.36,4.5183,0,0,0
1678760412.684,5.63,4.5184,0,0,0
1678761012.663,5.52,4.5195,0,0,0
1678761612.616,5.9,4.518,0,0,0
1678762212.587,4.98,4.5185,0,0,0
1678762827.952,4.79,,0,0,1
1678763412.592,5.13,4.5146,0,0,0
1678764012.576,5,4.5123,0,0,0
1678764627.922,5.83,,0,0,1
1678765212.646,5.67,4.5053,0,0,0
1678765812.648,4.94,4.5,0,0,0
1678766412.645,4.63,4.5039,0,0,0
1678767012.636,5.74,4.4882,0,0,0
1678767612.528,4.48,4.4991,0,0,0
1678768227.99,4.62,,0,0,1
1678768812.638,5.63,4.5108,0,0,0
1678769412.588,4.02,4.5104,0,0,0
1678770012.666,4.01,4.5022,0,0,0
1678770612.66,4.95,4.5119,0,0,0
1678771228.084,4.34,,0,0,1
1678771812.656,5.3,4.5099,0,0,0
1678772412.587,4.34,4.5228,0,0,0
1678773027.916,4.02,,0,0,1
1678773612.641,4.27,4.5577,0,0,0
1678774228.005,4.64,,0,0,1
1678774812.641,4.64,4.5611,0,0,0
1678775412.61,5.96,4.5645,0,0,0
1678776012.625,4.97,4.5846,0,0,0
1678776612.584,4.78,4.5998,0,0,0
1678777212.555,3.87,4.5987,0,0,0
1678777828.051,5.3,,0,0,1
1678778412.609,5.38,4.6144,0,0,0
1678779012.67,5.08,4.6478,0,0,0
1678779612.605,5.99,4.6505,0,0,0
1678780212.714,5.51,4.6608,0,0,0
1678780812.708,5.37,4.686,0,0,0
1678781412.669,7.15,4.7134,0,0,0
1678782012.656,7.87,4.7282,0,0,0
1678782612.666,8.96,4.747,0,0,0
1678783212.559,7.67,4.7777,0,0,0
1678783812.623,5.9,4.7861,0,0,0
1678784412.59,7,4.7825,0,0,0
1678785012.66,7.04,4.8142,0,0,0
1678785612.606,6.6,4.8085,0,0,0
1678786212.613,6.88,4.7969,0,0,0
1678786812.621,7.4,4.7537,0,0,0
1678787412.656,6.52,4.7373,0,0,0
1678788012.619,6.14,4.7497,0,0,0
1678788612.622,6.56,4.7633,0,0,0
1678789212.576,6.82,4.7605,0,0,0
1678789812.606,6.53,4.7693,0,0,0
1678790412.588,7.43,4.7573,0,0,0
1678791012.616,6.64,4.7534,0,0,0
1678791628.111,6.75,,0,0,1
1678792212.705,6.37,4.7659,0,0,0
1678792812.588,6.32,4.7558,0,0,0
1678793412.586,5.82,4.7375,0,0,0
1678794012.634,5.45,4.7316,0,0,0
1678794612.596,4.95,4.7177,0,0,0
1678795212.596,5.8,4.6986,0,0,0
1678795812.618,4.64,4.6846,0,0,0
1678796412.592,4.27,4.669,0,0,0
1678797027.866,4.49,,0,0,1
1678797612.666,4.85,4.6426,0,0,0
1678798212.621,4.57,4.6318,0,0,0
1678798812.605,5.04,4.6262,0,0,0
1678799412.622,4.65,4.6224,0,0,0
1678800027.919,4.23,,0,0,1
1678800612.64,4.11,4.6003,0,0,0
