x,y,y1,y2,y3,y4
1669593612.623,9.26,10.035,0,0,0
1669594212.617,9.28,10.0329,0,0,0
1669594812.613,8.55,10.0133,0,0,0
1669595412.615,9.21,10.0104,0,0,0
1669596012.63,8.14,10.0192,0,0,0
1669596612.61,9.16,9.9939,0,0,0
1669597212.594,9.97,10.017999999999999,0,0,0
1669597812.639,8.43,10.0049,0,0,0
1669598412.593,9.31,9.9992,0,0,0
1669599012.615,8.45,9.9685,0,0,0
1669599612.639,8.25,10.014,0,0,0
1669600212.681,9.22,10.0026,0,0,0
1669600812.592,8.67,9.9592,0,0,0
1669601412.61,8.63,10.0203,0,0,0
1669602012.643,9.15,10.0255,0,0,0
1669602612.619,9.76,10.004,0,0,0
1669603212.623,8.69,10.005,0,0,0
1669603812.634,8.75,10.0233,0,0,0
1669604412.601,8.57,9.9885,0,0,0
1669605012.589,9.39,9.9729,0,0,0
1669605612.647,8.97,9.9624,0,0,0
1669606212.585,9.45,10.0015,0,0,0
1669606812.603,9.4,9.9958,0,0,0
1669607412.652,9.85,10.0002,0,0,0
1669608012.596,9.67,9.9793,0,0,0
1669608612.64,8.82,9.9969,0,0,0
1669609212.639,8.33,9.9752,0,0,0
1669609812.608,9.74,9.9608,0,0,0
1669610412.598,9,10.0031,0,0,0
1669611012.597,8.98,10.0083,0,0,0
1669611612.692,8.83,9.9745,0,0,0
1669612212.694,9.51,10.0275,0,0,0
1669612812.658,9.13,10.0022,0,0,0
1669613412.564,9.17,9.9388,0,0,0
1669614012.574,8.72,10.0124,0,0,0
1669614612.555,9.31,10.0127,0,0,0
1669615212.605,9.29,9.9895,0,0,0
1669615812.642,9.22,9.9878,0,0,0
1669616412.605,9.39,9.936,0,0,0
1669617012.585,9.46,9.9766,0,0,0
1669617612.629,9.04,9.9736,0,0,0
1669618212.61,8.04,10.0047,0,0,0
1669618812.632,8.59,9.999,0,0,0
1669619412.614,9.26,9.9708,0,0,0
1669620012.654,8.75,10.0045,0,0,0
1669620612.6,9.91,10.0047,0,0,0
1669621212.649,9.59,9.9817,0,0,0
1669621812.599,8.78,10.007,0,0,0
1669622412.589,9.68,9.9659,0,0,0
1669623012.627,10.01,10.0119,0,0,0
1669623612.538,9.3,10.0062,0,0,0
1669624212.572,9.86,9.9965,0,0,0
1669624812.631,10.06,9.9749,0,0,0
1669625412.592,9.62,9.9614,0,0,0
1669626012.554,9.46,9.9757,0,0,0
1669626612.611,8.81,10.0003,0,0,0
1669627212.668,9.11,9.9548,0,0,0
1669627812.632,9.41,9.9953,0,0,0
1669628412.655,9.37,9.9804,0,0,0
1669629012.612,9.61,9.9861,0,0,0
1669629612.62,10.01,9.995,0,0,0
1669630212.564,9.77,10.006,0,0,0
1669630812.612,9.68,10.0044,0,0,0
1669631412.604,10,10.0061,0,0,0
1669632012.527,10.05,9.9836,0,0,0
1669632612.615,9.31,10.0106,0,0,0
1669633212.707,10.43,10.0187,0,0,0
1669633812.666,9.98,10.0231,0,0,0
1669634412.685,9.87,10.0311,0,0,0
1669635012.615,10.32,10.045,0,0,0
1669635612.592,8.76,10.0516,0,0,0
1669636212.603,10.3,10.0423,0,0,0
1669636812.605,9.98,10.0481,0,0,0
1669637412.595,10.26,10.0363,0,0,0
1669638012.574,10.37,10.0362,0,0,0
1669638612.608,10.09,10.0338,0,0,0
1669639212.577,9.78,10.0365,0,0,0
1669639812.655,10.3,10.0313,0,0,0
1669640412.647,10.02,10.0093,0,0,0
1669641012.641,9.62,10.0245,0,0,0
1669641612.609,10.17,10.0106,0,0,0
1669642212.611,9.78,10.0233,0,0,0
1669642812.617,9.94,10.0069,0,0,0
1669643412.6,10.14,9.988999999999999,0,0,0
1669644012.601,9.51,9.9999,0,0,0
1669644612.606,9.95,9.9867,0,0,0
1669645212.538,9.45,9.9848,0,0,0
1669645812.609,9.46,9.9859,0,0,0
1669646412.576,10.25,9.9686,0,0,0
1669647012.624,10.01,9.9864,0,0,0
1669647612.592,9.68,9.963,0,0,0
1669648212.602,9.26,9.974,0,0,0
1669648812.591,9.36,9.9423,0,0,0
1669649412.632,9.13,9.9586,0,0,0
1669650012.662,9.66,9.9313,0,0,0
1669650612.64,9.34,9.936,0,0,0
1669651212.597,9.1,9.9362,0,0,0
1669651812.602,9.72,9.9535,0,0,0
1669652412.564,9.02,9.953,0,0,0
1669653012.628,9.31,9.9445,0,0,0
1669653612.618,9.18,9.9489,0,0,0
1669654212.724,9.78,9.9465,0,0,0
1669654812.691,10.29,9.9367,0,0,0
1669655412.693,9.97,9.927,0,0,0
1669656012.664,9.44,9.9334,0,0,0
1669656612.592,8.74,9.9303,0,0,0
1669657212.615,9.04,9.9076,0,0,0
1669657812.61,8.68,9.9195,0,0,0
1669658412.634,9.46,9.9603,0,0,0
1669659012.619,8.71,9.9509,0,0,0
1669659612.632,9.03,9.9598,0,0,0
1669660212.604,9.49,9.9148,0,0,0
1669660812.567,9.54,9.9206,0,0,0
1669661412.625,9.89,9.9352,0,0,0
1669662012.592,9.39,9.9411,0,0,0
1669662612.64,9.62,9.9355,0,0,0
1669663212.595,10.1,9.9464,0,0,0
1669663812.658,9.45,9.9456,0,0,0
1669664412.594,9.69,9.937999999999999,0,0,0
1669665012.554,9.73,9.9424,0,0,0
1669665612.587,9.23,9.9697,0,0,0
1669666212.591,9.2,9.9389,0,0,0
1669666812.612,9.3,9.9512,0,0,0
1669667412.534,9.27,9.9133,0,0,0
1669668012.614,9.1,9.9263,0,0,0
1669668612.557,9.29,9.9561,0,0,0
1669669212.649,9.21,9.9418,0,0,0
1669669812.611,8.88,9.9209,0,0,0
1669670412.653,9.17,9.9435,0,0,0
1669671012.616,10.11,9.9382,0,0,0
1669671612.573,7.87,9.9446,0,0,0
1669672212.562,9.06,9.9473,0,0,0
1669672812.62,8.95,9.9284,0,0,0
1669673412.628,8.83,9.9527,0,0,0
1669674012.629,8.93,9.9454,0,0,0
1669674612.651,8.79,9.9492,0,0,0
1669675212.569,8.64,9.9096,0,0,0
1669675812.664,8.87,9.9027,0,0,0
1669676412.725,9.7,9.948,0,0,0
1669677012.664,8.17,9.9286,0,0,0
1669677612.684,10.4,9.9299,0,0,0
1669678212.594,9.29,9.9409,0,0,0
1669678812.537,8.65,9.9268,0,0,0
1669679412.643,10.01,9.9383,0,0,0
1669680012.603,8.83,9.923,0,0,0
1669680612.594,8.41,9.943,0,0,0
1669681212.645,9.08,9.9398,0,0,0
1669681812.57,8.37,9.9243,0,0,0
1669682412.604,9,9.9289,0,0,0
1669683012.63,9.03,9.9163,0,0,0
1669683612.604,9.28,9.9262,0,0,0
1669684212.602,8.59,9.9127,0,0,0
1669684812.669,9.33,9.9282,0,0,0
1669685412.613,9.12,9.932,0,0,0
1669686012.61,9.38,9.9483,0,0,0
1669686612.59,8.45,9.9327,0,0,0
1669687212.642,9.09,9.9303,0,0,0
1669687812.584,9.33,9.9081,0,0,0
1669688412.555,8.02,9.9393,0,0,0
1669689012.661,8.41,9.9288,0,0,0
1669689612.524,8.99,9.8957,0,0,0
1669690212.612,9.13,9.9235,0,0,0
1669690812.639,9.46,9.9051,0,0,0
1669691412.649,8.66,9.8981,0,0,0
1669692012.62,9.25,9.9023,0,0,0
1669692612.585,9.56,9.9232,0,0,0
1669693212.587,8.62,9.9171,0,0,0
1669693812.527,8.82,9.9189,0,0,0
1669694412.579,9.08,9.9151,0,0,0
1669695012.618,8.27,9.9252,0,0,0
1669695612.604,9.03,9.9262,0,0,0
1669696212.601,8.56,9.9262,0,0,0
1669696812.565,8.5,9.8868,0,0,0
1669697412.642,7.95,9.9027,0,0,0
1669698012.733,8.36,9.867,0,0,0
1669698612.662,9.18,9.924,0,0,0
1669699212.646,9.23,9.8874,0,0,0
1669699812.641,8.09,9.8832,0,0,0
1669700412.625,8.61,9.8802,0,0,0
1669701012.642,8.44,9.8815,0,0,0
1669701612.693,8.76,9.8808,0,0,0
1669702212.612,9.5,9.8611,0,0,0
1669702812.637,8.44,9.8957,0,0,0
1669703412.676,8.14,9.876,0,0,0
1669704012.598,8.37,9.93,0,0,0
1669704612.666,8.74,9.9235,0,0,0
1669705212.603,8.98,9.9297,0,0,0
1669705812.59,8.41,9.9096,0,0,0
1669706412.66,9.18,9.9071,0,0,0
1669707012.616,8.42,9.8423,0,0,0
1669707612.664,8.65,9.8873,0,0,0
1669708212.626,8.73,9.9169,0,0,0
1669708812.588,9.13,9.897,0,0,0
1669709412.578,9.22,9.9084,0,0,0
1669710012.578,8.68,9.9066,0,0,0
1669710612.568,8.76,9.8785,0,0,0
1669711212.615,8.9,9.9045,0,0,0
1669711812.601,8.77,9.8978,0,0,0
1669712412.612,8.51,9.8996,0,0,0
1669713012.636,9.27,9.9131,0,0,0
1669713612.578,8.58,9.8934,0,0,0
1669714212.584,8.8,9.8912,0,0,0
1669714812.607,9.52,9.8983,0,0,0
1669715412.587,8.91,9.9215,0,0,0
1669716012.548,8.94,9.9198,0,0,0
1669716612.639,9.37,9.9,0,0,0
1669717212.611,9.84,9.8977,0,0,0
1669717812.644,8.42,9.908,0,0,0
1669718412.61,8.14,9.9193,0,0,0
1669719012.597,9.6,9.9194,0,0,0
1669719612.731,8.42,9.8913,0,0,0
1669720212.687,9.4,9.8961,0,0,0
1669720812.658,8.8,9.9128,0,0,0
1669721412.652,8.89,9.8984,0,0,0
1669722012.612,8.79,9.9143,0,0,0
1669722612.577,7.8,9.9258,0,0,0
1669723212.588,8.33,9.8802,0,0,0
1669723812.615,9.17,9.9051,0,0,0
1669724412.613,8.23,9.91,0,0,0
1669725012.62,8.88,9.9182,0,0,0
1669725612.598,8.84,9.9238,0,0,0
1669726212.644,9.65,9.9339,0,0,0
1669726812.613,8.16,9.9284,0,0,0
1669727412.588,8.49,9.9078,0,0,0
1669728012.648,8.71,9.8992,0,0,0
1669728612.633,8.9,9.9098,0,0,0
1669729212.599,8.81,9.875,0,0,0
1669729812.6,9.51,9.9068,0,0,0
1669730412.596,8.54,9.9006,0,0,0
1669731012.636,8.9,9.9156,0,0,0
1669731612.588,9.82,9.9186,0,0,0
1669732212.566,9.92,9.898,0,0,0
1669732812.594,9.19,9.8892,0,0,0
1669733412.577,9.18,9.8897,0,0,0
1669734012.65,9.61,9.8797,0,0,0
1669734612.623,9.56,9.8988,0,0,0
1669735212.621,9.32,9.8689,0,0,0
1669735812.615,9.34,9.9132,0,0,0
1669736412.565,8.99,9.8733,0,0,0
1669737012.604,9.34,9.8944,0,0,0
1669737612.613,8.99,9.8836,0,0,0
1669738212.598,9.69,9.8816,0,0,0
1669738812.584,8.27,9.8672,0,0,0
1669739412.568,8.36,9.8753,0,0,0
1669740012.578,8.84,9.8785,0,0,0
1669740612.693,8.95,9.8407,0,0,0
1669741212.761,8.85,9.8615,0,0,0
1669741812.707,8.82,9.875,0,0,0
1669742412.628,8.59,9.8595,0,0,0
1669743012.65,9.08,9.8531,0,0,0
1669743612.54,7.88,9.8334,0,0,0
1669744212.618,8.29,9.8705,0,0,0
1669744812.579,8.34,9.8815,0,0,0
1669745412.598,8.39,9.8669,0,0,0
1669746012.604,8.69,9.8367,0,0,0
1669746612.615,8.37,9.8652,0,0,0
1669747212.64,8.89,9.8732,0,0,0
1669747812.621,9,9.8775,0,0,0
1669748412.61,8.32,9.8818,0,0,0
1669749012.656,8.69,9.8759,0,0,0
1669749612.616,8.71,9.8868,0,0,0
1669750212.567,9.36,9.8887,0,0,0
1669750812.608,8.88,9.8546,0,0,0
1669751412.618,8.6,9.8217,0,0,0
1669752012.578,8.66,9.8818,0,0,0
1669752612.598,8.71,9.8362,0,0,0
1669753212.661,7.88,9.8078,0,0,0
1669753812.657,8.3,9.8389,0,0,0
1669754412.604,7.38,9.8792,0,0,0
1669755012.603,9.09,9.8149,0,0,0
1669755612.604,7.51,9.8804,0,0,0
1669756212.605,8.46,9.8396,0,0,0
1669756812.62,7.69,9.8368,0,0,0
1669757412.598,7.95,9.8696,0,0,0
1669758012.645,8.83,9.822000000000001,0,0,0
1669758612.632,7.97,9.8259,0,0,0
1669759212.588,8.46,9.8768,0,0,0
1669759812.616,8.42,9.8563,0,0,0
1669760412.642,8.61,9.8659,0,0,0
1669761012.642,8.37,9.8593,0,0,0
1669761612.558,8.87,9.8786,0,0,0
1669762212.626,8.59,9.8443,0,0,0
1669762812.63,8.45,9.8261,0,0,0
1669763412.738,8.27,9.8276,0,0,0
1669764012.58,8.85,9.8607,0,0,0
1669764612.614,8.19,9.8296,0,0,0
1669765212.619,8.09,9.8268,0,0,0
1669765812.625,8.54,9.8482,0,0,0
1669766412.65,8.66,9.846,0,0,0
1669767012.651,8.49,9.8504,0,0,0
1669767612.606,8.38,9.857000000000001,0,0,0
1669768212.588,8.43,9.8573,0,0,0
1669768812.614,8.59,9.7968,0,0,0
1669769412.64,7.96,9.8401,0,0,0
1669770012.587,9.3,9.8549,0,0,0
1669770612.578,8.51,9.8439,0,0,0
1669771212.58,9.11,9.8421,0,0,0
1669771812.615,8.92,9.863999999999999,0,0,0
1669772412.648,8.29,9.8203,0,0,0
1669773012.622,7.99,9.805,0,0,0
1669773612.548,9.29,9.8578,0,0,0
1669774212.598,8.14,9.829,0,0,0
1669774812.638,8.69,9.8324,0,0,0
1669775412.566,9.15,9.8204,0,0,0
1669776012.597,8.56,9.8446,0,0,0
1669776612.596,8.79,9.767000000000001,0,0,0
1669777212.628,7.98,9.8018,0,0,0
1669777812.643,8.12,9.7894,0,0,0
1669778412.598,9.1,9.8011,0,0,0
1669779012.548,8.09,9.8173,0,0,0
1669779612.628,8.42,9.7934,0,0,0
1669780212.608,8.57,9.7876,0,0,0
1669780812.568,8.83,9.7894,0,0,0
1669781412.579,8.31,9.8166,0,0,0
1669782012.624,8.85,9.8368,0,0,0
1669782612.615,8.24,9.8022,0,0,0
1669783212.651,8.3,9.8342,0,0,0
1669783812.618,9.02,9.8329,0,0,0
1669784412.726,8.9,9.818,0,0,0
1669785012.647,9.07,9.8385,0,0,0
1669785612.685,8.51,9.7768,0,0,0
1669786212.646,9.38,9.7968,0,0,0
1669786812.538,8.78,9.8057,0,0,0
1669787412.608,8.27,9.8104,0,0,0
1669788012.57,8.69,9.7919,0,0,0
1669788612.661,9.08,9.8011,0,0,0
1669789212.548,8.84,9.8201,0,0,0
1669789812.646,8.98,9.8312,0,0,0
1669790412.588,9.08,9.787,0,0,0
1669791012.637,8.48,9.8141,0,0,0
1669791612.58,8.12,9.7883,0,0,0
1669792212.657,8.91,9.7067,0,0,0
1669792812.62,7.93,9.8059,0,0,0
1669793412.57,8.25,9.7314,0,0,0
1669794012.602,8.65,9.7599,0,0,0
1669794612.646,7.62,9.787,0,0,0
1669795212.578,8.12,9.8132,0,0,0
