x,y,y1,y2,y3,y4
1671408012.654,5.09,6.3765,0,0,0
1671408612.623,5.19,6.3663,0,0,0
1671409212.616,4.54,6.4205,0,0,0
1671409812.608,4.87,6.382999999999999,0,0,0
1671410412.625,4.39,6.4006,0,0,0
1671411012.644,4.8,6.3996,0,0,0
1671411612.614,4.83,6.357,0,0,0
1671412212.616,4.96,6.3681,0,0,0
1671412812.599,5.43,6.3501,0,0,0
1671413412.59,5.04,6.3725,0,0,0
1671414012.662,5.36,6.3783,0,0,0
1671414612.6,5.5,6.3971,0,0,0
1671415212.645,5.18,6.3916,0,0,0
1671415812.606,5.57,6.3475,0,0,0
1671416412.582,5.23,6.388,0,0,0
1671417012.606,5.38,6.3811,0,0,0
1671417612.614,5.31,6.3931,0,0,0
1671418212.63,5.9,6.3979,0,0,0
1671418812.67,5.8,6.402,0,0,0
1671419412.674,5.39,6.3591,0,0,0
1671420012.589,6.42,6.3655,0,0,0
1671420612.636,5.82,6.3931,0,0,0
1671421212.606,4.89,6.3869,0,0,0
1671421812.599,3.96,6.3973,0,0,0
1671422412.588,5.79,6.417000000000001,0,0,0
1671423012.569,5.4,6.3898,0,0,0
1671423612.626,6.76,6.4077,0,0,0
1671424212.614,6.04,6.3646,0,0,0
1671424812.558,5.8,6.3876,0,0,0
1671425412.567,5.06,6.3781,0,0,0
1671426012.633,5.11,6.3794,0,0,0
1671426612.63,4.81,6.3689,0,0,0
1671427212.622,6.12,6.3821,0,0,0
1671427812.59,6.78,6.3863,0,0,0
1671428412.614,4.73,6.3965,0,0,0
1671429012.623,5.72,6.3654,0,0,0
1671429612.639,5.57,6.3893,0,0,0
1671430227.987,5.35,,0,0,1
1671430812.623,4.72,6.4038,0,0,0
1671431412.615,5.41,6.3596,0,0,0
1671432012.61,5.14,6.3813,0,0,0
1671432612.586,5.33,6.4068,0,0,0
1671433212.636,5.43,6.3862,0,0,0
1671433812.587,5.36,6.3767,0,0,0
1671434412.606,4.73,6.4003,0,0,0
1671435012.666,5.43,6.3735,0,0,0
1671435612.626,5.27,6.3667,0,0,0
1671436212.577,4.82,6.3084,0,0,0
1671436812.612,5.4,6.3877,0,0,0
1671437412.64,4.64,6.3405,0,0,0
1671438012.622,5.21,6.4062,0,0,0
1671438612.624,4.96,6.4033,0,0,0
1671439212.635,4.9,6.3622,0,0,0
1671439812.565,5.9,6.3928,0,0,0
1671440412.624,5.19,6.3573,0,0,0
1671441012.629,4.74,6.4199,0,0,0
1671441612.55,5.42,6.4113,0,0,0
1671442212.663,5.49,6.3931,0,0,0
1671442812.607,5.13,6.3834,0,0,0
1671443412.652,5.62,6.3877,0,0,0
1671444012.559,5.54,6.3885,0,0,0
1671444612.648,5.53,6.3953,0,0,0
1671445212.557,5.89,6.4255,0,0,0
1671445812.68,5.62,6.4271,0,0,0
1671446412.601,6.08,6.4104,0,0,0
1671447012.69,5.51,6.4006,0,0,0
1671447612.72,5.94,6.4317,0,0,0
1671448212.721,5.77,6.4481,0,0,0
1671448812.63,6.08,6.4268,0,0,0
1671449412.589,6.53,6.4564,0,0,0
1671450012.646,5.79,6.4619,0,0,0
1671450612.598,6.43,6.4553,0,0,0
1671451212.604,7.27,6.4659,0,0,0
1671451812.642,6.74,6.4896,0,0,0
1671452412.632,6.85,6.4997,0,0,0
1671453012.619,6.98,6.4966,0,0,0
1671453612.602,7.23,6.4878,0,0,0
1671454212.656,6.35,6.4959,0,0,0
1671454812.634,6,6.4924,0,0,0
1671455412.606,5.58,6.4957,0,0,0
1671456012.61,5.45,6.5021,0,0,0
1671456612.626,6.63,6.4885,0,0,0
1671457212.656,5.93,6.4522,0,0,0
1671457812.614,6.94,6.4916,0,0,0
1671458412.636,6.13,6.4772,0,0,0
1671459012.644,6.19,6.4701,0,0,0
1671459612.655,5.95,6.4929,0,0,0
1671460212.588,5.5,6.5001,0,0,0
1671460812.588,5.93,6.4609,0,0,0
1671461412.646,5.31,6.4924,0,0,0
1671462012.624,5.25,6.4597,0,0,0
1671462612.609,6.05,6.4212,0,0,0
1671463212.645,5.72,6.4487,0,0,0
1671463812.629,5.78,6.4429,0,0,0
1671464412.546,5.18,6.4384,0,0,0
1671465012.685,4.58,6.4114,0,0,0
1671465612.551,4.69,6.4148,0,0,0
1671466212.613,5.87,6.4079,0,0,0
1671466812.597,4.95,6.4582,0,0,0
1671467412.65,5.87,6.4057,0,0,0
1671468012.596,4.7,6.4242,0,0,0
1671468612.581,4.72,6.3273,0,0,0
1671469212.548,5.27,6.3772,0,0,0
1671469812.613,4.88,6.3793,0,0,0
1671470412.596,5.74,6.3582,0,0,0
1671471012.662,6.08,6.3498,0,0,0
1671471612.673,5.4,6.4128,0,0,0
1671472212.662,5.63,6.4207,0,0,0
1671472812.664,4.79,6.3858,0,0,0
1671473412.628,4.93,6.43,0,0,0
1671474012.617,4.84,6.4035,0,0,0
1671474612.626,4.83,6.3686,0,0,0
1671475212.639,5.76,6.3845,0,0,0
1671475812.604,5.7,6.3814,0,0,0
1671476412.596,5.07,6.421,0,0,0
1671477012.559,5.08,6.4022,0,0,0
1671477612.556,5.09,6.3721,0,0,0
1671478212.626,4.66,6.3895,0,0,0
1671478812.614,5.2,6.4147,0,0,0
1671479412.643,5.05,6.3674,0,0,0
1671480012.66,4.91,6.4074,0,0,0
1671480612.656,6.01,6.4035,0,0,0
1671481212.645,5.59,6.3587,0,0,0
1671481812.634,5.39,6.3409,0,0,0
1671482412.634,5.47,6.4095,0,0,0
1671483012.634,5.43,6.3838,0,0,0
1671483612.621,4.95,6.3869,0,0,0
1671484212.623,6.07,6.4025,0,0,0
1671484812.617,4.67,6.4134,0,0,0
1671485412.592,5.1,6.3386,0,0,0
1671486028.7,4.69,,0,0,1
1671486612.616,5.36,6.3493,0,0,0
1671487212.613,6.09,6.3898,0,0,0
