x,y,y1,y2,y3,y4
1676246412.531,1.04,4.3407,0,0,0
1676247012.65,0.89,4.3057,0,0,0
1676247612.598,0.4,4.2655,0,0,0
1676248212.597,-0.74,4.2234,0,0,0
1676248812.575,0.31,4.3004,0,0,0
1676249412.541,1.05,4.2493,0,0,0
1676250012.629,0.67,4.2556,0,0,0
1676250612.649,0.57,4.3147,0,0,0
1676251212.57,0.16,4.2284,0,0,0
1676251812.647,0.86,4.1906,0,0,0
1676252412.617,-0.78,4.3125,0,0,0
1676253012.589,0.01,4.3207,0,0,0
1676253612.64,-0.27,4.2331,0,0,0
1676254212.577,0.52,4.334,0,0,0
1676254812.55,1.18,4.1093,0,0,0
1676255412.639,0.81,4.2562,0,0,0
1676256012.6,-0.5,4.3126,0,0,0
1676256612.655,0.66,4.2843,0,0,0
1676257212.606,-0.17,4.1533,0,0,0
1676257812.609,0.27,4.2596,0,0,0
1676258412.639,0.54,4.2843,0,0,0
1676259012.512,0.99,4.2461,0,0,0
1676259627.977,-0.18,,0,0,1
1676260212.63,0.87,4.2696,0,0,0
1676260812.598,0.02,4.1189,0,0,0
1676261412.612,-0.77,4.2259,0,0,0
1676262012.598,0.29,4.1529,0,0,0
1676262612.655,0.34,4.255,0,0,0
1676263212.551,0.12,4.2871,0,0,0
1676263812.594,1.62,4.2914,0,0,0
1676264412.665,0.4,4.311,0,0,0
1676265012.613,-0.03,4.2926,0,0,0
1676265612.6,-0.24,4.2814,0,0,0
1676266212.617,-1.12,4.2569,0,0,0
1676266812.615,-0.9,4.2372,0,0,0
1676267412.67,-0.19,4.0349,0,0,0
1676268012.597,0.1,4.1741,0,0,0
1676268612.606,-0.13,4.2334,0,0,0
1676269212.601,0.1,4.2412,0,0,0
1676269812.605,0.05,4.2279,0,0,0
1676270412.617,0.37,4.1627,0,0,0
1676271012.641,0.15,4.2352,0,0,0
1676271612.581,-0.04,4.2629,0,0,0
1676272212.574,0.79,4.2369,0,0,0
1676272812.621,2.46,4.2995,0,0,0
1676273412.551,3.33,4.2694,0,0,0
1676274012.527,5.35,4.3012,0,0,0
1676274612.645,5.48,4.2676,0,0,0
1676275212.733,7.47,4.3034,0,0,0
1676275812.651,10.76,4.3361,0,0,0
1676276412.673,10.72,4.2635,0,0,0
1676277012.609,9.36,4.2658,0,0,0
1676277612.597,9.23,4.2989,0,0,0
1676278212.657,9.91,4.306,0,0,0
1676278812.61,11.51,4.359,0,0,0
1676279412.572,10.79,4.3613,0,0,0
1676280012.59,9.73,4.3721,0,0,0
1676280612.621,9.01,4.4324,0,0,0
1676281212.57,8.96,4.4309,0,0,0
1676281812.646,8.31,4.49,0,0,0
1676282412.561,9.03,4.5272,0,0,0
1676283012.656,8.09,4.579,0,0,0
1676283612.596,8.38,4.6084,0,0,0
1676284212.58,8.9,4.6696,0,0,0
1676284812.657,8.4,4.6759,0,0,0
1676285412.641,8.14,4.6942,0,0,0
1676286012.671,8.36,4.7729,0,0,0
1676286612.691,9.23,4.8902,0,0,0
1676287212.65,8.92,4.8685,0,0,0
1676287812.657,9.88,4.8827,0,0,0
1676288412.6,9.57,4.8665,0,0,0
1676289012.619,12.65,4.9064,0,0,0
1676289612.586,13.9,4.9953,0,0,0
1676290212.572,16.9,5.0206,0,0,0
1676290812.627,16.68,5.0844,0,0,0
1676291412.571,18.21,5.1002,0,0,0
1676292012.599,18.81,5.1501,0,0,0
1676292612.62,18.47,5.2498,0,0,0
1676293212.621,18.62,5.2709,0,0,0
1676293812.619,18.06,5.3338,0,0,0
1676294412.647,18.48,5.3622,0,0,0
1676295012.648,18.07,5.364,0,0,0
1676295612.561,18.05,5.4065,0,0,0
1676296212.649,18.63,5.3647,0,0,0
1676296812.721,18.33,5.4226,0,0,0
1676297412.668,18.79,5.436,0,0,0
1676298012.604,19,5.4317,0,0,0
1676298612.598,18.72,5.474,0,0,0
1676299212.581,16.75,5.4405,0,0,0
1676299812.616,15.47,5.2596,0,0,0
1676300412.608,15.04,5.2725,0,0,0
1676301012.561,15.05,5.1918,0,0,0
1676301612.593,15.97,5.183,0,0,0
1676302212.633,14.61,5.1665,0,0,0
1676302812.641,13.89,5.1232,0,0,0
1676303412.607,11.3,5.1748,0,0,0
1676304027.951,11.54,,0,0,1
1676304612.603,10.35,5.1221,0,0,0
1676305212.6,7.56,5.0235,0,0,0
1676305812.608,6.38,4.9903,0,0,0
1676306412.617,3.96,4.9766,0,0,0
1676307012.6,3.31,4.9862,0,0,0
1676307612.714,4.36,4.9298,0,0,0
1676308212.625,3.49,4.8792,0,0,0
1676308812.611,3.43,4.8868,0,0,0
1676309412.586,2.78,4.8343,0,0,0
1676310012.645,2.62,4.7998,0,0,0
1676310612.572,3.36,4.8004,0,0,0
1676311212.531,2.43,4.8138,0,0,0
1676311812.608,2.5,4.797,0,0,0
1676312412.63,2.74,4.7672,0,0,0
1676313012.558,2.84,4.7299,0,0,0
1676313612.61,2.38,4.7269,0,0,0
1676314212.595,2.52,4.6615,0,0,0
1676314812.568,1.57,4.6289,0,0,0
1676315412.624,0.98,4.6232,0,0,0
1676316012.641,1.94,4.6366,0,0,0
1676316612.596,1.32,4.6377,0,0,0
1676317212.639,1.3,4.6473,0,0,0
1676317812.673,1.32,4.6677,0,0,0
1676318412.649,2.34,4.5884,0,0,0
1676319012.614,2.12,4.539,0,0,0
1676319612.53,1.23,4.5506,0,0,0
1676320212.583,1.94,4.5361,0,0,0
1676320812.601,1.01,4.5285,0,0,0
1676321427.961,1.36,,0,0,1
1676322012.62,1.53,4.5405,0,0,0
1676322612.64,0.68,4.4833,0,0,0
1676323212.623,1.19,4.5011,0,0,0
1676323812.638,1.36,4.4849,0,0,0
1676324412.622,0.83,4.4533,0,0,0
1676325012.589,1.15,4.4155,0,0,0
1676325612.596,0.31,4.3872,0,0,0
1676326212.593,1.44,4.3817,0,0,0
1676326812.623,1.5,4.3847,0,0,0
1676327412.637,2.85,4.3502,0,0,0
1676328012.627,1.14,4.3213,0,0,0
1676328612.665,1.98,4.332,0,0,0
1676329212.683,0.45,4.2951,0,0,0
1676329812.651,1.24,4.2897,0,0,0
1676330412.601,1.9,4.2908,0,0,0
1676331012.603,0.34,4.2926,0,0,0
1676331612.615,1.04,4.3624,0,0,0
1676332212.658,0.15,4.3053,0,0,0
1676332812.691,1.39,4.3466,0,0,0
1676333412.597,0.48,4.2682,0,0,0
1676334012.577,1.78,4.1857,0,0,0
1676334612.571,1.52,4.1737,0,0,0
1676335212.635,1.59,4.194,0,0,0
1676335812.582,1.25,4.2494,0,0,0
1676336412.62,0.48,4.2139999999999995,0,0,0
1676337012.61,1.16,4.1898,0,0,0
1676337628.9,0.75,,0,0,1
1676338212.626,0.77,4.236000000000001,0,0,0
1676338812.624,-0.06,4.2674,0,0,0
1676339412.711,-0.53,4.2451,0,0,0
1676340012.707,0.64,4.2526,0,0,0
1676340612.669,1.7,4.2396,0,0,0
1676341212.615,0.76,4.2512,0,0,0
1676341812.649,0.67,4.2294,0,0,0
1676342412.551,-0.16,4.2615,0,0,0
1676343012.591,0.56,4.2727,0,0,0
1676343612.621,1.61,4.2246,0,0,0
1676344212.606,0.22,4.1885,0,0,0
1676344812.59,-0.76,4.2391,0,0,0
1676345427.989,-0.58,,0,0,1
1676346012.617,1.05,4.128,0,0,0
1676346612.597,-0.84,4.1709,0,0,0
1676347212.619,0.16,4.156000000000001,0,0,0
1676347812.621,0.19,4.1753,0,0,0
1676348412.625,1.13,4.1652,0,0,0
1676349012.669,-0.08,4.2033,0,0,0
1676349612.644,0.49,4.2483,0,0,0
1676350212.611,0.81,4.1269,0,0,0
1676350812.711,-0.38,4.181,0,0,0
1676351412.667,-0.02,4.22,0,0,0
1676352012.648,1,4.2555,0,0,0
1676352612.686,0.45,4.2224,0,0,0
1676353212.67,0.36,4.2291,0,0,0
1676353812.601,-0.08,4.2219,0,0,0
1676354412.639,-0.04,4.1987,0,0,0
1676355012.621,0.68,4.1565,0,0,0
1676355612.628,0.22,4.0957,0,0,0
1676356212.615,-0.13,4.2445,0,0,0
1676356812.617,-0.12,4.2199,0,0,0
1676357412.619,1.61,4.3018,0,0,0
1676358012.609,1.21,4.3056,0,0,0
1676358612.561,0.92,4.1339999999999995,0,0,0
1676359227.961,4.25,,0,0,1
1676359812.658,4.76,4.2652,0,0,0
1676360412.609,7.35,4.2596,0,0,0
1676361028.41,11.28,,0,0,1
1676361612.725,12.83,4.3376,0,0,0
1676362212.671,13.36,4.3532,0,0,0
1676362812.581,13.49,4.3436,0,0,0
1676363412.614,12.82,4.2926,0,0,0
1676364012.629,14.52,4.3058,0,0,0
1676364612.587,13.75,4.3585,0,0,0
1676365212.601,11.77,4.3681,0,0,0
1676365812.625,12.26,4.4081,0,0,0
1676366412.664,11.11,4.447,0,0,0
1676367012.594,9.48,4.4859,0,0,0
1676367612.583,10.61,4.5211,0,0,0
1676368212.617,10.3,4.5448,0,0,0
1676368812.598,8.63,4.5793,0,0,0
1676369412.63,8.93,4.5438,0,0,0
1676370012.618,8.23,4.5581,0,0,0
1676370612.599,8.23,4.5538,0,0,0
1676371212.631,7.86,4.5956,0,0,0
1676371812.613,6.99,4.6897,0,0,0
1676372412.72,9.06,4.7352,0,0,0
1676373012.721,9.09,4.782,0,0,0
1676373612.551,9.24,4.7809,0,0,0
1676374212.544,11.64,4.82,0,0,0
1676374812.551,12.76,4.9125,0,0,0
1676375412.621,14.35,5.0013,0,0,0
1676376012.599,13.27,4.9772,0,0,0
1676376612.605,13.72,4.9989,0,0,0
1676377212.613,16.81,5.0599,0,0,0
1676377812.626,18.11,5.0941,0,0,0
1676378412.585,19.52,5.1716,0,0,0
1676379012.62,20.33,5.224,0,0,0
1676379612.638,18.18,5.3555,0,0,0
1676380212.641,19.38,5.5206,0,0,0
1676380812.644,18.78,5.602,0,0,0
1676381412.579,16.99,5.6644,0,0,0
1676382012.587,17.82,5.7006,0,0,0
1676382612.659,16.85,5.7315,0,0,0
1676389813.758,12.34,5.0929,1,0,0
1676391014.818,8.79,5.1521,0,0,0
1676391612.542,6.65,5.074,0,0,0
1676392212.61,5.59,5.1019,0,0,0
1676392812.606,4.64,5.1064,0,0,0
1676393412.662,4.94,5.039,0,0,0
1676394012.717,4.44,5.0187,0,0,0
1676394612.587,3.35,4.9464,0,0,0
1676395212.611,3.52,4.8519,0,0,0
1676395812.597,2.81,4.8358,0,0,0
1676396412.601,3.44,4.7983,0,0,0
1676397012.605,2.79,4.7303,0,0,0
1676397612.534,3.26,4.6754,0,0,0
1676398212.58,2.91,4.6099,0,0,0
1676398812.584,2.6,4.6738,0,0,0
1676399412.653,1.05,4.5622,0,0,0
1676400012.595,2.16,4.6083,0,0,0
1676400612.596,1.86,4.6212,0,0,0
1676401228.033,1.9,,0,0,1
1676401812.624,2.43,4.4483,0,0,0
1676402412.565,1.89,4.556,0,0,0
1676403012.647,1.42,4.6467,0,0,0
