x,y,y1,y2,y3,y4
1676851212.617,6.7,4.9844,0,0,0
1676851812.611,5.31,4.9827,0,0,0
1676852412.634,5.48,4.9722,0,0,0
1676853012.549,5.42,4.9869,0,0,0
1676853612.654,4.63,4.9888,0,0,0
1676854212.602,5.2,4.9983,0,0,0
1676854812.604,5.51,4.9781,0,0,0
1676855412.641,5.2,4.9918,0,0,0
1676856012.615,5.24,4.9852,0,0,0
1676856612.564,5.53,4.9873,0,0,0
1676857212.634,4.58,4.9647,0,0,0
1676857812.612,5.38,4.9693,0,0,0
1676858412.704,4.93,4.9695,0,0,0
1676859012.654,4.99,4.9926,0,0,0
1676859612.578,5.25,4.962,0,0,0
1676860212.592,5.46,4.9191,0,0,0
1676860812.62,5.56,4.9273,0,0,0
1676861412.577,5.24,4.937,0,0,0
1676862012.548,4.52,4.9214,0,0,0
1676862612.607,5.33,4.9213,0,0,0
1676863228,4.99,,0,0,1
1676863812.649,4.61,4.9241,0,0,0
1676864412.617,3.99,4.9011,0,0,0
1676865012.658,3.77,4.916,0,0,0
1676865612.587,3.23,4.9101,0,0,0
1676866212.587,3.78,4.8999,0,0,0
1676866812.62,2.79,4.8741,0,0,0
1676867412.654,3.54,4.8469999999999995,0,0,0
1676868012.62,2.93,4.8251,0,0,0
1676868612.692,4.32,4.7912,0,0,0
1676869212.745,3.7,4.7905,0,0,0
1676869812.671,2.45,4.7307,0,0,0
1676870412.64,2.52,4.6986,0,0,0
1676871012.524,2.42,4.7109,0,0,0
1676871612.585,2.17,4.6895,0,0,0
1676872212.564,2.31,4.6878,0,0,0
1676872812.614,3.35,4.7042,0,0,0
1676873412.617,3.54,4.6752,0,0,0
1676874028.011,2.32,,0,0,1
1676874612.695,3.06,4.7055,0,0,0
1676875212.602,3.42,4.715,0,0,0
1676875812.662,2.8,4.7797,0,0,0
1676876427.975,2.32,,0,0,1
1676877012.63,4.59,4.7635,0,0,0
1676877612.525,7.39,4.84,0,0,0
1676878212.615,8.9,4.7713,0,0,0
1676878812.619,10.26,4.8122,0,0,0
1676879412.688,10.69,4.8116,0,0,0
1676880012.737,12.02,4.8208,0,0,0
1676880612.633,13.66,4.8596,0,0,0
1676881212.603,14.65,4.8676,0,0,0
1676881812.618,13.66,4.8234,0,0,0
1676882412.642,12.66,4.8653,0,0,0
1676883012.569,12.62,4.913,0,0,0
1676883612.585,13.41,4.9456,0,0,0
1676884212.608,13.8,4.9615,0,0,0
1676884812.62,13.14,5.0205,0,0,0
1676885412.572,13.03,5.0557,0,0,0
1676886012.617,11.28,5.0771,0,0,0
1676886612.611,9.6,5.0884,0,0,0
1676887212.611,10.15,5.0876,0,0,0
1676887812.595,10.85,5.1067,0,0,0
1676888412.583,11.1,5.1254,0,0,0
1676889012.652,10.72,5.1423,0,0,0
1676889612.671,9.82,5.1643,0,0,0
