x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
1601251200,9.52,84.1,0,5.246,273.3,0,966,0,0,0,0,0,0,0,0,0,0,0
1601251800,9.55,85.1,0,5.138999999999999,273.2,0,966,0,0,0,0,0,0,0,0,0,0,0
1601252400,9.55,84,0,5.077,275.2,0,966,0,0,0,0,0,0,0,0,0,0,0
1601253000,9.59,82.7,0,5.006,273.3,0,966,0,0,0,0,0,0,0,0,0,0,0
1601253600,9.71,83.3,0,5.111000000000001,275.7,0,966,0,0,0,0,0,0,0,0,0,0,0
1601254200,9.71,85.1,0,5.266,274.3,0,966,0,0,0,0,0,0,0,0,0,0,0
1601254800,9.65,82.6,0,5.091,273.2,0,966,0,0,0,0,0,0,0,0,0,0,0
1601255400,9.76,83.5,0,4.814,273.2,0,966,0,0,0,0,0,0,0,0,0,0,0
1601256000,9.77,84.2,0,5.145,274.2,0,966,0,0,0,0,0,0,0,0,0,0,0
1601256600,9.7,84.1,0,5.1610000000000005,270.5,0,966,0,0,0,0,0,0,0,0,0,0,0
1601257200,9.81,85.4,0,5.263,268.5,0,966,0,0,0,0,0,0,0,0,0,0,0
1601257800,9.64,85.8,0,4.678,277.9,0,966,0,0,0,0,0,0,0,0,0,0,0
1601258400,9.55,86.2,0,4.593,271.2,0,966,0,0,0,0,0,0,0,0,0,0,0
1601259000,9.41,89.1,0,4.331,284.6,0,966,0,0,0,0,0,0,0,0,0,0,0
1601259600,9,88.8,0,3.109,307.4,0,966,0,0,0,0,0,0,0,0,0,0,0
1601260200,8.62,89.2,0,3.4189999999999996,311.8,0,966,0,0,0,0,0,0,0,0,0,0,0
1601260800,8.65,89.9,0,3.2260000000000004,307.3,0,966,0,0,0,0,0,0,0,0,0,0,0
1601261400,8.64,89.5,0,3.198,312.8,0,966,0,0,0,0,0,0,0,0,0,0,0
1601262000,8.79,90,0,2.99,310.2,0,966,0,0,0,0,0,0,0,0,0,0,0
1601262600,8.95,87.8,0,2.291,294.5,0,966,0,0,0,0,0,0,0,0,0,0,0
1601263200,9.1,87.9,0,2.897,303.2,0,966,0,0,0,0,0,0,0,0,0,0,0
1601263800,9.08,86.3,0,2.3819999999999997,315.6,0,966,0,0,0,0,0,0,0,0,0,0,0
1601264400,9.06,86.7,0,2.45,309.5,0,967,0,0,0,0,0,0,0,0,0,0,0
1601265000,9.25,85.9,0,2.805,301.9,0,967,0,0,0,0,0,0,0,0,0,0,0
1601265600,9.18,85.5,0,3.6919999999999997,317.4,0,967,0,0,0,0,0,0,0,0,0,0,0
1601266200,9.06,87.1,0,3.4189999999999996,319.8,0,967,0,0,0,0,0,0,0,0,0,0,0
1601266800,8.97,87.4,0,3.0610000000000004,323,0,967,0,0,0,0,0,0,0,0,0,0,0
1601267400,8.71,88,0,3.8930000000000002,319.5,0,967,0,0,0,0,0,0,0,0,0,0,0
