x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
1639353600,2.101,80.3,0.001,1.952,18.77,0,985,0,0,0,0,0,0,0,0,0,0,0
1639354200,2.043,80.9,0.001,2.242,24.16,0,985,0,0,0,0,0,0,0,0,0,0,0
1639354800,1.984,81.3,0.001,1.7919999999999998,20.16,0,985,0,0,0,0,0,0,0,0,0,0,0
1639355400,2.025,83,0.001,1.926,33.14,0,986,0,0,0,0,0,0,0,0,0,0,0
1639356000,1.975,82.7,0.001,2.32,32.97,0,985,0,0,0,0,0,0,0,0,0,0,0
1639356600,1.9269999999999998,83.7,0.001,2.522,34.05,0,985,0,0,0,0,0,0,0,0,0,0,0
1639357200,2.126,82.9,0.001,2.287,25.66,0,985,0,0,0,0,0,0,0,0,0,0,0
1639357800,2.1830000000000003,82.8,0.001,1.89,19.86,0.2,985,0,0,0,0,0,0,0,0,0,0,0
1639358400,2.459,82.6,0.001,1.15,326.8,0,985,0,0,0,0,0,0,0,0,0,0,0
1639359000,2.908,85.2,0.001,1.349,281.1,0,985,0,0,0,0,0,0,0,0,0,0,0
1639359600,2.517,84,0.001,1.8430000000000002,303.1,0,985,0,0,0,0,0,0,0,0,0,0,0
1639360200,2.326,84,0.001,1.117,336.9,0,985,0,0,0,0,0,0,0,0,0,0,0
1639360800,2.11,83.5,0.001,1.569,14.34,0,985,0,0,0,0,0,0,0,0,0,0,0
1639361400,1.983,83.7,0.001,1.319,359.3,0,985,0,0,0,0,0,0,0,0,0,0,0
1639362000,2.097,85,0.001,1.224,20.63,0,985,0,0,0,0,0,0,0,0,0,0,0
1639362600,1.743,84.1,0.001,1.5830000000000002,34.08,0,985,0,0,0,0,0,0,0,0,0,0,0
1639363200,1.601,84.6,0.001,1.8940000000000001,42.31,0,985,0,0,0,0,0,0,0,0,0,0,0
1639363800,1.704,84.7,0.001,1.8230000000000002,5.544,0.2,985,0,0,0,0,0,0,0,0,0,0,0
1639364400,1.984,84.3,0.001,1.569,355.2,0,985,0,0,0,0,0,0,0,0,0,0,0
1639365000,1.764,85.3,0.001,1.742,26.14,0,985,0,0,0,0,0,0,0,0,0,0,0
1639365600,1.61,85.9,0.001,2.057,31.8,0,985,0,0,0,0,0,0,0,0,0,0,0
1639366200,1.54,86.1,0.001,1.996,25.81,0,985,0,0,0,0,0,0,0,0,0,0,0
1639366800,1.6969999999999998,86.4,0.001,1.579,24.63,0,985,0,0,0,0,0,0,0,0,0,0,0
1639367400,1.611,85.7,0.001,1.531,22.12,0,985,0,0,0,0,0,0,0,0,0,0,0
1639368000,1.591,85,0.001,1.308,18.16,0,985,0,0,0,0,0,0,0,0,0,0,0
1639368600,1.646,84.9,0.001,1.0959999999999999,4.623,0,985,0,0,0,0,0,0,0,0,0,0,0
1639369200,1.821,84.1,0.001,0.9259999999999999,353.4,0,985,0,0,0,0,0,0,0,0,0,0,0
1639369800,1.9909999999999999,84,0.001,0.792,343.2,0,985,0,0,0,0,0,0,0,0,0,0,0
1639370400,2.122,84.6,0.001,0.7020000000000001,340,0,985,0,0,0,0,0,0,0,0,0,0,0
1639371000,2.231,85.4,0.001,1.599,8.46,0.2,985,0,0,0,0,0,0,0,0,0,0,0
1639371600,1.6840000000000002,86.4,0.001,1.9509999999999998,17.5,0,985,0,0,0,0,0,0,0,0,0,0,0
1639372200,1.7990000000000002,84.4,0.001,1.507,5.221,0,985,0,0,0,0,0,0,0,0,0,0,0
1639372800,1.925,86.6,0.001,1.245,9.37,0,985,0,0,0,0,0,0,0,0,0,0,0
1639373400,1.669,87.6,0.001,1.571,18.84,0,985,0,0,0,0,0,0,0,0,0,0,0
1639374000,1.5930000000000002,86.9,0.001,1.712,352.1,0,985,0,0,0,0,0,0,0,0,0,0,0
1639374600,1.389,87.7,0.001,1.983,23.13,0,985,0,0,0,0,0,0,0,0,0,0,0
1639375200,1.193,88,0.001,1.8630000000000002,14.04,0,985,0,0,0,0,0,0,0,0,0,0,0
1639375800,1.355,87.7,0.001,1.794,7.632000000000001,0,985,0,0,0,0,0,0,0,0,0,0,0
1639376400,1.419,86.8,0.002,2.053,14.78,0,985,0,0,0,0,0,0,0,0,0,0,0
1639377000,1.3130000000000002,86.6,0.005,2.263,5.763999999999999,0,985,0,0,0,0,0,0,0,0,0,0,0
1639377600,1.2890000000000001,86.7,0.046,2.398,9.38,0,985,0,0,0,0,0,0,0,0,0,0,0
1639378200,1.391,86.3,0.344,2.19,19.58,0.2,985,0,0,0,0,0,0,0,0,0,0,0
1639378800,1.168,86.1,1.732,2.367,26,0,985,0,0,0,0,0,0,0,0,0,0,0
1639379400,1.213,86.4,3.862,2.26,20.04,0,985,0,0,0,0,0,0,0,0,0,0,0
1639380000,1.4069999999999998,86.2,6.627000000000001,2.063,22.09,0,985,0,0,0,0,0,0,0,0,0,0,0
1639380600,1.3159999999999998,87.2,9.99,2.003,17.5,0,985,0,0,0,0,0,0,0,0,0,0,0
1639381200,1.505,86.2,42.22,2.161,15.2,0,985,0,0,0,0,0,0,0,0,0,0,0
1639381800,1.571,86.3,75.51,2.049,16.17,0,986,0,0,0,0,0,0,0,0,0,0,0
1639382400,1.673,85.3,88.6,1.9280000000000002,24.72,0,985,0,0,0,0,0,0,0,0,0,0,0
1639383000,1.775,83.3,92.9,1.611,27.64,0,986,0,0,0,0,0,0,0,0,0,0,0
1639383600,2.001,83.2,105.8,1.4880000000000002,32.57,0,986,0,0,0,0,0,0,0,0,0,0,0
1639384200,2.079,83.8,70.84,1.465,37.97,0,986,0,0,0,0,0,0,0,0,0,0,0
1639384800,2.396,83.2,134.3,1.149,40.51,0,986,0,0,0,0,0,0,0,0,0,0,0
1639385400,2.792,82.1,173.6,0.955,49.3,0.2,985,0,0,0,0,0,0,0,0,0,0,0
1639386000,3.023,79.94,206.4,0.6859999999999999,29.84,0,986,0,0,0,0,0,0,0,0,0,0,0
1639386600,3.388,78.88,216.1,0.243,31.34,0,986,0,0,0,0,0,0,0,0,0,0,0
1639387200,3.907,77.42,243.7,0.253,63.33,0,986,0,0,0,0,0,0,0,0,0,0,0
1639387800,4.27,77.21,262.9,0.462,220.1,0,986,0,0,0,0,0,0,0,0,0,0,0
