x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
1568592000,19.15,69.13,0,1.494,45.8,0,979,0,0,0,0,0,0,0,0,0,0,0
1568592600,19.13,70.02,0,1.361,28.82,0,979,0,0,0,0,0,0,0,0,0,0,0
1568593200,19.16,70.56,0,1.39,30.42,0,979,0,0,0,0,0,0,0,0,0,0,0
1568593800,19.03,71.69,0,1.099,37.03,0,979,0,0,0,0,0,0,0,0,0,0,0
1568594400,19.03,69.27,0,1.013,30.84,0,979,0,0,0,0,0,0,0,0,0,0,0
1568595000,18.97,71.66,0,0.723,49.5,0,979,0,0,0,0,0,0,0,0,0,0,0
1568595600,18.69,69.51,0,1.2890000000000001,21.08,0,979,0,0,0,0,0,0,0,0,0,0,0
1568596200,18.96,74.38,0,1.527,12.55,0,979,0,0,0,0,0,0,0,0,0,0,0
1568596800,18.7,70.91,0,1.46,33.44,0,979,0,0,0,0,0,0,0,0,0,0,0
1568597400,18.59,73.22,0,1.4680000000000002,30.96,0,979,0,0,0,0,0,0,0,0,0,0,0
1568598000,18.57,75,0,1.249,7.1579999999999995,0,979,0,0,0,0,0,0,0,0,0,0,0
1568598600,18.75,72.1,0,0.701,23.19,0,979,0,0,0,0,0,0,0,0,0,0,0
1568599200,18.84,72.54,0,1.254,27.51,0,979,0,0,0,0,0,0,0,0,0,0,0
1568599800,18.7,73.56,0,1.288,346.8,0,979,0,0,0,0,0,0,0,0,0,0,0
1568600400,18.79,71.18,0,0.9890000000000001,26.17,0,978,0,0,0,0,0,0,0,0,0,0,0
1568601000,18.6,72.61,0,1.376,11.27,0,978,0,0,0,0,0,0,0,0,0,0,0
1568601600,18.51,71.48,0,1.26,22.72,0,978,0,0,0,0,0,0,0,0,0,0,0
1568602200,18.56,70.63,0,1.6580000000000001,33.68,0,978,0,0,0,0,0,0,0,0,0,0,0
1568602800,18.42,71.86,0,1.761,33,0,978,0,0,0,0,0,0,0,0,0,0,0
1568603400,18.27,71.62,0,1.026,34.42,0,978,0,0,0,0,0,0,0,0,0,0,0
1568604000,18.44,71.14,0,1.463,32.16,0,978,0,0,0,0,0,0,0,0,0,0,0
1568604600,18.11,74.52,0,1.9,35.32,0,978,0,0,0,0,0,0,0,0,0,0,0
1568605200,17.93,74.93,0,2.05,24.53,0,978,0,0,0,0,0,0,0,0,0,0,0
