x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
1617580800,7.985,49.36,0,2.8930000000000002,56.99,0,974,0,0,0,0,0,0,0,0,0,0,0
1617581400,7.672000000000001,49.6,0,2.827,52.63,0,974,0,0,0,0,0,0,0,0,0,0,0
1617582000,7.431,51.24,0,2.343,44.61,0,974,0,0,0,0,0,0,0,0,0,0,0
1617582600,7.045,52.5,0,2.447,40.53,0,973,0,0,0,0,0,0,0,0,0,0,0
1617583200,7.005,53.49,0,2.531,41.06,0,974,0,0,0,0,0,0,0,0,0,0,0
1617583800,7.001,53.01,0,2.8710000000000004,45.7,0,973,0,0,0,0,0,0,0,0,0,0,0
1617584400,6.77,59.39,0,2.1430000000000002,57.03,0,973,0,0,0,0,0,0,0,0,0,0,0
1617585000,6.704,57.79,0,1.774,3.3289999999999997,0,973,0,0,0,0,0,0,0,0,0,0,0
1617585600,6.921,58,0,1.4469999999999998,22.14,0,973,0,0,0,0,0,0,0,0,0,0,0
1617586200,6.364,56.26,0,1.433,18.11,0,973,0,0,0,0,0,0,0,0,0,0,0
1617586800,6.292999999999999,59.91,0,1.082,26.16,0,973,0,0,0,0,0,0,0,0,0,0,0
1617587400,6.165,59.57,0,1.253,16.17,0,973,0,0,0,0,0,0,0,0,0,0,0
1617588000,6.555,59.33,0,1.131,4.186,0,973,0,0,0,0,0,0,0,0,0,0,0
1617588600,6.591,60.05,0,0.9540000000000001,354.5,0,973,0,0,0,0,0,0,0,0,0,0,0
1617589200,6.284,62.33,0,0.888,12.22,0,973,0,0,0,0,0,0,0,0,0,0,0
1617589800,5.997999999999999,65.1,0,1.219,2.1719999999999997,0,973,0,0,0,0,0,0,0,0,0,0,0
1617590400,5.831,61.11,0,0.789,17.05,0,973,0,0,0,0,0,0,0,0,0,0,0
1617591000,6.06,62.2,0,1.013,340.3,0,973,0,0,0,0,0,0,0,0,0,0,0
1617591600,6.132999999999999,65.17,0,1.429,18.85,0,973,0,0,0,0,0,0,0,0,0,0,0
1617592200,5.506,64.01,0,1.3730000000000002,22.89,0,973,0,0,0,0,0,0,0,0,0,0,0
1617592800,5.5760000000000005,66.15,0,1.587,15.69,0,973,0,0,0,0,0,0,0,0,0,0,0
1617593400,5.7,65.85,0,1.893,17.94,0,973,0,0,0,0,0,0,0,0,0,0,0
1617594000,5.23,66.94,0,2.226,30.98,0,973,0,0,0,0,0,0,0,0,0,0,0
1617594600,5.125,65.57,0,2.271,25.72,0,973,0,0,0,0,0,0,0,0,0,0,0
1617595200,5.202999999999999,65.88,0,1.989,28.61,0,973,0,0,0,0,0,0,0,0,0,0,0
1617595800,5.21,63.56,0,1.883,29.19,0,973,0,0,0,0,0,0,0,0,0,0,0
1617596400,5.268,63.63,0,1.8619999999999999,30.64,0,973,0,0,0,0,0,0,0,0,0,0,0
1617597000,5.257999999999999,65.81,0,1.672,23.62,0,973,0,0,0,0,0,0,0,0,0,0,0
1617597600,5.234,64.69,0,1.6969999999999998,20.14,0,972,0,0,0,0,0,0,0,0,0,0,0
1617598200,5.456,66.36,0.19699999999999998,1.739,5.601,0,973,0,0,0,0,0,0,0,0,0,0,0
1617598800,6.07,74.92,1.411,1.229,311.3,0,973,0,0,0,0,0,0,0,0,0,0,0
1617599400,5.97,62.37,4.745,1.214,347.6,0,973,0,0,0,0,0,0,0,0,0,0,0
1617600000,5.386,66.84,13.59,1.354,38.89,0,973,0,0,0,0,0,0,0,0,0,0,0
1617600600,4.998,67.28,26.27,1.177,39.59,0,973,0,0,0,0,0,0,0,0,0,0,0
1617601200,4.971,65.92,44.98,1.729,49.71,0,973,0,0,0,0,0,0,0,0,0,0,0
1617601800,5.073,65.61,74.26,1.631,35.72,0,973,0,0,0,0,0,0,0,0,0,0,0
1617602400,5.2379999999999995,67.86,83.3,1.5630000000000002,19.37,0,973,0,0,0,0,0,0,0,0,0,0,0
1617603000,5.466,65.51,110.6,1.16,33.3,0,973,0,0,0,0,0,0,0,0,0,0,0
1617603600,5.51,67.83,160.9,1.206,31.83,0,973,0,0,0,0,0,0,0,0,0,0,0
1617604200,5.739,67.83,142.6,0.919,30.23,0,973,0,0,0,0,0,0,0,0,0,0,0
1617604800,6.132000000000001,71.72,121.6,0.7609999999999999,309,0,973,0,0,0,0,0,0,0,0,0,0,0
1617605400,6.537000000000001,72.57,129.5,1.716,263,0,973,0,0,0,0,0,0,0,0,0,0,0
1617606000,6.643,73.35,223.9,1.666,257.3,0,973,0,0,0,0,0,0,0,0,0,0,0
1617606600,6.7139999999999995,74.65,288.8,1.081,264.5,0,973,0,0,0,0,0,0,0,0,0,0,0
1617607200,6.705,75.63,380.5,0.868,262.8,0,972,0,0,0,0,0,0,0,0,0,0,0
1617607800,6.955,74.37,429.5,1.19,252.6,0,973,0,0,0,0,0,0,0,0,0,0,0
1617608400,6.864,72.52,434.1,1.8519999999999999,236.8,0,972,0,0,0,0,0,0,0,0,0,0,0
1617609000,7.062,71.9,490.6,1.452,247.4,0,972,0,0,0,0,0,0,0,0,0,0,0
1617609600,7.148,72.2,355.4,0.961,260.4,0,972,0,0,0,0,0,0,0,0,0,0,0
1617610200,6.699,74.45,400.8,1.5130000000000001,284.2,0,972,0,0,0,0,0,0,0,0,0,0,0
1617610800,6.784,74.22,449.4,1.464,270.7,0,972,0,0,0,0,0,0,0,0,0,0,0
1617611400,6.972,74.01,444.3,1.296,265,0,972,0,0,0,0,0,0,0,0,0,0,0
1617612000,7.169,74.66,468.8,1.834,235.8,0,972,0,0,0,0,0,0,0,0,0,0,0
1617612600,7.0329999999999995,72.99,528.6,2.4530000000000003,237.2,0,972,0,0,0,0,0,0,0,0,0,0,0
1617613200,7.367000000000001,69.44,551.4,1.175,254.8,0,972,0,0,0,0,0,0,0,0,0,0,0
1617613800,7.152,72.17,597.2,1.099,280,0,972,0,0,0,0,0,0,0,0,0,0,0
1617614400,7.29,70.05,619.5,0.813,265.4,0,972,0,0,0,0,0,0,0,0,0,0,0
1617615000,7.52,69.17,662.3,1.145,229.8,0,972,0,0,0,0,0,0,0,0,0,0,0
1617615600,7.609,69.99,672.2,1.138,205.4,0,971,0,0,0,0,0,0,0,0,0,0,0
1617616200,7.688,69.64,637.5,0.623,227.1,0,971,0,0,0,0,0,0,0,0,0,0,0
1617616800,8.07,67.29,572.3,0.5720000000000001,225.6,0,971,0,0,0,0,0,0,0,0,0,0,0
1617617400,8.06,70.25,663.4,0.8059999999999999,218.6,0,971,0,0,0,0,0,0,0,0,0,0,0
1617618000,8.28,69.36,689.8,0.47200000000000003,186,0,971,0,0,0,0,0,0,0,0,0,0,0
1617618600,8.61,66.56,674.9,0.249,169.9,0,970,0,0,0,0,0,0,0,0,0,0,0
1617619200,9.15,69.97,766.8,0.48200000000000004,159.5,0,970,0,0,0,0,0,0,0,0,0,0,0
1617619800,8.83,70.72,820,0.9740000000000001,193.2,0,970,0,0,0,0,0,0,0,0,0,0,0
1617620400,8.79,66.16,691.7,1.4069999999999998,217.6,0,970,0,0,0,0,0,0,0,0,0,0,0
1617621000,8.75,64.31,649.7,1.651,218.5,0,970,0,0,0,0,0,0,0,0,0,0,0
1617621600,9.02,65.47,635,1.286,205.2,0,970,0,0,0,0,0,0,0,0,0,0,0
1617622200,9.06,66.08,661.1,1.16,168.4,0,970,0,0,0,0,0,0,0,0,0,0,0
1617622800,9.25,67.65,662.5,0.743,134,0,970,0,0,0,0,0,0,0,0,0,0,0
1617623400,9.25,68.88,586.8,0.932,122.5,0,969,0,0,0,0,0,0,0,0,0,0,0
1617624000,8.99,69.22,630.5,1.571,156.5,0,969,0,0,0,0,0,0,0,0,0,0,0
1617624600,9.1,60.42,531.7,1.604,175.1,0,969,0,0,0,0,0,0,0,0,0,0,0
