x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
1632096000,13.85,87,0.001,1.975,12.92,0,974,0,0,0,0,0,0,0,0,0,0,0
1632096600,13.89,86.7,0.001,2.001,16.29,0,974,0,0,0,0,0,0,0,0,0,0,0
1632097200,13.87,86.8,0.001,1.6540000000000001,0.647,0,974,0,0,0,0,0,0,0,0,0,0,0
1632097800,14.01,85.8,0.001,1.6769999999999998,23.98,0,975,0,0,0,0,0,0,0,0,0,0,0
1632098400,14.18,86.3,0.001,1.361,33.95,0,975,0,0,0,0,0,0,0,0,0,0,0
1632099000,14.29,85.7,0.001,1.225,341.3,0,975,0,0,0,0,0,0,0,0,0,0,0
1632099600,14.46,83.6,0.001,1.224,355.2,0,975,0,0,0,0,0,0,0,0,0,0,0
1632100200,14.54,84.7,0.001,1.415,51.44,0,975,0,0,0,0,0,0,0,0,0,0,0
1632100800,14.56,81.8,0.001,2.048,97.7,0,975,0,0,0,0,0,0,0,0,0,0,0
1632101400,14.58,82.8,0.001,1.7109999999999999,93.9,0,975,0,0,0,0,0,0,0,0,0,0,0
1632102000,14.53,81.1,0.001,1.5619999999999998,93.7,0,974,0,0,0,0,0,0,0,0,0,0,0
1632102600,14.49,83.9,0.001,1.402,347.7,0,975,0,0,0,0,0,0,0,0,0,0,0
1632103200,14.38,80.8,0.001,1.695,305,0.2,974,0,0,0,0,0,0,0,0,0,0,0
1632103800,14.4,81.6,0.001,1.371,8.58,0.2,974,0,0,0,0,0,0,0,0,0,0,0
1632104400,14.24,83.3,0.001,1.335,311.5,0.2,974,0,0,0,0,0,0,0,0,0,0,0
1632105000,14.16,84.8,0.001,0.28300000000000003,259.2,0.8,974,0,0,0,0,0,0,0,0,0,0,0
1632105600,14.06,85.8,0.001,0.696,340.3,0.6,974,0,0,0,0,0,0,0,0,0,0,0
1632106200,13.97,86.3,0.001,1.386,15.77,0.2,975,0,0,0,0,0,0,0,0,0,0,0
1632106800,13.85,88.6,0.001,1.6669999999999998,32.35,0.2,974,0,0,0,0,0,0,0,0,0,0,0
1632107400,13.76,89.2,0.001,1.712,40.88,0,974,0,0,0,0,0,0,0,0,0,0,0
1632108000,13.82,85.5,0.001,2.7689999999999997,91.7,0.2,974,0,0,0,0,0,0,0,0,0,0,0
1632108600,13.81,85.1,0.001,3.963,94.8,0,974,0,0,0,0,0,0,0,0,0,0,0
1632109200,13.87,84.6,0.001,4.904,108.6,0,974,0,0,0,0,0,0,0,0,0,0,0
1632109800,13.85,84.9,0.001,4.306,96.4,0,974,0,0,0,0,0,0,0,0,0,0,0
1632110400,13.87,83.8,0.001,4.141,94.3,0,974,0,0,0,0,0,0,0,0,0,0,0
1632111000,13.86,81.8,0.001,3.5580000000000003,91,0,974,0,0,0,0,0,0,0,0,0,0,0
1632111600,13.94,80.4,0.001,3.5439999999999996,101.6,0,974,0,0,0,0,0,0,0,0,0,0,0
1632112200,13.94,81.5,0.001,4.158,109,0,974,0,0,0,0,0,0,0,0,0,0,0
1632112800,13.89,81.5,0.001,3.714,100.4,0,974,0,0,0,0,0,0,0,0,0,0,0
1632113400,13.84,82.3,0.003,4.3180000000000005,101.5,0,974,0,0,0,0,0,0,0,0,0,0,0
1632114000,13.81,83.7,0.044000000000000004,3.3510000000000004,87.5,0,974,0,0,0,0,0,0,0,0,0,0,0
1632114600,13.72,83.2,0.336,2.6060000000000003,68.2,0.2,974,0,0,0,0,0,0,0,0,0,0,0
1632115200,13.72,82.9,1.264,2.373,80.1,0,974,0,0,0,0,0,0,0,0,0,0,0
1632115800,13.75,82.4,3.123,1.8119999999999998,66.04,0,974,0,0,0,0,0,0,0,0,0,0,0
1632116400,13.78,83.9,6.7010000000000005,1.5959999999999999,52.82,0,974,0,0,0,0,0,0,0,0,0,0,0
1632117000,13.65,85.6,11.68,1.597,46.38,0,974,0,0,0,0,0,0,0,0,0,0,0
1632117600,13.44,86.3,18.89,1.868,47.45,0,975,0,0,0,0,0,0,0,0,0,0,0
1632118200,13.84,83.3,25.61,3.986,96.8,0,974,0,0,0,0,0,0,0,0,0,0,0
1632118800,14.02,81.6,32.52,4.593,85.4,0,974,0,0,0,0,0,0,0,0,0,0,0
1632119400,13.92,80.3,42.48,3.75,83.5,0,974,0,0,0,0,0,0,0,0,0,0,0
1632120000,13.93,82.6,53.09,2.719,71.09,0,974,0,0,0,0,0,0,0,0,0,0,0
1632120600,13.92,79.68,61.74,2.7889999999999997,79.76,0,974,0,0,0,0,0,0,0,0,0,0,0
1632121200,14.05,79.7,73.36,2.8539999999999996,81.5,0,974,0,0,0,0,0,0,0,0,0,0,0
1632121800,14.13,78.4,96.3,2.536,88.2,0,974,0,0,0,0,0,0,0,0,0,0,0
1632122400,14.22,77.5,120.1,2.556,75.93,0,974,0,0,0,0,0,0,0,0,0,0,0
1632123000,14.26,78.87,127.8,2.734,76.6,0,974,0,0,0,0,0,0,0,0,0,0,0
1632123600,14.19,81.3,133.5,2.992,74.53,0,974,0,0,0,0,0,0,0,0,0,0,0
1632124200,14.39,78.65,150.6,3.045,84.5,0,975,0,0,0,0,0,0,0,0,0,0,0
1632124800,14.4,79.4,176.1,3.71,109,0,975,0,0,0,0,0,0,0,0,0,0,0
1632125400,14.49,78.98,193.1,3.594,112.7,0,975,0,0,0,0,0,0,0,0,0,0,0
1632126000,14.42,78.73,188.6,3.1519999999999997,113.7,0,975,0,0,0,0,0,0,0,0,0,0,0
1632126600,14.52,76.71,188.6,2.892,115.2,0,975,0,0,0,0,0,0,0,0,0,0,0
1632127200,14.52,76.7,218.2,2.4930000000000003,105.5,0,975,0,0,0,0,0,0,0,0,0,0,0
1632127800,14.6,75.15,241.2,2.74,117.7,0,975,0,0,0,0,0,0,0,0,0,0,0
1632128400,14.6,76.11,233.6,1.841,118.1,0,975,0,0,0,0,0,0,0,0,0,0,0
