x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
1628467200,15.56,72.19,0,1.2770000000000001,32.8,0,976,0,0,0,0,0,0,0,0,0,0,0
1628467800,15.53,72.23,0,0.951,28.35,0,976,0,0,0,0,0,0,0,0,0,0,0
1628468400,15.52,72.77,0,1.103,49.03,0,976,0,0,0,0,0,0,0,0,0,0,0
1628469000,15.34,73.66,0,1.165,39.19,0,976,0,0,0,0,0,0,0,0,0,0,0
1628469600,15.31,73.11,0,0.955,40.26,0,976,0,0,0,0,0,0,0,0,0,0,0
1628470200,15.44,71.61,0,1.587,24.17,0,976,0,0,0,0,0,0,0,0,0,0,0
1628470800,15.23,73.93,0,1.21,37.83,0,976,0,0,0,0,0,0,0,0,0,0,0
1628471400,15.09,74.48,0,1.224,30.33,0,976,0,0,0,0,0,0,0,0,0,0,0
1628472000,15.16,74.17,0,1.4580000000000002,28.4,0,976,0,0,0,0,0,0,0,0,0,0,0
1628472600,15.05,74.48,0,1.976,21.69,0,976,0,0,0,0,0,0,0,0,0,0,0
1628473200,14.96,73.38,0,2.224,11.25,0,976,0,0,0,0,0,0,0,0,0,0,0
1628473800,14.97,74.48,0,2.314,11.34,0,976,0,0,0,0,0,0,0,0,0,0,0
1628474400,14.98,75.77,0,1.835,21.74,0,976,0,0,0,0,0,0,0,0,0,0,0
1628475000,14.65,75.09,0,1.508,16.85,0,976,0,0,0,0,0,0,0,0,0,0,0
1628475600,14.92,75.7,0,1.624,18.04,0,976,0,0,0,0,0,0,0,0,0,0,0
1628476200,14.85,74.34,0,1.6840000000000002,11.55,0,976,0,0,0,0,0,0,0,0,0,0,0
1628476800,15.05,74.61,0,1.841,14.09,0,976,0,0,0,0,0,0,0,0,0,0,0
1628477400,14.74,76.11,0,1.829,16.88,0,976,0,0,0,0,0,0,0,0,0,0,0
1628478000,14.98,74.95,0,1.635,5.87,0,976,0,0,0,0,0,0,0,0,0,0,0
1628478600,15.22,75.5,0,1.169,9.53,0,976,0,0,0,0,0,0,0,0,0,0,0
1628479200,15.22,73.11,0,1.38,359.4,0,976,0,0,0,0,0,0,0,0,0,0,0
1628479800,14.95,74.82,0,1.392,28.5,0,976,0,0,0,0,0,0,0,0,0,0,0
1628480400,14.86,74.88,0,1.275,13.07,0,976,0,0,0,0,0,0,0,0,0,0,0
1628481000,15.22,75.91,0,1.304,4.8389999999999995,0,976,0,0,0,0,0,0,0,0,0,0,0
1628481600,14.97,77.72,0,1.21,19.31,0,976,0,0,0,0,0,0,0,0,0,0,0
1628482200,14.94,77.44,0.113,1.351,18.37,0,976,0,0,0,0,0,0,0,0,0,0,0
1628482800,15.06,77.1,0.903,1.4569999999999999,13.41,0,976,0,0,0,0,0,0,0,0,0,0,0
1628483400,15.16,76.73,2.568,1.439,24.35,0,976,0,0,0,0,0,0,0,0,0,0,0
1628484000,15.17,75.87,8.22,1.198,8.92,0,976,0,0,0,0,0,0,0,0,0,0,0
1628484600,15.42,74.37,17.09,0.961,2.222,0,976,0,0,0,0,0,0,0,0,0,0,0
1628485200,15.58,75.33,31.69,1.2590000000000001,11.02,0,976,0,0,0,0,0,0,0,0,0,0,0
1628485800,15.42,76.66,57.15,1.858,32.81,0,976,0,0,0,0,0,0,0,0,0,0,0
1628486400,15.66,74,83.8,1.9040000000000001,12.55,0,976,0,0,0,0,0,0,0,0,0,0,0
1628487000,15.96,75.26,99.2,1.581,31.01,0,976,0,0,0,0,0,0,0,0,0,0,0
1628487600,15.85,74.82,81.2,2.253,56.34,0,976,0,0,0,0,0,0,0,0,0,0,0
1628488200,16.23,72.5,79.06,2.8289999999999997,69.49,0,976,0,0,0,0,0,0,0,0,0,0,0
1628488800,16.35,74.37,90.5,2.318,69.09,0,976,0,0,0,0,0,0,0,0,0,0,0
1628489400,16.42,73.93,112.7,1.9380000000000002,50.22,0,977,0,0,0,0,0,0,0,0,0,0,0
1628490000,16.27,73.83,129,1.871,26.6,0,977,0,0,0,0,0,0,0,0,0,0,0
1628490600,16.37,76.52,147.6,2.494,53.4,0,977,0,0,0,0,0,0,0,0,0,0,0
1628491200,16.69,73.76,150.3,3.677,102.1,0,976,0,0,0,0,0,0,0,0,0,0,0
1628491800,16.73,75.29,158.6,3.6439999999999997,111,0,976,0,0,0,0,0,0,0,0,0,0,0
1628492400,16.67,72.29,212.9,3.344,115.7,0,977,0,0,0,0,0,0,0,0,0,0,0
