x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
1620604800,18.65,43.44,0,4.647,59.91,0,962,0,0,0,0,0,0,0,0,0,0,0
1620605400,16.57,66.93,0,3.24,138.5,0,962,0,0,0,0,0,0,0,0,0,0,0
1620606000,16.44,64.51,0,1.635,211,0,963,0,0,0,0,0,0,0,0,0,0,0
1620606600,14.8,71.6,0,2.966,87.4,0,962,0,0,0,0,0,0,0,0,0,0,0
1620607200,14.93,60.28,0,1.121,48.19,0,962,0,0,0,0,0,0,0,0,0,0,0
1620607800,16.87,53.26,0,1.564,307.7,0,963,0,0,0,0,0,0,0,0,0,0,0
1620608400,15.99,68.1,0,3.177,141.1,0,963,0,0,0,0,0,0,0,0,0,0,0
1620609000,14.84,68.54,0,2.006,292.2,0,963,0,0,0,0,0,0,0,0,0,0,0
1620609600,16.25,56.33,0,1.599,322.2,0,963,0,0,0,0,0,0,0,0,0,0,0
1620610200,17.89,56.06,0,1.86,300.6,0,963,0,0,0,0,0,0,0,0,0,0,0
1620610800,16.59,74.85,0,2.261,173,0,963,0,0,0,0,0,0,0,0,0,0,0
1620611400,15.21,74.88,0,2.355,132.3,0,964,0,0,0,0,0,0,0,0,0,0,0
1620612000,14.6,71.64,0,1.486,111.9,0,964,0,0,0,0,0,0,0,0,0,0,0
1620612600,15.87,49.78,0,1.2770000000000001,307.8,0,963,0,0,0,0,0,0,0,0,0,0,0
1620613200,18.02,51.83,0,1.246,332.3,0,964,0,0,0,0,0,0,0,0,0,0,0
1620613800,18.44,43.65,0,1.4269999999999998,318.3,0,963,0,0,0,0,0,0,0,0,0,0,0
1620614400,19.22,45.76,0,1.7269999999999999,274.3,0,964,0,0,0,0,0,0,0,0,0,0,0
1620615000,18.95,47.53,0,2.1719999999999997,350,0,963,0,0,0,0,0,0,0,0,0,0,0
1620615600,18.68,47.02,0,3.325,344.3,0,963,0,0,0,0,0,0,0,0,0,0,0
1620616200,18.85,48.96,0,1.443,351,0,963,0,0,0,0,0,0,0,0,0,0,0
1620616800,18.63,51.32,0,1.5430000000000001,317,0,963,0,0,0,0,0,0,0,0,0,0,0
1620617400,18.19,54.76,0,1.287,8.89,0.2,963,0,0,0,0,0,0,0,0,0,0,0
1620618000,18.2,53.29,0,1.2770000000000001,27.85,0,963,0,0,0,0,0,0,0,0,0,0,0
1620618600,18.07,49.98,0,1.6969999999999998,341.9,0,963,0,0,0,0,0,0,0,0,0,0,0
1620619200,18.39,50.39,0,1.9480000000000002,303.7,0,963,0,0,0,0,0,0,0,0,0,0,0
1620619800,18.24,52.57,0.406,2.1630000000000003,344.4,0,964,0,0,0,0,0,0,0,0,0,0,0
1620620400,17.6,57.72,1.58,3.4,27.5,0,964,0,0,0,0,0,0,0,0,0,0,0
1620621000,17.8,56.46,5.317,2.333,343.2,0,963,0,0,0,0,0,0,0,0,0,0,0
1620621600,17.63,55.99,7.244,1.722,328.1,0,964,0,0,0,0,0,0,0,0,0,0,0
1620622200,17.24,63.73,5.167999999999999,1.395,115.5,0,964,0,0,0,0,0,0,0,0,0,0,0
1620622800,17.03,63.66,3.8689999999999998,2.795,48.92,0,965,0,0,0,0,0,0,0,0,0,0,0
1620623400,16.88,66.49,8.91,2.737,57.37,0.2,965,0,0,0,0,0,0,0,0,0,0,0
1620624000,16.89,64.24,16.01,2.7119999999999997,3.384,0,964,0,0,0,0,0,0,0,0,0,0,0
1620624600,16.82,66.15,10.92,1.81,313.6,0,964,0,0,0,0,0,0,0,0,0,0,0
1620625200,16.67,67.38,5.314,1.1840000000000002,127,0,965,0,0,0,0,0,0,0,0,0,0,0
1620625800,16.3,69.8,4.387,2.873,342.9,0.2,965,0,0,0,0,0,0,0,0,0,0,0
1620626400,16.61,63.97,4.165,3.057,350.6,0.2,966,0,0,0,0,0,0,0,0,0,0,0
1620627000,16.27,72.36,4.962,3.2030000000000003,330.1,0.8,966,0,0,0,0,0,0,0,0,0,0,0
1620627600,16.18,68.99,5.934,1.587,103.6,0,966,0,0,0,0,0,0,0,0,0,0,0
1620628200,16.11,72.43,8.52,1.554,47.39,0.2,966,0,0,0,0,0,0,0,0,0,0,0
1620628800,15.83,73.15,25.2,2.665,5.032,0.2,966,0,0,0,0,0,0,0,0,0,0,0
1620629400,15.68,75.98,26.95,3.5410000000000004,354.4,0,966,0,0,0,0,0,0,0,0,0,0,0
1620630000,15.61,75.77,35.61,3.952,356.6,0,966,0,0,0,0,0,0,0,0,0,0,0
1620630600,15.56,75.5,15.6,4.638999999999999,322.6,0,966,0,0,0,0,0,0,0,0,0,0,0
1620631200,15.81,75.23,15.11,3.286,326,0.2,966,0,0,0,0,0,0,0,0,0,0,0
1620631800,15.38,80.2,16.03,1.953,271.4,0.6,966,0,0,0,0,0,0,0,0,0,0,0
1620632400,14.73,84.3,25.19,1.499,336.4,0.8,967,0,0,0,0,0,0,0,0,0,0,0
1620633000,14.82,83.2,20.2,1.85,339,0.6,967,0,0,0,0,0,0,0,0,0,0,0
1620633600,14.92,85.3,14.9,2.289,331.3,0.8,967,0,0,0,0,0,0,0,0,0,0,0
1620634200,14.75,88.3,17.84,2.825,320.8,1.2,967,0,0,0,0,0,0,0,0,0,0,0
1620634800,14.42,86.6,43.19,3.7239999999999998,315.3,0.8,967,0,0,0,0,0,0,0,0,0,0,0
1620635400,14.56,86.9,41.52,3.842,315.1,0.2,967,0,0,0,0,0,0,0,0,0,0,0
1620636000,14.58,87.4,84.6,4.7010000000000005,315.8,0.2,967,0,0,0,0,0,0,0,0,0,0,0
1620636600,14.57,87.4,83,3.7119999999999997,306.6,0.2,967,0,0,0,0,0,0,0,0,0,0,0
1620637200,14.45,87.8,56.04,4.309,294.7,0,967,0,0,0,0,0,0,0,0,0,0,0
1620637800,14.4,88.8,68.84,3.292,290.1,0.2,967,0,0,0,0,0,0,0,0,0,0,0
1620638400,14.19,89.2,77.25,2.148,302.5,0.2,967,0,0,0,0,0,0,0,0,0,0,0
1620639000,14.45,87.7,81.6,1.6340000000000001,304.7,0,967,0,0,0,0,0,0,0,0,0,0,0
1620639600,14.51,87.4,98,1.8769999999999998,311.9,0.2,967,0,0,0,0,0,0,0,0,0,0,0
1620640200,14.37,88.3,129,1.796,303.6,0,967,0,0,0,0,0,0,0,0,0,0,0
1620640800,14.09,90.1,142.8,1.205,266.8,0.2,967,0,0,0,0,0,0,0,0,0,0,0
1620641400,14.03,90.1,139.4,0.568,288,0,967,0,0,0,0,0,0,0,0,0,0,0
1620642000,14.24,89.7,111,0.8740000000000001,270.5,0,967,0,0,0,0,0,0,0,0,0,0,0
1620642600,14.26,88.9,102.8,1.386,275.4,0,967,0,0,0,0,0,0,0,0,0,0,0
1620643200,13.53,92.3,113.2,2.17,178.4,0,967,0,0,0,0,0,0,0,0,0,0,0
1620643800,12.93,93.8,92.6,2.765,148.5,0,967,0,0,0,0,0,0,0,0,0,0,0
1620644400,12.75,94.2,77.09,2.43,106.6,0,967,0,0,0,0,0,0,0,0,0,0,0
1620645000,12.89,94.9,92.5,2.365,78.27,0.2,967,0,0,0,0,0,0,0,0,0,0,0
