x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
1604275200,13.85,73.42,0,1.224,32.77,0,978,0,0,0,0,0,0,0,0,0,0,0
1604275800,14.61,74.34,0,1.709,64.93,0,978,0,0,0,0,0,0,0,0,0,0,0
1604276400,14.35,79.15,0,0.265,69.35,0,978,0,0,0,0,0,0,0,0,0,0,0
1604277000,14.05,77.89,0,0.505,13.64,0,978,0,0,0,0,0,0,0,0,0,0,0
1604277600,13.91,83.1,0,0.33399999999999996,359.8,0,978,0,0,0,0,0,0,0,0,0,0,0
1604278200,13.73,82.7,0,0.46299999999999997,74.91,0,978,0,0,0,0,0,0,0,0,0,0,0
1604278800,13.92,77.99,0,0.664,38.81,0,978,0,0,0,0,0,0,0,0,0,0,0
1604279400,13.96,74.71,0,0.183,352,0,978,0,0,0,0,0,0,0,0,0,0,0
1604280000,14.14,83.5,0,0.8909999999999999,305.6,0,978,0,0,0,0,0,0,0,0,0,0,0
1604280600,13.61,79.52,0,0.929,310.7,0,978,0,0,0,0,0,0,0,0,0,0,0
1604281200,13.75,79.83,0,0.958,256.9,0,978,0,0,0,0,0,0,0,0,0,0,0
1604281800,13.7,87.7,0,1.163,267.6,0,978,0,0,0,0,0,0,0,0,0,0,0
1604282400,13.48,89.3,0,0.794,286.4,0,978,0,0,0,0,0,0,0,0,0,0,0
1604283000,13.38,89.4,0,0.738,290.3,0,978,0,0,0,0,0,0,0,0,0,0,0
1604283600,13.29,83.5,0,0.44299999999999995,39,0,978,0,0,0,0,0,0,0,0,0,0,0
1604284200,13.56,82.8,0,0.1,162.6,0,977,0,0,0,0,0,0,0,0,0,0,0
1604284800,13.38,78.57,0,1.173,23.79,0,977,0,0,0,0,0,0,0,0,0,0,0
1604285400,13.44,78.94,0,0.594,331.4,0,977,0,0,0,0,0,0,0,0,0,0,0
1604286000,13.51,74.51,0,0.6809999999999999,68.19,0,977,0,0,0,0,0,0,0,0,0,0,0
1604286600,13.67,75.91,0,0.899,56.88,0,977,0,0,0,0,0,0,0,0,0,0,0
1604287200,13.79,74.41,0,1.422,67.63,0,977,0,0,0,0,0,0,0,0,0,0,0
1604287800,13.74,74.24,0,1.2990000000000002,77.84,0,977,0,0,0,0,0,0,0,0,0,0,0
1604288400,13.66,73.69,0,1.1540000000000001,63.9,0,977,0,0,0,0,0,0,0,0,0,0,0
1604289000,13.82,68.2,0,1.443,69.17,0,977,0,0,0,0,0,0,0,0,0,0,0
1604289600,14.11,70.32,0,1.4869999999999999,24.51,0,977,0,0,0,0,0,0,0,0,0,0,0
1604290200,14.52,72.02,0,1.274,59.16,0,977,0,0,0,0,0,0,0,0,0,0,0
1604290800,14.41,71.58,0,0.963,28.2,0,977,0,0,0,0,0,0,0,0,0,0,0
1604291400,13.99,79.32,0,1.068,288.3,0,977,0,0,0,0,0,0,0,0,0,0,0
1604292000,13.75,78.33,0,0.925,272.3,0,977,0,0,0,0,0,0,0,0,0,0,0
1604292600,13.78,70.35,0,0.7509999999999999,2.595,0,977,0,0,0,0,0,0,0,0,0,0,0
1604293200,13.88,75.77,0,0.687,82.8,0,977,0,0,0,0,0,0,0,0,0,0,0
1604293800,13.64,76.79,0,0.314,124.7,0,977,0,0,0,0,0,0,0,0,0,0,0
1604294400,13.48,76.35,0,0,0,0,977,0,0,0,0,0,0,0,0,0,0,0
1604295000,13.37,75.43,0,0.96,61.91,0,977,0,0,0,0,0,0,0,0,0,0,0
1604295600,13.08,77.82,0,1.725,32.16,0,977,0,0,0,0,0,0,0,0,0,0,0
1604296200,12.97,75.53,0,1.131,33.22,0,977,0,0,0,0,0,0,0,0,0,0,0
1604296800,13.03,79.93,0.17600000000000002,0.29100000000000004,35.13,0,976,0,0,0,0,0,0,0,0,0,0,0
1604297400,12.99,82.3,0.8640000000000001,1.7919999999999998,282.8,0,977,0,0,0,0,0,0,0,0,0,0,0
1604298000,13.4,77.2,2.569,3.0269999999999997,283.5,0,977,0,0,0,0,0,0,0,0,0,0,0
1604298600,13.65,72.33,6.187,2.8689999999999998,293.1,0,977,0,0,0,0,0,0,0,0,0,0,0
1604299200,13.98,71.07,15.34,2.261,317.7,0,977,0,0,0,0,0,0,0,0,0,0,0
1604299800,13.74,72.02,51.72,1.726,40.43,0,977,0,0,0,0,0,0,0,0,0,0,0
1604300400,13.58,77.58,69.14,1.757,83.9,0,977,0,0,0,0,0,0,0,0,0,0,0
1604301000,13.76,75.29,77.16,1.3619999999999999,127.4,0,977,0,0,0,0,0,0,0,0,0,0,0
1604301600,13.85,81.8,128.2,1.335,218,0,977,0,0,0,0,0,0,0,0,0,0,0
1604302200,13.58,78.43,195.2,0.8140000000000001,329.1,0,977,0,0,0,0,0,0,0,0,0,0,0
1604302800,14.09,71.37,207.9,0.083,125.2,0,977,0,0,0,0,0,0,0,0,0,0,0
1604303400,14.38,74.13,228.9,0.94,139.5,0,977,0,0,0,0,0,0,0,0,0,0,0
1604304000,14.12,77.24,270.1,1.177,209.3,0,977,0,0,0,0,0,0,0,0,0,0,0
1604304600,13.92,82.4,130.4,0.544,244.9,0,978,0,0,0,0,0,0,0,0,0,0,0
1604305200,13.67,82.7,119.5,0.153,285.2,0,978,0,0,0,0,0,0,0,0,0,0,0
1604305800,13.69,83.1,122.4,0.455,92.3,0,978,0,0,0,0,0,0,0,0,0,0,0
1604306400,13.63,84.5,130.1,0.45299999999999996,107.7,0,978,0,0,0,0,0,0,0,0,0,0,0
1604307000,13.87,81.4,135.8,0.024,303.4,0,978,0,0,0,0,0,0,0,0,0,0,0
1604307600,13.83,79.72,137.1,0.149,310.1,0,978,0,0,0,0,0,0,0,0,0,0,0
