x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
1607904000,4.893,86.4,0,1.5230000000000001,7.492999999999999,0,971,0,0,0,0,0,0,0,0,0,0,0
1607904600,4.749,87.1,0,1.8530000000000002,11.66,0,971,0,0,0,0,0,0,0,0,0,0,0
1607905200,4.51,88,0,2.032,10.81,0,971,0,0,0,0,0,0,0,0,0,0,0
1607905800,4.289,89.1,0,1.7919999999999998,19.61,0,971,0,0,0,0,0,0,0,0,0,0,0
1607906400,4.261,88.3,0,1.975,20.76,0,971,0,0,0,0,0,0,0,0,0,0,0
1607907000,4.2989999999999995,88.1,0,1.7080000000000002,16.15,0,971,0,0,0,0,0,0,0,0,0,0,0
1607907600,4.135,88.4,0,1.719,28.19,0,971,0,0,0,0,0,0,0,0,0,0,0
1607908200,4.1080000000000005,88.3,0,1.9680000000000002,21.99,0,971,0,0,0,0,0,0,0,0,0,0,0
1607908800,4.063,88.9,0,1.839,18.09,0,971,0,0,0,0,0,0,0,0,0,0,0
1607909400,4.056,88,0,1.6540000000000001,25.09,0,971,0,0,0,0,0,0,0,0,0,0,0
1607910000,4.047,88.3,0,1.656,9.54,0,971,0,0,0,0,0,0,0,0,0,0,0
1607910600,4.101,88.9,0,1.881,14.98,0,971,0,0,0,0,0,0,0,0,0,0,0
1607911200,4.029,88.7,0,2.365,19.75,0,971,0,0,0,0,0,0,0,0,0,0,0
1607911800,3.924,87.9,0,1.954,15.33,0,971,0,0,0,0,0,0,0,0,0,0,0
1607912400,4.087,87,0,2.066,16.54,0,971,0,0,0,0,0,0,0,0,0,0,0
1607913000,4.197,87.4,0,1.905,12.3,0,971,0,0,0,0,0,0,0,0,0,0,0
1607913600,4.34,87.5,0,1.584,13.8,0,971,0,0,0,0,0,0,0,0,0,0,0
1607914200,4.34,88,0,1.841,9.19,0,971,0,0,0,0,0,0,0,0,0,0,0
1607914800,4.309,88.5,0,2.049,12.52,0,971,0,0,0,0,0,0,0,0,0,0,0
1607915400,4.425,88.2,0,1.556,333.2,0,971,0,0,0,0,0,0,0,0,0,0,0
1607916000,4.565,86.7,0,1.163,316.7,0,971,0,0,0,0,0,0,0,0,0,0,0
1607916600,4.592,87.3,0,1.4780000000000002,324.4,0,970,0,0,0,0,0,0,0,0,0,0,0
1607917200,4.558,87.6,0,1.275,350.9,0,970,0,0,0,0,0,0,0,0,0,0,0
1607917800,4.237,84.6,0,1.015,344.1,0,970,0,0,0,0,0,0,0,0,0,0,0
1607918400,4.309,84.3,0,1.285,321.2,0,971,0,0,0,0,0,0,0,0,0,0,0
1607919000,4.4830000000000005,85.6,0,1.921,356.1,0,971,0,0,0,0,0,0,0,0,0,0,0
1607919600,4.111000000000001,85,0,1.29,23.62,0,971,0,0,0,0,0,0,0,0,0,0,0
1607920200,3.91,86,0,1.024,9.05,0,971,0,0,0,0,0,0,0,0,0,0,0
1607920800,3.818,86.8,0,1.547,13.58,0,971,0,0,0,0,0,0,0,0,0,0,0
1607921400,4.008,85.6,0,1.328,0.013999999999999999,0,971,0,0,0,0,0,0,0,0,0,0,0
1607922000,3.572,86.7,0,1.7469999999999999,17.24,0,971,0,0,0,0,0,0,0,0,0,0,0
1607922600,3.583,85.6,0,1.6569999999999998,3.582,0,971,0,0,0,0,0,0,0,0,0,0,0
1607923200,3.548,87.4,0,1.696,24.82,0,971,0,0,0,0,0,0,0,0,0,0,0
1607923800,3.6510000000000002,87.6,0,1.3359999999999999,6.528,0,971,0,0,0,0,0,0,0,0,0,0,0
1607924400,3.91,86,0,1.4380000000000002,355.2,0,971,0,0,0,0,0,0,0,0,0,0,0
1607925000,3.609,87.6,0,1.993,20.95,0,971,0,0,0,0,0,0,0,0,0,0,0
1607925600,3.477,88.1,0,1.694,11.31,0,971,0,0,0,0,0,0,0,0,0,0,0
1607926200,3.5210000000000004,87.8,0,1.758,11.45,0,971,0,0,0,0,0,0,0,0,0,0,0
1607926800,3.4189999999999996,88.7,0,1.925,30.89,0,971,0,0,0,0,0,0,0,0,0,0,0
1607927400,3.5989999999999998,88.5,0,1.7009999999999998,8.21,0,971,0,0,0,0,0,0,0,0,0,0,0
1607928000,3.877,88.4,0,1.453,350.3,0,971,0,0,0,0,0,0,0,0,0,0,0
1607928600,4.114,89.2,0.508,1.237,357.6,0,971,0,0,0,0,0,0,0,0,0,0,0
1607929200,4.081,89,2.281,1.3259999999999998,335.1,0,971,0,0,0,0,0,0,0,0,0,0,0
1607929800,4.121,88.4,5.522,1.569,332.8,0,971,0,0,0,0,0,0,0,0,0,0,0
1607930400,4.176,87.7,8.16,1.2890000000000001,343.5,0,971,0,0,0,0,0,0,0,0,0,0,0
1607931000,4.272,86.3,17.61,1.555,335.8,0,971,0,0,0,0,0,0,0,0,0,0,0
1607931600,4.446000000000001,85.7,38.97,1.6380000000000001,354.1,0,972,0,0,0,0,0,0,0,0,0,0,0
1607932200,4.435,84.9,54.3,1.0979999999999999,359.2,0,972,0,0,0,0,0,0,0,0,0,0,0
1607932800,4.6339999999999995,83.8,35.91,1.117,354.7,0,972,0,0,0,0,0,0,0,0,0,0,0
1607933400,5.115,86,48.14,1.969,308.5,0,972,0,0,0,0,0,0,0,0,0,0,0
1607934000,5.305,87,57.37,2.207,288.4,0,972,0,0,0,0,0,0,0,0,0,0,0
1607934600,5.285,85.8,65.69,2.25,297,0,972,0,0,0,0,0,0,0,0,0,0,0
1607935200,5.281000000000001,85.5,72.93,1.5719999999999998,336.8,0,972,0,0,0,0,0,0,0,0,0,0,0
1607935800,4.748,85,66.31,1.501,27,0,972,0,0,0,0,0,0,0,0,0,0,0
1607936400,4.756,85.3,108.3,1.376,23.65,0.2,972,0,0,0,0,0,0,0,0,0,0,0
1607937000,4.9030000000000005,84.9,168.6,0.904,8.96,0,972,0,0,0,0,0,0,0,0,0,0,0
1607937600,5.382000000000001,82.2,288.8,0.17300000000000001,352.5,0,972,0,0,0,0,0,0,0,0,0,0,0
1607938200,6.069,79.84,307.7,0.078,27.7,0,972,0,0,0,0,0,0,0,0,0,0,0
1607938800,7.34,75.91,289.8,0.166,158.9,0,972,0,0,0,0,0,0,0,0,0,0,0
1607939400,6.6610000000000005,83.3,271.1,0.737,267.4,0,972,0,0,0,0,0,0,0,0,0,0,0
1607940000,5.8,84.3,211,1.0859999999999999,244.8,0,972,0,0,0,0,0,0,0,0,0,0,0
1607940600,5.707999999999999,86,279.9,1.743,265,0,972,0,0,0,0,0,0,0,0,0,0,0
1607941200,5.625,84.9,307.9,1.567,269.9,0,972,0,0,0,0,0,0,0,0,0,0,0
1607941800,5.581,85,300.6,1.5730000000000002,272.2,0,972,0,0,0,0,0,0,0,0,0,0,0
1607942400,5.858,85,331.7,1.5390000000000001,262.2,0,972,0,0,0,0,0,0,0,0,0,0,0
1607943000,6.031000000000001,83.9,362.4,2.275,259.8,0,972,0,0,0,0,0,0,0,0,0,0,0
1607943600,5.987,84.7,378.4,2.218,267.7,0,972,0,0,0,0,0,0,0,0,0,0,0
1607944200,6.202000000000001,83.1,381.6,2.944,256.8,0,972,0,0,0,0,0,0,0,0,0,0,0
1607944800,6.291,82,380.5,2.8489999999999998,247.3,0,972,0,0,0,0,0,0,0,0,0,0,0
1607945400,6.232,83,364.8,3.008,228.2,0,972,0,0,0,0,0,0,0,0,0,0,0
1607946000,6.04,83.6,223.3,2.4019999999999997,217.8,0,972,0,0,0,0,0,0,0,0,0,0,0
1607946600,5.897,84.3,132.7,2.046,209.1,0,972,0,0,0,0,0,0,0,0,0,0,0
1607947200,5.902,85.5,158.3,1.9469999999999998,220.6,0,972,0,0,0,0,0,0,0,0,0,0,0
1607947800,5.91,84.3,209.1,1.485,191.9,0,972,0,0,0,0,0,0,0,0,0,0,0
1607948400,6.096,83.8,271.8,1.0290000000000001,249,0,971,0,0,0,0,0,0,0,0,0,0,0
1607949000,6.457999999999999,81.1,304.2,0.38799999999999996,250.1,0,971,0,0,0,0,0,0,0,0,0,0,0
1607949600,6.837999999999999,80.6,212.8,0.452,206.5,0,971,0,0,0,0,0,0,0,0,0,0,0
1607950200,6.494,82.2,288,0.825,208.9,0,971,0,0,0,0,0,0,0,0,0,0,0
1607950800,6.606,82,260.5,0.79,224,0,971,0,0,0,0,0,0,0,0,0,0,0
1607951400,6.405,83.5,192.7,1.1740000000000002,219,0,971,0,0,0,0,0,0,0,0,0,0,0
1607952000,6.204,84.5,106.2,1.494,214.8,0,971,0,0,0,0,0,0,0,0,0,0,0
1607952600,6.207999999999999,84.9,109.9,1.056,206.7,0,971,0,0,0,0,0,0,0,0,0,0,0
1607953200,6.252000000000001,84.4,107.3,0.602,177.7,0,971,0,0,0,0,0,0,0,0,0,0,0
1607953800,6.224,84.9,88.4,0.371,232.4,0,971,0,0,0,0,0,0,0,0,0,0,0
1607954400,6.2379999999999995,84.4,66.42,0.406,324,0,970,0,0,0,0,0,0,0,0,0,0,0
1607955000,6.2410000000000005,84.6,44.35,0.106,45.11,0,970,0,0,0,0,0,0,0,0,0,0,0
1607955600,6.276,84.7,48.82,0.29,241.7,0,970,0,0,0,0,0,0,0,0,0,0,0
1607956200,6.334,85,53.83,1.0170000000000001,258.8,0,970,0,0,0,0,0,0,0,0,0,0,0
1607956800,6.415,85.2,47.63,1.537,260.1,0,970,0,0,0,0,0,0,0,0,0,0,0
1607957400,6.46,84.9,49.28,1.482,250,0,970,0,0,0,0,0,0,0,0,0,0,0
1607958000,6.511,85,49.26,1.391,256.2,0,970,0,0,0,0,0,0,0,0,0,0,0
1607958600,6.651,84.3,61.48,1.305,262.5,0,970,0,0,0,0,0,0,0,0,0,0,0
1607959200,6.768,84.4,28.51,1.849,271,0,969,0,0,0,0,0,0,0,0,0,0,0
1607959800,6.9270000000000005,83.2,28.49,2.53,261.7,0,970,0,0,0,0,0,0,0,0,0,0,0
1607960400,7.046,82.1,22.39,3.01,243,0,970,0,0,0,0,0,0,0,0,0,0,0
1607961000,7.101,80.9,6.782,2.4730000000000003,225.1,0,970,0,0,0,0,0,0,0,0,0,0,0
1607961600,7.187,81.4,1.28,2.737,227.8,0,970,0,0,0,0,0,0,0,0,0,0,0
1607962200,7.235,81.5,0.145,2.5780000000000003,230.9,0,970,0,0,0,0,0,0,0,0,0,0,0
1607962800,7.187,80.7,0,2.228,225.3,0,970,0,0,0,0,0,0,0,0,0,0,0
1607963400,7.204,80.5,0,2.273,219,0,970,0,0,0,0,0,0,0,0,0,0,0
1607964000,7.157,80.5,0,2.325,217.6,0,970,0,0,0,0,0,0,0,0,0,0,0
1607964600,7.194,79.41,0,2.165,212.2,0,970,0,0,0,0,0,0,0,0,0,0,0
1607965200,7.1160000000000005,79.86,0,1.83,245.7,0,970,0,0,0,0,0,0,0,0,0,0,0
1607965800,7.027,81,0,1.65,270.9,0,970,0,0,0,0,0,0,0,0,0,0,0
1607966400,6.928999999999999,80.6,0,1.225,299.9,0,970,0,0,0,0,0,0,0,0,0,0,0
1607967000,6.932,82.7,0,0.852,339.9,0,970,0,0,0,0,0,0,0,0,0,0,0
1607967600,6.672999999999999,86.3,0,1.474,53.83,0,970,0,0,0,0,0,0,0,0,0,0,0
1607968200,6.666,87,0,1.063,56.49,0,970,0,0,0,0,0,0,0,0,0,0,0
1607968800,6.497999999999999,87,0,0.823,29.99,0,970,0,0,0,0,0,0,0,0,0,0,0
1607969400,6.325,86.6,0,0.9390000000000001,41.22,0,971,0,0,0,0,0,0,0,0,0,0,0
1607970000,6.308,86.6,0,1.234,41.69,0,971,0,0,0,0,0,0,0,0,0,0,0
1607970600,6.031000000000001,87.3,0,1.61,27.21,0,971,0,0,0,0,0,0,0,0,0,0,0
1607971200,6.03,86.5,0,1.402,20.77,0,971,0,0,0,0,0,0,0,0,0,0,0
1607971800,5.74,87.5,0,1.7369999999999999,35,0,971,0,0,0,0,0,0,0,0,0,0,0
1607972400,5.52,87.7,0,1.482,26.58,0,971,0,0,0,0,0,0,0,0,0,0,0
1607973000,5.504,88.1,0,1.2229999999999999,8.38,0,971,0,0,0,0,0,0,0,0,0,0,0
1607973600,5.492999999999999,87.8,0,1.413,32.79,0,971,0,0,0,0,0,0,0,0,0,0,0
1607974200,5.072,87.2,0,1.819,23.41,0,971,0,0,0,0,0,0,0,0,0,0,0
1607974800,5.216,86.9,0,1.7830000000000001,21.35,0,971,0,0,0,0,0,0,0,0,0,0,0
1607975400,5.278,87,0,1.6280000000000001,13.73,0,971,0,0,0,0,0,0,0,0,0,0,0
1607976000,5.301,87.6,0,1.508,17.3,0,971,0,0,0,0,0,0,0,0,0,0,0
1607976600,5.206,87.3,0,1.558,9.34,0,971,0,0,0,0,0,0,0,0,0,0,0
