x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
1583107200,7.46,76.54,0,3.898,299.2,0,959,0,0,0,0,0,0,0,0,0,0,0
1583107800,7.398,75.85,0,4.484,297.1,0,959,0,0,0,0,0,0,0,0,0,0,0
1583108400,7.376,74.49,0,4.31,301.9,0,959,0,0,0,0,0,0,0,0,0,0,0
1583109000,7.398,74.22,0,4.309,305.5,0,959,0,0,0,0,0,0,0,0,0,0,0
1583109600,7.441,74.46,0,5.162999999999999,302.2,0,958,0,0,0,0,0,0,0,0,0,0,0
1583110200,7.426,74.67,0,5.4,299.3,0,958,0,0,0,0,0,0,0,0,0,0,0
1583110800,7.497999999999999,72.25,0,4.97,298.2,0,958,0,0,0,0,0,0,0,0,0,0,0
1583111400,7.428,73.31,0,3.8510000000000004,300.7,0,958,0,0,0,0,0,0,0,0,0,0,0
1583112000,7.336,74.06,0,2.903,311.5,0,958,0,0,0,0,0,0,0,0,0,0,0
1583112600,7.125,74.3,0,1.943,328,0,958,0,0,0,0,0,0,0,0,0,0,0
1583113200,7.053999999999999,76.07,0,1.923,318.4,0,958,0,0,0,0,0,0,0,0,0,0,0
1583113800,6.504,82.6,0,0.7240000000000001,76.14,0,957,0,0,0,0,0,0,0,0,0,0,0
1583114400,6.068,80,0,0.75,95.1,0,957,0,0,0,0,0,0,0,0,0,0,0
1583115000,5.956,80.5,0,1.495,60.12,0,957,0,0,0,0,0,0,0,0,0,0,0
1583115600,6.222,79.41,0,1.755,47.57,0,957,0,0,0,0,0,0,0,0,0,0,0
1583116200,5.667999999999999,83.6,0,2.063,18.75,0,956,0,0,0,0,0,0,0,0,0,0,0
1583116800,5.652,82.7,0,1.9369999999999998,35.5,0,956,0,0,0,0,0,0,0,0,0,0,0
1583117400,5.485,83,0,2.487,34.44,0,956,0,0,0,0,0,0,0,0,0,0,0
1583118000,5.63,76.28,0,2.9139999999999997,49.11,0,955,0,0,0,0,0,0,0,0,0,0,0
1583118600,6.596,70.78,0,4.47,110.1,0,955,0,0,0,0,0,0,0,0,0,0,0
1583119200,6.7989999999999995,70.68,0,5.56,110.6,0,955,0,0,0,0,0,0,0,0,0,0,0
1583119800,6.822,67.61,0,5.796,115.6,0,954,0,0,0,0,0,0,0,0,0,0,0
1583120400,7.132999999999999,66.25,0,6.847,117.4,0,954,0,0,0,0,0,0,0,0,0,0,0
1583121000,7.351,62.02,0,4.73,119.2,0,954,0,0,0,0,0,0,0,0,0,0,0
1583121600,7.781000000000001,66.04,0,3.758,119.9,0,954,0,0,0,0,0,0,0,0,0,0,0
1583122200,7.846,66.45,0,2.14,194.6,0,954,0,0,0,0,0,0,0,0,0,0,0
1583122800,7.651,70,0,3.878,130.5,0,954,0,0,0,0,0,0,0,0,0,0,0
1583123400,7.522,70.95,0,1.367,236,0,954,0,0,0,0,0,0,0,0,0,0,0
1583124000,7.289,74.91,0,2.2230000000000003,298.5,0.2,954,0,0,0,0,0,0,0,0,0,0,0
1583124600,6.77,78.22,0,1.7069999999999999,334.5,0,954,0,0,0,0,0,0,0,0,0,0,0
1583125200,6.395,83.8,0,1.2830000000000001,351.7,0.4,954,0,0,0,0,0,0,0,0,0,0,0
1583125800,6.1339999999999995,83,0,2.48,342.6,0.6,953,0,0,0,0,0,0,0,0,0,0,0
1583126400,6.229,81.1,0,1.69,347.4,0,953,0,0,0,0,0,0,0,0,0,0,0
