bulk_temp,skin_temp,air_temp,precipitation,windspeed,solar_W,rel_humidity,air_pressure,Quality
-0.27051561534644253,-0.31340584650800246,-0.6976375984333985,0.0,-0.32650890720553044,0.13126010176593833,0.7092901878914408,0.0,0.0
-0.2720374593931814,-0.32825598393611255,-0.6968876296820964,0.0,-0.5668705131613933,-0.004507632445375636,0.7353862212943636,0.0,0.0
-0.27506551544495994,-0.33902701559958964,-0.7313028623807339,0.0,-0.40946556766817344,-0.004507632445375636,0.8763048016701466,0.0,0.0
-0.27634299960105735,-0.32523308806717943,-0.7303862339069205,0.0,-0.3653283701143313,-0.004507632445375636,0.9076200417536536,0.0,0.0
-0.2741401293792788,-0.3103738990401447,-0.7269697095954334,0.0,-0.3573517681467695,-0.004507632445375636,0.9441544885177456,0.0,0.0
-0.2771629689629894,-0.3114727616550735,-0.754135244364818,0.0,-0.3121510236639192,-0.004507632445375636,1.0224425887265138,0.0,0.0
-0.2821552676095135,-0.3145468241502985,-0.7495521019957501,0.0,-0.3887264025525126,-0.004507632445375636,0.9911273486430062,0.0,0.0
-0.28249273682516657,-0.3077734182930279,-0.7384692304487311,0.0,-0.34618452539218303,-0.004507632445375636,0.9963465553235912,0.0,0.0
-0.2835272180030553,-0.3062333215298101,-0.77088454647723,0.0,-0.26216431800053186,-0.004507632445375636,1.0850730688935286,0.0,0.0
-0.28729515789941945,-0.315903107524454,-0.7804674805216447,0.0,-0.5471948949747408,-0.004507632445375636,1.090292275574113,0.0,0.0
-0.2876061666579647,-0.32246899237683013,-0.8302987375526019,0.0,-0.22228130816272268,-0.004507632445375636,1.126826722338205,0.0,0.0
-0.2872272782228519,-0.32564726765361285,-0.8442981542435731,0.0,-0.4004254187716033,-0.004507632445375636,1.1320459290187892,0.0,0.0
-0.2872085660090604,-0.3256204592219535,-0.849631265363943,0.0,-0.2547194894974741,-0.004507632445375636,1.1320459290187892,0.0,0.0
-0.288417456696732,-0.33123200494750693,-0.8633806924711469,0.0,-0.22334485509173094,-0.004507632445375636,1.163361169102297,0.0,0.0
-0.28622967571277164,-0.33433961239135335,-0.8821299112536977,0.0,-0.24993352831693702,-0.004507632445375636,1.1685803757828812,0.0,0.0
-0.2857355041050242,-0.3412318664078838,-0.8869630432065329,0.0,-0.31321457059292745,-0.004507632445375636,1.163361169102297,0.0,0.0
-0.2844817429177993,-0.3441719074879374,-0.8955460189158784,0.0,-0.3796862536559426,-0.0032864411852738702,1.1529227557411277,0.0,0.0
-0.2837483121374472,-0.34626722639819685,-0.9080454981042455,0.0,-0.38287689444296735,0.09252918287937743,1.1685803757828812,0.0,0.0
-0.2825251803376169,-0.33676175117129387,-0.8976292654472728,0.0,-0.45466631215102377,0.27630649506135885,1.1372651356993742,0.0,0.0
-0.2815288279278723,-0.3401399448513672,-0.8788800466647222,0.0,-0.49029513427279986,0.46720742292726725,1.0067849686847605,0.0,0.0
-0.283855103116134,-0.34754110750753986,-0.8332152826965542,0.0,-0.6200478596118054,0.4707392996108949,0.8658663883089773,0.0,0.0
-0.2793414347065159,-0.33217013919786414,-0.7996333486104744,0.0,-0.6710981122042011,0.682711762945226,0.8502087682672239,0.0,0.0
-0.27569950293106943,-0.3384240745116035,-0.7886338069247113,0.0,-0.33289018877957993,0.6485902424423824,0.8084551148225468,0.0,0.0
-0.27393054729338145,-0.3385164633355025,-0.794050247906337,0.0,-0.33182664185057165,0.41889853337324157,0.8449895615866388,0.0,0.0
-0.2726799820282799,-0.3378834628547487,-0.7820507478855045,0.0,-0.591863865993087,0.11395989224782997,0.8606471816283924,0.0,0.0
-0.2712974906652399,-0.33432798796146435,-0.7839673346943877,0.0,-0.41318798191970224,-0.004507632445375636,0.9232776617954072,0.0,0.0
-0.27484954447070936,-0.3381310147910337,-0.7900504145660596,0.0,-0.4972081893113534,-0.004507632445375636,0.9911273486430062,0.0,0.0
-0.2736838736233833,-0.3317856688690899,-0.8147993833590266,0.0,-0.2951342727997873,-0.004507632445375636,1.0955114822546972,0.0,0.0
-0.2736069102064439,-0.32624121347124346,-0.80663305695596,0.0,-0.6232385003988302,-0.004507632445375636,1.053757828810021,0.0,0.0
-0.2769518666933503,-0.3179420691797749,-0.7885504770634556,0.0,-0.644509438978995,-0.004507632445375636,0.9650313152400835,0.0,0.0
-0.27857001669512615,-0.3230515446729627,-0.8227990500395815,0.0,-0.2696091465035896,-0.004507632445375636,1.0276617954070981,0.0,0.0
-0.2785982442693754,-0.3254742521258364,-0.8334652722803215,0.0,-0.21909066737569807,-0.004507632445375636,1.0276617954070981,0.0,0.0
-0.2785868151750703,-0.32083076728464466,-0.814632723636515,0.0,-0.36213772932730665,-0.004507632445375636,0.9963465553235912,0.0,0.0
-0.2801114287979846,-0.32147021984688456,-0.8367984667305527,0.0,-0.3440574315341665,-0.004507632445375636,1.0485386221294366,0.0,0.0
-0.2837696569565439,-0.3214442655179067,-0.8647973001124951,0.0,-0.30417442169635733,-0.004507632445375636,1.0850730688935286,0.0,0.0
-0.28683405080141705,-0.3300259733387711,-0.8967126369734594,0.0,-0.1978197287955332,-0.004507632445375636,1.0850730688935286,0.0,0.0
-0.2833814525730953,-0.3463052914495283,-0.9150452064497311,0.0,-0.3195958521669768,-0.004507632445375636,1.158141962421712,0.0,0.0
-0.2857726410866963,-0.34498695080836383,-0.8670472063664013,0.0,-0.324381813347514,-0.004507632445375636,1.1998956158663883,0.0,0.0
-0.2887123972272553,-0.3476400023860025,-0.9217115953501935,0.0,-0.28875299122573783,-0.004507632445375636,1.2051148225469732,0.0,0.0
-0.28965814758174013,-0.3464693080601006,-0.9043789842089911,0.0,-0.19994682265354957,-0.004507632445375636,1.2103340292275575,0.0,0.0
-0.29098040963736616,-0.35100336232858037,-0.9117953418607556,0.0,-0.148896570061154,0.0011733014067644414,1.1529227557411277,0.0,0.0
-0.29247384283897315,-0.34460612933769874,-0.8436315153535268,0.0,-0.47061951608614727,0.13066147859922178,0.8815240083507309,0.0,0.0
-0.2891936465652962,-0.3340481935429524,-0.7995500187492187,0.0,-0.40202073916511577,0.2924094582460341,0.9754697286012527,0.0,0.0
-0.28777801667625597,-0.3331504692077614,-0.8157160118328403,0.0,-0.3009837809093326,0.6222508231068542,1.0224425887265138,0.0,0.0
-0.2810063926050622,-0.32943929854002213,-0.8002166576392649,0.0,-0.4966764158468493,0.9502963184675247,0.9963465553235912,0.0,0.0
-0.279200844524211,-0.3193583330751054,-0.7837173451106203,0.0,-0.2563148098909865,0.426620772223885,1.0067849686847605,0.0,0.0
-0.2746702951938234,-0.32158686054045127,-0.7353860255822674,0.0,-0.46211114065408143,0.4316492068243041,0.8919624217119001,0.0,0.0
-0.27305066937915096,-0.34163244519334207,-0.6695554351902003,0.0,-0.5764424355224675,1.1346722538162228,0.7667014613778705,0.0,0.0
-0.27295407790737053,-0.3333197041777062,-0.5797258447564684,0.0,-0.6402552512629621,0.16879377431906614,0.5683716075156577,0.0,0.0
-0.27499178826811643,-0.3598321324918168,-0.6075580184158993,0.0,-0.6588673225206063,-0.004507632445375636,0.6936325678496873,0.0,0.0
-0.2762601429511398,-0.3872232415070848,-0.7630515395191866,0.0,-0.38925817601701684,-0.004507632445375636,0.9754697286012527,0.0,0.0
-0.27804304981419353,-0.38452724828108825,-0.8318820049164617,0.0,-0.20260568997607012,-0.004507632445375636,1.0120041753653446,0.0,0.0
-0.2805226663602428,-0.3910937707782722,-0.8595475188533811,0.0,-0.28130816272268017,-0.004507632445375636,1.0015657620041754,0.0,0.0
-0.28490540033415085,-0.3807484559917177,-0.8661305778925876,0.0,-0.22121776123371445,-0.004507632445375636,0.9754697286012527,0.0,0.0
-0.2826205998926744,-0.3597790176613352,-0.8722136577642597,0.0,-0.21962244084020213,-0.004507632445375636,0.9441544885177456,0.0,0.0
-0.28323229737895583,-0.3636033469277764,-0.8609641264947293,0.0,-0.3669236905078437,-0.004507632445375636,0.9337160751565764,0.0,0.0
-0.2842820803349308,-0.35539074237757484,-0.8435481854922711,0.0,-0.3180005317734645,-0.004507632445375636,1.053757828810021,0.0,0.0
-0.2857200510916958,-0.37237771605795383,-0.8342152410316236,0.0,-0.3674554639723478,-0.004507632445375636,1.1685803757828812,0.0,0.0
-0.28429472813483264,-0.35871581147897785,-0.9076288487979667,0.0,-0.4493485775059825,-0.004507632445375636,1.1842379958246347,0.0,0.0
-0.2819509523380642,-0.38664103771200814,-0.9350443731511185,0.0,-0.22813081627226808,-0.004507632445375636,1.2051148225469732,0.0,0.0
-0.2810768641193902,-0.3660023562360245,-0.8657139285863088,0.0,-0.16059558628024467,-0.004507632445375636,1.2207724425887267,0.0,0.0
-0.2819760777509853,-0.38106604836504954,-0.8835465188950459,0.0,-0.25259239563945757,-0.004507632445375636,1.2155532359081425,0.0,0.0
-0.28294977444638103,-0.3606956630994869,-0.9287113036956792,0.0,-0.30417442169635733,-0.004507632445375636,1.1894572025052197,0.0,0.0
-0.28077087826314023,-0.3514089867036305,-0.8947127203033205,0.0,-0.3929805902685456,-0.004507632445375636,1.053757828810021,0.0,0.0
-0.2809063309277394,-0.3568881212160847,-0.8485479771676179,0.0,-0.4924222281308163,-0.004507632445375636,1.0433194154488517,0.0,0.0
-0.28072036488417534,-0.376598226285947,-0.8151327028040497,0.0,-0.45094389789949485,0.5061179287638431,1.032881002087683,0.0,0.0
-0.27765492816094994,-0.36753701806855305,-0.6118911712011998,0.0,-0.07444828503057693,1.2202753666566897,0.4274530271398747,0.0,0.0
-0.27653402982947217,-0.3272094363366286,-0.4785633931919503,0.0,0.7646902419569265,1.7704100568692007,0.03653444676409201,0.0,0.0
-0.27245105318792284,-0.3150608382828958,-0.45181450772884457,0.0,0.946556766817336,2.0236276563903024,0.0589770354906052,0.0,0.0
-0.27163280609816975,-0.31006746235735844,-0.3764843131536185,0.0,0.6461047593725074,1.8326668662077221,-0.1304801670146138,0.0,0.0
-0.26738047135666954,-0.29666513409128953,-0.34665222282404895,0.0,0.8343525658069665,0.3738820712361568,-0.0725469728601253,0.0,0.0
-0.26536352576675626,-0.2958677030847881,-0.4184825632265322,0.0,1.3464504121244352,0.895222987129602,0.2865344467640916,0.0,0.0
-0.27071192136318983,-0.2988277707217587,-0.41298279238365065,0.0,0.44084020207391655,0.29695899431307987,0.2813152400835074,0.0,0.0
-0.27119587135545237,-0.3264740535237613,-0.42689887921336606,0.0,-0.2653549587875565,-0.004507632445375636,0.2813152400835074,0.0,0.0
-0.26970591928208354,-0.36939196604472285,-0.6155576850964543,0.0,-0.4520074448285031,-0.004507632445375636,0.7145093945720251,0.0,0.0
-0.2734995324650483,-0.3588628438217564,-0.6248072996958459,0.0,-0.23185323052379675,-0.004507632445375636,0.4535490605427975,0.0,0.0
-0.2723371985325386,-0.36423076556714434,-0.6864713970251238,0.0,-0.015953203935123655,-0.004507632445375636,0.5005219206680587,0.0,0.0
-0.2762172013375878,-0.379763594761056,-0.7730511228698803,0.0,-0.1600638128157405,-0.004507632445375636,0.5996868475991648,0.0,0.0
-0.27725828589126184,-0.3796192428451721,-0.8327153035290195,0.0,-0.2297261366657805,-0.004507632445375636,0.7197286012526101,0.0,0.0
-0.27875001811182504,-0.3764137262209824,-0.8352985292279488,0.0,-0.22706726934325985,-0.004507632445375636,0.677974947807933,0.0,0.0
-0.2828926578943656,-0.3843514865189711,-0.8928794633556933,0.0,-0.2424886998138792,-0.004507632445375636,0.7510438413361171,0.0,0.0
-0.28942039327072927,-0.38241310354711766,-0.8778800883296528,0.0,-0.04041478330231314,-0.004507632445375636,0.6727557411273488,0.0,0.0
-0.2908081104206959,-0.38015896021899537,-0.8903795675180199,0.0,-0.012230789683594742,-0.004507632445375636,0.6936325678496873,0.0,0.0
-0.2902162377430593,-0.37868642780810013,-0.8608807966334735,0.0,-0.03881946290880083,-0.004507632445375636,0.8136743215031318,0.0,0.0
-0.2889625851777563,-0.3459679471281523,-0.8672971959501686,0.0,-0.3137463440574315,-0.004507632445375636,0.7197286012526101,0.0,0.0
-0.2890796371514665,-0.3485427883810371,-0.8189658764218157,0.0,-0.3366126030311088,-0.004507632445375636,0.7197286012526101,0.0,0.0
-0.2863534517366047,-0.3431563048061381,-0.7629682096579308,0.0,-0.2579101302844988,-0.004507632445375636,0.6936325678496873,0.0,0.0
-0.2856110282627626,-0.3365288989023747,-0.7060539144202325,0.0,-0.4844456261632546,-0.004507632445375636,0.6727557411273488,0.0,0.0
-0.28633200047653434,-0.337301201431337,-0.6969709595433523,0.0,-0.5152884871044936,0.0029152948219096078,0.5892484342379962,0.0,0.0
-0.2852655483389628,-0.3327250724490863,-0.6811382859047538,0.0,-0.4940175485243288,0.13126010176593833,0.5996868475991648,0.0,0.0
-0.2830320659893003,-0.31963908966198906,-0.6492229490437897,0.0,-0.33182664185057165,0.2078240047889853,0.542275574112735,0.0,0.0
-0.28114305634852943,-0.3134219285233461,-0.6305570601224948,0.0,-0.2520606221749535,0.5312601017659383,0.505741127348643,0.0,0.0
-0.27937786908225537,-0.30970015425459907,-0.5949752093662763,0.0,-0.4403084286094124,0.6677461837773121,0.41701461377870547,0.0,0.0
-0.28020125622053715,-0.30228534646300914,-0.5975584350652056,0.0,-0.30364264823185316,0.5731637234360969,0.40657620041753695,0.0,0.0
-0.27940057853045386,-0.3313657444296644,-0.5907253864422315,0.0,-0.44137197553842067,0.9281472612990124,0.40135699373695194,0.0,0.0
-0.2762138079652073,-0.3412957974725601,-0.5493104453981084,0.0,-0.3876628556235044,0.6707392996108948,0.27609603340292316,0.0,0.0
-0.27775544140892877,-0.3447916353014098,-0.5103120703304028,0.0,-0.6413187981919704,0.31384016761448663,0.2186847599164926,0.0,0.0
-0.27738977934403575,-0.3447422806247733,-0.5403108203824839,0.0,-0.6344057431534168,-0.003693504938641125,0.3491649269311064,0.0,0.0
-0.2804809165256912,-0.3651746520219003,-0.6544727303029039,0.0,-0.4754054772666844,-0.004507632445375636,0.6623173277661796,0.0,0.0
-0.2863357875543564,-0.37685225490374485,-0.7603016540977459,0.0,-0.2068598776921032,-0.004507632445375636,0.7980167014613784,0.0,0.0
-0.28588470196651616,-0.38516917326685873,-0.8048831298695887,0.0,-0.1473012496676417,-0.004507632445375636,0.7980167014613784,0.0,0.0
-0.2910931418673663,-0.3791950464536647,-0.823049039623349,0.0,-0.1371975538420633,-0.004507632445375636,0.7980167014613784,0.0,0.0
-0.2937224815037057,-0.35063999133616464,-0.8022165743094036,0.0,-0.18399361871842593,-0.004483687518706973,0.7719206680584556,0.0,0.0
-0.2948956640146868,-0.33857388197921673,-0.7692179492521143,0.0,-0.4387131082159001,-0.004507632445375636,0.8449895615866388,0.0,0.0
-0.2925495017498179,-0.3263393008816469,-0.7294696054331069,0.0,-0.412124434990694,-0.004507632445375636,0.7823590814196241,0.0,0.0
-0.29340610213825674,-0.31909790406886324,-0.7036373484438148,0.0,-0.46583355490561024,-0.004507632445375636,0.8658663883089773,0.0,0.0
-0.29300300722120975,-0.31864700678626545,-0.7234698554226906,0.0,-0.40893379420366927,-0.004507632445375636,0.9128392484342379,0.0,0.0
-0.2940642092937767,-0.3210977662983442,-0.7380525811424523,0.0,-0.403084286094124,-0.004507632445375636,0.9076200417536536,0.0,0.0
-0.2959700019811543,-0.3251747220467091,-0.7753843589850421,0.0,-0.267482052645573,-0.004507632445375636,1.0120041753653446,0.0,0.0
-0.29714647880178524,-0.3231922199623387,-0.818049247948002,0.0,-0.07285296463706463,-0.004507632445375636,1.0694154488517744,0.0,0.0
-0.29840419478173885,-0.3357941027443838,-0.8030498729219615,0.0,-0.17016750864131874,-0.004507632445375636,1.0589770354906058,0.0,0.0
-0.30023983838403745,-0.3327310145444236,-0.8372984458980874,0.0,0.14304706195160882,-0.004507632445375636,0.9963465553235912,0.0,0.0
-0.29893838168859854,-0.34268323648127275,-0.8331319528352985,0.0,-0.010103695825578256,-0.0037653397186471114,1.0067849686847605,0.0,0.0
-0.299308804230202,-0.3462582277614736,-0.8652972792800299,0.0,0.07232119117256045,0.0974977551631248,0.9232776617954072,0.0,0.0
-0.2995780901821374,-0.34923937413812767,-0.8350485396441814,0.0,-0.08402020739165113,0.3959712660879976,0.8397703549060546,0.0,0.0
-0.29826829369695834,-0.37025007443263425,-0.7711345360609975,0.0,-0.18399361871842593,0.5144986530978749,0.8397703549060546,0.0,0.0
-0.29155645644599143,-0.35041017994593154,-0.715720178325903,0.0,-0.4801914384472216,0.5881293026040108,0.6675365344467645,0.0,0.0
-0.28909414410451967,-0.33031044388467884,-0.6943044039831673,0.0,-0.42754586546131357,0.7593355282849445,0.573590814196242,0.0,0.0
-0.2878665443534892,-0.33348710147837324,-0.6670555393525269,0.0,-0.47753257112470093,0.7731038611194254,0.5318371607515657,0.0,0.0
-0.2819987871959312,-0.325324112268365,-0.6366401399941668,0.0,-0.4004254187716033,0.6030948817719245,0.40657620041753695,0.0,0.0
-0.2796955539805255,-0.3277948819860458,-0.6441398275071871,0.0,-0.48125498537622985,0.13916192756659682,0.4535490605427975,0.0,0.0
-0.281635513440013,-0.354344275240564,-0.6596391817007624,0.0,-0.5541079500132944,-0.004507632445375636,0.505741127348643,0.0,0.0
-0.28180668001975767,-0.36060340389132195,-0.6958876713470271,0.0,-0.5105025259239565,-0.004507632445375636,0.615344467640919,0.0,0.0
-0.28277036777072767,-0.3332670754598754,-0.6880546643889838,0.0,-0.49986705663387404,-0.004507632445375636,0.646659707724426,0.0,0.0
-0.28489884036792296,-0.3206421194437998,-0.686388067163868,0.0,-0.4626429141185855,-0.004507632445375636,0.6936325678496873,0.0,0.0
-0.2869624478689584,-0.3255413668391418,-0.7061372442814882,0.0,-0.354692900824249,-0.004507632445375636,0.7406054279749478,0.0,0.0
-0.2885127799275167,-0.3141972636039184,-0.7225532269488771,0.0,-0.3121510236639192,-0.004507632445375636,0.8084551148225468,0.0,0.0
-0.29230817380208923,-0.3200768976864654,-0.7332194491896169,0.0,-0.3233182664185058,-0.004507632445375636,0.8188935281837161,0.0,0.0
-0.293052515952039,-0.32202712487050156,-0.733969417940919,0.0,-0.37543206593990963,-0.004507632445375636,0.8136743215031318,0.0,0.0
-0.29480077670543264,-0.3197943028245019,-0.7412191158701719,0.0,-0.4009571922361075,-0.004507632445375636,0.8032359081419626,0.0,0.0
-0.2956087447183075,-0.3168707474238286,-0.7498020915795175,0.0,-0.162190906673757,-0.004507632445375636,0.8241127348643011,0.0,0.0
-0.2992519871061746,-0.32131011590515346,-0.7478855047706345,0.0,-0.2350438713108216,-0.004507632445375636,0.8345511482254696,0.0,0.0
-0.3014894036326348,-0.3241966405084357,-0.7844673138619224,0.0,-0.23451209784631744,-0.004507632445375636,0.8345511482254696,0.0,0.0
-0.3021173417638157,-0.3306659555174141,-0.7341360776634306,0.0,-0.5450678011167244,-0.004507632445375636,0.7823590814196241,0.0,0.0
-0.30338843529693144,-0.33163835696929,-0.748802133244448,0.0,-0.37383674554639723,-0.004507632445375636,0.7823590814196241,0.0,0.0
-0.30297981067883073,-0.33224711353123826,-0.728636306820549,0.0,-0.31321457059292745,-0.004507632445375636,0.7510438413361171,0.0,0.0
-0.30376700664072387,-0.33724418943861784,-0.7329694596058497,0.0,-0.47168306301515567,-0.003250523795270877,0.7145093945720251,0.0,0.0
-0.3034117247165506,-0.34064171676625254,-0.7355526853047788,0.0,-0.4227599042807764,0.058108350793175695,0.7406054279749478,0.0,0.0
-0.3024773171572108,-0.3361438603524605,-0.728636306820549,0.0,-0.3440574315341665,0.16316671655193055,0.7301670146137785,0.0,0.0
-0.30017176244578003,-0.33648036295831724,-0.6957210116245155,0.0,-0.36320127625631493,0.31713259503142766,0.7092901878914408,0.0,0.0
-0.29904083448364976,-0.3303789053997637,-0.6882213241114953,0.0,-0.3467162988566872,0.39585154145465423,0.6675365344467645,0.0,0.0
-0.29508907775040766,-0.3283233252942456,-0.6808049664597307,0.0,-0.39617123105557034,0.4077641424723137,0.6257828810020876,0.0,0.0
-0.2917623550438309,-0.3306717324852364,-0.6884713136952626,0.0,-0.22866258973677214,0.43302604010775214,0.6518789144050103,0.0,0.0
-0.29045050277433476,-0.3272346827251771,-0.6838048414649388,0.0,-0.6737569795267218,0.28690212511224183,0.6049060542797497,0.0,0.0
