bulk_temp,skin_temp,air_temp,precipitation,windspeed,solar_W,rel_humidity,air_pressure
-0.26684830932027026,-0.3045721279150885,-0.7899237153156176,0.0,-0.4476981557088554,0.00027527445518597414,0.772225144660705,0.0
-0.2699638926419224,-0.28363856136544785,-0.7254589655461481,0.0,0.20442066732366618,0.0,0.9089952656496579,0.0
-0.26754916474615775,-0.2942300506292469,-0.8013245033112584,0.0,0.0788399267914965,0.0,0.9984218832193582,0.0
-0.2688078541079484,-0.3170812142883509,-0.8557297342610445,0.0,-0.3694213712515838,0.0,1.0142030510257758,0.0
-0.2646502139685133,-0.3177914773388907,-0.8291558387123817,0.0,-0.4460087287061804,0.0,0.9563387690689112,0.0
-0.2645153932333681,-0.32121673059038247,-0.8120546567189203,0.0,-0.4127833309869069,0.015048336883499918,0.8721725407680165,0.0
-0.26488986180149415,-0.321879768494076,-0.8429876770894459,0.0,-0.0461776714064479,0.10873340979845979,0.8511309836927934,0.0
-0.26516440987635126,-0.3202656350334608,-0.827143934948445,0.0,-0.14698014923271852,0.37358676060953633,0.7091004734350342,0.0
-0.2650211582581694,-0.32037119565773264,-0.7774331461145109,0.0,-0.29001830212586227,0.5061117483204981,0.7459231983166756,0.0
-0.26182149818458406,-0.31374483886374915,-0.7428116355101014,0.0,-0.2995917218076868,0.6842536457479929,0.6985796948974223,0.0
-0.26172996566909557,-0.3079774354763945,-0.77651102355604,0.0,-0.20836266366324083,0.6619695231853188,0.7248816412414517,0.0
-0.2628901133565645,-0.3234529768583101,-0.8017436499287451,0.0,-0.41390961565535683,0.5013272161232181,0.7354024197790636,0.0
-0.262966956672184,-0.3260740634647341,-0.7642719423254255,0.0,-0.5907363086019991,1.0316237915779125,0.7406628090478693,0.0
-0.2630559675286933,-0.33503692520859396,-0.683460474473971,0.0,-0.4369984513585808,0.2970342454530559,0.53550762756444,0.0
-0.26503220174578257,-0.3513788334337698,-0.6863106714728813,0.0,-0.6149514289736732,0.0,0.524986849026828,0.0
-0.2664092972003372,-0.36375534334779414,-0.8126414619834018,0.0,-0.3328171195269603,0.0,0.8300894266175696,0.0
-0.27098176415299796,-0.3647043890547016,-0.8516220974096739,0.0,-0.25059833873011395,0.0,0.856391372961599,0.0
-0.27073348969744987,-0.3739875974816825,-0.8646156425517647,0.0,-0.2556666197381388,0.0,0.856391372961599,0.0
-0.26921326158928943,-0.36053086449423677,-0.8854891441026072,0.0,-0.07264536111502183,0.0,0.845870594423987,0.0
-0.2719695016805789,-0.3240960342186103,-0.8527118786151396,0.0,-0.25679290440658864,0.002615107324266754,0.8090478695423464,0.0
-0.27340055387755213,-0.31751549923153005,-0.8038393830161791,0.0,-0.3744896522596085,0.0,0.7985270910047345,0.0
-0.27655070128434495,-0.3108032996154113,-0.7764271942325426,0.0,-0.3491482472194847,0.0,0.845870594423987,0.0
-0.279520956698954,-0.31102965512463937,-0.7866543716992205,0.0,-0.159369280585668,0.0,1.0194634402945821,0.0
-0.28154761115958704,-0.31164497604531416,-0.7908458378740884,0.0,-0.2686188934253132,0.0,1.072067332982641,0.0
-0.2852526951628188,-0.3159297372939462,-0.8108810461899574,0.0,-0.23989863437983946,0.0,1.0562861651762228,0.0
-0.2875377582362859,-0.3195860388224132,-0.8141503898063543,0.0,-0.24158806138251435,0.0,1.0142030510257758,0.0
-0.283393450646036,-0.3178906094960056,-0.8160784642467935,0.0,-0.22469379135576506,0.0,1.061546554445029,0.0
-0.2858964119685981,-0.3197568675180235,-0.7626791851789756,0.0,-0.32211741517668585,0.0,1.0089426617569701,0.0
-0.2855123338574676,-0.3207023532289923,-0.8060189454271104,0.0,-0.14303815289314376,0.0,1.0562861651762228,0.0
-0.28395570843954127,-0.3254133098987485,-0.8251320311845084,0.0,-0.2883288751231874,0.006763886613141079,1.0878485007890584,0.0
-0.2824528269913227,-0.33098071379140465,-0.8289881800653869,0.0,-0.27762917077291294,0.1335736523021465,0.9458179905312992,0.0
-0.28038422094035675,-0.3316307349160217,-0.8428200184424511,0.0,-0.12727016753484444,0.377846960511224,1.0247238295633876,0.0
-0.27814631464501444,-0.32703677439381035,-0.7984743063123481,0.0,-0.13177530620864422,0.8697361953137801,0.8195686480799576,0.0
-0.27829876410911647,-0.3271589438138519,-0.7256266241931427,0.0,-0.6611291003801211,0.7570047517614289,0.7143608627038398,0.0
-0.2767955101652559,-0.32934006229076906,-0.7171598625199095,0.0,-0.5085175278051527,0.7124365066360807,0.6617569700157809,0.0
-0.2711194841778468,-0.33835287430321015,-0.705842903847766,0.0,-0.6211459946501477,0.7851876126495166,0.6249342451341403,0.0
-0.2698780115256214,-0.32155177777461835,-0.6713890518903513,0.0,-0.5028861044629029,0.38453219728002624,0.6301946344029459,0.0
-0.2728706159631115,-0.31380848834990127,-0.6925978707351832,0.0,-0.32099113050823586,0.14864820580042604,0.6933193056286167,0.0
-0.2744090827060535,-0.3288076534817671,-0.691843406823707,0.0,-0.5755314655779247,0.0,0.7196212519726461,0.0
-0.27747021340562034,-0.33968677721669205,-0.7264649174281164,0.0,-0.40884133464733213,0.0,0.8616517622304053,0.0
-0.27876165118007734,-0.3257544215144497,-0.7255427948696455,0.0,-0.36210052090665906,0.0,0.8932140978432404,0.0
-0.27653471959501397,-0.31074611394685653,-0.7221057926062536,0.0,-0.3536533858932845,0.0,0.9300368227248818,0.0
-0.2795905768484249,-0.31185600413463027,-0.7494341520663929,0.0,-0.3057862874841616,0.0,1.0089426617569701,0.0
-0.28463740504016355,-0.3149609162079876,-0.7448235392740381,0.0,-0.386878783612558,0.0,0.9773803261441343,0.0
-0.2849785603419578,-0.30811953622412047,-0.7336742392488893,0.0,-0.34182739687456004,0.0,0.9826407154129406,0.0
-0.28602434088155493,-0.30656398390803014,-0.766283846089362,0.0,-0.252850908067014,0.0,1.072067332982641,0.0
-0.28983343697939906,-0.3163308104862759,-0.7759242182915586,0.0,-0.5546951992116007,0.0,1.0773277222514466,0.0
-0.29014784280357714,-0.3229625869000879,-0.8260541537429793,0.0,-0.21061523300014073,0.0,1.1141504471330879,0.0
-0.28976481587124764,-0.32617275757640446,-0.8401374800905357,0.0,-0.39926791496550745,0.0,1.1194108364018935,0.0
-0.2897458992689409,-0.3261456801102644,-0.8455025567943667,0.0,-0.2449669153878642,0.0,1.1194108364018935,0.0
-0.29096799434683035,-0.33181354018159737,-0.8593343951714311,0.0,-0.21174151766859067,0.0,1.1509731720147294,0.0
-0.2887563168153012,-0.334952333841987,-0.8781959929583368,0.0,-0.23989863437983946,0.0,1.1562335612835348,0.0
-0.28825674750302194,-0.34191375467901036,-0.8830580937211837,0.0,-0.30691257215261153,0.0,1.1509731720147294,0.0
-0.28698929181709265,-0.3448833003729593,-0.8916925140414117,0.0,-0.37730536393073344,0.0013370473537604457,1.1404523934771174,0.0
-0.2862478499681465,-0.3469996467361527,-0.9042669125660157,0.0,-0.3806842179360833,0.1062428313943962,1.1562335612835348,0.0
-0.2850113582262325,-0.3373987798569481,-0.8937882471288457,0.0,-0.456708433056455,0.3074553498279535,1.1246712256706999,0.0
-0.2840041229251339,-0.3408108752062431,-0.8749266493419399,0.0,-0.4944389694495283,0.5164673111584467,0.9931614939505525,0.0
-0.28635580739618116,-0.3482863118064187,-0.8289881800653869,0.0,-0.6318456990004223,0.5203342618384401,0.8511309836927934,0.0
-0.2817928373916361,-0.3327610890245011,-0.7952049626959511,0.0,-0.68590736308602,0.752416844174996,0.8353498158863759,0.0
-0.2781111257677713,-0.3390777853479453,-0.7841394919942997,0.0,-0.3277488385189356,0.7150581681140423,0.7932667017359282,0.0
-0.27632284829994896,-0.33917110133459577,-0.789588398021628,0.0,-0.32662255385048566,0.46357529084057025,0.8300894266175696,0.0
-0.27505862344434706,-0.3385317484137666,-0.7775169754380082,0.0,-0.6019991552864986,0.12970670162215303,0.845870594423987,0.0
-0.27366103149726206,-0.3349405927557976,-0.7794450498784475,0.0,-0.4127833309869069,0.0,0.9089952656496579,0.0
-0.27725188343808044,-0.338781784643332,-0.7855645904937547,0.0,-0.501759819794453,0.0,0.9773803261441343,0.0
-0.2760734802793132,-0.3323727603657594,-0.8104618995724705,0.0,-0.28776573278896234,0.0,1.082588111520252,0.0
-0.2759956762115192,-0.32677266390327514,-0.8022466258697294,0.0,-0.6352245530057722,0.0,1.040504997369805,0.0
-0.2793771687650571,-0.3183902340245262,-0.7840556626708023,0.0,-0.6577502463747712,0.0,0.9510783798001049,0.0
-0.2810129933872699,-0.323550985366428,-0.818509514628217,0.0,-0.2607349007461636,0.0,1.0142030510257758,0.0
-0.28104152928377624,-0.3259980057612069,-0.829239668035879,0.0,-0.207236378994791,0.0,1.0142030510257758,0.0
-0.2810299753525255,-0.32130792149380394,-0.8102942409254758,0.0,-0.3587216669013093,0.0,0.9826407154129406,0.0
-0.282571241922984,-0.32195379124561346,-0.8325928409757734,0.0,-0.33957482753766016,0.0,1.0352446081009996,0.0
-0.2862694279310033,-0.32192757645345343,-0.8607594936708861,0.0,-0.2973391524707869,0.0,1.072067332982641,0.0
-0.2893672933316768,-0.33059540551171634,-0.8928661245703748,0.0,-0.18471068562579196,0.0,1.072067332982641,0.0
-0.2858769832947216,-0.3470380937871269,-0.9113085757397937,0.0,-0.3136702801633111,0.0,1.145712782745923,0.0
-0.28829429012202956,-0.34570652301395377,-0.8630228854053149,0.0,-0.318738561171336,0.0,1.18779589689637,0.0
-0.29126615643402193,-0.34838619913877095,-0.9180149216195825,0.0,-0.28100802477826264,0.0,1.1930562861651763,0.0
-0.29222223696712146,-0.3472037563770021,-0.9005784223321318,0.0,-0.18696325496269176,0.0,1.1983166754339818,0.0
-0.29355894173814834,-0.35178331188744727,-0.9080392321233968,0.0,-0.1329015908770942,0.006219891856464034,1.1404523934771174,0.0
-0.2950686873118825,-0.34532187983122786,-0.8394668455025568,0.0,-0.4736027030832042,0.1479927904309356,0.866912151499211,0.0
-0.2917526623300928,-0.3346579904764213,-0.7951211333724537,0.0,-0.40095734196818245,0.32508602326724567,0.9615991583377168,0.0
-0.29032156989373575,-0.33375125708007336,-0.8113840221309414,0.0,-0.29396029846543703,0.6862198918564641,1.0089426617569701,0.0
-0.28347598118077855,-0.3300028431716209,-0.7957917679604325,0.0,-0.501196677460228,1.0453875143372113,0.9826407154129406,0.0
-0.28165071158030625,-0.31982071075507484,-0.7791935619079555,0.0,-0.24665634239053918,0.4720301491069966,0.9931614939505525,0.0
-0.27707067626920107,-0.32207160248018096,-0.7305725542794871,0.0,-0.46459242573560466,0.4775356382107161,0.8774329300368229,0.0
-0.2754333597141813,-0.3423183534499307,-0.6643473887165731,0.0,-0.5856680275939744,1.2472554481402591,0.7511835875854812,0.0
-0.2753357131995437,-0.3339221903978676,-0.5739793779864197,0.0,-0.6532451077009714,0.18974274946747502,0.5512887953708575,0.0
-0.2773956809265086,-0.3607006826680708,-0.6019783720345376,0.0,-0.6729550893988455,0.0,0.6775381378221992,0.0
-0.2786778895090948,-0.3883666735892896,-0.7584038896806102,0.0,-0.387441925946783,0.0,0.9615991583377168,0.0
-0.2804802705877926,-0.38564362487766163,-0.8276469108894292,0.0,-0.18977896663381655,0.0,0.9984218832193582,0.0
-0.2829869713233378,-0.3922760453353293,-0.8554782462905526,0.0,-0.273124032099113,0.0,0.9879011046817462,0.0
-0.28741757673029,-0.3818269107346664,-0.8621007628468439,0.0,-0.20948894833169077,0.0,0.9615991583377168,0.0
-0.2851078200236137,-0.3606470348067496,-0.8682203034621511,0.0,-0.2077995213290159,0.0,0.9300368227248818,0.0
-0.2857261989182197,-0.36450974291054117,-0.8569033447900076,0.0,-0.36378994790933405,0.0,0.9195160441872698,0.0
-0.28678744837313963,-0.35621472123767683,-0.8393830161790595,0.0,-0.3119808531606363,0.0,1.040504997369805,0.0
-0.28824112570055477,-0.3733721667196538,-0.8299941319473553,0.0,-0.36435309024355894,0.0,1.1562335612835348,0.0
-0.2868002343215829,-0.3595731588796345,-0.9038477659485289,0.0,-0.4510770097142052,0.0,1.1720147290899523,0.0
-0.2844308580875547,-0.3877786271213678,-0.93142761337916,0.0,-0.21680979867661554,0.0,1.1930562861651763,0.0
-0.28354722243664227,-0.3669328273393212,-0.8616816162293571,0.0,-0.14529072223004366,0.0,1.2088374539715938,0.0
-0.28445625793865287,-0.38214769028807366,-0.8796210914577919,0.0,-0.24271434605096429,0.0,1.2035770647027881,0.0
-0.28544059006308364,-0.36157287918770353,-0.9250565847933608,0.0,-0.2973391524707869,0.0,1.1772751183587586,0.0
-0.2832378943785801,-0.35219300688268484,-0.8908542208064381,0.0,-0.3913839222863578,0.0,1.040504997369805,0.0
-0.28337482655647,-0.3577271269357721,-0.844412775588901,0.0,-0.49669153878642824,0.0,1.0299842188321933,0.0
-0.28318682925546346,-0.3776350316363494,-0.8107972168664599,0.0,-0.4527664367168801,0.5590693101753237,1.0194634402945821,0.0
-0.28008790958535584,-0.3684828901827865,-0.6063374968564004,0.0,-0.05406166408559756,1.3409798459773883,0.4092582851130983,0.0
-0.27895476798067365,-0.32775060331377986,-0.4722105792606254,0.0,0.8345769393214135,1.9433065705390793,0.015255128879537411,0.0
-0.27482719407538886,-0.3154800886999773,-0.445301366417973,0.0,1.0271716176263552,2.220547271833525,0.03787480273540235,0.0
-0.2740000094911394,-0.3104366020362884,-0.36951965797636005,0.0,0.708996198789244,2.0114697689660823,-0.15307732772225122,0.0
-0.26970122763259513,-0.2968997754723996,-0.3395087601643054,0.0,0.9083485851048854,0.4142880550548911,-0.09468700683850588,0.0
-0.26766225148451056,-0.2960943418926979,-0.4117696370190293,0.0,1.450654652963537,0.9850893003440933,0.2672277748553391,0.0
-0.2730690661780677,-0.29908411511892885,-0.40623690166820353,0.0,0.4916232577784035,0.3300671800753728,0.26196738558653354,0.0
-0.2735583022268852,-0.3270078406088063,-0.42023639869226254,0.0,-0.2562297620723637,0.0,0.26196738558653354,0.0
-0.27205207580482355,-0.37035645338314616,-0.6100259870902842,0.0,-0.45389272138533004,0.0,0.6985796948974223,0.0
-0.2758871256117233,-0.3597216667570691,-0.6193310419984911,0.0,-0.22075179501619016,0.0,0.43556023145712774,0.0
-0.27471209581600214,-0.3651434579737349,-0.6813647413865371,0.0,0.007883992679149663,0.0,0.4829037348763811,0.0
-0.278634478855763,-0.38083216598552316,-0.7684634085002935,0.0,-0.1447275798958186,0.0,0.5828511309836926,0.0
-0.279686934898056,-0.3806863654342539,-0.8284852041244027,0.0,-0.2184992256792905,0.0,0.7038400841662287,0.0
-0.28119496091138463,-0.3774486800315483,-0.8310839131528209,0.0,-0.21568351400816557,0.0,0.6617569700157809,0.0
-0.28538284964222016,-0.3854660992684458,-0.8890099756894961,0.0,-0.2320146417006897,0.0,0.7354024197790636,0.0
-0.2919818857292499,-0.3835082637652813,-0.8739206974599715,0.0,-0.018020554695199104,0.0,0.6564965807469753,0.0
-0.29338476054313684,-0.3812314991108748,-0.8864950959845754,0.0,0.011825989018724555,0.0,0.6775381378221992,0.0
-0.2927864229982674,-0.3797441891852957,-0.8568195154665103,0.0,-0.016331127692524237,0.0,0.7985270910047345,0.0
-0.29151907712070824,-0.34669736406613205,-0.8632743733758069,0.0,-0.30747571448683647,0.0,0.7038400841662287,0.0
-0.2916374076218754,-0.34929804499095995,-0.8146533657473385,0.0,-0.3316908348585105,0.0,0.7038400841662287,0.0
-0.28888144481159544,-0.34385750566860607,-0.758320060357113,0.0,-0.24834576939321404,0.0,0.6775381378221992,0.0
-0.2881309120443693,-0.33716359081241865,-0.7010646324084165,0.0,-0.48824440377305367,0.0,0.6564965807469753,0.0
-0.2888597592451386,-0.3379436437391839,-0.6919272361472043,0.0,-0.5209066591581022,0.00812715058168114,0.5723303524460813,0.0
-0.28778165853560206,-0.33332159127658717,-0.6759996646827061,0.0,-0.49838096578910324,0.14864820580042604,0.5828511309836926,0.0
-0.28552378045455507,-0.3201042848586085,-0.6438930337832174,0.0,-0.32662255385048566,0.23247583155825005,0.524986849026828,0.0
-0.2836141376658276,-0.31382473175538894,-0.6251152653198089,0.0,-0.24215120371673937,0.5865967556939211,0.4881641241451867,0.0
-0.2818296697303341,-0.310065607834098,-0.5893201441864364,0.0,-0.4415035900323806,0.7360314599377356,0.3987375065754864,0.0
-0.2826620505064899,-0.30257638916353,-0.5919188532148546,0.0,-0.29677601013656185,0.63247583155825,0.3882167280378752,0.0
-0.281852627227772,-0.3319486217986693,-0.585044848688071,0.0,-0.44262987470083054,1.021137145666066,0.38295633876906887,0.0
-0.27863104841848196,-0.3419783273202252,-0.5433816749098835,0.0,-0.38575249894410807,0.7393085367851876,0.256706996317728,0.0
-0.28018952071270614,-0.34550924742941463,-0.5041495515131192,0.0,-0.6543713923694213,0.3485498934950025,0.1988427143608627,0.0
-0.27981986461870695,-0.3454593974567471,-0.5343281079721687,0.0,-0.6470505420244967,0.0008913649025069639,0.33035244608100994,0.0
-0.2829447654664902,-0.36609681674695516,-0.649174281163551,0.0,-0.478670984091229,0.0,0.6459758022093633,0.0
-0.2888635876882006,-0.377891609543794,-0.7556375220051974,0.0,-0.1942841053076165,0.0,0.7827459231983169,0.0
-0.2884075750129204,-0.38629199186486646,-0.8004862100762847,0.0,-0.1312121638744193,0.0,0.7827459231983169,0.0
-0.29367290531219825,-0.38025791204415144,-0.8187610025987091,0.0,-0.12051245952414472,0.0,0.7827459231983169,0.0
-0.29633096452337404,-0.3514162943062459,-0.7978036717243693,0.0,-0.17006898493594247,2.6216614779616586e-05,0.7564439768542875,0.0
-0.29751696139369277,-0.3392290961998209,-0.7646072596194149,0.0,-0.4398141630297057,0.0,0.8300894266175696,0.0
-0.29514517262481016,-0.3268717356642687,-0.7246206723111744,0.0,-0.41165704631845695,0.0,0.7669647553918987,0.0
-0.2960111294305869,-0.3195576682284542,-0.6986335820269931,0.0,-0.4685344220751794,0.0,0.8511309836927934,0.0
-0.2956036316153839,-0.3191022459919979,-0.7185849610193646,0.0,-0.4082781923131071,0.0,0.8984744871120459,0.0
-0.2966764249148575,-0.3215775999608156,-0.7332550926314025,0.0,-0.4020836266366324,0.0,0.8932140978432404,0.0
-0.29860303406692884,-0.3256954697651233,-0.7708106295582196,0.0,-0.25848233140926363,0.0,0.9984218832193582,0.0
-0.2997923612297622,-0.32369307239461464,-0.8137312431888675,0.0,-0.05237223708292269,0.0,1.0562861651762228,0.0
-0.30106381490556533,-0.3364214206496629,-0.7986419649593428,0.0,-0.1554272842460931,0.0,1.0457653866386114,0.0
-0.3029195087528306,-0.333327593003482,-0.8330958169167575,0.0,0.17626355061241752,0.0,0.9826407154129406,0.0
-0.3016038365933853,-0.3433796898936571,-0.8289043507418896,0.0,0.01407855835562446,0.0008127150581681141,0.9931614939505525,0.0
-0.30197830516151103,-0.34699055779412585,-0.8612624696118703,0.0,0.10136562016049554,0.11168277896116664,0.9089952656496579,0.0
-0.30225053245200234,-0.35000162129452533,-0.8308324251823288,0.0,-0.06419822610164713,0.4384728821890874,0.8248290373487639,0.0
-0.30092642940952025,-0.3712231732686443,-0.7665353340598541,0.0,-0.17006898493594247,0.5682451253481895,0.8248290373487639,0.0
-0.29414128055226463,-0.3511841766569664,-0.7107888339341102,0.0,-0.48373926509925386,0.6488612157955105,0.6512361914781697,0.0
-0.2916520730305035,-0.3308827308454971,-0.6892446977952889,0.0,-0.42798817401098127,0.836310011469769,0.5565491846396631,0.0
-0.2904110645351512,-0.3340912676045594,-0.6618325090116524,0.0,-0.4809235534281289,0.8513845649680486,0.5144660704892161,0.0
-0.28447921543280263,-0.3258463591837937,-0.6312348059351162,0.0,-0.39926791496550745,0.6652466000327708,0.3882167280378752,0.0
-0.2821508246159288,-0.32834192416948577,-0.6387794450498785,0.0,-0.4848655497677038,0.1572996886776995,0.43556023145712774,0.0
-0.28411197373463953,-0.35515775233963925,-0.6543716992203873,0.0,-0.5620160495565254,0.0,0.4881641241451867,0.0
-0.2842850099212348,-0.36147969411753833,-0.6908374549417386,0.0,-0.5158383781500774,0.0,0.5986322987901108,0.0
-0.28525922377621216,-0.33386903352755287,-0.6829574985329868,0.0,-0.5045755314655779,0.0,0.6301946344029459,0.0
-0.2874109451113025,-0.3211173804883553,-0.6812809120630396,0.0,-0.4651555680698296,0.0,0.6775381378221992,0.0
-0.28949709284610603,-0.3260657940003743,-0.7011484617319138,0.0,-0.35083767422215967,0.0,0.7248816412414517,0.0
-0.29106435876781445,-0.31460784766676225,-0.7176628384608937,0.0,-0.3057862874841616,0.0,0.7932667017359282,0.0
-0.29490120871634096,-0.32054648648044304,-0.7283929918685558,0.0,-0.31761227650288615,0.0,0.8037874802735401,0.0
-0.2956536811168616,-0.3225162850577034,-0.7291474557800319,0.0,-0.3728002252569337,0.0,0.7985270910047345,0.0
-0.2974210376556937,-0.3202610556539253,-0.7364406069243022,0.0,-0.3998310572997325,0.0,0.7880063124671226,0.0
-0.2982378308874526,-0.31730816108044807,-0.7450750272445302,0.0,-0.14698014923271852,0.0,0.8090478695423464,0.0
-0.30192086743920754,-0.3217920805899436,-0.7431469528040908,0.0,-0.22413064902154015,0.0,0.8195686480799576,0.0
-0.304182722669015,-0.3247075727455831,-0.7799480258194316,0.0,-0.22356750668731512,0.0,0.8195686480799576,0.0
-0.30481751960074865,-0.33124181019486404,-0.7293151144270266,0.0,-0.5524426298747008,0.0,0.7669647553918987,0.0
-0.3061024969491554,-0.33222397012582494,-0.7440690753625618,0.0,-0.3711107982542587,0.0,0.7669647553918987,0.0
-0.30568940903345054,-0.3328388358293898,-0.723782379076201,0.0,-0.30691257215261153,0.0,0.7354024197790636,0.0
-0.30648520332666074,-0.33788605960587664,-0.7281415038980636,0.0,-0.47472898775165423,0.0013763722759298706,0.6985796948974223,0.0
-0.306126040752887,-0.34131768262444595,-0.7307402129264817,0.0,-0.42291989300295646,0.06855644764869737,0.7248816412414517,0.0
-0.3051814269092554,-0.33677468823018636,-0.723782379076201,0.0,-0.33957482753766016,0.18358184499426514,0.7143608627038398,0.0
-0.3028506892392753,-0.33711456778867405,-0.6906697962947439,0.0,-0.3598479515697593,0.35215467802719974,0.6933193056286167,0.0
-0.3017074084529628,-0.3309518794021961,-0.6831251571799816,0.0,-0.3423905392087851,0.4383417991151893,0.6512361914781697,0.0
-0.29771248773600906,-0.3288756706402434,-0.6756643473887165,0.0,-0.39476277629170764,0.4513845649680486,0.609153077327722,0.0
-0.2943494281255151,-0.33124764513711613,-0.6833766451504737,0.0,-0.21737294101084045,0.47904309356054403,0.6354550236717514,0.0
-0.29302324684393277,-0.3277761030610149,-0.6786822030346216,0.0,-0.6887230747571448,0.3190562018679338,0.5881115202524989,0.0
-0.2911508777378998,-0.3244457549993234,-0.6708860759493672,0.0,-0.34689567788258474,0.12105521874487957,0.5986322987901108,0.0
-0.29144351109429517,-0.32705025479915184,-0.6889932098247967,0.0,-0.3232436998451359,0.0002949369162706866,0.6722777485533928,0.0
-0.29205706992372166,-0.3274643381396927,-0.7245368429876771,0.0,-0.14979586090384334,0.0,0.7406628090478693,0.0
-0.2932962900499448,-0.32803262916663306,-0.7932768882555118,0.0,0.2719977474306633,0.0,0.8511309836927934,0.0
-0.2922153981236924,-0.3371687248673005,-0.8244613965965295,0.0,0.21962551034774033,0.0,0.9195160441872698,0.0
-0.2928155607616823,-0.3374963210115746,-0.8273954229189371,0.0,0.043361959735323204,0.0,0.9721199368753287,0.0
-0.2954136566910974,-0.3387015408174789,-0.8542208064380921,0.0,0.10023933549204571,0.0,0.8721725407680165,0.0
-0.2969089743969834,-0.33604607931630887,-0.8598373711124152,0.0,0.10080247782627062,0.0,0.7406628090478693,0.0
-0.2991112381250382,-0.3393239307790026,-0.8818844831922207,0.0,0.3423905392087852,0.0,0.7406628090478693,0.0
-0.30048784745112084,-0.339588735615046,-0.8790342861933105,0.0,0.42686188934253144,0.0,0.6933193056286167,0.0
-0.3043714965684074,-0.3360296262848016,-0.8829742643976863,0.0,0.7990989722652402,0.0,0.6407154129405578,0.0
-0.30636177640650825,-0.34652061655252175,-0.9310922960851706,0.0,0.9235534281289596,0.0,0.6144134665965283,0.0
-0.3087184873589973,-0.35148613456365796,-0.9139911140917093,0.0,0.8452766436716881,0.0,0.5986322987901108,0.0
-0.3087179568939995,-0.3464624197355611,-0.8917763433649092,0.0,0.462339856398705,0.0,0.6985796948974223,0.0
-0.30768132882585536,-0.3485372786512715,-0.861430128258865,0.0,0.708996198789244,0.0,0.9668595476065232,0.0
-0.30834868623168066,-0.3589470410494315,-0.8736692094894795,0.0,0.7934675489229903,0.0,0.9563387690689112,0.0
-0.30944641457090033,-0.37833211835623093,-0.886159778690586,0.0,0.6774602280726454,0.003663771915451417,0.9037348763808523,0.0
-0.30867596291738003,-0.3750121151754803,-0.8916086847179143,0.0,0.3823736449387583,0.1650335900376864,0.8511309836927934,0.0
-0.3086075582857535,-0.3566702454892012,-0.8808785313102524,0.0,0.35590595523018437,0.5011305915123709,0.845870594423987,0.0
-0.30637073508866985,-0.355005247852621,-0.8484365831167743,0.0,0.18696325496269187,0.7596264132393905,0.7774855339295106,0.0
-0.3050997982261917,-0.36754626125125367,-0.7955402799899405,0.0,0.12332817119526966,1.1194494510896282,0.6459758022093633,0.0
-0.30291477656080873,-0.3493952153158887,-0.7644396009724203,0.0,0.3091651414895116,1.3304932000655416,0.5723303524460813,0.0
-0.30041159557687763,-0.3535503270860714,-0.7388716573057257,0.0,0.27931859777558793,0.8205800426019991,0.41451867438190465,0.0
-0.3009919833107536,-0.35253721109375197,-0.7243691843406823,0.0,-0.29058144446008716,0.5761101097820744,0.37769594950026325,0.0
