x,datetime,bulk_temp,skin_temp,air_temp,precipitation,windspeed,solar_W,rel_humidity,air_pressure,Quality
1501038000.0,2017-07-26 05:00:00,17.777712110724117,17.960330517162916,15.31,0.0,1.779,0.0,87.0,0.0,0
1501041600.0,2017-07-26 06:00:00,17.782259536399586,17.84914270886668,15.49,0.0,2.017,0.0,86.1,0.0,0
1501045200.0,2017-07-26 07:00:00,17.766464242600456,17.778814610883757,15.58,0.0,3.2510000000000003,25.12,85.5,0.0,0
1501048800.0,2017-07-26 08:00:00,17.865823210806752,17.70604262857708,15.4,0.0,2.381,238.8,83.9,0.0,0
1501052400.0,2017-07-26 09:00:00,17.850372966972994,17.725699214012465,15.68,0.0,2.125,408.1,81.2,0.0,0
1501056000.0,2017-07-26 10:00:00,17.955343298309725,18.04462275267859,16.39,0.0,3.626,741.6,75.73,0.0,0
1501059600.0,2017-07-26 11:00:00,18.038816626718678,18.495799142780758,17.08,0.0,5.417999999999999,298.0,68.19,0.0,0
1501063200.0,2017-07-26 12:00:00,18.03761436943862,18.803522831308033,17.91,0.0,4.939,213.8,63.38,0.0,0
1501066800.0,2017-07-26 13:00:00,18.08692153199333,19.053595734790136,18.53,0.0,3.877,139.7,60.55,0.0,0
1501070400.0,2017-07-26 14:00:00,18.13740922072656,19.313219550065075,19.04,0.0,3.842,399.4,55.82,0.0,0
1501074000.0,2017-07-26 15:00:00,18.497472237176513,19.815954496063817,19.54,0.0,2.986,306.65,53.77,0.0,1
1501077600.0,2017-07-26 16:00:00,19.224415221153894,20.557901902022525,20.25,0.0,1.925,213.9,49.71,0.0,0
1501081200.0,2017-07-26 17:00:00,20.17847179069174,21.205823503126638,20.69,0.0,1.118,679.6,49.12,0.0,0
1501084800.0,2017-07-26 18:00:00,20.931716010417517,21.39567249123246,20.42,0.0,2.484,197.5,53.79,0.0,0
1501088400.0,2017-07-26 19:00:00,20.897851488618972,21.055151711299388,20.03,0.0,1.923,164.7,60.48,0.0,0
1501092000.0,2017-07-26 20:00:00,21.4299601749869,21.203177728899565,20.47,0.0,1.075,127.8,58.62,0.0,0
1501095600.0,2017-07-26 21:00:00,21.26957175160437,20.950453928583375,20.09,0.0,1.05,6.632000000000001,62.13,0.0,0
1501099200.0,2017-07-26 22:00:00,21.063829521299127,19.991158394711732,17.93,0.0,1.3159999999999998,0.0,70.17,0.0,0
1501102800.0,2017-07-26 23:00:00,20.73418761366989,19.450756291358918,16.87,0.0,1.3430000000000002,0.0,67.69,0.0,0
1501106400.0,2017-07-27 00:00:00,20.69082177064256,19.2671870582015,16.1,0.0,1.524,0.0,72.64,0.0,0
1501110000.0,2017-07-27 01:00:00,20.61287141425571,19.37487103502013,16.78,0.0,1.481,0.0,74.13,0.0,0
1501113600.0,2017-07-27 02:00:00,20.50894020864948,19.519032654745715,16.54,0.0,1.077,0.0,79.0,0.0,0
1501117200.0,2017-07-27 03:00:00,20.581998566752326,19.454904855212764,16.7,0.0,1.231,0.0,78.74,0.0,0
1501120800.0,2017-07-27 04:00:00,20.453274982152017,19.5462893789497,17.96,0.0,2.266,0.0,69.98,0.0,0
1501124400.0,2017-07-27 05:00:00,20.416967301551576,19.852740161981437,18.13,0.0,2.8110000000000004,0.0,67.73,0.0,0
1501128000.0,2017-07-27 06:00:00,20.28101785291839,19.801506377935276,18.07,0.0,1.682,0.0,68.48,0.0,0
1501131600.0,2017-07-27 07:00:00,20.13200240954264,19.777087684141097,18.21,0.0,2.608,13.62,66.67,0.0,0
1501135200.0,2017-07-27 08:00:00,19.9881156425148,19.71781248820669,18.24,0.0,2.568,27.29,68.6,0.0,0
1501138800.0,2017-07-27 09:00:00,19.936308653152388,19.47261880215385,18.19,0.0,1.408,78.83,69.87,0.0,0
1501142400.0,2017-07-27 10:00:00,19.96109035927676,19.60846897791824,18.53,0.0,1.618,328.4,67.62,0.0,0
1501146000.0,2017-07-27 11:00:00,19.927451251659193,20.048722026034778,19.16,0.0,3.1660000000000004,372.4,64.09,0.0,0
1501149600.0,2017-07-27 12:00:00,19.99496345076702,20.560896208496526,19.84,0.0,3.529,590.6,70.25,0.0,0
1501153200.0,2017-07-27 13:00:00,20.162423800899916,20.99111322525516,20.01,0.0,2.349,503.6,69.86,0.0,0
1501156800.0,2017-07-27 14:00:00,20.408281108833556,21.605105376098404,21.34,0.0,4.626,807.0,67.4,0.0,0
1501160400.0,2017-07-27 15:00:00,20.64627829379178,22.165806805680308,22.12,0.0,5.986000000000001,454.9,65.11,0.0,0
1501164000.0,2017-07-27 16:00:00,20.82827661216598,22.51437939889871,22.67,0.0,6.53,348.6,63.69,0.0,0
1501167600.0,2017-07-27 17:00:00,20.854620981946535,22.71990684917798,23.12,0.0,6.978,726.7,61.55,0.0,0
1501171200.0,2017-07-27 18:00:00,20.77154232672286,22.946298072650052,23.44,0.0,6.388,220.7,62.75,0.0,0
1501174800.0,2017-07-27 19:00:00,20.63243860702203,22.62002615556397,23.37,0.0,5.557,69.82,64.62,0.0,0
1501178400.0,2017-07-27 20:00:00,20.539820764845302,22.31680077735864,23.35,0.0,2.5610000000000004,37.91,61.34,0.0,0
1501182000.0,2017-07-27 21:00:00,20.447316638273247,21.717067502843847,22.97,0.0,2.474,2.035,64.18,0.0,0
1501185600.0,2017-07-27 22:00:00,20.42475781476463,20.96379297032222,22.34,0.0,2.934,0.0,72.71,0.0,0
1501189200.0,2017-07-27 23:00:00,20.410312740525853,20.86413143877269,22.16,0.0,3.314,0.0,73.89,0.0,0
1501192800.0,2017-07-28 00:00:00,20.382559905876818,20.901005257051214,22.32,0.0,5.19,0.0,70.46,0.0,0
1501196400.0,2017-07-28 01:00:00,20.26719991199715,20.732046275899897,21.67,0.0,4.555,0.0,75.97,0.0,0
1501200000.0,2017-07-28 02:00:00,19.976301774304854,20.440579399916007,21.74,0.0,5.971,0.0,72.56,0.0,0
1501203600.0,2017-07-28 03:00:00,19.9938606417575,20.562686585950843,21.98,0.0,5.619,0.0,67.38,0.0,0
1501207200.0,2017-07-28 04:00:00,20.04171447930535,20.587558104563684,21.71,0.0,5.769,0.0,68.6,0.0,0
1501210800.0,2017-07-28 05:00:00,20.009759050248555,20.56282671006365,21.37,0.0,3.994,0.0,71.81,0.0,0
1501214400.0,2017-07-28 06:00:00,19.94971820502698,20.451199372377157,21.58,0.0,4.194,0.0,67.24,0.0,0
1501218000.0,2017-07-28 07:00:00,19.90757237840573,20.365172373539288,21.17,0.0,2.195,34.87,67.64,0.0,0
1501221600.0,2017-07-28 08:00:00,19.893899953420654,20.228069495122003,20.83,0.0,1.884,77.34,69.04,0.0,0
1501225200.0,2017-07-28 09:00:00,19.848947819522373,20.231442336689373,21.0,0.0,3.446,174.7,62.71,0.0,0
1501228800.0,2017-07-28 10:00:00,19.87643079392429,20.32274863331302,20.97,0.0,4.48,742.6,61.76,0.0,0
1501232400.0,2017-07-28 11:00:00,20.0223559990577,20.341409412968463,21.08,0.0,4.711,733.1,62.81,0.0,0
1501236000.0,2017-07-28 12:00:00,20.097469648178084,20.387777209808544,21.29,0.0,3.826,808.0,61.09,0.0,0
1501239600.0,2017-07-28 13:00:00,20.359972869414676,20.82486937928402,21.57,0.0,4.325,669.9,62.28,0.0,0
1501243200.0,2017-07-28 14:00:00,20.936594315418915,21.279936884924997,21.89,0.0,2.705,763.95,61.65,0.0,1
1501246800.0,2017-07-28 15:00:00,21.31346915446446,21.54899835194845,22.41,0.0,7.417999999999999,858.0,64.18,0.0,0
1501250400.0,2017-07-28 16:00:00,21.414409806809605,21.68919519060718,22.76,0.0,7.497999999999999,839.0,63.15,0.0,0
1501254000.0,2017-07-28 17:00:00,21.297655060809774,21.69125292519591,22.98,0.0,6.88,669.5,61.34,0.0,0
1501257600.0,2017-07-28 18:00:00,21.39574042589593,21.872194290395445,23.25,0.0,5.871,211.9,59.79,0.0,0
1501261200.0,2017-07-28 19:00:00,21.49932957289653,22.108690352092253,23.42,0.0,4.699,159.0,61.98,0.0,0
1501264800.0,2017-07-28 20:00:00,21.491428107782244,22.103311922889688,23.37,0.0,3.147,164.7,63.32,0.0,0
1501268400.0,2017-07-28 21:00:00,21.662531238582513,21.9118381505801,23.25,0.0,2.062,3.119,60.71,0.0,0
1501272000.0,2017-07-28 22:00:00,21.639499227424967,21.182830550934597,22.18,0.0,1.366,0.0,45.45,0.0,0
1501275600.0,2017-07-28 23:00:00,21.469678200803422,20.69091165907929,20.46,0.0,1.165,0.0,52.13,0.0,0
1501279200.0,2017-07-29 00:00:00,21.36197701188496,20.255944174979344,18.85,0.0,1.376,0.0,61.37,0.0,0
1501282800.0,2017-07-29 01:00:00,21.162069061755155,19.88986102699596,17.17,0.0,1.711,0.0,65.25,0.0,0
1501286400.0,2017-07-29 02:00:00,20.823829590373048,19.6345014932108,16.45,0.0,2.35,0.0,66.02,0.0,0
1501290000.0,2017-07-29 03:00:00,20.721688601636323,19.38045949058812,16.15,0.0,1.689,0.0,68.49,0.0,0
1501293600.0,2017-07-29 04:00:00,20.569732584259828,19.219166005730965,16.01,0.0,1.902,0.0,71.15,0.0,0
1501297200.0,2017-07-29 05:00:00,20.266595168034105,19.237555144424363,15.54,0.0,2.125,0.0,73.62,0.0,0
1501300800.0,2017-07-29 06:00:00,19.985149654430728,19.01056163335616,15.13,0.0,1.713,1.096,78.93,0.0,0
1501304400.0,2017-07-29 07:00:00,19.80282076782528,18.916754931111033,15.51,0.0,1.311,26.62,76.56,0.0,0
1501308000.0,2017-07-29 08:00:00,19.8671943218235,19.072152341193938,16.17,0.0,1.632,120.5,76.17,0.0,0
1501311600.0,2017-07-29 09:00:00,19.953944362907382,19.560530307262784,18.02,0.0,0.7170000000000001,199.3,73.56,0.0,0
1501315200.0,2017-07-29 10:00:00,20.19574496520079,20.15346579262585,18.76,0.0,1.62,352.5,79.16,0.0,0
1501318800.0,2017-07-29 11:00:00,20.55341491786678,20.546553057627143,19.06,0.0,1.666,266.6,76.25,0.0,0
1501322400.0,2017-07-29 12:00:00,21.291411786993358,21.078753676303275,19.41,0.0,1.341,495.90000000000003,74.38,0.0,1
1501326000.0,2017-07-29 13:00:00,21.549367488515802,21.50202341489347,20.02,0.0,1.601,725.2,72.74,0.0,0
1501329600.0,2017-07-29 14:00:00,21.58499806765599,22.118011684551075,21.1,0.0,1.6980000000000002,602.4666666666667,67.01,0.0,1
1501333200.0,2017-07-29 15:00:00,21.453764797673614,23.2077594131849,22.4,0.0,1.132,479.73333333333335,58.76,0.0,1
1501336800.0,2017-07-29 16:00:00,21.413492255135722,23.52787294499958,23.39,0.0,1.67,357.0,57.91,0.0,0
1501340400.0,2017-07-29 17:00:00,21.307647662238164,23.039320507997964,23.01,0.0,2.143,672.5,65.55,0.0,0
1501344000.0,2017-07-29 18:00:00,21.39735743614132,22.65019586803109,23.09,0.0,3.025,98.9,71.23,0.0,0
1501347600.0,2017-07-29 19:00:00,21.7287811615857,22.57101061154486,23.66,0.0,2.675,333.1,63.92,0.0,0
1501351200.0,2017-07-29 20:00:00,22.01210581146859,22.58119561689451,23.64,0.0,2.365,170.8,66.86,0.0,0
1501354800.0,2017-07-29 21:00:00,22.133880791486067,22.472480529610902,23.67,0.0,0.887,1.702,65.8,0.0,0
1501358400.0,2017-07-29 22:00:00,22.206344097649787,21.96276146794128,22.27,0.0,0.7070000000000001,0.0,69.01,0.0,0
1501362000.0,2017-07-29 23:00:00,22.156090322876235,21.464322088977607,21.79,0.0,0.794,0.0,74.47,0.0,0
1501365600.0,2017-07-30 00:00:00,22.04583247431398,21.248490930763598,21.2,0.0,1.025,0.0,77.72,0.0,0
1501369200.0,2017-07-30 01:00:00,21.983498368912592,21.099008156985988,20.74,0.0,0.649,0.0,78.71,0.0,0
1501372800.0,2017-07-30 02:00:00,21.989446193921587,20.9311012980516,19.87,0.0,1.132,0.0,79.17,0.0,0
1501376400.0,2017-07-30 03:00:00,21.962021942891443,20.748545716855713,19.36,0.0,1.411,0.0,82.4,0.0,0
1501380000.0,2017-07-30 04:00:00,21.89764369824646,21.194907034216005,21.96,0.0,3.006,0.0,77.54,0.0,0
1501383600.0,2017-07-30 05:00:00,21.85975281878264,21.375936863681275,21.84,0.0,2.22,0.0,73.5,0.0,0
1501387200.0,2017-07-30 06:00:00,21.605485566096156,21.164714006510483,21.22,0.0,1.898,0.0,75.72,0.0,0
1501390800.0,2017-07-30 07:00:00,20.81984188115298,21.08951139686295,21.62,0.0,2.569,45.57,73.53,0.0,0
1501394400.0,2017-07-30 08:00:00,21.03084633897214,21.377503695978906,21.69,0.0,2.324,196.4,73.87,0.0,0
1501398000.0,2017-07-30 09:00:00,21.207948491979774,21.61021151205588,21.41,0.0,2.142,366.0,75.96,0.0,0
1501401600.0,2017-07-30 10:00:00,21.366617762465133,21.952322192407298,21.65,0.0,2.526,535.4,73.86,0.0,0
1501405200.0,2017-07-30 11:00:00,21.773942347290657,22.137610837728495,22.64,0.0,4.727,697.5,68.67,0.0,0
1501408800.0,2017-07-30 12:00:00,21.943301095748435,22.415794445935894,23.38,0.0,5.0280000000000005,783.8,68.18,0.0,0
1501412400.0,2017-07-30 13:00:00,22.147973124125993,22.891825507544212,24.64,0.0,4.913500000000001,315.4,62.26,0.0,1
1501416000.0,2017-07-30 14:00:00,22.236274844883436,23.044286121933254,24.19,0.0,4.799,470.3,64.65,0.0,0
1501419600.0,2017-07-30 15:00:00,22.26233625852663,22.82371135266538,24.02,0.0,2.755,688.8,65.35,0.0,0
1501423200.0,2017-07-30 16:00:00,22.002456963063615,23.10343842407361,24.75,0.0,3.477,852.0,62.24,0.0,0
1501426800.0,2017-07-30 17:00:00,22.030946585414906,23.6888874721951,25.03,0.0,5.462999999999999,692.3,61.39,0.0,0
1501430400.0,2017-07-30 18:00:00,21.798506409281636,23.4538781495311,24.94,0.0,5.58,242.8,59.21,0.0,0
1501434000.0,2017-07-30 19:00:00,21.756575196733664,23.05760867549692,24.32,0.0,4.341,47.48,62.35,0.0,0
1501437600.0,2017-07-30 20:00:00,21.981923230007094,22.76584653277932,23.83,0.0,1.873,1.385,65.29,0.0,0
1501441200.0,2017-07-30 21:00:00,21.811274420659306,22.3734426619106,24.08,0.0,1.269,0.0,61.57,0.0,0
1501444800.0,2017-07-30 22:00:00,21.564934404873775,22.146992481447274,23.04,0.0,4.5360000000000005,0.0,70.51,0.0,0
1501448400.0,2017-07-30 23:00:00,21.7635748261011,21.686995855897234,21.22,0.0,1.986,0.0,80.7,0.0,0
1501452000.0,2017-07-31 00:00:00,21.627431084889416,21.421348535593786,20.11,0.0,1.64,0.0,86.8,0.0,0
1501455600.0,2017-07-31 01:00:00,21.3521864106979,21.086274150231915,19.06,0.0,0.85,0.0,90.4,0.0,0
1501459200.0,2017-07-31 02:00:00,21.091356246154486,20.75899122596361,18.61,0.0,0.825,0.0,90.1,0.0,0
1501462800.0,2017-07-31 03:00:00,20.87319654702057,20.645613443614696,19.1,0.0,0.907,0.0,87.1,0.0,0
1501466400.0,2017-07-31 04:00:00,20.7722636402533,20.431502736365942,18.53,0.0,1.103,0.0,91.7,0.0,0
1501470000.0,2017-07-31 05:00:00,20.676192306623342,20.270799121777664,17.69,0.0,1.632,0.0,94.9,0.0,0
1501473600.0,2017-07-31 06:00:00,20.663893425648055,20.10590119839382,17.33,0.0,1.081,0.0,95.2,0.0,0
1501477200.0,2017-07-31 07:00:00,20.606002996989407,20.044590814359395,17.35,0.0,0.799,28.45,94.5,0.0,0
1501480800.0,2017-07-31 08:00:00,20.564824702697774,20.31544826657655,18.16,0.0,1.093,47.36,91.9,0.0,0
1501484400.0,2017-07-31 09:00:00,20.572199047322385,20.34704068282846,18.52,0.0,0.95,353.0,93.4,0.0,0
1501488000.0,2017-07-31 10:00:00,20.641895221178526,20.961734737646594,20.92,0.0,1.464,127.6,82.0,0.0,0
1501491600.0,2017-07-31 11:00:00,20.65729618870239,21.367980054751712,21.33,0.0,1.274,151.2,76.69,0.0,0
1501495200.0,2017-07-31 12:00:00,20.832718182562406,21.562136686202905,20.95,0.0,2.801,220.4,78.59,0.0,0
1501498800.0,2017-07-31 13:00:00,21.197962338327972,21.726670118797312,21.13,0.0,1.483,305.0,79.05,0.0,0
1501502400.0,2017-07-31 14:00:00,21.46235996986834,22.1043541177745,21.76,0.0,1.4,133.9,71.12,0.0,0
1501506000.0,2017-07-31 15:00:00,21.46200051209326,22.141873732470504,22.12,0.0,0.728,496.3,77.04,0.0,0
1501509600.0,2017-07-31 16:00:00,21.406703588130146,22.69902996995777,22.89,0.0,2.484,371.4,76.16,0.0,0
1501513200.0,2017-07-31 17:00:00,22.0086824621497,22.734274393535184,22.33,0.0,2.9530000000000003,587.3,79.44,0.0,0
1501516800.0,2017-07-31 18:00:00,22.06304905947909,22.96174187522718,23.04,0.0,1.489,76.56,74.66,0.0,0
1501520400.0,2017-07-31 19:00:00,22.101181029548965,23.139188693536386,23.23,0.0,1.199,67.53,72.79,0.0,0
1501524000.0,2017-07-31 20:00:00,21.96379094127979,22.92432950768664,23.65,0.0,0.893,44.38,68.52,0.0,0
1501527600.0,2017-07-31 21:00:00,21.917809469662792,22.797345732846424,23.74,0.0,1.289,1.902,71.71,0.0,0
1501531200.0,2017-07-31 22:00:00,21.743441441753056,22.436498569544167,22.91,0.0,1.16,0.0,79.08,0.0,0
1501534800.0,2017-07-31 23:00:00,21.862826320368658,21.900912378621097,21.7,0.0,1.028,0.0,86.3,0.0,0
1501538400.0,2017-08-01 00:00:00,21.64449030470351,21.570730768647465,20.63,0.0,1.825,0.0,87.3,0.0,0
1501542000.0,2017-08-01 01:00:00,21.267587753116832,21.26936355169345,20.01,0.0,1.683,0.0,84.0,0.0,0
1501545600.0,2017-08-01 02:00:00,21.270386393401363,20.979484404200974,19.29,0.0,1.6,0.0,83.7,0.0,0
1501549200.0,2017-08-01 03:00:00,21.292214759926086,20.80698838748945,18.78,0.0,1.692,0.0,83.5,0.0,0
1501552800.0,2017-08-01 04:00:00,21.26710318939948,20.788802279912023,18.44,0.0,1.7919999999999998,0.0,85.7,0.0,0
1501556400.0,2017-08-01 05:00:00,21.23561931324981,20.725220535135605,18.28,0.0,1.932,0.0,86.5,0.0,0
1501560000.0,2017-08-01 06:00:00,21.240188617245305,20.655601911711194,17.93,0.0,1.375,0.0,86.8,0.0,0
1501563600.0,2017-08-01 07:00:00,21.226024576230717,20.64340747424616,18.13,0.0,1.267,57.79,85.1,0.0,0
1501567200.0,2017-08-01 08:00:00,21.189824835637463,20.857501154299822,19.39,0.0,0.68,178.0,81.2,0.0,0
1501570800.0,2017-08-01 09:00:00,21.206010789175956,21.494842715500724,20.49,0.0,1.979,367.3,86.6,0.0,0
1501574400.0,2017-08-01 10:00:00,21.274189980266282,21.80189890665874,20.82,0.0,1.325,257.6,85.1,0.0,0
1501578000.0,2017-08-01 11:00:00,21.335579588737534,22.002397748828695,21.46,0.0,1.817,676.1,80.4,0.0,0
1501581600.0,2017-08-01 12:00:00,21.66037157367788,22.449669901634383,22.15,0.0,1.867,528.5,73.64,0.0,0
1501585200.0,2017-08-01 13:00:00,21.967688218812068,22.906555327063053,22.65,0.0,1.39,291.6,77.25,0.0,0
1501588800.0,2017-08-01 14:00:00,22.06800650323269,23.593277211282505,23.84,0.0,0.565,836.0,71.24,0.0,0
1501592400.0,2017-08-01 15:00:00,22.296346486690183,24.334921409242106,25.72,0.0,0.76,146.8,63.81,0.0,0
1501596000.0,2017-08-01 16:00:00,21.975702720725508,24.515863006334442,26.08,0.0,0.76,453.7,66.23,0.0,0
1501599600.0,2017-08-01 17:00:00,22.17317772170171,24.552803856740063,25.0,0.0,1.931,270.1,78.11,0.0,0
1501603200.0,2017-08-01 18:00:00,22.21177656681097,25.127534279284234,27.3,0.0,1.082,169.7,58.71,0.0,0
1501606800.0,2017-08-01 19:00:00,22.047650860491892,24.83209220194582,25.85,0.0,1.5930000000000002,79.46,67.85,0.0,0
1501610400.0,2017-08-01 20:00:00,21.883268336196828,24.242748227267864,26.0,0.0,0.971,44.37,62.48,0.0,0
1501614000.0,2017-08-01 21:00:00,21.734730693448487,24.00888272765954,25.96,0.0,1.0,0.687,62.42,0.0,0
1501617600.0,2017-08-01 22:00:00,21.806667603963668,23.63780913314744,24.36,0.0,1.151,0.0,74.26,0.0,0
1501621200.0,2017-08-01 23:00:00,22.04777538243139,23.124659652959224,23.06,0.0,0.7759999999999999,0.0,80.4,0.0,0
1501624800.0,2017-08-02 00:00:00,22.312308208074143,22.891522110594284,22.9,0.0,0.924,0.0,77.72,0.0,0
1501628400.0,2017-08-02 01:00:00,22.25137204206178,22.710728526244534,23.08,0.0,1.393,0.0,76.22,0.0,0
1501632000.0,2017-08-02 02:00:00,22.317639908294446,22.28528148509594,21.83,0.0,1.307,0.0,81.7,0.0,0
1501635600.0,2017-08-02 03:00:00,22.338949832806357,21.92343204401725,20.6,0.0,0.892,0.0,84.4,0.0,0
1501639200.0,2017-08-02 04:00:00,22.296137177084685,21.725285932352882,20.38,0.0,1.074,0.0,84.6,0.0,0
1501642800.0,2017-08-02 05:00:00,22.30275813801582,21.580300223751763,19.71,0.0,1.009,0.0,87.1,0.0,0
1501646400.0,2017-08-02 06:00:00,22.415582624832755,21.570975493123928,19.28,0.0,1.41,0.0,86.9,0.0,0
1501650000.0,2017-08-02 07:00:00,22.374235010792738,21.49541409201162,18.84,0.0,1.009,43.34,86.0,0.0,0
1501653600.0,2017-08-02 08:00:00,22.37862453311253,21.631163277123317,20.17,0.0,0.89,177.3,83.0,0.0,0
1501657200.0,2017-08-02 09:00:00,22.517338490481908,22.29455729206162,23.08,0.0,0.843,342.0,73.92,0.0,0
1501660800.0,2017-08-02 10:00:00,22.677834898264567,22.930765827058053,22.65,0.0,2.55,515.2,77.77,0.0,0
1501664400.0,2017-08-02 11:00:00,22.93365865483226,22.927705617582067,22.61,0.0,2.678,671.3,81.0,0.0,0
1501668000.0,2017-08-02 12:00:00,23.167735421779952,23.353314316371762,23.21,0.0,1.341,780.3,75.04,0.0,0
1501671600.0,2017-08-02 13:00:00,23.587121399022646,23.73080901446288,23.3,0.0,2.228,848.0,75.89,0.0,0
1501675200.0,2017-08-02 14:00:00,24.114560580853148,24.096225560626984,23.73,0.0,2.735,837.0,75.08,0.0,0
1501678800.0,2017-08-02 15:00:00,24.814150951192936,24.510324005839394,24.35,0.0,3.017,806.0,71.18,0.0,0
1501682400.0,2017-08-02 16:00:00,25.137550427666692,24.907995716775403,24.95,0.0,3.201,761.7,67.44,0.0,0
1501686000.0,2017-08-02 17:00:00,25.13760482558179,25.051546341532248,25.44,0.0,3.549,612.9,68.24,0.0,0
1501689600.0,2017-08-02 18:00:00,25.35782471035045,25.369216824556645,26.74,0.0,2.9760000000000004,139.3,60.61,0.0,0
1501693200.0,2017-08-02 19:00:00,25.17387451121451,25.594346922483975,27.24,0.0,2.256,257.0,59.13,0.0,0
1501696800.0,2017-08-02 20:00:00,24.89974327471954,25.749649048674023,27.67,0.0,1.62,85.9,56.6,0.0,0
1501700400.0,2017-08-02 21:00:00,24.876618698990978,25.3961193551949,27.26,0.0,0.741,1.58,58.31,0.0,0
1501704000.0,2017-08-02 22:00:00,25.1446358903389,24.56584664018274,25.53,0.0,0.999,0.0,65.41,0.0,0
1501707600.0,2017-08-02 23:00:00,25.004811400788615,24.219324659511656,24.25,0.0,0.97,0.0,68.55,0.0,0
1501711200.0,2017-08-03 00:00:00,24.963330181963464,24.06067883906027,23.96,0.0,0.723,0.0,66.16,0.0,0
1501714800.0,2017-08-03 01:00:00,24.95856171436338,24.044882104685726,23.46,0.0,0.994,0.0,67.29,0.0,0
1501718400.0,2017-08-03 02:00:00,25.109868744342997,23.966380380431087,23.99,0.0,0.956,0.0,64.92,0.0,0
1501722000.0,2017-08-03 03:00:00,25.083586991400846,23.825651737680094,24.77,0.0,0.596,0.0,62.3,0.0,0
1501725600.0,2017-08-03 04:00:00,24.989999436487523,23.885362149903848,25.04,0.0,0.964,0.0,65.39,0.0,0
1501729200.0,2017-08-03 05:00:00,24.885552999289178,23.57272143726211,23.25,0.0,0.758,0.0,66.74,0.0,0
1501732800.0,2017-08-03 06:00:00,24.766749530102175,23.59822883430035,23.21,0.0,1.152,0.0,75.63,0.0,0
1501736400.0,2017-08-03 07:00:00,24.72146542327513,23.836274209864424,23.87,0.0,1.4580000000000002,31.37,73.25,0.0,0
1501740000.0,2017-08-03 08:00:00,24.690939745362005,23.640400647772474,23.7,0.0,0.841,201.4,72.12,0.0,0
1501743600.0,2017-08-03 09:00:00,24.65726169958146,24.04383267790961,25.27,0.0,1.555,234.8,66.68,0.0,0
1501747200.0,2017-08-03 10:00:00,24.641480746105028,24.313531107829206,25.63,0.0,1.598,527.9,63.24,0.0,0
1501750800.0,2017-08-03 11:00:00,24.675768331556913,24.509405828817037,26.38,0.0,2.762,666.1,58.16,0.0,0
1501754400.0,2017-08-03 12:00:00,24.7370060705086,24.749692800082535,26.72,0.0,5.007,283.4,56.97,0.0,0
1501758000.0,2017-08-03 13:00:00,24.764329625932472,24.913563361102696,26.53,0.0,3.709,848.0,57.93,0.0,0
1501761600.0,2017-08-03 14:00:00,24.912071944824795,25.367426608586214,28.88,0.0,5.9110000000000005,857.0,49.42,0.0,0
1501765200.0,2017-08-03 15:00:00,25.082041985095984,25.92382393748592,29.01,0.0,5.975,825.0,51.23,0.0,0
1501768800.0,2017-08-03 16:00:00,25.19758276611886,26.138120397875255,29.51,0.0,6.134,774.3,50.31,0.0,0
1501772400.0,2017-08-03 17:00:00,25.290321229490473,26.035312164633186,29.38,0.0,5.39,162.9,51.59,0.0,0
1501776000.0,2017-08-03 18:00:00,25.488180022170088,26.11138234876314,29.72,0.0,3.28,128.3,52.51,0.0,0
1501779600.0,2017-08-03 19:00:00,25.35912426813958,26.32760732204355,31.53,0.0,2.226,96.2,44.0,0.0,0
1501783200.0,2017-08-03 20:00:00,25.04915811678908,26.62469558969966,30.49,0.0,1.626,40.32,51.9,0.0,0
1501786800.0,2017-08-03 21:00:00,24.94569356406697,26.07260582029718,29.35,0.0,2.824,1.642,54.64,0.0,0
1501790400.0,2017-08-03 22:00:00,24.980686546911958,25.21231896109935,27.73,0.0,4.112,0.0,62.99,0.0,0
1501794000.0,2017-08-03 23:00:00,24.93857852857547,24.7341493959506,26.88,0.0,1.804,0.0,67.62,0.0,0
1501797600.0,2017-08-04 00:00:00,24.87571040763825,24.525948522674227,25.46,0.0,0.741,0.0,70.33,0.0,0
1501801200.0,2017-08-04 01:00:00,24.761565860394505,24.26801147773828,25.56,0.0,2.102,0.0,75.18,0.0,0
1501804800.0,2017-08-04 02:00:00,24.67518495885284,24.04459749004289,24.6,0.0,1.248,0.0,71.26,0.0,0
1501808400.0,2017-08-04 03:00:00,24.58991063449803,23.77165026756335,23.94,0.0,1.21,0.0,74.42,0.0,0
1501812000.0,2017-08-04 04:00:00,24.483243674534393,23.778284937751007,24.28,0.0,2.104,0.0,73.39,0.0,0
1501815600.0,2017-08-04 05:00:00,24.392134232461718,23.87950688115223,24.22,0.0,1.934,0.0,72.85,0.0,0
1501819200.0,2017-08-04 06:00:00,24.336860832257507,23.45492928879849,22.48,0.0,1.136,0.0,76.57,0.0,0
1501822800.0,2017-08-04 07:00:00,24.32544182454611,23.188883083040096,21.44,0.0,1.544,41.2,78.78,0.0,0
1501826400.0,2017-08-04 08:00:00,24.297391427672135,23.29917051109569,23.07,0.0,1.7280000000000002,184.3,73.9,0.0,0
1501830000.0,2017-08-04 09:00:00,24.43044979666307,24.047449252518994,24.39,0.0,4.303999999999999,381.1,68.62,0.0,0
1501833600.0,2017-08-04 10:00:00,24.788045569337985,24.398185932253003,24.43,0.0,4.529,533.9,69.54,0.0,0
