x,datetime,bulk_temp,skin_temp,air_temp,wind_speed,air_pressure,relative_humidity,solar_irradiance,meteo_timestamp,Quality
1668281412.657,2022-11-12 20:30:12.657,12.7264,10.77,6.122355005016476,2.258999999583325,942.870715630885,97.91388888888876,0.0,1668281401.268,0
1668282012.623,2022-11-12 20:40:12.623,12.7071,11.31,6.281541649861109,1.936458336944442,942.983888888889,97.90833333333325,0.0,1668282001.273,0
1668282612.659,2022-11-12 20:50:12.659,12.7525,10.85,5.941722252638883,2.1194027759722167,942.8572222222224,98.20416666666668,0.0,1668282601.421,0
1668283212.715,2022-11-12 21:00:12.715,12.7277,11.01,5.444458366527783,1.5855901435679245,942.7609722222228,99.2125,0.0,1668283201.34,0
1668283812.725,2022-11-12 21:10:12.725,12.7165,11.11,5.303969229650016,1.460273359435858,942.8161548346784,100.0,0.0,1668283801.463,0
1668284412.648,2022-11-12 21:20:12.648,12.7222,10.57,5.278736930218459,1.6868568002887834,942.8853731665208,100.0,0.0013888888888889,1668284401.397,0
1668285012.607,2022-11-12 21:30:12.607,12.7087,10.38,5.382749964722233,1.6634202003766332,942.9130555555548,100.0,0.0944444444444449,1668285001.272,0
1668285612.558,2022-11-12 21:40:12.558,12.7045,11.32,5.53599452335925,1.34727777980555,942.7525494350284,100.0,0.0597222222222225,1668285601.273,0
1668286212.672,2022-11-12 21:50:12.672,12.7295,10.97,5.697469984261141,1.050777776499994,942.6564197230724,100.0,0.0375941619585688,1668286201.323,0
1668286812.537,2022-11-12 22:00:12.537,12.7309,10.68,5.770444443611116,1.338458330958331,942.5272222222223,100.0,0.0083333333333333,1668286801.257,0
1668287412.588,2022-11-12 22:10:12.588,12.703,11.17,5.828333315277792,1.7772777831111088,942.4783333333334,100.0,0.1305555555555555,1668287401.274,0
1668288012.61,2022-11-12 22:20:12.610,12.7244,11.34,5.864694462638884,0.9619931740852166,942.484305555556,100.0,0.0194444444444441,1668288001.253,0
1668288612.598,2022-11-12 22:30:12.598,12.7157,11.59,5.861944430138892,1.2863055564861083,942.4241666666684,100.0,0.0319444444444447,1668288601.272,0
1668289212.622,2022-11-12 22:40:12.622,12.7087,11.57,5.780025050966658,1.7835277783333277,942.2716635407984,100.0,0.0305555555555555,1668289201.332,0
1668289812.696,2022-11-12 22:50:12.696,12.7085,11.34,5.755291686388883,1.500347223208342,942.1286111111116,100.0,0.0680555555555555,1668289801.424,0
1668290412.642,2022-11-12 23:00:12.642,12.6967,11.55,5.918611117361109,0.804824388218781,942.1115277777776,100.0,0.2416666666666666,1668290401.328,0
1668291012.69,2022-11-12 23:10:12.690,12.6693,11.56,6.096089170256907,1.5296944445972198,941.9533161217616,100.0,0.2518211077151058,1668291001.437,0
1668291612.591,2022-11-12 23:20:12.591,12.6926,11.42,5.955428538135724,1.723080406111125,941.7681466302377,100.0,0.0326860525631019,1668291601.299,0
1668292212.617,2022-11-12 23:30:12.617,12.6568,11.88,5.864138874027776,0.9900833305055547,941.7008333333332,100.0,0.0,1668292201.329,0
1668292812.617,2022-11-12 23:40:12.617,12.6794,11.84,5.700458306111116,1.400774714124289,941.5433333333324,100.0,0.0083333333333333,1668292801.256,0
1668293412.614,2022-11-12 23:50:12.614,12.6813,11.94,5.468799456025525,1.7073194408055583,941.4157497838918,100.0,0.0083333333333333,1668293401.269,0
1668294012.662,2022-11-13 00:00:12.662,12.7039,11.68,5.495738891061683,1.2230138866527775,941.383354519776,100.0,0.0166666666666666,1668294001.258,0
1668294612.611,2022-11-13 00:10:12.611,12.7006,12.01,5.588125003333334,0.7929444431986107,941.295833333334,100.0,0.0736111111111114,1668294601.269,0
1668295212.652,2022-11-13 00:20:12.652,12.685,11.36,5.670513906805542,0.9317777783541724,941.1591666666668,100.0,0.0236111111111114,1668295201.318,0
1668295812.557,2022-11-13 00:30:12.557,12.6629,11.72,5.5786388694444335,1.0153203862451117,940.96625,100.0,0.0,1668295801.264,0
1668296412.577,2022-11-13 00:40:12.577,12.6252,11.64,5.644666673611116,0.8053898297826083,940.966805555555,100.0,0.2638888888888886,1668296401.264,0
1668297012.683,2022-11-13 00:50:12.683,12.6252,11.44,5.7071954302576,1.1907277656678892,940.9258230681364,100.0,0.1333333333333327,1668297001.453,0
1668297612.701,2022-11-13 01:00:12.701,12.6651,11.92,5.43601628897935,1.9478611096666665,940.7182877574028,100.0,0.0055555555555555,1668297601.341,0
1668298212.687,2022-11-13 01:10:12.687,12.6532,12.21,5.098930552638874,2.245436440402542,940.5972222222208,100.0,0.0763888888888889,1668298201.51,0
1668298812.588,2022-11-13 01:20:12.588,12.6635,11.84,4.992874005634925,2.1310760205775,940.6554662698408,100.0,0.0902777777777772,1668298801.408,0
1668299412.577,2022-11-13 01:30:12.577,12.6693,11.75,5.024916666111108,1.782052611944117,940.6461111111106,100.0,0.093055555555556,1668299401.26,0
1668300012.637,2022-11-13 01:40:12.637,12.6766,12.08,5.049868796159017,1.627818966383625,940.663146551724,100.0,0.1209291187739466,1668300001.266,0
1668300612.601,2022-11-13 01:50:12.601,12.6362,11.98,4.934833341805558,1.5117083343194415,940.5109722222218,100.0,0.0027777777777777,1668300601.253,0
1668301212.599,2022-11-13 02:00:12.599,12.685,11.58,4.98359719625,1.34179166731945,940.4027777777784,100.0,0.1041666666666672,1668301201.274,0
1668301812.56,2022-11-13 02:10:12.560,12.645,11.76,4.904069446944441,1.8481388894861024,940.2015277777786,100.0,0.0416666666666665,1668301801.245,0
1668302412.588,2022-11-13 02:20:12.588,12.6342,11.94,4.844388890138891,1.5176880866509028,940.1013888888892,100.0,0.0,1668302401.258,0
1668303012.633,2022-11-13 02:30:12.633,12.6661,12.17,5.006194453888884,0.7897775016459891,940.0270833333316,100.0,0.0597222222222225,1668303001.274,0
1668303612.609,2022-11-13 02:40:12.609,12.6571,12.04,5.115997610694442,1.306251436434869,939.9347174329492,100.0,0.1569444444444455,1668303601.249,0
1668304212.704,2022-11-13 02:50:12.704,12.6809,12.67,5.040888854027775,1.5170555572638935,939.76486111111,100.0,0.0374999999999997,1668304201.398,0
1668304812.741,2022-11-13 03:00:12.741,12.6685,11.6,4.986388878333343,1.697486111680558,939.7188888888892,100.0,0.0458333333333333,1668304801.415,0
1668305412.667,2022-11-13 03:10:12.667,12.6715,11.9,4.948111102222242,1.4031567419156243,939.6002777777784,100.0,0.0222222222222221,1668305401.395,0
1668306012.662,2022-11-13 03:20:12.662,12.6409,11.91,4.751088467383034,1.8874452898522331,939.473201754386,100.0,0.066666666666666,1668306001.384,0
1668306612.631,2022-11-13 03:30:12.631,12.6596,12.29,4.986161484670434,0.8600277795236116,939.56645480226,100.0,0.2583333333333324,1668306601.254,0
1668307212.631,2022-11-13 03:40:12.631,12.6635,11.93,5.085541634305559,1.0250555609305458,939.324166666666,100.0,0.1277777777777774,1668307201.258,0
1668307812.579,2022-11-13 03:50:12.579,12.6648,11.47,5.157055577083325,1.0180416638069525,939.1731944444442,100.0,0.0555555555555547,1668307801.244,0
1668308412.649,2022-11-13 04:00:12.649,12.6343,11.59,5.078652793333324,1.823430555972225,938.9552777777766,100.0,0.0486111111111111,1668308401.259,0
1668309012.585,2022-11-13 04:10:12.585,12.6576,11.46,5.108819467222225,1.159434558281541,938.9619444444444,100.0,0.0527777777777775,1668309001.259,0
1668309612.618,2022-11-13 04:20:12.618,12.6433,11.92,5.2488750079166655,1.00613888706945,938.9418055555552,100.0,0.0416666666666666,1668309601.266,0
1668310212.625,2022-11-13 04:30:12.625,12.64,12.22,5.197120327439984,1.3463611085833416,938.828127450526,100.0,0.0138888888888891,1668310201.309,0
1668310812.62,2022-11-13 04:40:12.620,12.581,11.33,5.143097216111108,1.018819444069451,938.7708333333316,100.0,0.0097222222222225,1668310801.27,0
1668311412.62,2022-11-13 04:50:12.620,12.5993,12.12,5.258430546666657,1.138722221708336,938.7236111111108,100.0,0.1055555555555564,1668311401.424,0
1668312012.727,2022-11-13 05:00:12.727,12.6213,12.18,5.174000030138876,1.5057990646393165,938.5873611111108,100.0,0.033333333333333,1668312001.345,0
1668312612.711,2022-11-13 05:10:12.711,12.6204,12.16,5.158570845257558,1.5734027757777642,938.542683036955,100.0,0.0663054552190424,1668312601.445,0
1668313212.661,2022-11-13 05:20:12.661,12.6073,12.41,5.237217152346142,1.025207999943754,938.456413455086,100.0,0.027777777777778,1668313201.376,0
1668313812.587,2022-11-13 05:30:12.587,12.6337,11.36,5.345486049572958,1.001152777615286,938.4037922185177,100.0,0.0539192985705906,1668313801.27,0
1668314412.601,2022-11-13 05:40:12.601,12.6154,12.01,5.200774935065909,1.3880000006111166,938.1887264595116,100.0,0.0389830508474576,1668314401.255,0
1668315012.618,2022-11-13 05:50:12.618,12.6298,11.73,5.142875009722225,1.1799999998750084,938.1223611111126,100.0,0.0638888888888891,1668315001.266,0
1668315612.614,2022-11-13 06:00:12.614,12.6068,12.54,5.050291688055559,1.840902774708333,938.0220833333332,100.0,0.0916666666666669,1668315601.263,0
1668316212.629,2022-11-13 06:10:12.629,12.6227,12.59,4.931555568611117,1.9637773055791,938.03125,100.0,0.0583333333333332,1668316201.27,0
1668316812.61,2022-11-13 06:20:12.610,12.5763,12.28,4.940041674444442,1.6330416690277667,938.0090277777784,100.0,0.0624999999999997,1668316801.274,0
1668317412.622,2022-11-13 06:30:12.622,12.5872,12.13,5.043063253961516,1.2517499978208362,937.9386542944032,100.0,0.1531779661016952,1668317401.324,0
1668318012.618,2022-11-13 06:40:12.618,12.6159,12.27,5.143013910694433,1.157638886445841,937.9227777777784,100.0,0.0277777777777774,1668318001.251,0
1668318612.694,2022-11-13 06:50:12.694,12.5767,11.87,5.080513832361109,2.326430558611117,937.7240277777776,100.0,0.0888888888888889,1668318601.407,0
1668319212.691,2022-11-13 07:00:12.691,12.584,11.7,4.990694462638875,2.488508278306592,937.6001388888882,100.0,0.0416666666666666,1668319201.375,0
1668319812.712,2022-11-13 07:10:12.712,12.5457,11.58,4.969526771102816,2.3276111130555583,937.5268193711216,100.0,0.3945185391003683,1668319801.381,0
1668320412.666,2022-11-13 07:20:12.666,12.5953,12.89,5.024432004298875,2.131916000036392,937.4417768743432,100.0,0.8685682467027066,1668320401.414,0
1668321012.622,2022-11-13 07:30:12.622,12.6205,11.94,5.163333324166658,2.5537916645833416,937.4416666666676,100.0,1.658333333333325,1668321001.24,0
1668321612.624,2022-11-13 07:40:12.624,12.6136,12.05,5.074347217638883,2.3117222206250085,937.305833333334,100.0,3.238888888888884,1668321601.293,0
1668322212.53,2022-11-13 07:50:12.530,12.6222,12.24,5.027333323888899,1.5851111106416642,937.3034722222224,100.0,6.745833333333333,1668322201.259,0
1668322812.587,2022-11-13 08:00:12.587,12.6381,12.94,5.046888845972216,0.9312319469726869,937.2369444444448,100.0,12.22916666666664,1668322801.328,0
1668323412.589,2022-11-13 08:10:12.589,12.612,12.43,5.147833354861109,1.0144984220017617,937.2772222222226,100.0,16.375000000000167,1668323401.261,0
1668324012.655,2022-11-13 08:20:12.655,12.6033,11.83,5.151084510753292,0.9998611111916784,937.299875235405,100.0,21.287617702448333,1668324001.238,0
1668324612.55,2022-11-13 08:30:12.550,12.6035,11.73,5.118013887222217,1.439652776619439,937.1409722222226,100.0,21.86944444444441,1668324601.269,0
1668325212.611,2022-11-13 08:40:12.611,12.6232,12.11,5.133277750138901,1.4808055527222252,937.035,100.0,26.06388888888883,1668325201.244,0
1668325812.677,2022-11-13 08:50:12.677,12.6209,12.64,5.141722234861125,1.5730746749666065,936.9068055555548,100.0,30.375000000000085,1668325801.473,0
1668326412.722,2022-11-13 09:00:12.722,12.5667,11.59,5.141472195972226,1.1542090881158418,936.91763888889,100.0,30.9944444444445,1668326401.346,0
1668327012.689,2022-11-13 09:10:12.689,12.6048,11.75,5.184886429832042,1.403194445138895,936.9353157126984,100.0,35.32846353925466,1668327001.407,0
1668327612.708,2022-11-13 09:20:12.708,12.6,12.36,5.23502675785595,1.567927629334788,936.8661018825466,100.0,38.82112854092083,1668327601.42,0
1668328212.621,2022-11-13 09:30:12.621,12.6362,12.14,5.4128472854166665,1.1994444434402691,937.073194444445,100.0,48.56944444444449,1668328201.298,0
1668328812.591,2022-11-13 09:40:12.591,12.6381,11.84,5.468694479722224,1.1460416656249992,936.935694444445,99.69305555555547,57.49861111111116,1668328801.261,0
1668329412.606,2022-11-13 09:50:12.606,12.6033,12.26,5.332152767777784,1.6368333338472247,936.6708333333332,99.37638888888893,61.825000000000095,1668329401.265,0
1668330012.629,2022-11-13 10:00:12.629,12.573,12.01,5.344680574444442,1.567142417471511,936.628194444445,99.8375,68.61527777777775,1668330001.246,0
1668330612.608,2022-11-13 10:10:12.608,12.6344,12.31,5.340388894444449,1.2128055549861223,936.4316666666664,99.75833333333333,74.38194444444458,1668330601.335,0
1668331212.603,2022-11-13 10:20:12.603,12.6451,12.29,5.526730423858292,0.8898194437416626,936.5581214689269,99.21527777777776,75.17777777777793,1668331201.268,0
1668331812.616,2022-11-13 10:30:12.616,12.6191,11.87,5.39513075372605,2.273132182392233,936.464248084291,99.57878352490415,101.76556513409918,1668331801.265,0
1668332412.577,2022-11-13 10:40:12.577,12.618,11.89,5.390958363194433,1.4712361131111085,936.3159722222216,99.07083333333333,108.95972222222218,1668332401.251,0
1668333012.573,2022-11-13 10:50:12.573,12.6381,11.44,5.482055557916676,1.3938560272476617,936.386944444444,98.45277777777784,94.20138888888891,1668333001.426,0
1668333612.747,2022-11-13 11:00:12.747,12.6399,11.85,5.412236153055559,1.757765735317209,936.2747222222208,98.9833333333334,108.60416666666806,1668333601.322,0
1668334212.695,2022-11-13 11:10:12.695,12.6415,11.9,5.5235956330889,1.162986447896065,936.2051791778582,98.7643037417801,116.35892879194834,1668334201.471,0
1668334812.665,2022-11-13 11:20:12.665,12.6409,11.91,5.498109706877425,1.0664203213384449,936.1056119011216,98.06770426749924,119.14837578890916,1668334801.444,0
1668335412.56,2022-11-13 11:30:12.560,12.6272,12.01,5.535111084444434,1.6163611125416664,935.9477777777782,97.8680555555556,128.92222222222085,1668335401.279,0
1668336012.569,2022-11-13 11:40:12.569,12.6366,11.63,5.517847186527775,1.7236250024861084,935.9148611111108,97.82777777777784,139.2138888888892,1668336001.281,0
1668336612.551,2022-11-13 11:50:12.551,12.644,11.12,5.513402757638883,1.7906287648469812,935.831805555556,97.68055555555576,132.20138888889,1668336601.275,0
1668337212.665,2022-11-13 12:00:12.665,12.6349,11.91,5.600458324027776,1.2419759875650451,935.845833333334,97.3819444444444,133.9152777777775,1668337201.252,0
1668337812.647,2022-11-13 12:10:12.647,12.6211,11.79,5.9660078412298505,0.7855000002708251,935.8834196999168,96.67586520947177,182.80803000833663,1668337801.271,0
1668338412.655,2022-11-13 12:20:12.655,12.6229,11.85,5.986332948266099,0.9774722200416582,935.5444154626276,96.52030965391616,174.5236608934575,1668338401.304,0
1668339012.603,2022-11-13 12:30:12.603,12.6513,12.09,6.013916660694451,0.8547777784638927,935.4630555555568,96.28472222222224,160.2777777777783,1668339001.298,0
1668339612.58,2022-11-13 12:40:12.580,12.6551,12.03,6.066402802361118,1.020666667520831,935.3240277777784,96.04444444444442,185.58750000000168,1668339601.267,0
1668340212.649,2022-11-13 12:50:12.649,12.6679,12.33,6.033625007499983,1.00475473836819,935.172361111111,97.18611111111107,175.50416666666663,1668340201.424,0
1668340812.702,2022-11-13 13:00:12.702,12.6847,11.78,6.283666645416676,0.7095963096632557,935.113888888889,95.87777777777777,148.3625,1668340801.353,0
1668341412.686,2022-11-13 13:10:12.686,12.6775,12.36,6.167513187040751,1.289375002555564,934.8880033805676,96.78201545182291,138.12677981538084,1668341401.397,0
1668342012.66,2022-11-13 13:20:12.660,12.6821,12.14,6.158117816513401,1.1742343751418842,934.8490660919542,96.93467432950202,138.14923371647498,1668342001.423,0
1668342612.611,2022-11-13 13:30:12.611,12.6745,12.27,6.379861088611116,0.7372661145110332,934.9123611111108,96.1430555555555,131.03750000000082,1668342601.269,0
1668343212.607,2022-11-13 13:40:12.607,12.675999999999998,12.04,6.251674252230717,1.1943750008611131,934.6833954647892,96.28607059059608,124.97516632706667,1668343201.28,0
1668343812.605,2022-11-13 13:50:12.605,12.6782,12.27,6.354716811788158,1.0457916653055526,934.6081930165792,95.60327868852458,123.43013337038168,1668343801.279,0
1668344412.637,2022-11-13 14:00:12.637,12.6734,12.92,6.312979859918582,1.3151374510483669,934.4761302681984,95.78812260536382,116.61853448275669,1668344401.302,0
1668345012.648,2022-11-13 14:10:12.648,12.6651,12.46,6.433430545,1.303930553416658,934.41236111111,95.5375,107.90555555555558,1668345001.324,0
1668345612.592,2022-11-13 14:20:12.592,12.6734,12.21,6.462374949444442,1.43095456314855,934.3680555555558,95.86527777777776,81.39444444444442,1668345601.317,0
1668346212.673,2022-11-13 14:30:12.673,12.6644,12.16,6.423347192083334,1.4909305562777748,934.470555555556,96.58472222222224,64.83611111111108,1668346201.262,0
1668346812.631,2022-11-13 14:40:12.631,12.6827,12.16,6.48151383,1.28763266051532,934.5986206896551,95.93462643678164,70.5052203065135,1668346801.256,0
1668347412.687,2022-11-13 14:50:12.687,12.6698,12.59,6.561900072789167,1.4517083294444415,934.533626007224,95.65542125899174,71.63929332221917,1668347401.467,0
1668348012.757,2022-11-13 15:00:12.757,12.6455,11.83,6.565499957222216,1.6316474610919067,934.5340277777768,95.19027777777784,73.29444444444442,1668348001.342,0
1668348612.717,2022-11-13 15:10:12.717,12.6746,11.75,6.613326367846085,1.2814754613501227,934.5714055987776,94.5758239171374,73.27060371708193,1668348601.439,0
1668349212.705,2022-11-13 15:20:12.705,12.6656,11.79,6.657418425394,0.8124398552340542,934.4627653197592,94.22588797814208,70.88023260519533,1668349201.437,0
1668349812.572,2022-11-13 15:30:12.572,12.6573,12.12,6.8142360873611,0.6468472227847251,934.3451388888884,94.11388888888892,59.69583333333326,1668349801.251,0
1668350412.638,2022-11-13 15:40:12.638,12.6507,12.59,6.718388873333333,1.9589444442361088,934.099305555555,96.39722222222234,47.929166666666674,1668350401.271,0
1668351012.539,2022-11-13 15:50:12.539,12.6353,12.59,6.376583298472234,2.5653194425,933.9602777777784,99.06666666666676,37.56805555555558,1668351001.247,0
1668351612.655,2022-11-13 16:00:12.655,12.6478,12.39,6.04505554569445,2.419860400887483,933.9551388888892,99.82916666666668,35.39027777777792,1668351601.272,0
1668352212.637,2022-11-13 16:10:12.637,12.6337,12.36,5.909875025833333,2.02376389056945,933.981944444444,99.96666666666664,27.2444444444445,1668352201.254,0
1668352812.661,2022-11-13 16:20:12.661,12.6192,12.58,5.8962799064872655,1.8666805534722333,934.040768693464,100.0,17.118664135099248,1668352801.26,0
1668353412.64,2022-11-13 16:30:12.640,12.6312,12.22,5.930486077499992,1.128652779583339,934.032083333334,99.9944444444444,10.602777777777726,1668353401.267,0
1668354012.638,2022-11-13 16:40:12.638,12.6294,12.39,6.012930540555558,1.4082777792499983,934.0394444444444,99.44166666666666,5.590277777777783,1668354001.328,0
1668354612.695,2022-11-13 16:50:12.695,12.5956,13.04,6.0052500198611005,1.4135138903999966,934.1612500000008,99.4805555555555,2.66944444444445,1668354601.44,0
1668355212.701,2022-11-13 17:00:12.701,12.6212,12.33,6.047222227500001,1.250156073101217,934.1908333333332,99.13472222222232,1.3222222222222249,1668355201.338,0
1668355812.651,2022-11-13 17:10:12.651,12.6158,11.83,6.087756417329083,1.2829305557777746,934.1098785542272,99.17417453922384,0.3966861936957805,1668355801.449,0
1668356412.696,2022-11-13 17:20:12.696,12.5965,11.81,6.191764379854483,0.9732123337016252,933.9896673497276,98.69543976060368,0.0,1668356401.471,0
1668357012.531,2022-11-13 17:30:12.531,12.5726,11.37,6.263236113472241,1.2473937533289785,933.8740277777792,99.05,0.0083333333333333,1668357001.26,0
1668357612.627,2022-11-13 17:40:12.627,12.6165,12.28,6.296991785992607,1.0947777800319367,933.6817411086408,99.49166666666656,0.0040983606557376,1668357601.274,0
1668358212.647,2022-11-13 17:50:12.647,12.6053,11.83,6.138111136666674,1.5247500029722163,933.6487499999984,99.67499999999993,0.0,1668358201.295,0
1668358812.582,2022-11-13 18:00:12.582,12.6219,11.71,6.088888840277767,1.151388887315273,933.7609722222234,99.60972222222216,0.0,1668358801.252,0
1668359412.628,2022-11-13 18:10:12.628,12.6154,12.07,6.207597194027776,1.4966388872083272,933.8308333333316,99.8,0.2555555555555558,1668359401.244,0
1668360012.585,2022-11-13 18:20:12.585,12.6148,12.45,6.221180553194451,1.134087335019165,933.8522222222228,100.0,0.1388888888888886,1668360001.258,0
1668360612.654,2022-11-13 18:30:12.654,12.5763,11.23,6.164180553750008,1.359124999397225,933.7484722222242,99.97222222222224,0.0,1668360601.256,0
1668361212.54,2022-11-13 18:40:12.540,12.5851,12.08,5.962439742186916,1.4986805575972164,933.6722810734452,99.98333333333332,0.0,1668361201.254,0
1668361812.603,2022-11-13 18:50:12.603,12.5845,12.07,5.8961010342424585,1.1965416681527774,933.7655138773108,100.0,0.0,1668361801.48,0
1668362412.748,2022-11-13 19:00:12.748,12.5673,11.83,5.716638903194434,2.6743361258884497,933.71888888889,100.0,0.0361111111111108,1668362401.405,0
1668363012.718,2022-11-13 19:10:12.718,12.5896,12.19,5.223943337193275,3.1603804045758754,933.6486716603392,100.0,0.0916666666666664,1668363001.398,0
1668363612.637,2022-11-13 19:20:12.637,12.5838,12.3,5.251524822033433,1.2698992421083393,933.9387274405334,100.0,0.0208333333333333,1668363601.409,0
1668364212.637,2022-11-13 19:30:12.637,12.6193,12.63,5.442538631125242,0.7739027771124959,933.9285334274948,100.0,0.016666666666667,1668364201.242,0
