x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1514761200,10.08,,9.95,,,,,,8.08,5.26,,10.3,,314.3,,3.588,,72.88,,,,,,7.207000000000001,,,1
1514764800,9.22,,9.25,,,,,,7.899,3.128,,11.5,,306.6,,4.828,,66.04,,,,,,7.234,,,1
1514768400,8.62,,8.61,,,,,,7.787999999999999,1.787,,13,,275.4,,7.166,,62.41,,,,,,7.276,,7999,1
1514772000,7.982,,7.877999999999999,,,,,,7.678,2.377,,11.9,,256.7,,7.99,,69.07,,,,,,7.2989999999999995,,7999,1
1514775600,6.757000000000001,,6.752999999999999,,,,,,7.452999999999999,3.4130000000000003,,12.3,,242.1,,9.43,,79.53,,,,,,7.266,,7999,1
1514779200,6.906000000000001,,6.882999999999999,,,,,,7.415,3.095,,11.7,,261.1,,7.207999999999999,,77.11,,,,,,7.289,,7999,1
1514782800,6.257999999999999,,6.25,,,,,,7.334,3.4330000000000003,,8.7,,292.2,,3.966,,82.5,,,,,,7.36,,7999,1
1514786400,5.513999999999999,,5.523,,,,,,7.175,3.716,,8.1,,323.1,,2.733,,88.4,,,,,,7.337000000000001,,,1
1514790000,5.518,,5.516,,,,,,7.051,3.707,,8.1,,281.5,,3.8480000000000003,,88.5,,,,,,7.337000000000001,,,1
1514793600,5.735,,5.73,,,,,,7.045,3.33,,6.3,,311.4,,2.312,,84.8,,,,44.64,,7.349,,,1
1514797200,5.956,,5.912999999999999,,,,,,7.144,2.6860000000000004,,8.7,,300.3,,4.73,,80.1,,,,228.9,,7.336,,,1
1514800800,5.696000000000001,,5.694,,,,,,7.25,2.7460000000000004,,5.2,,333.2,,2.515,,81.6,,,,432.3,,7.375,,7999,1
1514804400,6.593,,6.558,,,,,,7.28,2.71,,11.5,,276.2,,6.891,,76.77,,,,244.2,,7.416,,7999,1
1514808000,7.006,,6.962000000000001,,,,,,7.479,2.7489999999999997,,9.8,,269.5,,7.104,,74.81,,,,137.9,,7.419,,7999,1
1514811600,7.235,,7.181,,,,,,7.414,2.7430000000000003,,11.2,,268.5,,8.57,,73.66,,,,143,,7.4079999999999995,,7999,1
1514815200,7.562,,7.515,,,,,,7.625,2.2430000000000003,,10.9,,273.4,,6.944,,69.5,,,,19.92,,7.3839999999999995,,7999,1
1514818800,7.104,,7.059,,,,,,7.58,2.06,,11.6,,295.2,,5.3020000000000005,,70.75,,,,7.6739999999999995,,7.359,,7999,1
1514822400,6.164,,6.2,,,,,,7.3660000000000005,2.565,,10.5,,280.4,,6.437,,77.86,,,,0.252,,7.321000000000001,,7999,1
1514826000,5.912999999999999,,5.976,,,,,,7.274,3.448,,14.1,,277.6,,8.84,,84.1,,,,0.948,,7.287000000000001,,,1
1514829600,6.178999999999999,,6.101,,,,,,7.292999999999999,3.8680000000000003,,17.1,,264.7,,12.96,,85.9,,,,0.419,,7.271,,,1
1514833200,6.292999999999999,,6.2379999999999995,,,,,,7.22,3.552,,15.7,,258.7,,12.09,,83.2,,6,,,,7.225,,,1
1514836800,6.641,,6.6370000000000005,,,,,,7.212999999999999,3.5660000000000003,,15.1,,262.2,,11.71,,81,,30,,0.6859999999999999,,7.167000000000001,,,1
1514840400,6.528,,6.5120000000000005,,,,,,7.2170000000000005,4.12,,15.8,,255,,12.48,,85,,78,,0.589,,7.105,,,1
1514844000,7.575,,7.497999999999999,,,,,,7.249,1.969,,17.1,,269,,10.07,,68.54,,,,,,7.0489999999999995,,,1
1514847600,7.249,,7.235,,,,,,7.16,2.262,,11.7,,269.6,,8.58,,71.09,,,,,,6.98,,7999,1
1514851200,7.754,,7.721,,,,,,7.162999999999999,-0.768,,18.1,,267.1,,8.25,,55.25,,,,,,6.982,,7999,1
1514854800,7.3020000000000005,,7.263999999999999,,,,,,7.228,-0.10400000000000001,,12.8,,264.7,,7.31,,60.01,,,,,,7.001,,7999,1
1514858400,6.324,,6.3420000000000005,,,,,,7.04,1.754,,11,,254.9,,7.247000000000001,,72.77,,,,,,7.002000000000001,,7999,1
1514862000,6.4670000000000005,,6.397,,,,,,6.976,1.7819999999999998,,12.5,,247.3,,7.972,,72.67,,,,,,7.016,,7999,1
1514865600,6.629,,6.587000000000001,,,,,,6.8870000000000005,1.094,,10.2,,271.3,,5.581,,68.2,,,,,,7.0120000000000005,,7999,1
1514869200,6.279,,6.227,,,,,,6.915,1.7919999999999998,,10.4,,257.4,,6.154,,73.55,,,,,,7.015,,7999,1
1514872800,5.871,,5.861000000000001,,,,,,6.806,1.554,,9.8,,275.3,,4.689,,74.15,,,,,,6.996,,7999,1
1514876400,5.865,,5.834,,,,,,6.77,1.5819999999999999,,10.5,,252.3,,7.206,,74.4,,,,,,6.995,,7999,1
1514880000,6.196000000000001,,6.152,,,,,,7.029,1.338,,11.7,,248.5,,7.867000000000001,,71.57,,,,15.46,,6.968,,7999,1
1514883600,6.109,,6.087999999999999,,,,,,7,1.3119999999999998,,10.2,,273.1,,5.8420000000000005,,71.7,,,,145.5,,6.954,,7999,1
1514887200,5.855,,5.81,,,,,,6.973,1.902,,7.6,,311.3,,2.909,,76.24,,,,175.4,,6.975,,7999,1
1514890800,6.341,,6.272,,,,,,7.061,1.8119999999999998,,7.7,,297,,4.111000000000001,,73.42,,,,112.9,,6.989,,7999,1
1514894400,6.13,,6.117000000000001,,,,,,7.055,2.2119999999999997,,8.4,,302,,3.7539999999999996,,76.42,,,,184.3,,6.992000000000001,,7999,1
1514898000,5.827000000000001,,5.803999999999999,,,,,,6.947,2.685,,9.5,,290.9,,3.79,,80.6,,,,83.1,,6.986000000000001,,7999,1
1514901600,6.146,,6.114,,,,,,6.992000000000001,2.84,,9.5,,276.4,,6.433,,79.8,,,,65.44,,6.994,,7999,1
1514905200,6.468999999999999,,6.431,,,,,,7.032,3.115,,8.1,,278.2,,4.171,,79.61,,,,12.47,,6.971,,7999,1
1514908800,6.5360000000000005,,6.495,,,,,,7.103,3.179,,6.6,,279,,4.166,,79.62,,,,,,6.941,,7999,1
1514912400,6.437,,6.396,,,,,,7.077000000000001,2.978,,7.8,,280.8,,3.3489999999999998,,79.03,,,,,,6.92,,7999,1
1514916000,6.736000000000001,,6.689,,,,,,7.072,2.263,,9,,281.5,,5.311,,73.64,,,,,,6.899,,7999,1
1514919600,6.355,,6.355,,,,,,7.1129999999999995,1.584,,9.4,,292.1,,5.251,,71.79,,,,,,6.897,,7999,1
1514923200,5.461,,5.487,,,,,,6.854,1.778,,8.1,,307.3,,3.052,,77.28,,,,,,6.89,,7999,1
1514926800,5.402,,5.412999999999999,,,,,,6.795,2.16,,10,,276.7,,6.735,,79.82,,,,,,6.88,,7999,1
1514930400,5.325,,5.32,,,,,,6.851,2.441,,9.4,,297.9,,4.336,,82,,,,,,6.874,,7999,1
1514934000,5.056,,5.051,,,,,,6.821000000000001,3.0039999999999996,,8.3,,321.3,,2.8510000000000004,,86.9,,,,,,6.871,,,1
1514937600,4.926,,4.939,,,,,,6.773,3.464,,9.1,,324.6,,3.4960000000000004,,90.5,,,,,,6.8660000000000005,,,1
1514941200,5.334,,5.315,,,,,,6.832999999999999,3.903,,7.9,,327.6,,3.81,,90.9,,,,,,6.865,,,1
1514944800,5.994,,5.949,,,,,,6.94,4.292,,8.8,,329,,3.008,,89.4,,,,,,6.869,,,1
1514948400,6.864,,6.814,,,,,,7.13,4.585,,9.6,,291.6,,4.169,,86,,,,0.264,,6.871,,,1
1514952000,7.021,,6.9879999999999995,,,,,,7.2139999999999995,4.791,,8.7,,324,,4.032,,86.2,,,,,,6.874,,7999,1
1514955600,7.17,,7.13,,,,,,7.195,5.612,,8.4,,327.7,,3.388,,90.4,,,,,,6.879,,,1
1514959200,7.398,,7.379,,,,,,7.301,6.294,,7.3,,319.5,,3.3560000000000003,,93.1,,,,,,6.8839999999999995,,,1
1514962800,8.02,,7.9239999999999995,,,,,,7.435,6.88,,12.2,,301.9,,4.941,,93.4,,,,,,6.903,,,1
1514966400,8.35,,8.25,,,,,,7.506,7.199,,9.5,,288.9,,5.004,,93.4,,,,12.34,,6.926,,,1
