x,y,y2,y4,y6,y8,y10,y12,y14,y16,y18,y20,y22,y24,y1,y3,y5,y7,y9,y11,y13,y15,y17,y19,y21,y23,y25
1625090400,15.9,15.8,975,1019,16.18,5.6,281.3,2.287,102.8,0,0,13.44,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625094000,15.8,15.64,975,1019,16.42,6,274.5,3.4,105.4,0,0,12.92,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625097600,15.53,15.42,974,1019,16.14,4.5,284.6,1.917,105.1,0,0,13.16,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625101200,15.86,15.69,974,1019,15.63,3.5,303,1.401,99.9,0,0,12.61,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625104800,15.65,15.43,974,1019,15.71,3.1,308.5,1.391,102.2,0,0,11.69,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625108400,15.64,15.38,974,1018,15.62,4.3,289.6,2.058,101.9,0,0,11.55,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625112000,15.4,15.18,974,1018,15.82,4.2,299.4,2.044,104.5,0,1.148,12.02,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625115600,15.35,15.04,974,1019,15.73,3.6,292.6,1.433,104.9,0,7.623,12.78,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625119200,15.48,15.27,975,1019,15.33,2.5,297.8,1.106,100.7,0,60.61,12.74,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625122800,15.46,15.23,975,1019,15.49,4,309.3,2.02,102,0,190,12.59,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625126400,15.28,15.05,975,1019,15.59,5,296.1,2.497,103.9,0,373.4,12.63,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625130000,15.5,15.23,975,1019,15.61,4.3,291.3,1.9,102.8,0,310.5,12.8,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625133600,16.25,16.11,975,1019,14.84,3.1,311.3,1.483,92.7,0,526.5,12.75,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625137200,17.26,17.19,974,1019,14.24,1.8,278.8,0.898,83,0,536.6,12.88,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625140800,18.23,18.18,974,1019,14.74,2.8,146,1.497,80.6,0,248.6,13.21,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625144400,18.37,18.26,974,1019,15.73,2.5,127.6,2.046,85.6,0,272.5,13.81,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625148000,19.56,19.39,974,1018,12.43,2.3,137.8,1.103,64.41,0,270.6,14.4,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625151600,19.48,19.32,974,1018,13.39,2.3,124.7,1.032,69.22,0,252,15.3,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625155200,19.61,19.43,974,1018,14.75,3.7,158.2,2.78,74.97,0,755.6,16.13,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625158800,19.6,19.8,974,1018,16.42,3.7,160.8,2.877,81.1,0,362.3,17.69,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625162400,20.89,20.77,973,1018,13.89,2.1,91.8,0.89,65.12,0,146.7,17.74,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625166000,20.44,20.22,973,1018,13.98,1.8,88.6,0.943,67.58,0,12.54,17.65,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625169600,18.36,18.05,974,1018,14.73,2.8,42.25,0.81,81.5,0,0,17.43,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625173200,16.8,16.49,974,1018,15.39,2.8,37.86,0.871,93.5,0,0,17.24,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625176800,16.57,16.14,974,1019,14.91,2.4,51.66,1.109,92.8,0,0,17.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625180400,16.16,15.78,974,1019,14.78,2.9,42.92,1.794,94.2,0,0,17.04,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625184000,15.01,14.46,974,1019,15.11,2.3,38.86,1.523,104.6,0,0,16.92,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625187600,14.65,13.94,974,1019,15.44,1.7,20.74,0.858,110.6,0,0,16.84,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625191200,14.66,14.08,974,1019,15.38,2.1,31.16,1.144,109.1,0,0,16.85,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625194800,14.77,13.95,974,1019,15.95,2.1,18.24,1.247,114.1,0,0,17,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625198400,14.44,13.76,974,1019,16.05,2.6,36.29,1.721,116.3,0,7.782,17.8,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625202000,13.94,13.54,975,1019,15.4,2.6,34.27,1.981,113.2,0,109.7,18.14,,0,0,0,0,0,0,0,0,1,0,0,0,1
1625205600,16.18,16.16,975,1019,15.49,1.7,75.82,0.756,96.6,0,262,18.58,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625209200,16.82,17.18,975,1019,15.61,2.9,268.3,0.821,90.9,0,446,19.07,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625212800,17.19,17.35,975,1019,14.7,3.1,245.4,1.248,84.8,0,618.3,19.13,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625216400,17.65,17.96,975,1019,15.14,1.8,180.5,1.2,83.9,0,769.9,19.33,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625220000,18.03,18.1,975,1019,15.59,1.9,193.2,1.351,85.6,0,885,19.61,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625223600,18.89,18.96,975,1019,14.94,1.9,240.6,1.306,77.85,0,953,19.98,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625227200,19.99,20,974,1018,14.02,2.6,262.1,1.143,68.75,0,962,20.39,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625230800,20.98,21.01,974,1018,12.45,1.9,228.9,1.282,58.31,0,890,20.95,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625234400,21.59,21.65,974,1018,13.46,2.2,264.9,1.4,59.88,0,685.6,21.33,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625238000,21.9,21.91,974,1018,13.68,2.3,311,1.353,59.81,0,682.8,21.09,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625241600,22.52,22.53,974,1018,12.69,2.3,315.5,1.022,53.92,0,244.6,20.29,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625245200,23.38,23.21,973,1018,11.08,1.2,353.8,0.557,47.12,0,276.2,20.16,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625248800,23.68,23.39,973,1017,10.03,3.7,101.6,0.939,43.5,0,141.8,20.65,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625252400,23.19,23.12,973,1017,12.98,3.7,54.16,1.354,53.11,0,13.17,20.36,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625256000,21.22,21.01,973,1018,13.27,2.4,38.9,0.9,61.49,0,0,20.5,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625259600,20.37,20.11,973,1018,11.85,3,40.97,1.118,59.17,0,0,20.2,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625263200,20.19,20.02,973,1018,11.1,3.3,39.99,1.249,56.65,0,0,20.13,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625266800,19.56,19.41,974,1018,11.79,2.7,48.37,1.316,61.57,0,0,20.15,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625270400,19.5,19.31,974,1018,12.1,2.6,37.23,1.024,63.24,0,0,20.06,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625274000,19.2,19.01,973,1017,12.35,1.5,29.96,0.55,65.54,0,0,20,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625277600,19.01,18.81,973,1017,13,2.3,333.1,1.262,69.47,0,0,19.94,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625281200,18.4,18.11,973,1018,15.63,2.8,346.5,1.473,85.7,0,0,19.87,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625284800,17.65,17.08,973,1017,15.14,2.4,24.67,1.353,88.7,0,5.163,19.9,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625288400,16.6,16.14,973,1017,14,2.2,21.38,1.172,87.6,0,103.2,19.9,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625292000,17.94,18.41,973,1017,14.51,1.7,49.52,0.634,78.57,0,284.2,20.14,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625295600,18.71,18.95,973,1017,14.61,3.2,189.5,2.294,76.35,0,373.9,20.32,,0,0,0,0,0,0,0,0,0,0,0,0,1
1625299200,19.43,19.48,973,1017,14.97,3.9,148.9,2.592,75.57,0,236.3,20.37,,0,0,0,0,0,0,0,0,0,0,0,0,1
