x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1604185200,8.1,,8.12,,979,,1024,,,9.7,,3.4,,103.6,,1.889,,111.6,1,,,,,13.09,,9.24,
1604224800,8.29,,7.751,,979,,1024,,,9.81,,2.7,,87.9,,1.7209999999999999,,99.8,,,,153,,11.07,,7.355,
1604228400,10.05,,9.88,,979,,1023,,,11.26,,2.8,,92.5,,2.359,,110.1,1,,,190.4,,13.12,,8.85,
1604232000,10.51,,10.48,,978,,1022,,,11.01,,2.8,,114,,2.281,,103.9,1,,,198,,13.15,,8.89,
1604235600,10.96,,10.95,,978,,1022,,,10.5,,2.6,,262.7,,0.951,,97.4,,,,222.9,,13.18,,8.86,
1604239200,11.84,,11.91,,978,,1022,,,10.03,,1.5,,210.8,,0.627,,88.5,,,,221.5,,13.2,,8.9,
1604242800,12.14,,12.13,,977,,1022,,,10.93,,2.4,,135.5,,1.665,,92.7,,,,57.96,,13.21,,8.84,
1604246400,12.25,,12.24,,977,,1022,,,11.51,,2.2,,105.9,,1.193,,95.7,,,,7.313,,13.2,,8.91,
1604250000,12.15,,12.01,,977,,1021,,,12.48,,1.6,,10.9,,0.6679999999999999,,103.6,1,,,,,13.18,,8.89,
1604253600,12.09,,11.92,,977,,1022,,,12.77,,1.9,,44.71,,0.8390000000000001,,106.1,1,,,,,13.19,,8.71,
1604257200,12,,11.7,,977,,1021,,,13.12,,1.9,,32.8,,0.853,,110.2,1,,,,,13.18,,8.9,
1604260800,12.14,,11.87,,977,,1021,,,12.84,,2.1,,53.14,,0.7879999999999999,,106.9,1,,,,,13.17,,9.12,
1604264400,12.27,,11.85,,977,,1021,,,13.11,,2.2,,31.23,,0.85,,109,1,,,,,13.18,,9.18,
1604268000,12.25,,11.95,,977,,1021,,,13.25,,2.2,,17.47,,1.028,,109.2,1,,,,,13.18,,9.15,
1604271600,12.32,,12.02,,977,,1021,,,13.57,,2.3,,39.25,,0.8540000000000001,,111.1,1,,,,,13.19,,9.19,
1604300400,7.154,,7.021,,977,,1021,,,8.14,,1.4,,288.6,,0.355,,66.52,,,,45.75,,7.6770000000000005,,5.189,
1604304000,12.95,,12.8,,977,,1021,,,14.58,,1.6,,319.3,,0.667,,112.7,1,,,96.9,,13.14,,8.92,
1604307600,13.78,,13.45,,977,,1021,,,13.94,,1.8,,234,,0.775,,103.6,1,,,194,,13.19,,9.24,
1604311200,13.63,,13.61,,977,,1021,,,14.85,,1.8,,252.3,,1.0070000000000001,,108.8,1,,,280.3,,13.25,,9.1,
1604314800,14.66,,14.89,,976,,1021,,,12.8,,2.5,,175.1,,1.38,,88.1,,,,419.8,,13.31,,9.12,
1604318400,14.56,,14.71,,976,,1020,,,14.01,,2.3,,144.4,,1.902,,96.1,,,,474.1,,13.4,,8.93,
1604322000,15.05,,14.84,,975,,1019,,,12.23,,2.6,,128.8,,2.088,,84.8,,,,422.6,,13.63,,9.27,
1604325600,15.72,,15.56,,975,,1019,,,11.55,,2.9,,115.1,,1.9780000000000002,,77.46,,,,206.1,,13.78,,9.25,
1604329200,16.95,,16.68,,975,,1019,,,9.3,,3.2,,117.9,,2.105,,61.96,,,,188.9,,13.88,,9.33,
1604332800,16.26,,16.13,,975,,1019,,,9.95,,3.1,,111,,1.8869999999999998,,67.44,,,,6.6,,13.86,,9.16,
1604336400,15.61,,15.2,,976,,1020,,,10.76,,1.6,,28.68,,0.8420000000000001,,75.13,,,,,,13.85,,9.24,
1604340000,15.27,,14.74,,976,,1020,,,11.59,,2.3,,46.56,,0.838,,81.7,,,,,,13.82,,9.85,
1604343600,15.55,,14.87,,977,,1021,,,11.95,,1.8,,25.08,,0.7190000000000001,,83.1,,,,,,13.81,,9.84,
1604347200,16.43,,15.69,,977,,1021,,,11.76,,1.5,,338,,0.54,,77.74,,,,,,13.74,,9.81,
1604350800,17.54,,17.19,,977,,1021,,,11.59,,5.1,,324.1,,1.86,,69.83,,,,,,13.73,,9.89,
1604354400,17.43,,17.08,,977,,1022,,,11.94,,6.4,,323.9,,3.1430000000000002,,72.06,,,,,,13.67,,9.8,
1604358000,17.63,,17.41,,978,,1022,,,10.91,,4.7,,319.9,,2.186,,65.84,,,,,,13.43,,9.95,
1604390400,13.02,,12.97,,979,,1023,,,12.69,,5.5,,287.1,,2.006,,90.7,,,,58.95,,12.3,,9.22,
1604394000,13.91,,13.85,,979,,1023,,,14.14,,4.5,,297,,2.05,,102.3,1,,,160.5,,13.39,,10.33,
1604397600,14.11,,14.04,,979,,1023,,,13.94,,5.6,,285.1,,2.923,,99.7,,,,72.66,,13.39,,10.4,
1604401200,14.09,,14.02,,979,,1024,,,14.39,,5.4,,284.1,,2.715,,102.8,1,,,30.32,,13.37,,10.07,
1604404800,14.21,,14.13,,979,,1024,,,14.16,,8.5,,268,,6.077000000000001,,100.5,1,,,16.33,,13.33,,10.08,
1604408400,13.47,,13.44,,980,,1024,,,11.12,,7.7,,311.8,,3.983,,86.5,,,,21.38,,13.34,,9.8,
