x,y,y2,y4,y6,y8,y10,y12,y14,y16,y18,y20,y22,y24,y1,y3,y5,y7,y9,y11,y13,y15,y17,y19,y21,y23,y25
1669849200,5.325,5.27,974,1019,3.459,7.6,52.94,4.426,88.4,0,0,12.03,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669852800,5.051,5.034,974,1018,3.1,6.7,51.71,3.482,87.6,0,0,12.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669856400,4.886,4.846,974,1018,2.27,7.1,53.74,3.904,83.7,0,0,12.08,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669860000,4.994,4.966,974,1019,2.279,7.2,48.27,3.75,83,0,0,12.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669863600,5.018,4.988,974,1019,1.828,7.2,51.58,3.814,80.3,0,0,12.01,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669867200,4.992,4.962,974,1019,1.134,6.9,53,3.499,76.53,0,0,12.01,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669870800,4.994,4.961,975,1019,0.725,7.2,55.39,4.209,74.31,0,0,11.92,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669874400,4.888,4.853,975,1019,0.553,5.8,58.42,3.427,73.96,0,0,11.84,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669878000,4.724,4.684,975,1019,0.815,6.8,68.18,3.8,76.26,0,1.792,11.94,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669881600,4.634,4.601,975,1019,0.622,6,58.87,3.604,75.63,0,31.62,11.99,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669885200,4.771,4.741,975,1019,0.469,7.4,56.67,4.044,74.08,0,87.6,11.98,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669888800,5.042,5.03,975,1020,0.83,6.6,58.64,3.716,74.52,0,126.3,11.98,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669892400,5.392,5.397,975,1019,0.971,7.2,54.22,3.461,73.38,0,153.9,11.98,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669896000,5.727,5.718,975,1019,0.76,6.8,64.39,3.764,70.68,0,151.8,11.94,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669899600,5.866,5.867,974,1019,0.343,6.7,69.28,4.198,67.89,0,104.5,11.96,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669903200,5.919,5.915,974,1019,0.371,6.9,59.06,3.153,67.8,0,70.94,11.96,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669906800,5.742,5.725,974,1019,0.083,5.6,54.71,3.022,67.27,0,22.69,11.96,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669910400,5.405,5.388,974,1019,0.723,5.3,58.7,3.028,72.13,0,0,11.97,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669914000,5.075,5.033,975,1019,0.966,5.5,62.56,3.24,75.24,0,0,11.96,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669917600,4.824,4.814,975,1019,1.291,4.7,51.31,2.631,78.2,0,0,11.96,,0,0,0,0,0,0,0,0,0,0,0,0,1
1669921200,4.682,4.665,974,1019,1.549,4.7,48.16,2.411,80.5,0,0,11.9,,0,0,0,0,0,0,0,0,0,0,0,0,1
