x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1596232800,26.12,,25.67,,973,,1017,,,17.37,,5.4,,11.21,,1.685,,61.36,,,,,,25.88,,8.84,
1596236400,29.07,,28.97,,973,,1018,,,14.06,,7,,5.375,,2.793,,40.29,,,,,,25.73,,8.71,
1596240000,27.94,,27.7,,973,,1017,,,16.15,,3.2,,108.4,,1.2,,49.84,,,,,,25.63,,8.6,
1596243600,25.21,,24.72,,973,,1017,,,17.24,,2.4,,45.55,,1.19,,63.54,,,,,,25.24,,8.54,
1596247200,23.67,,23.28,,972,,1016,,,17.01,,2.3,,46.51,,1.001,,68.1,,,,,,25,,8.56,
1596250800,23.53,,23.08,,972,,1017,,,15.75,,2.1,,48.16,,1.092,,63.64,,,,,,24.92,,8.76,
1596254400,23.43,,23.16,,972,,1017,,,17.83,,2.7,,66.05,,1.4240000000000002,,72.84,,,,,,24.45,,8.76,
1596258000,22.14,,21.42,,973,,1017,,,18.19,,2.2,,20.92,,1.3719999999999999,,82.2,,,,51.46,,24.55,,8.72,
1596261600,23.34,,23.14,,972,,1017,,,20.46,,3.2,,6.152,,1.306,,85.4,,,,87.8,,24.6,,8.76,
1596265200,23.94,,23.86,,973,,1017,,,21.47,,3.5,,112.7,,1.5030000000000001,,86.8,,,,99.6,,24.64,,8.68,
1596268800,24.13,,24.17,,973,,1017,,,21.93,,1.9,,260.9,,1.0070000000000001,,87.6,,,,548.4,,24.78,,9.11,
1596272400,24.71,,24.97,,973,,1017,,,21.78,,1.9,,190.7,,1.278,,82.8,,,,314.7,,25.02,,8.89,
1596276000,25.5,,25.76,,973,,1017,,,19.49,,1.9,,171.2,,1.4340000000000002,,68.7,,,,789.9,,25.18,,8.78,
1596279600,25.7,,25.74,,972,,1017,,,20.8,,3,,142.7,,2.355,,74.71,,,,848,,25.42,,8.85,
1596283200,26.26,,26.39,,972,,1016,,,20.5,,3.2,,150.6,,2.61,,70.36,,,,877,,25.89,,9.21,
1596286800,27.06,,27.17,,971,,1015,,,21.83,,1.9,,226.5,,1.115,,72.98,,,,859,,25.78,,9.22,
1596290400,27.82,,27.78,,970,,1015,,,20.78,,3.7,,293.5,,1.175,,66.25,,,,366.5,,25.71,,9.12,
1596294000,29.97,,29.93,,970,,1014,,,17.01,,5.3,,357.8,,2.0869999999999997,,46.22,,,,277.6,,25.63,,9.16,
1596297600,29.62,,29.6,,970,,1015,,,15.66,,6.4,,36.44,,2.681,,43.82,,,,193.4,,25.85,,9.53,
1596301200,30.69,,30.58,,970,,1014,,,13.46,,4.2,,51.69,,1.911,,35.34,,,,103.4,,25.56,,9.21,
1596304800,29.42,,29.31,,970,,1015,,,14.48,,4.2,,59.89,,1.507,,40.6,,,,40.49,,24.96,,8.81,
1596308400,28.11,,27.95,,970,,1015,,,15.98,,1.8,,23.12,,0.7929999999999999,,48.54,,,,,,25.01,,8.5,
1596312000,26.56,,26.32,,971,,1015,,,16.97,,1.6,,38.18,,0.809,,56.65,,,,,,25.33,,8.56,
1596315600,24.99,,24.86,,974,,1018,,,19.87,,10.5,,268.7,,6.013999999999999,,75.44,,,,0.877,,25.32,,9.03,
1596319200,21.22,,21.19,,975,,1019,,,21.35,,8.2,,219,,3.926,,101.4,1,,,0.45,,25.14,,9.32,
1596322800,20.76,,20.7,,975,,1019,,,22.36,,5.2,,130,,2.387,,111.4,1,,,,,25.07,,9.18,
1596326400,19.51,,19.52,,974,,1018,,,22,,3.8,,51.58,,1.386,,116.8,1,,,,,25.03,,9.08,
1596330000,19.22,,19.15,,973,,1017,,,21.59,,3.6,,33.39,,1.255,,116.6,1,,,,,25.01,,8.94,
1596333600,19.01,,18.9,,973,,1017,,,21.68,,2.9,,65.56,,1.3659999999999999,,119.1,1,,,,,24.97,,9.06,
1596337200,18.32,,18.36,,973,,1017,,,21.18,,1.5,,42.82,,0.718,,119.4,1,,,,,24.93,,9.07,
1596340800,17.72,,17.74,,973,,1017,,,20.32,,1.5,,52.67,,0.764,,117.8,1,,,,,24.88,,9.15,
1596344400,17.59,,17.58,,972,,1017,,,19.89,,2.2,,58.81,,0.9440000000000001,,115.9,1,,,52.91,,24.75,,9.12,
1596348000,19.06,,18.99,,972,,1016,,,20,,2.4,,110.4,,1.47,,107.1,1,,,111.9,,24.7,,9.67,
1596351600,20.46,,20.57,,972,,1016,,,20.17,,2.9,,219.4,,1.31,,97.9,,,,229.5,,24.69,,10.35,
1596355200,20.52,,20.58,,972,,1016,,,21.35,,4,,260,,2.582,,105.2,1,,,652.6,,24.71,,10.63,
1596358800,20.74,,20.82,,972,,1016,,,20.74,,3,,252.8,,1.499,,99.8,,,,450.9,,24.75,,10.39,
1596362400,21.22,,21.29,,972,,1016,,,20.71,,3.3,,244,,1.6119999999999999,,96.8,,,,337.7,,24.79,,9.53,
1596366000,21.77,,21.87,,972,,1016,,,19.93,,2.2,,222.2,,1.037,,89.2,,,,234.6,,24.84,,8.91,
1596369600,22.49,,22.85,,971,,1015,,,19.34,,1.5,,174.1,,0.8440000000000001,,80.9,,,,479.8,,24.91,,8.59,
1596373200,23.07,,23.59,,971,,1015,,,19.77,,3.8,,164.9,,2.217,,79.47,,,,139.6,,25.01,,8.48,
1596376800,23.48,,23.52,,971,,1015,,,20.59,,4.2,,151.8,,2.485,,84,,,,102.7,,25.18,,8.52,
1596380400,21.27,,21.34,,971,,1015,,,20.71,,5.1,,73.48,,1.963,,96.9,,,,156.5,,25.18,,8.5,
1596384000,21.03,,21.07,,972,,1016,,,21.88,,4.2,,93.5,,1.986,,105.4,1,,,27.02,,25.02,,8.53,
1596387600,20.07,,20.05,,972,,1016,,,22.37,,3.4,,87.4,,1.899,,115.8,1,,,25.91,,24.84,,9.94,
1596391200,19.63,,19.63,,971,,1016,,,21.32,,5.2,,101.4,,2.47,,111.6,1,,,22.5,,24.78,,9.83,
1596394800,19.49,,19.51,,972,,1016,,,21.92,,2.6,,52.55,,1.337,,116.4,1,,,,,24.78,,10.57,
1596398400,19.14,,19.17,,972,,1016,,,22.56,,1.3,,38.23,,0.5920000000000001,,123.5,1,,,,,24.76,,9.99,
1596402000,19.12,,19.14,,972,,1016,,,22.29,,2.2,,31.5,,0.633,,121.7,1,,,,,24.69,,9.61,
1596405600,18.85,,18.88,,972,,1016,,,21.24,,2.2,,24.11,,0.675,,116.1,1,,,,,24.54,,9.19,
1596409200,18.32,,18.32,,971,,1015,,,20.61,,1.3,,32.63,,0.7509999999999999,,115.7,1,,,,,24.61,,8.87,
1596412800,17.81,,17.76,,970,,1015,,,20.1,,2.3,,27.4,,0.919,,116,1,,,,,24.63,,8.86,
1596416400,17.77,,17.72,,970,,1014,,,19.16,,4.3,,47.6,,1.324,,109.9,1,,,,,24.57,,9.13,
1596420000,17.41,,17.45,,970,,1014,,,18.52,,4.3,,40.1,,1.5530000000000002,,107.3,1,,,,,24.54,,10.62,
1596423600,17.55,,17.57,,970,,1014,,,18.47,,2.4,,66.2,,1.013,,106.1,1,,,,,24.54,,10.56,
1596427200,17.3,,17.29,,969,,1014,,,18.19,,1.9,,97.7,,0.779,,106.3,1,,,,,24.49,,10.43,
1596430800,16.6,,16.58,,969,,1013,,,19.06,,1.8,,16.82,,0.938,,117.3,1,,,35.48,,24.48,,9.97,
1596434400,17.35,,17.4,,969,,1013,,,18.83,,1.8,,39.53,,0.669,,109.8,1,,,75.72,,24.46,,9.61,
1596438000,18.19,,18.27,,969,,1013,,,19.26,,1.1,,47.78,,0.596,,106.8,1,,,88.7,,24.36,,9.63,
1596441600,19,,19.02,,969,,1013,,,18.63,,2.4,,91.6,,0.65,,97.9,,,,22.86,,24.32,,9.43,
1596445200,18.25,,18.34,,969,,1013,,,19.46,,6.2,,184.9,,3.798,,107.6,1,,,63.51,,24.28,,9.02,
1596448800,17.94,,17.97,,969,,1013,,,18.96,,5.1,,200.5,,1.59,,106.8,1,,,73.4,,24.25,,8.98,
1596452400,17.58,,17.57,,969,,1014,,,17.85,,4.9,,179.8,,2.747,,102.3,1,,,115.8,,24.19,,8.88,
1596456000,16.75,,16.78,,970,,1014,,,17.19,,2.2,,64.68,,1.0070000000000001,,103,1,,,86.4,,24.22,,9.11,
1596459600,16.32,,16.33,,970,,1014,,,16.91,,1.8,,63.61,,1.032,,104.2,1,,,115.5,,24.17,,9.32,
1596463200,16.39,,16.39,,970,,1014,,,17.03,,2.6,,90.7,,1.091,,104.6,1,,,119.4,,24.19,,9.19,
1596466800,16.5,,16.54,,970,,1014,,,15.73,,4,,104.8,,1.64,,95.3,,,,90.9,,24.14,,8.97,
1596470400,16.42,,16.43,,970,,1014,,,15.19,,2.9,,74.41,,1.442,,92.7,,,,150.5,,24.11,,8.78,
1596474000,17.09,,17.15,,970,,1014,,,14.41,,2.4,,74.65,,1.212,,84.8,,,,41.16,,24.08,,8.98,
1596477600,16.97,,16.99,,970,,1014,,,14.63,,2.1,,54.36,,1.032,,86.6,,,,2.657,,24.03,,8.92,
1596481200,15.84,,15.87,,970,,1014,,,16.24,,3.3,,350.9,,1.01,,102.8,1,,,,,24.03,,8.74,
1596484800,16.18,,16.19,,970,,1014,,,14.93,,3.5,,301.7,,1.906,,92.8,,,,,,24.08,,9.46,
1596488400,15.52,,15.6,,970,,1015,,,14.02,,4.9,,335.9,,1.821,,90.7,,,,,,24.07,,9.39,
1596492000,15.05,,15.01,,970,,1015,,,14.72,,3.7,,325.8,,1.922,,98.6,,,,,,24.03,,9.02,
1596524400,13.28,,13.32,,971,,1016,,,12.46,,1.6,,74.45,,0.833,,80.4,,,,399.1,,20.13,,7.066,
1596528000,16.37,,16.43,,972,,1016,,,13.16,,2.2,,100.6,,0.823,,81.4,,,,134.6,,23.52,,8.35,
1596531600,16.58,,16.56,,972,,1016,,,12.9,,2.9,,85.1,,1.456,,79.28,,,,179.6,,23.47,,8.26,
1596535200,16.8,,16.8,,972,,1017,,,12.2,,4.8,,79.2,,2.6189999999999998,,74.57,,,,154,,23.38,,8.87,
1596538800,17.02,,16.98,,973,,1017,,,12.84,,4.4,,97.1,,2.47,,76.85,,,,483.4,,23.23,,10.46,
1596542400,18.44,,18.4,,973,,1017,,,12.07,,6.2,,92.2,,3.1180000000000003,,66.96,,,,594.7,,23.33,,10.53,
1596546000,18.72,,18.67,,973,,1017,,,12.4,,6.9,,101.4,,3.487,,67.19,,,,517.7,,23.2,,10.91,
1596549600,19.09,,19.07,,973,,1017,,,12.42,,5.9,,110.7,,2.841,,65.61,,,,225.5,,23.07,,10.46,
1596553200,19.84,,19.87,,973,,1017,,,12.31,,6.3,,68.96,,2.444,,61.99,,,,338.8,,23.01,,10.49,
1596556800,19.99,,19.99,,973,,1017,,,12.11,,6.7,,64.83,,2.6239999999999997,,60.7,,,,486.7,,23.29,,10.42,
1596560400,20.12,,20.09,,973,,1017,,,12.82,,7,,66.52,,3.13,,63.2,,,,273.4,,23.37,,9.9,
1596564000,19.86,,19.9,,973,,1017,,,12.52,,6.5,,52.84,,2.76,,62.77,,,,30.34,,23.44,,9.79,
1596567600,18.19,,18.23,,973,,1017,,,12.96,,4.8,,57.16,,2.221,,71.65,,,,0.09300000000000001,,23.4,,9.56,
1596571200,17.17,,17.18,,973,,1018,,,13.85,,5.7,,44.93,,2.441,,81.1,,,,,,23.35,,9.1,
1596574800,16.82,,16.82,,973,,1018,,,12.87,,5.2,,50.78,,2.693,,77.8,,,,,,23.32,,8.5,
1596578400,16.23,,16.25,,973,,1018,,,12.08,,5.5,,66.56,,2.4419999999999997,,76.57,,,,,,23.21,,8.35,
1596582000,16.24,,16.25,,973,,1018,,,12.24,,5.8,,120.1,,2.929,,77.44,,,,,,23.2,,8.87,
1596585600,15.78,,15.8,,974,,1018,,,12.43,,5.7,,110.1,,2.6689999999999996,,80.7,,,,,,23.12,,9.56,
1596589200,15.11,,15.15,,973,,1017,,,13.4,,5.4,,94.2,,2.563,,89.6,,,,,,22.93,,9.38,
1596592800,14.65,,14.68,,973,,1017,,,13.57,,5.4,,60.59,,2.6839999999999997,,93.3,,,,,,22.74,,9.43,
1596596400,14.13,,14.18,,973,,1017,,,14.07,,4.7,,90.2,,2.7089999999999996,,99.6,,,,,,22.72,,9.16,
1596600000,13.89,,13.93,,973,,1017,,,14.37,,4.9,,94.6,,2.627,,103.2,1,,,,,22.78,,8.85,
1596603600,13.59,,13.61,,973,,1017,,,14.08,,5.9,,85,,3.1689999999999996,,103.4,1,,,44.48,,22.75,,8.77,
1596607200,14.4,,14.33,,973,,1018,,,14.1,,5.3,,91.4,,2.612,,98.9,,,,193.7,,22.8,,8.67,
1596610800,15.28,,15.22,,973,,1018,,,14.24,,7.1,,80,,3.201,,94.2,,,,409.5,,22.8,,8.69,
1596614400,16.16,,16.03,,973,,1017,,,13.48,,7.3,,95,,3.9960000000000004,,85.2,,,,561.7,,22.83,,8.55,
1596618000,17.68,,17.56,,973,,1017,,,12.28,,7.6,,87,,4.042,,71.54,,,,715.8,,22.83,,8.22,
1596621600,18.57,,18.55,,973,,1017,,,11.86,,8.9,,61.55,,4.341,,65.36,,,,823,,22.88,,8.14,
1596625200,19.6,,19.65,,973,,1017,,,11.51,,8.5,,54.55,,4.006,,59.6,,,,889,,22.94,,8.16,
