x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1483225200,-1.8019999999999998,,-1.768,,,,,,6.6,-2.7539999999999996,,3.3,,38.6,,1.8559999999999999,,93.3,,,,,,7.861000000000001,,7.757000000000001,
1483228800,-1.06,,-1.051,,,,,,6.563,-2.1630000000000003,,2.7,,40.98,,1.376,,92.5,,,,,,7.865,,7.7620000000000005,
1483232400,-0.903,,-0.863,,,,,,6.585,-1.926,,2,,45.94,,1.187,,92.8,,,,,,7.87,,7.766,
1483236000,-0.601,,-0.584,,,,,,6.754,-1.4269999999999998,,2.8,,5.507999999999999,,1.3359999999999999,,94.4,,,,,,7.876,,7.773,
1483239600,-0.491,,-0.461,,,,,,6.6370000000000005,-1.307,,2.5,,56.01,,1.403,,94.3,,,,,,7.872999999999999,,7.769,
1483243200,-0.435,,-0.40399999999999997,,,,,,6.711,-1.287,,2.5,,61.85,,1.307,,94.1,,,,,,7.882000000000001,,7.778,
1483246800,-0.35700000000000004,,-0.318,,,,,,6.731,-1.216,,4.6,,50.3,,1.341,,94,,,,,,7.877000000000001,,7.773,
1483250400,-0.48200000000000004,,-0.445,,,,,,6.773,-1.3230000000000002,,2.2,,50.51,,1.1840000000000002,,94.1,,,,,,7.88,,7.777,
1483254000,-0.046,,-0.06,,,,,,6.7410000000000005,-1.034,,3.4,,303.4,,1.2830000000000001,,93.5,,,,,,7.872999999999999,,7.77,
1483257600,-0.171,,-0.158,,,,,,6.882000000000001,-1.268,,4.9,,273.7,,2.379,,92.5,,,,,,7.882000000000001,,7.779,
1483261200,-0.711,,-0.695,,,,,,6.812,-1.864,,5.8,,276.2,,2.307,,92.1,,,,7.4479999999999995,,7.877999999999999,,7.775,
1483264800,-1.08,,-1.065,,,,,,6.7170000000000005,-2.249,,4.9,,286.6,,1.639,,92,,,,30.59,,7.8870000000000005,,7.7829999999999995,
1483268400,-1.515,,-1.508,,,,,,6.655,-2.565,,4.7,,322.3,,1.676,,92.8,,,,88.2,,7.892,,7.787999999999999,
1483272000,-1.5019999999999998,,-1.479,,,,,,6.744,-2.362,,4.6,,289.4,,1.7930000000000001,,94,,,,105.7,,7.903,,7.7989999999999995,
1483275600,-1.6969999999999998,,-1.6740000000000002,,,,,,6.7139999999999995,-2.42,,5,,301.7,,2.009,,95,,,,71.46,,7.897,,7.792999999999999,
1483279200,-1.177,,-1.194,,,,,,6.75,-2.061,,4.3,,290.7,,1.821,,94.2,,,,56.98,,7.882000000000001,,7.778,
1483282800,-0.57,,-0.5720000000000001,,,,,,6.825,-1.436,,4.1,,256.9,,2.64,,94.2,,,,46.29,,7.882000000000001,,7.778,
1483286400,0.032,,0.018000000000000002,,,,,,6.85,-0.845,,4.1,,259.5,,2.2119999999999997,,94.2,,,,22.17,,7.8660000000000005,,7.7620000000000005,
1483290000,0.40700000000000003,,0.39299999999999996,,,,,,6.77,-0.478,,3.5,,294.8,,1.256,,94.2,,,,0.8490000000000001,,7.8229999999999995,,7.718999999999999,
1483293600,0.478,,0.486,,,,,,6.735,-0.401,,2.5,,341.3,,0.98,,94.1,,,,,,7.805,,7.7010000000000005,
1483297200,0.179,,0.207,,,,,,6.626,-0.379,,3.1,,359.6,,1.392,,96.2,,,,,,7.794,,7.69,
1483300800,0.212,,0.21899999999999997,,,,,,6.682,-0.223,,2.3,,0.5479999999999999,,1.07,,97.2,,,,,,7.787000000000001,,7.683,
1483304400,0.27899999999999997,,0.29,,,,,,6.546,-0.08800000000000001,,1.9,,5.9639999999999995,,1.1420000000000001,,97.6,,,,,,7.767,,7.664,
1483308000,0.41200000000000003,,0.396,,,,,,6.529,0.155,,2.7,,328.8,,1.245,,98.6,,,,,,7.765,,7.6610000000000005,
1483311600,0.568,,0.573,,,,,,6.585,0.384,,2.6,,304.6,,1.02,,99,,,,,,7.744,,7.641,
1483315200,0.272,,0.29100000000000004,,,,,,6.516,0.132,,2,,13.92,,1.187,,99.2,,,,,,7.726,,7.624,
1483318800,0.12300000000000001,,0.14800000000000002,,,,,,6.4879999999999995,0.004,,2.6,,11.51,,1.4909999999999999,,99.3,,,,,,7.745,,7.643,
1483322400,-0.037000000000000005,,-0.018000000000000002,,,,,,6.572,-0.151,,2.9,,347.8,,1.368,,99.4,,,,,,7.771,,7.667000000000001,
1483326000,-0.084,,-0.098,,,,,,6.587999999999999,-0.233,,3.5,,346.4,,1.12,,99.4,,,,,,7.8020000000000005,,7.6979999999999995,
1483329600,-0.358,,-0.34700000000000003,,,,,,6.495,-0.502,,2.7,,342.9,,1.338,,99.2,,,,,,7.807,,7.704,
1483333200,-0.75,,-0.754,,,,,,6.551,-0.909,,3.5,,326.5,,1.56,,99.2,,,,,,7.827000000000001,,7.723,
1483336800,-1.187,,-1.166,,,,,,6.419,-1.3,,4.1,,329.7,,1.775,,99.4,,,,,,7.787999999999999,,7.685,
1483340400,-1.6340000000000001,,-1.621,,,,,,6.156000000000001,-1.767,,3.3,,10.77,,1.605,,99.3,,,,,,7.742000000000001,,7.636,
1483344000,-1.216,,-1.227,,,,,,6.111000000000001,-1.3840000000000001,,2.4,,27.12,,1.048,,99.2,,,,,,7.781000000000001,,7.6770000000000005,
1483347600,-0.8290000000000001,,-0.836,,,,,,6.162999999999999,-0.9790000000000001,,4.7,,354.9,,1.511,,99.3,,,,16.13,,7.8020000000000005,,7.6979999999999995,
1483351200,-0.522,,-0.537,,,,,,6.256,-0.6659999999999999,,3.2,,19.34,,1.0859999999999999,,99.4,,,,148.2,,7.796,,7.691,
1483354800,-0.303,,-0.299,,,,,,6.655,-0.435,,2,,53.73,,1.216,,99.4,,,,83.6,,7.837999999999999,,7.734,
1483358400,-0.06,,-0.04,,,,,,6.815,-0.233,,2.2,,13.28,,0.938,,99,,,,104.3,,7.857,,7.752999999999999,
1483362000,0.733,,0.7559999999999999,,,,,,6.907,0.172,,2.1,,133.5,,0.8009999999999999,,96.2,,,,302,,7.886,,7.781000000000001,
1483365600,1.713,,1.587,,,,,,7.006,0.496,,2.6,,220.1,,1.315,,92.8,,,,131.9,,7.9079999999999995,,7.803,
1483369200,2.272,,2.1590000000000003,,,,,,7.0520000000000005,0.852,,1.7,,176.5,,0.6729999999999999,,91.4,,,,87.3,,7.897,,7.792999999999999,
1483372800,2.7119999999999997,,2.642,,,,,,6.897,1.0490000000000002,,1.8,,325.1,,0.6809999999999999,,89.6,,,,27.43,,7.891,,7.787000000000001,
1483376400,2.759,,2.75,,,,,,6.807,0.841,,2,,73.01,,0.929,,87.5,,,,0.414,,7.872000000000001,,7.769,
1483380000,2.395,,2.313,,,,,,6.831,0.8190000000000001,,1.6,,27.31,,0.8190000000000001,,90.2,,,,,,7.854,,7.75,
1483383600,1.9709999999999999,,1.7309999999999999,,,,,,6.318,0.373,,2.2,,60.87,,0.97,,91,,,,,,7.841,,7.736000000000001,
1483387200,2.144,,2.0709999999999997,,,,,,6.692,0.129,,3.8,,37.9,,1.4240000000000002,,87.3,,,,,,7.816,,7.712000000000001,
1483390800,2.699,,2.568,,,,,,7.004,0.261,,3.4,,21.01,,1.486,,85.1,,,,,,7.822,,7.718,
1483394400,2.903,,2.886,,,,,,6.932,0.256,,2.3,,17.5,,0.778,,83.1,,,,,,7.84,,7.736000000000001,
1483398000,2.812,,2.76,,,,,,6.812,0.147,,3,,31.62,,0.9259999999999999,,83.2,,,,,,7.856,,7.752000000000001,
1483401600,2.759,,2.653,,,,,,6.925,0.124,,5.6,,51.62,,2.355,,83.7,,,,,,7.819,,7.715,
1483405200,2.7939999999999996,,2.75,,,,,,7.171,0.179,,7.9,,61.2,,4.079,,83.5,,,,,,7.794,,7.69,
1483408800,2.411,,2.366,,,,,,7.127000000000001,-0.95,,8.8,,57.72,,4.626,,79.03,,,,,,7.779,,7.675,
1483412400,2.036,,1.985,,,,,,6.855,-1.7380000000000002,,8.1,,54.67,,4.361000000000001,,76.62,,,,,,7.754,,7.65,
1483416000,1.506,,1.4369999999999998,,,,,,6.39,-2.408,,9.1,,55.89,,4.2589999999999995,,75.84,,,,,,7.72,,7.617000000000001,
1483419600,1.0859999999999999,,1.018,,,,,,6.3629999999999995,-3.282,,8.3,,65.85,,4.489,,73.24,,,,,,7.736000000000001,,7.632000000000001,
1483423200,0.639,,0.57,,,,,,6.194,-3.863,,9.3,,66.85,,4.9830000000000005,,72.43,,,,,,7.75,,7.645,
