x,y,y2,y4,y6,y8,y10,y12,y14,y16,y18,y20,y22,y24,y1,y3,y5,y7,y9,y11,y13,y15,y17,y19,y21,y23,y25
1654034400,15.03,14.77,973,1017,16.08,1.5,65.84,0.898,109.2,0,0,17.23,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654038000,14.6,14.3,973,1017,16.79,1.7,39.89,0.967,117.7,0,0,16.72,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654041600,13.73,13.66,973,1017,16.73,1.5,36.02,0.843,122.2,0,0,16.79,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654045200,13.04,12.92,973,1017,15.81,2.4,21.41,1.143,121,0,0,16.89,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654048800,12.73,12.48,973,1017,14.57,2.5,34.84,1.859,115,0,0,17.03,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654052400,12.02,11.83,972,1017,14.98,2.4,36.59,1.942,123.2,0,0,17.16,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654056000,12.05,11.97,972,1016,14.65,2.4,38.56,1.324,119.5,0,4.998,17.14,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654059600,12.31,12.2,972,1017,14.35,2.8,35.25,1.832,115.4,0,54.86,16.87,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654063200,13.88,14.03,972,1017,15.46,1.9,18.63,1.008,110.2,0,312.4,17.01,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654066800,15.13,15.35,973,1017,16.22,1.8,240.5,0.934,106,0,203.4,16.85,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654070400,15.06,15.12,973,1017,16.59,2.8,247,1.801,110.2,0,260.9,16.95,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654074000,15.35,15.38,973,1018,16.67,3.6,252.6,2.57,108.9,0,187.6,17.09,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654077600,15.95,15.94,973,1017,16.58,3.9,252.1,2.716,104.5,0,565.6,17.25,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654081200,16.51,16.5,973,1018,17.02,5.4,265.6,3.255,103.6,0,210.4,17.27,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654084800,17.01,16.91,974,1018,17.95,6.2,264.3,4.578,107.2,0,154.4,17.26,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654088400,16.97,16.93,973,1017,18.96,5.5,267.8,4.016,114,0,250.7,17.28,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654092000,17.18,17.15,972,1016,18.12,5.6,275.8,3.18,106.7,0,135.2,17.28,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654095600,17.18,17.14,973,1017,18.11,3.9,238.6,2.339,106.8,0,52.35,17.16,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654099200,16.58,16.63,972,1016,18.55,3,149.8,2.121,113.2,0,41.57,16.86,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654102800,16.48,16.44,972,1016,18.77,4.6,104.8,2,116.3,0,410.6,16.76,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654106400,16.75,16.75,972,1017,17.51,4.5,94,1.819,105.3,0,93.3,16.48,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654110000,16.7,16.62,972,1016,17.56,2.8,70.73,1.289,106.6,0,6.798,16.35,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654113600,15.76,15.69,973,1017,18.66,2.2,18.27,0.792,121.2,0,0,16.16,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654117200,15.52,15.44,973,1018,19.05,1.4,36.88,0.758,126,0,0,16.55,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654120800,15.57,15.48,973,1017,18.78,2.7,36.3,1.017,123.6,0,0,16.59,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654124400,15.44,15.27,973,1018,18.65,3.7,25.99,1.674,124.5,0,0,16.66,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654128000,15.28,15.08,973,1018,18.85,2.9,30.53,0.96,127.4,0,0,16.54,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654131600,14.89,14.79,973,1018,19.02,2.7,45.15,1.097,131.1,0,0,16.45,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654135200,14.9,14.7,973,1018,18.85,1.8,11.2,0.861,130.5,0,0,16.42,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654138800,14.19,13.98,973,1017,18.28,2.2,36.55,1.418,131.9,0,0,16.43,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654142400,14.01,13.83,973,1018,18.01,1.9,46.14,0.93,131,0,7.138,16.22,,0,0,0,0,0,0,0,0,1,0,0,0,1
1654146000,14.72,14.54,974,1018,18.56,2.3,331.2,0.928,129.6,0,66.65,15.83,,0,0,0,0,0,0,0,0,1,0,0,0,1
