x,y,y2,y4,y6,y8,y10,y12,y14,y16,y18,y20,y22,y24,y1,y3,y5,y7,y9,y11,y13,y15,y17,y19,y21,y23,y25
1646089200,5.798,5.652,981,1025,-4.222,8,63.97,4.188,49.21,0,0,7.01,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646092800,5.175,5.079,981,1025,-4.889,7.7,85.4,3.381,48.71,0,0,6.924,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646096400,4.83,4.709,981,1026,-4.545,6.9,75.77,3.461,51.28,0,0,6.897,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646100000,4.525,4.426,982,1026,-4.506,5.5,63,3.283,52.46,0,0,6.859,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646103600,4.068,3.968,982,1026,-4.518,5.9,80.6,3.024,54.12,0,0,6.876,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646107200,3.299,3.069,982,1026,-4.611,5,59.88,2.766,57.27,0,0,6.893,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646110800,3.116,2.952,982,1026,-4.81,6.7,58.69,3.107,56.89,0,0,6.871,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646114400,3.043,2.892,982,1026,-4.656,6.7,56.8,3.727,57.8,0,0,6.858,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646118000,2.676,2.535,982,1027,-4.964,6.7,57.86,3.36,57.91,0,81.6,6.871,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646121600,3.262,3.104,983,1027,-4.87,6.5,64.56,3.374,56.02,0,252.9,6.893,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646125200,4.107,3.898,983,1027,-4.489,5.2,79.13,3.088,54.51,0,430.1,6.933,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646128800,4.407,4.308,983,1027,-3.413,3.6,127,2.401,57.44,0,495.6,6.99,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646132400,4.23,4.304,983,1027,-2.177,3.3,195.9,2.406,62.95,0,638.1,7.041,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646136000,4.52,4.524,983,1027,-2.106,2.6,263.8,1.629,62.33,0,633.9,7.143,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646139600,5.534,5.528,982,1026,-1.844,3.5,256.1,1.226,59.27,0,609.5,7.278,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646143200,6.317,6.587,982,1026,-1.692,2,173.6,1.11,55.74,0,518.7,7.557,,0,0,0,0,0,0,0,0,0,0,0,0,1
1646146800,6.525,6.535,981,1025,-0.53,3.5,140.6,2.412,61.06,0,238.6,7.688,,0,0,0,0,0,0,0,0,0,0,0,0,1
