x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1509490800,5.25,,4.845,,,,,,11.09,0.68,,1.8,,43.66,,0.9670000000000001,,74.68,,,,,,14.26,,7.885,
1509494400,4.882,,4.599,,,,,,11.08,0.723,,1.8,,44.32,,0.9670000000000001,,76.21,,,,,,14.26,,8.06,
1509498000,4.473,,4.186,,,,,,10.94,0.563,,2.8,,39.37,,1.567,,77.54,,,,,,14.17,,7.904,
1509501600,4.145,,3.804,,,,,,10.93,0.273,,2.8,,41.65,,2.002,,77.99,,,,,,14.18,,7.752000000000001,
1509505200,3.713,,3.343,,,,,,10.99,0.091,,3,,39.89,,2.443,,79.52,,,,,,14.17,,8,
1509508800,3.258,,2.99,,,,,,10.8,-0.12300000000000001,,2.7,,38.34,,2.033,,80.3,,,,,,14.13,,7.667999999999999,
1509512400,3.596,,3.196,,,,,,10.84,-0.374,,2.8,,36.36,,2.198,,77.68,,,,,,14.12,,7.46,
1509516000,3.0980000000000003,,2.815,,,,,,10.84,-0.426,,2.7,,39.49,,2.1,,79.51,,,,,,14.11,,7.29,
1509519600,3.23,,2.997,,,,,,10.85,-0.285,,2.6,,39.43,,2,,79.29,,,,36.09,,14.09,,7.296,
1509523200,3.9419999999999997,,3.701,,,,,,10.79,0.259,,2.5,,37.11,,1.8559999999999999,,78.5,,,,95.3,,14.04,,7.16,
1509526800,6.8839999999999995,,6.5760000000000005,,,,,,11.31,2.543,,1.5,,8.52,,0.88,,75.75,,,,313.4,,14.02,,7.02,
1509530400,8.16,,8.11,,,,,,12.1,4.747,,2.2,,252.8,,0.961,,79.57,,,,407.7,,14.03,,6.93,
1509534000,8.33,,8.35,,,,,,12.65,5.157,,2.3,,249.1,,1.298,,80.6,,,,405,,14.07,,7.023,
1509537600,8.73,,8.82,,,,,,13.1,5.3,,2.2,,209.3,,1.2,,78.81,,,,421.2,,14.12,,7.085,
1509541200,9.44,,9.48,,,,,,13.31,5.322,,1.6,,222.4,,0.892,,75.52,,,,366.4,,14.14,,6.952000000000001,
1509544800,10.24,,10.22,,,,,,13.77,4.967,,1.5,,244.1,,0.9490000000000001,,70.15,,,,286.1,,14.22,,7.1770000000000005,
1509548400,11.14,,11.21,,,,,,14.04,4.819,,1.4,,233.3,,0.633,,64.96,,,,94,,14.23,,6.881,
1509552000,10.86,,11.11,,,,,,14.02,4.863,,1.1,,154.2,,0.626,,65.67,,,,11.25,,14.22,,6.775,
1509555600,9.16,,8.84,,,,,,12.87,4.663,,1.8,,44.69,,1.2009999999999998,,75.38,,,,,,14.2,,7.055,
1509559200,7.4510000000000005,,7.202999999999999,,,,,,11.96,4.55,,1.4,,39.04,,1.091,,83.5,,,,,,14.16,,7.082000000000001,
1509562800,6.865,,6.611000000000001,,,,,,11.78,4.331,,2.6,,40.98,,1.7619999999999998,,85.7,,,,,,14.1,,6.968999999999999,
1509566400,6.569,,6.303999999999999,,,,,,11.69,3.9619999999999997,,2.7,,38.67,,2.233,,85.2,,,,,,14.07,,6.946000000000001,
1509570000,6.29,,5.88,,,,,,11.61,3.5869999999999997,,3,,37.59,,2.434,,85.5,,,,,,14.04,,6.9,
1509573600,5.888999999999999,,5.419,,,,,,11.39,3.345,,2.8,,36.16,,2.476,,86.8,,,,,,14.03,,7.153,
1509577200,5.806,,5.0680000000000005,,,,,,11.21,3.159,,2.8,,36.91,,2.324,,87.8,,,,,,14.01,,7.395,
