x,y,y2,y4,y6,y8,y10,y12,y14,y16,y18,y20,y22,y24,y1,y3,y5,y7,y9,y11,y13,y15,y17,y19,y21,y23,y25
1622498400,18.26,18.05,972,1016,7.87,4.5,40.92,1.633,51.56,0,0,14.1,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622502000,18.19,18.02,972,1016,6.39,5.1,43.28,2.158,46.68,0,0,13.81,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622505600,17.68,17.5,972,1017,4.663,4.6,47.99,2.051,42.77,0,0,13.57,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622509200,16.65,16.48,973,1017,6.833,5.4,339.3,1.789,54.26,0,0,13.42,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622512800,16.22,15.93,973,1017,4.743,3.2,122.5,0.791,47.55,0,0,13.47,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622516400,14.73,14.12,973,1017,4.691,1.3,6.074,0.482,53.39,0,0,13.34,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622520000,13.81,13.23,973,1017,5.711,1.3,313.2,0.568,60.67,0,6.603,13.38,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622523600,13.43,12.85,973,1017,5.04,1.5,359.1,0.667,59.27,0,111.7,13.37,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622527200,13.77,13.85,973,1017,10.57,3.1,312.8,1.679,81.1,0,281.8,13.36,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622530800,15.7,15.6,972,1017,7.437,4.4,34.48,1.824,59.35,0,462.9,13.45,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622534400,17.1,17.05,972,1016,6.32,6.1,79.1,3.168,49.41,0,637.6,13.71,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622538000,16.13,16.2,972,1016,9.96,3.9,161.7,3.344,66.8,0,777.5,14.74,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622541600,16.2,16.08,971,1016,10.41,4,205.3,2.877,69.31,0,879,15.58,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622545200,16.1,16.02,971,1015,12.03,2.8,290.6,1.032,77.56,0,945,15.92,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622548800,16.7,16.58,970,1015,12.77,2,283.8,1.068,78.51,0,948,15.81,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622552400,18.46,18.16,970,1014,11.07,1.5,275.2,0.892,64.46,0,913,15.42,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622556000,19.54,19.73,969,1013,12.1,1.7,231.9,0.983,61.64,0,811,16.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622559600,20.18,20.25,968,1013,13.84,1.5,255.8,0.799,66.85,0,612.2,16.45,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622563200,20.97,20.84,968,1012,13.88,1.7,291,0.807,64.9,0,536.6,16.06,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622566800,21.65,21.48,968,1012,12.4,2.7,311.6,1.001,56.51,0,226,15.31,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622570400,22.9,22.53,968,1012,9.14,2.7,336.5,1.308,42.71,0,32.15,15.3,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622574000,22.05,21.72,968,1012,9.1,2.6,19.98,1.243,44.65,0,9.2,15.14,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622577600,20.69,20.49,969,1014,12.49,9.2,291.7,4.687,61.07,0,0,15.18,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622581200,18.51,18.32,970,1015,14.43,9.2,298.1,3.199,78.54,0,0,15.34,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622584800,17.98,17.79,971,1015,14.16,9.7,296.8,5.126,80.2,0,0,14.79,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622588400,15.99,15.87,971,1016,16.2,7.5,266.3,3.292,102.6,0,0,14.88,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622592000,15.37,15.16,971,1016,16.91,4.1,76.35,2.029,112.2,0,0,14.68,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622595600,14.77,14.49,971,1016,17.4,1.9,23.45,1.077,120.8,0,0,14.62,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622599200,14.1,13.81,971,1016,16.83,2.5,31.01,1.581,121.8,0,0,14.33,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622602800,13.62,13.47,971,1016,16.37,1.4,34.73,0.674,121,0,0,14.03,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622606400,13.74,13.59,971,1016,15.9,3,349.4,1.042,116.5,0,7.347,13.52,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622610000,13.91,13.75,972,1016,16.96,4.1,354,1.075,123.3,0,67.02,13.33,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622613600,14.63,14.58,972,1016,17.14,2,64.67,0.736,118.2,0,112,13.14,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622617200,14.5,14.47,973,1017,17.16,2.7,279.3,1.189,119.2,0,167.3,13.05,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622620800,15.19,15.13,973,1017,17.24,4.8,276.6,3.099,114.8,0,83.8,13.17,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622624400,15.2,15.06,973,1018,17.86,4.3,265.9,3.607,119.9,0,112.2,13.4,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622628000,15.47,15.37,974,1018,18.01,5.2,268.8,3.869,118.6,0,161.7,14.14,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622631600,15.44,15.25,974,1018,18.13,4.2,266.6,3.204,120.5,0,287.8,14.27,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622635200,15.72,15.55,974,1018,17.85,3.7,277.5,1.661,116.1,0,234.8,14.38,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622638800,16.11,15.82,974,1018,17.84,3.7,273.1,2.157,114,0,301.4,14.53,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622642400,16.14,16,974,1019,17.91,3.1,205,2.123,113.3,0,188.9,14.59,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622646000,15.89,15.83,975,1019,17.72,2.5,114.4,1.758,113.1,0,127.1,14.61,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622649600,16.25,16.17,975,1019,16.89,2.6,125.6,1.676,105.1,0,78.9,14.5,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622653200,16.05,15.95,975,1019,17.37,4.9,176.9,1.764,109.8,0,51.87,14.24,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622656800,16.6,16.44,975,1019,16.8,4.9,251.3,3.94,102.6,0,23.6,13.83,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622660400,16.29,16.13,976,1020,17.32,4.5,258.9,2.928,108.3,0,4.847,13.81,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622664000,16.72,16.4,976,1021,17.16,4,234.1,2.104,105.5,0,0,13.72,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622667600,16.33,16.12,977,1021,17.75,1.7,39.93,0.866,111.3,0,0,14.23,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622671200,15.94,15.68,977,1021,18.07,1.5,78.81,0.893,116.7,0,0,14.56,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622674800,16.09,15.71,977,1021,18,1.4,26.47,0.817,116,0,0,14.57,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622678400,15.68,15.5,977,1021,18.14,1.5,48.97,0.906,118.6,0,0,14.36,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622682000,15.73,15.3,977,1021,17.95,1.5,43.13,0.834,118.7,0,0,14.21,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622685600,15.29,14.98,977,1021,18.03,1.3,36.46,0.759,121.7,0,0,13.35,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622689200,15.17,14.84,977,1021,17.83,1.2,80.3,0.808,121.3,0,0,12.81,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622692800,15.09,14.88,978,1022,17.79,1.7,26.15,0.839,120.7,0,3.492,13.36,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622696400,14.93,14.77,978,1022,18.04,1.3,346.4,0.652,123.5,0,50.19,13.78,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622700000,15.53,15.31,978,1023,18.06,1.2,305.9,0.592,119.5,0,97.6,13.06,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622703600,15.08,15.09,979,1023,17.91,3.2,264.3,0.842,120.1,0,186,13.27,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622707200,15.5,15.85,979,1023,17.91,1.9,205.2,1.033,114.5,0,317.1,13.11,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622710800,15.94,16.31,979,1023,18.07,1.3,204.9,0.801,112.2,0,800,13.56,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622714400,16.65,17,979,1023,18.27,3.2,170.3,1.174,108.7,0,457.8,14,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622718000,17.65,17.84,978,1022,17.92,2.6,218,1.178,100.8,0,762,14.19,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622721600,18.38,18.4,978,1022,17.91,2.1,241.2,1.481,97.3,0,952,15.51,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622725200,19.22,19.24,977,1021,17.19,1.6,254.7,1.017,88.2,0,920,16.18,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622728800,20.02,20.01,977,1021,17.11,1.9,269.3,1.208,83.7,0,831,15.05,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622732400,21.13,21.24,976,1021,16.88,1.2,254.2,0.633,76.55,0,697.3,14.62,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622736000,20.98,20.88,976,1020,17.32,3,135.5,1.613,80.5,0,556.9,14.41,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622739600,20.46,20.35,976,1020,18.27,4.1,124.4,2.841,88.4,0,121.3,14.5,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622743200,20.62,20.47,976,1020,16.13,4.4,105.2,2.262,76.48,0,46.68,14.74,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622746800,20.89,20.67,976,1021,15.38,3.4,74.45,1.225,71.94,0,11.55,14.69,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622750400,20.23,20.08,978,1022,15.95,6.1,74.27,2.856,77.61,0,0,14.33,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622754000,19.77,19.73,978,1023,15.31,7.2,53.65,2.974,76.31,0,0,14.1,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622757600,17.49,17.43,979,1023,17.62,6.5,80.2,2.078,101.6,0,0,14.74,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622761200,17.72,17.57,979,1023,17.16,1.6,51,0.707,97.8,0,0,14.49,,0,0,0,0,0,0,0,0,0,0,0,0,1
1622764800,17.58,17.36,978,1023,17.64,1.7,48.38,0.902,102.1,0,0,15.04,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622768400,16.94,16.82,978,1022,18.15,2.1,89.8,0.991,109.1,0,0,15.21,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622772000,16.61,16.49,978,1022,18.5,1.6,52.27,0.734,113.9,0,0,15.06,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622775600,16.36,16.26,978,1023,18.96,1.9,55.33,0.966,119,0,0,14.7,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622779200,16.31,16.12,979,1023,19.31,1.5,35.41,0.917,122.7,0,1.096,14.74,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622782800,16.2,15.99,979,1023,19.51,1.6,27.96,1.001,125.2,0,15.8,14.71,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622786400,16.27,16.1,979,1024,19.5,1.7,89.3,0.756,124.3,0,78.97,14.35,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622790000,16.67,16.58,980,1024,18.21,3,113.4,0.751,111.2,0,293,15,,0,0,0,0,0,0,0,0,1,0,0,0,1
1622793600,17.14,17.45,980,1024,18.95,2.2,149.5,1.353,110.3,0,233.3,15.53,,0,0,0,0,0,0,0,0,1,0,0,0,1
