x,y,y2,y4,y6,y8,y10,y12,y14,y16,y18,y20,y22,y24,y1,y3,y5,y7,y9,y11,y13,y15,y17,y19,y21,y23,y25
1633039200,11.4,11.16,981,1025,7.54,2.2,64.64,0.946,78.81,0,0,17.78,,0,0,0,0,0,0,0,0,0,0,0,0,1
1633042800,10.8,10.3,980,1025,6.981,2.5,36.03,2.034,80.1,0,0,17.82,,0,0,0,0,0,0,0,0,0,0,0,0,1
1633046400,10.82,10.01,980,1025,7.014,2.6,32.1,2.043,81.9,0,0,17.73,,0,0,0,0,0,0,0,0,0,0,0,0,1
1633050000,9.76,9.35,980,1024,7.685,3.3,37.32,2.617,89.7,0,0,17.64,,0,0,0,0,0,0,0,0,0,0,0,0,1
1633053600,8.9,8.67,980,1024,8.12,3.4,42.04,2.212,96.7,0,0,17.54,,0,0,0,0,0,0,0,0,0,0,0,0,1
1633057200,8.8,8.56,979,1023,7.844,2.3,42.39,1.403,95.6,0,0,17.47,,0,0,0,0,0,0,0,0,0,0,0,0,1
1633060800,8.65,8.49,979,1023,7.799,2.7,38.16,2.068,95.8,0,0,17.41,,0,0,0,0,0,0,0,0,0,0,0,0,1
1633064400,8.22,8.06,979,1023,8.04,2.9,35.58,2.317,100.2,0,0,17.37,,0,0,0,0,0,0,0,0,1,0,0,0,1
1633068000,8.05,7.858,978,1023,8.33,2.8,36.43,2.216,103.6,0,33.56,17.32,,0,0,0,0,0,0,0,0,1,0,0,0,1
1633071600,9.02,8.85,979,1023,8.55,2.5,34.74,1.899,98.3,0,182.2,17.3,,0,0,0,0,0,0,0,0,0,0,0,0,1
1633075200,12.05,11.86,979,1023,10.39,1.7,353.1,0.899,91,0,344.7,17.31,,0,0,0,0,0,0,0,0,0,0,0,0,1
1633078800,12.75,12.63,979,1023,11.21,2.6,249.6,1.466,91.3,0,497.4,17.88,,0,0,0,0,0,0,0,0,0,0,0,0,1
1633082400,13.22,13.3,978,1022,11.17,2.2,244.8,1.218,87.3,0,610.8,18.1,,0,0,0,0,0,0,0,0,0,0,0,0,1
